record_key,survey_key,survey_name,sample_key,start_date,end_date,date_type,location_name,data_type,latitude,longitude,projection,aphia_id,species,uncertain,abundance_sacforn,is_dead,sample_comment
JNCCMNCR10153397,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006421,1986-06-27,1986-06-27,D,St Catherine's Point (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,126792.0,Callionymus lyra,False,O,False,"Quartz pebbles, cobbles and small boulders at 5.2m BCD. Asperococcus sp and Enteromorpha sp were common together with smaller numbers of colonising species. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10153863,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006452,1986-06-26,1986-06-26,D,S of Bedinnick Ferry (Fowey),Point,50.3381214349711,-4.63065443698646,WGS84,126792.0,Callionymus lyra,False,R,False,Quartz pebbles and cobbles on mud. A steep slope 2m high with area at the top covered by pebbles and cobbles swarming with small Pagurus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10154001,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006463,1986-06-25,1986-06-25,D,Polruan Pool (Fowey),Point,50.3298769447108,-4.63722509008406,WGS84,126792.0,Callionymus lyra,False,R,False,"Beyond the Zostera bed, a flat featureless sediment plain with few algae and visible animals. Mollusc siphons were observed once. Cereus was frequent, Sagartiogeton occasional and Cerianthus was rare. Several hermit crabs were seen, one with Hydractinia. Plaice were occasional and Sand gobies frequent and one dragonet was seen. A small Tonicella was found lying on the sediment. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10154282,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006478,1986-06-27,1986-06-27,D,W of Polruan Point (Fowey),Point,50.330743467475,-4.63867833741317,WGS84,126792.0,Callionymus lyra,False,F,False,"Sand plain with cobbles at 4m BCD. Ceramium, Cryptopleura, Desmarestia, Laminaria saccharina and Ulva were all frequent. Lanice and Terebellids were abundant. Hydractinia, Pomatoceros, Carcinus, Ensis and Callionymus were recorded as frequent. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10154323,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006479,1986-06-27,1986-06-27,D,W of Polruan Point (Fowey),Point,50.330743467475,-4.63867833741317,WGS84,126792.0,Callionymus lyra,False,F,False,"Drift dive over sediment surface at 7m BCD. Rippled coarse sand sediment with a significant shell gravel content. The sediment showed many signs of burrowing activity with a prominent presence of Ensis ensis (siphons visible, also empty shells on surface), Bivalve siphons indet, Lanice conchylega (C), Terebellidae indet (large Lanice- like), Echinocardium cordatum (some empty casts on the surface). Occasional Cerianthus lloydii. Also Sagartiogeton undatus and Urticina felina were found as solitary individuals. Large numbers of drogonets Callionymus lyra were seen together with Gobidae indet (various sand gobies). Also large numbers of Asterias rubens and Carcinus maenas were seen on the surface. The surface was strewn with various sized mobile cobbles the larger ones being covered by Laminaria saccharina with attached hydroid and bryozoan growth. Smaller stones were largely colonised by Pomatoceros. Several fish species were noteably present especially Plaice and Pollack. Pleuronectes platessa was in the water column. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10283335,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10014471,1986-06-26,1986-06-26,D,E of Golant (Fowey),Point,50.3631811086798,-4.63625884951216,WGS84,883.0,Polychaeta,False,O,False,Sediment spot sample (1.8m ACD LMS). Cores 0.1m2/1mm and 0.01m2/0.5mm. Sediment was quite stable sandy mud with a shallow sink becoming firm at a few cm's depth although dark no black anoxic layer was found within the surface layers down to 15cm depth. Large quantities of detritus from terrestrial origin were retained in the sieves. The smooth surface was scantily covered with whole Mya shells and unattached Enteromorpha. Also large numbers of springtails were seen feeding on the surface layers. Some digging around the site revealed the presence of live Mya arenaria in the sediments whereas digging in the more coarse sediment areas downstream revealed no live specimens possibly indicating the less stable and coarse nature of the sediment being less habitable. There was a large number of Arenicola casts visible on the surface and some specimens were retained in the sieved cores. Also Hediste diversicolor was common together with smaller polycheate infauna. No infaunal data available. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10687639,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020465,1986-06-24,1986-06-24,D,Wisemans Point (FOWEY ESTUARY),Point,50.3522154260445,-4.64380541131963,WGS84,129241.0,Caulleriella,False,O,False,"Silty anoxic mud with some coarse gravel, quartzite granules and large twigs. A thick layer of detritus was also found. Polychaetes were dominant. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10687664,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020467,1986-06-24,1986-06-24,D,Polmont Point (FOWEY ESTUARY),Point,50.3522154260445,-4.64380541131963,WGS84,129241.0,Caulleriella,False,O,False,Thick black anoxic mud at 4.6 m bcd with high numbers of oligochaetes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10687689,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020468,1986-06-24,1986-06-24,D,Lower Carn Point (deep) (FOWEY),Point,50.3339147273236,-4.61777389099936,WGS84,129241.0,Caulleriella,False,O,False,"Very coarse sediment with broken slates and assorted stones, small cobbles and pebbles at 10.2 m bcd. The sediment contained many polychaetes with a very large count of Apseudes latreillii. Encrusting growth was found on the slates accounting for the presence of Pomatoceros lamarckii, Verruca stroemia, Dynamena pumila and dwarf Metridium senile. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10687732,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020471,1986-06-24,1986-06-24,D,Penleath Point (FOWEY),Point,50.3430347717235,-4.63612677158919,WGS84,129241.0,Caulleriella,False,O,False,Thick silty mud with black anoxic layer and some small encrusted stones at 8 m bcd. The black anoxic layer was at a very shallow depth and the sediment was dominated by polychaetes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10687761,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020472,1986-06-24,1986-06-24,D,Opposite Yacht Club (FOWEY),Point,50.341110482658,-4.64164245363555,WGS84,129241.0,Caulleriella,False,O,False,"Anoxic silty mud at 6 m bcd with occasional stones and pebbles with detritus. Anaitides mucosa, Capitella capitata and oligochaetes were very numerous. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10687796,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020474,1986-06-24,1986-06-24,D,Mid channel site (FOWEY),Point,50.3394965675941,-4.64141234058808,WGS84,129241.0,Caulleriella,False,O,False,Anoxic silty mud with clay lumps (fine clay particles compacted together) and occasional stones and pebbles at 5.4 m bcd. High counts of Malacoceros fuliginosus and Caulleriella sp. were encountered. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10687836,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020477,1986-06-24,1986-06-24,D,Opposite Harbourmasters Wharf (FOWEY),Point,50.33947687321,-4.63831911487958,WGS84,129241.0,Caulleriella,False,O,False,Anoxic silty mud with occasional stones and pebbles with lots of shell gravel at 2.9 m bcd. High numbers of Melinna palmata were collected. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10151776,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006311,1986-06-27,1986-06-27,D,St Catherine's Point (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,144937.0,Elachista fucicola,False,F,False,"Lower mid shore at 2 to 3m ACD. Broken slate dominated by Fucus serratus with Lomentaria articulata, Palmaria palmata and other algae. Few barnacles present except for large numbers of Balanus perfoliata and animal species including common Dynamena pumila. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10152394,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006347,1986-06-23,1986-06-23,D,White House Slip (Fowey),Point,50.3325720785811,-4.63737436804341,WGS84,144937.0,Elachista fucicola,False,F,False,"Lower shore algae as substrate. Algae were heavily encrusted in hydroids and bryozoans particulary Alcyonidium gelatinosum, Dynamena pumila, Sertularella polyzonias and Flustrellidra hispida. Algal epiphytes were chiefly Porphyra sp and filamentous phaeophyta with Palmaria palmata, Lomentaria articulata, Ceramium rubrum and Ulva sp. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10153259,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006409,1986-06-26,1986-06-26,D,St Winnow Point. (Fowey),Point,50.3730315578856,-4.63821141020051,WGS84,144937.0,Elachista fucicola,False,F,False,"Lower mid shore and mid shore, on and under stones and boulders. Fucus vesiculosus abundant on muddy shale, with F. ceranoides at low water. Elachista was frequent on Fucus vesiculosus. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10151711,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006308,1986-06-27,1986-06-27,D,St Catherine's Point (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,146999.0,Ligia oceanica,False,O,False,Splash zone 6m ACD. Slate slabs broken in places. Dominated with lichens with frequent Littorina neritoides and occasional L. neglecta and L. saxitilis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10152331,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006343,1986-06-23,1986-06-23,D,Cave NE of Mundy Rocks (Fowey),Point,50.3306797070986,-4.64148531243166,WGS84,146999.0,Ligia oceanica,False,C,False,"Inner cave of broken slate with unabraded edges dominated by Verruca stroemia with a small brown anemone frequent in crevices, a small white prosobranch and many Ligia oceania. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10152836,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006370,1986-06-24,1986-06-24,D,Polmort Point (Fowey),Point,50.3453086332925,-4.63105167685397,WGS84,146999.0,Ligia oceanica,False,A,False,Splash zone above 4.8m ACD. Short zone ca 1m vertically with the usual zonation on steep and vertical bedrock. A particulary wide variety of flowering plants encroaching from the cliff above. Abundant Ligia were present in crevices and occasional Anurida and Petrobius. One Carcinus found. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10153163,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006397,1986-06-26,1986-06-26,D,NW of West Wood (Fowey),Point,50.3765613156049,-4.64122045125634,WGS84,146999.0,Ligia oceanica,False,A,False,"Upper shore bedrock. Steep, few lichens in shade of oak tree, mostly scrappy Verrucaria maura and powdery green lichens. Much Enteromorpha above Pelvetia/Bostrychia and Fucus spiralis /Catenella. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10153198,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006403,1986-06-26,1986-06-26,D,St Winnow Point. (Fowey),Point,50.3730315599682,-4.63821140996281,WGS84,146999.0,Ligia oceanica,False,O,False,"Upper shore on steepish broken bedrock with fairly well developed lichens (shaded but not excessively so) and Pelvetia, Bostrychia and F. spiralis/Catenella bands. Hildenbrandia was common. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10283368,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10014491,1986-07-11,1986-07-11,D,Penpoll (Fowey),Point,50.3592911940594,-4.60932738407157,WGS84,146999.0,Ligia oceanica,False,O,False,"Walls of Penroll Bridge. Bridge stones colonised by common short F. ceranoides, Elminius modestus and Ulva. Hydrobia ulvae was frequent."
JNCCMNCR10153378,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006420,1986-06-27,1986-06-27,D,St Catherine's Point (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,144422.0,Ahnfeltia plicata,False,O,False,Scoured bedrock adjacent to sand and cobbles at 5m BCD. Bare rock (and rock dominated by encrusting Corallinaceae) here had been colonised by Audouinella sp and Ectocarpoidea with Laminaria saccharina sporelings and common Asterias rubens on the rock. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10153553,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006432,1986-06-22,1986-06-22,D,Offshore SE of Washing Rocks (Fowey),Point,50.3227535721158,-4.63402060186022,WGS84,144422.0,Ahnfeltia plicata,False,R,False,"Patches of stones and pebbles in gravel at 9m BCD. Dilsea carnosa, Grateloupia filicina, Peyssonelia sp, Laminaria saccharina, Sphacelaria sp, Enteromorpha sp, and Audouinella sp were all frequent. Few animals recorded here only Pomatoceros was frequently recorded. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10154032,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006466,1986-06-25,1986-06-25,D,S of Inch's Quay (Fowey),Point,50.3325720785811,-4.63737436804341,WGS84,144422.0,Ahnfeltia plicata,False,O,False,"Sublittoral fringe mooring blocks and chains. Luxuriant weed growth on older mooring blocks with Laminaria saccharina most evident, with Ulva sp. Ceramium rubrum, Cystoclonium purpureum and Desmarestia aculeata all large and frequent. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10154202,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006475,1986-06-27,1986-06-27,D,E of Mundy Rocks (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,144422.0,Ahnfeltia plicata,False,F,False,"Here the Laminaria hyperborea was frequent whilst Laminaria saccharina was common. Encrusting dark red algae were abundant and pink encrusting algae were common, Ahnfeltia, Phyllophora, Polyneura, Callophyllis and Phyllophora were frequent. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10154238,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006476,1986-06-27,1986-06-27,D,E of Mundy Rocks (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,144422.0,Ahnfeltia plicata,False,F,False,"Sand, pebble and cobble plain at 4 to 6m BCD. Here Cerianthus, Asterias, Gobius, Cancer, Pagurus and pink encrusting algae were all common. Lanice, Pomatoceros, Terebellidae indet, Ahnfeltia, Rhodomela, Phymatolithon and Laminaria saccharina were all recorded as frequent here. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10687815,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10020474,1986-06-24,1986-06-24,D,Mid channel site (FOWEY),Point,50.3394965675941,-4.64141234058808,WGS84,141587.0,Tellina fabula,False,O,False,Anoxic silty mud with clay lumps (fine clay particles compacted together) and occasional stones and pebbles at 5.4 m bcd. High counts of Malacoceros fuliginosus and Caulleriella sp. were encountered. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10151725,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006309,1986-06-27,1986-06-27,D,St Catherine's Point (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,140685.0,Patella vulgata,False,C,False,Upper shore at 5 to 6m ACD. Steeply sloping slate broken in places. Dominated by barnacles with common Patella vulgata and many littorinids. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10151738,JNCCMNCR10000260,1986 OPRU HRE Fowey Estuary survey,JNCCMNCR10006310,1986-06-27,1986-06-27,D,St Catherine's Point (Fowey),Point,50.3279207676097,-4.64414261282804,WGS84,140685.0,Patella vulgata,False,A,False,Mid shore and upper mid shore at 3 to 5m ACD. Steeply sloping slate broken in places. Dominated by limpets overgrown by Porphyra at the time of survey and with Fucus vesiculosus evesiculosus present. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
