reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
714685,2021/01/07 05:00:00+00,BORSALINO,3825 BARDSTOWN RD,40218.0,2021/01/07 05:00:00+00,4,SURVEY,2787
714686,2021/01/07 05:00:00+00,KATMANDU KITCHEN & BAR,3825 BARDSTOWN RD,40218.0,2021/01/07 05:00:00+00,4,SURVEY,2788
714687,2021/01/07 05:00:00+00,PUERTO VALLARTA,7813 BEULAH CHURCH RD,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2789
714688,2021/01/07 05:00:00+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHURCH RD,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2790
714689,2021/01/07 05:00:00+00,DOLLAR TREE,7813 BEULAH CHURCH RD,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2791
714690,2021/01/07 05:00:00+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2792
714691,2021/01/07 05:00:00+00,DOMINO'S PIZZA #1435,7924 FEGENBUSH LN,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2793
714692,2021/01/07 05:00:00+00,WALGREENS #4586,7914 FEGENBUSH LN,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2794
714693,2021/01/07 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2021/01/07 05:00:00+00,4,SURVEY,2795
714694,2021/01/07 05:00:00+00,SUBWAY #6345,7531 OUTER LOOP,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2796
714695,2021/01/07 05:00:00+00,HIGHVIEW ICE CREAM & COFFEE,7525 OUTER LOOP,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2797
714696,2021/01/07 05:00:00+00,VALU MARKET,7519 OUTER LOOP,40228.0,2021/01/07 05:00:00+00,4,SURVEY,2798
714701,2021/01/07 05:00:00+00,TIM PAGE BBQ,2922 TAYLOR BLVD,40208.0,2021/01/07 05:00:00+00,4,SURVEY,2799
714702,2021/01/07 05:00:00+00,KFC,3280 TAYLOR BLVD,40215.0,2021/01/07 05:00:00+00,4,SURVEY,2800
714784,2021/01/07 05:00:00+00,COLLECTIONS,1315 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2801
714785,2021/01/07 05:00:00+00,TUNIE'S BOUTIQUE,1201 HERR LN,40222.0,2021/01/07 05:00:00+00,4,SURVEY,2802
714787,2021/01/07 05:00:00+00,THORNTONS #28,100 W BROADWAY,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2803
714788,2021/01/07 05:00:00+00,DADDY RICH'S,617 W OAK ST,40203.0,2021/01/07 05:00:00+00,4,SURVEY,2804
714789,2021/01/07 05:00:00+00,SPEEDWAY #9391,2210 ARTHUR ST,40208.0,2021/01/07 05:00:00+00,4,SURVEY,2805
714790,2021/01/07 05:00:00+00,OLD LOUISVILLE BREWERY,625 W MAGNOLIA ST,40208.0,2021/01/07 05:00:00+00,4,SURVEY,2806
714791,2021/01/07 05:00:00+00,COOKING AT MILLIES,340 W CHESTNUT ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2807
714846,2021/01/07 05:00:00+00,HOTEL DISTILLER,101 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2808
714847,2021/01/07 05:00:00+00,OLD FORESTER GEORGE'S,119 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2809
714848,2021/01/07 05:00:00+00,PATRICK O'SHEAS,123 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2810
714849,2021/01/07 05:00:00+00,DOC CROW'S SOUTHERN SMOKEHOUSE,127 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2811
714850,2021/01/07 05:00:00+00,BEARNO'S BY THE BRIDGE,133 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2812
714851,2021/01/07 05:00:00+00,MERLE'S WHISKEY KITCHEN,122 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2813
714852,2021/01/07 05:00:00+00,EXPO,114 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2814
714853,2021/01/07 05:00:00+00,IMPELLIZZERI'S,110 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2815
714854,2021/01/07 05:00:00+00,ALOFT DOWNTOWN,102 W MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2816
714855,2021/01/07 05:00:00+00,SIDEBAR,129 N 2ND ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2817
714856,2021/01/07 05:00:00+00,CELTIC PIG,217 E MAIN ST,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2818
715021,2021/01/07 05:00:00+00,UPS STORE,291 N HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2819
715022,2021/01/07 05:00:00+00,PAPA MURPHY'S,291 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2820
715234,2021/01/15 05:00:00+00,BOOST SI MOBILE,4501 CANE RUN ROAD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2821
715023,2021/01/07 05:00:00+00,SALLYS,291 N. HUBBARDS LANE,40202.0,2021/01/07 05:00:00+00,4,SURVEY,2822
715025,2021/01/07 05:00:00+00,CHINA STAR,291 N HUBBARDS LN,40207.0,2021/01/07 05:00:00+00,4,SURVEY,2823
715442,2021/01/07 05:00:00+00,BREADWORKS,3628 BROWNSBORO RD,40206.0,2021/01/21 05:00:00+00,4,SURVEY,2824
714800,2021/01/08 05:00:00+00,ORIENTAL CAFE,3360 HIKES LN,40220.0,2021/01/08 05:00:00+00,4,SURVEY,2825
715235,2021/01/15 05:00:00+00,CHICAGO STEAK & LEMONADE,4501 CANE RUN RD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2826
714801,2021/01/08 05:00:00+00,GOLDEN CORRAL,4032 TAYLORSVILLE RD,40220.0,2021/01/08 05:00:00+00,4,SURVEY,2827
715236,2021/01/15 05:00:00+00,ACE SMOKE SHOP,4443 CANE RUN ROAD SUITE 210,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2828
714802,2021/01/08 05:00:00+00,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,40220.0,2021/01/08 05:00:00+00,4,SURVEY,2829
715237,2021/01/15 05:00:00+00,H & R BLOCK,4443 CANE RUN ROAD SUITE 500,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2830
714803,2021/01/08 05:00:00+00,HAPPY CHINA,9128 TAYLORSVILLE RD,40299.0,2021/01/08 05:00:00+00,4,SURVEY,2831
715238,2021/01/15 05:00:00+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2832
714805,2021/01/08 05:00:00+00,KICC MAIN KITCHEN,221 S 4TH ST,40202.0,2021/01/08 05:00:00+00,4,SURVEY,2833
715239,2021/01/15 05:00:00+00,KFC,4441 CANE RUN RD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2834
714818,2021/01/08 05:00:00+00,SPEEDWAY #9710,7933 FEGENBUSH LN,40228.0,2021/01/08 05:00:00+00,4,SURVEY,2835
715240,2021/01/15 05:00:00+00,MOBY DICK,4421 CANE RUN RD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2836
714819,2021/01/08 05:00:00+00,SLAB DADDY'S,7403 FEGENBUSH LN,40228.0,2021/01/08 05:00:00+00,4,SURVEY,2837
715241,2021/01/15 05:00:00+00,SUBWAY,4417 CANE RUN RD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2838
714820,2021/01/08 05:00:00+00,HITCHING POST INN,7314 FEGENBUSH LN,40228.0,2021/01/08 05:00:00+00,4,SURVEY,2839
715249,2021/01/15 05:00:00+00,INDI'S RESTAURANT,4419 CANE RUN RD,40216.0,2021/01/15 05:00:00+00,4,SURVEY,2840
714821,2021/01/08 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2021/01/08 05:00:00+00,4,SURVEY,2841
715259,2021/01/15 05:00:00+00,HOMEMADE ICE CREAM & PIE KITCHEN,3521 SPRINGHURST COMMONS DR,40245.0,2021/01/15 05:00:00+00,4,SURVEY,2842
714822,2021/01/08 05:00:00+00,CIRCLE K #4703225,7201 FEGENBUSH LN,40228.0,2021/01/08 05:00:00+00,4,SURVEY,2843
715261,2021/01/15 05:00:00+00,IMPELLIZZERI'S,4933 OLD BROWNSBORO RD,40222.0,2021/01/15 05:00:00+00,4,SURVEY,2844
714824,2021/01/08 05:00:00+00,CADILLAC'S CHICKEN & FISH,7105 FEGENBUSH LN,40228.0,2021/01/08 05:00:00+00,4,SURVEY,2845
715271,2021/01/15 05:00:00+00,STOMPING GROUNDS COFFEE CO.,10019 DIXIE HWY,40272.0,2021/01/15 05:00:00+00,4,SURVEY,2846
714857,2021/01/08 05:00:00+00,GORDON BIERSCH BREWERY RESTAURANT,400 S 4TH ST,40203.0,2021/01/08 05:00:00+00,4,SURVEY,2847
715272,2021/01/15 05:00:00+00,DOLLAR GENERAL #12576,7850 DIXIE HWY,40258.0,2021/01/15 05:00:00+00,4,SURVEY,2848
714858,2021/01/08 05:00:00+00,JIM BEAM URBAN STILLHOUSE,404 S 4TH ST,40202.0,2021/01/08 05:00:00+00,4,SURVEY,2849
715273,2021/01/15 05:00:00+00,BURGER KING,10600 DIXIE HWY,40258.0,2021/01/15 05:00:00+00,4,SURVEY,2850
715309,2021/01/15 05:00:00+00,LOUVINO TWO,11400 MAIN ST,40243.0,2021/01/15 05:00:00+00,4,SURVEY,2851
715322,2021/01/19 05:00:00+00,JAK'S,1915 S HURSTBOURNE PKWY,40222.0,2021/01/19 05:00:00+00,4,SURVEY,2852
715324,2021/01/19 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2021/01/19 05:00:00+00,4,SURVEY,2853
715329,2021/01/19 05:00:00+00,CHILITO'S MEXICAN GRILL,8021 DIXIE HWY,40258.0,2021/01/19 05:00:00+00,4,SURVEY,2854
715330,2021/01/19 05:00:00+00,MCDONALD'S #35,6701 DIXIE HWY,40258.0,2021/01/19 05:00:00+00,4,SURVEY,2855
715331,2021/01/19 05:00:00+00,TACO BELL,10701 DIXIE HWY,40272.0,2021/01/19 05:00:00+00,4,SURVEY,2856
715332,2021/01/19 05:00:00+00,BEARNO'S,4105 DIXIE HWY,40216.0,2021/01/19 05:00:00+00,4,SURVEY,2857
715333,2021/01/19 05:00:00+00,SHORTY'S FOOD MART,931 DIXIE HWY,40210.0,2021/01/19 05:00:00+00,4,SURVEY,2858
715336,2021/01/19 05:00:00+00,MARKET ZONE,118 S 26TH ST,40212.0,2021/01/20 05:00:00+00,4,SURVEY,2859
715347,2021/01/19 05:00:00+00,NORTH LIME COFFEE & DONUTS,1228 S 7TH ST,40203.0,2021/01/19 05:00:00+00,4,SURVEY,2860
715348,2021/01/19 05:00:00+00,INSOMNIA COOKIES,1913 S 4TH ST,40208.0,2021/01/19 05:00:00+00,4,SURVEY,2861
715349,2021/01/19 05:00:00+00,WHITE CASTLE #15,700 W BROADWAY,40202.0,2021/01/19 05:00:00+00,4,SURVEY,2862
715388,2021/01/20 05:00:00+00,O'CHARLEY'S,1901 S HURSTBOURNE PKWY,40220.0,2021/01/20 05:00:00+00,4,SURVEY,2863
715389,2021/01/20 05:00:00+00,AUNTIE ANNE'S,7900 SHELBYVILLE RD,40222.0,2021/01/20 05:00:00+00,4,SURVEY,2864
715390,2021/01/20 05:00:00+00,COOKIE PLACE,7900 SHELBYVILLE RD,40222.0,2021/01/20 05:00:00+00,4,SURVEY,2865
715391,2021/01/20 05:00:00+00,PANDA EXPRESS #2178,1232 S HURSTBOURNE PKWY,40222.0,2021/01/20 05:00:00+00,4,SURVEY,2866
715393,2021/01/20 05:00:00+00,VFW POST 5421 MILLCREEK,7111 LOWER HUNTERS TRACE,40258.0,2021/01/20 05:00:00+00,4,SURVEY,2867
715394,2021/01/20 05:00:00+00,MCDONALD'S,6400 GREENWOOD RD,40258.0,2021/01/20 05:00:00+00,4,SURVEY,2868
715395,2021/01/20 05:00:00+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2021/01/20 05:00:00+00,4,SURVEY,2869
715396,2021/01/20 05:00:00+00,ARBY'S,5329 DIXIE HWY,40216.0,2021/01/20 05:00:00+00,4,SURVEY,2870
715421,2021/01/20 05:00:00+00,RESIDENCE INN OLD HENRY,2510 TERRA CROSSING BLVD,40245.0,2021/01/20 05:00:00+00,4,SURVEY,2871
715423,2021/01/20 05:00:00+00,OLIVE GARDEN #1703,9730 VON ALLMEN CT,40241.0,2021/01/20 05:00:00+00,4,SURVEY,2872
715424,2021/01/20 05:00:00+00,WAFFLE HOUSE #1069,3739 PAMELA RAE DR,40241.0,2021/01/20 05:00:00+00,4,SURVEY,2873
715425,2021/01/20 05:00:00+00,BEEF JERKY OUTLET,9850 VON ALLMEN CT,40241.0,2021/01/20 05:00:00+00,4,SURVEY,2874
715427,2021/01/20 05:00:00+00,LA BELLA AIROSA,8106 PRESTON HWY STE 5,40219.0,2021/01/20 05:00:00+00,4,SURVEY,2875
715435,2021/01/20 05:00:00+00,TRINITY HOUSE #2 CHRISTIAN CHILDCARE,4106 GREENWOOD AVE,40211.0,2021/01/20 05:00:00+00,4,SURVEY,2876
715436,2021/01/20 05:00:00+00,HAPPY'S MARKET,1201 CECIL AVE,40211.0,2021/01/20 05:00:00+00,4,SURVEY,2877
715437,2021/01/20 05:00:00+00,FAMILY TIES,1030 CECIL AVE,40211.0,2021/01/20 05:00:00+00,4,SURVEY,2878
716032,2021/01/20 05:00:00+00,PLATOES CLOSET,4237 OUTERLOOP,40202.0,2021/01/20 05:00:00+00,4,SURVEY,2879
716033,2021/01/20 05:00:00+00,FANTASTIC SAMS,4237 OUTERLOOP,40202.0,2021/01/20 05:00:00+00,4,SURVEY,2880
716034,2021/01/20 05:00:00+00,DOLLAR TREE,4241 OUTERLOOP,40202.0,2021/01/20 05:00:00+00,4,SURVEY,2881
716035,2021/01/20 05:00:00+00,GAME STOP,4801 OUTERLOOP,40202.0,2021/01/20 05:00:00+00,4,SURVEY,2882
716037,2021/01/20 05:00:00+00,CVS #6209,4249 OUTER LOOP,40219.0,2021/01/20 05:00:00+00,4,SURVEY,2883
716037,2021/01/20 05:00:00+00,CVS #6209,4249 OUTER LOOP,40219.0,2021/01/20 05:00:00+00,4,SURVEY,2884
716038,2021/01/20 05:00:00+00,BEST BUY,4251 OUTERLOOP,40202.0,2021/01/20 05:00:00+00,4,SURVEY,2885
714859,2021/01/08 05:00:00+00,FUDGERY,416 S 4TH ST,40202.0,2021/01/08 05:00:00+00,4,SURVEY,2886
714860,2021/01/08 05:00:00+00,WHISKEY DRY,412 S 4TH ST,40202.0,2021/01/08 05:00:00+00,4,SURVEY,2887
714861,2021/01/08 05:00:00+00,WHISKEY DRY,412 S 4TH ST,40202.0,2021/01/08 05:00:00+00,4,SURVEY,2888
