crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Susect charged
c38540c0718e1f3c8211eff587b4838c3e2dcaa52675713fad9c3e1a0a929aeb,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Suspect charxged
cd244618cf2d205e0d7190513434b5d6b2cfb852068cf679cc85b9854298bff7,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Unable to prosecute suspect
0c5be4846398680d3527c04b9ec89912b0916bc72004b64e8c4938501862c33d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
c54575792795e09fdc98e7823da0f7ed4ba5a2217ff043c10571033055ffdeff,2021-07,Nottinghamshgire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
d3ac46acbb07b6ccdfb8aa78cd67effbeb5e451689f2df240a2bff4942e9cbc1,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Unable to prosecute suspect
50ac7b0f2efbd6220aa1ff78ea7c9c2d53d6c93aed8cc212ab9a33f07bd3d3f7,2021-v07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,nvestigation complete; no suspect identified
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,2021-07,Nottinghamshire Poliec,Nottinghamshire Police,-1.194288,52.999186,On or near STATION ROAD,E01033406,Nottingham 004B,Investigation complete; no suspect identified
ddb6121d96c4f72612665481aac82da6e548e61c03399690cb67c0f7398da70a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Bassetlaw 013C,Suspect charged
3ac62d21d9996c9309caded684b3787b474b7401d361404d5098a8e13bedc7f7,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
5bdf97f7901cf99ae23b3d10fb36d208a083b26866f976fe6a86576685045cf3,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.124389,53.308713,On or near SHAW STREET,E01033406,Bassetlaw 012A,Investigation complete; no suspect identified
d97d5acdc7478cc9b032552269911b7022f35ecedd7ad285ccb947315ae5fccf,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,o location,E01033406,Gedling 002D,Unable to prosecute suspect
42d56ada24bf9743c999ab404580aeb4d35cac063598fcd87b4acc7543b3ff40,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 017D,Investigation complete; no suspect identified
f8e4240ae921d2a9894b76d04cd34a65ad8da85461a3d04286037005b3f70f4a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.178309,52.989296,On or near WALLIS STREET,E01013836,Bassetlaw 015B,Unable to prosecute suspect
b2dcc83b4079e4d60738f178cc70367159e6241991ec6935700ac0b34adfd271,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01028007,Nottingham 039E,Investigation complete; no suspect identified
0c5be4846398680d3527c04b9ec89912b0916bc72004b64e8c4938501862c33d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.100684,52.981885,On or near COUNTY ROAD,E01033406,Gedling 010F,Unable to prosecute suspect
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.205209,52.933475,On or near BROADGATE,E01013973,Nottingham 007D,Investigation complete; no suspect identified
cf5fa770bb219e90181c3900d953cc00f49e3117b5669d64ba138d6c2ead8b42,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,o location,E01013847,Nottingham 039E,Investigation complete; no suspect identified
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Bassetlaw 013C,Suspect charged
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2021-07,Nottinghamshire Police,Nottinghamshire Pgolice,-1.169976,52.956121,On or near BLOOMSGROVE STREET,E01033404,Nottingham 039E,Unable to zprosecute suspect
1671be35859dcd76764b9800cc0a59aa22e8eac489f27e930c1a47f99ae11bbb,021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
c54575792795e09fdc98e7823da0f7ed4ba5a2217ff043c10571033055ffdeff,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.234542,52.94734,On or near HILARY CLOSE,E01013984,Nottingham 030D,Unable to prosecute suspect
cdf2182186f7143f07da82572c444c1421576e899646b65909724b56ed4ea64a,2021-07,Nottinghamshire Police,Nottinghamshire Poliec,-1.149045,52.953187,No locatgion,E01033406,Bassetlaw 010A,Local resolution
f950421b30af2506cd51dc28f5d23d1aba453cc4202ff356f46d22c28f29301a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Gedling 016A,Unable to prosecute suspect
0c5be4846398680d3527c04b9ec89912b0916bc72004b64e8c4938501862c33d,2021-07,Nottinghamshire Poliec,Nottinghamshire Police,-1.127263,53.004458,On or near FRNOT STREET,E01033406,Gedling 005D,Unable to prosecute suspect
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.20527,53.147539,On or near MANVERS STREET,E01028284,Mansfield 008F,Unable to prosecute suspect
3ac62d21d9996c9309caded684b3787b474b7401d361404d5098a8e13bedc7f7,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.123722,53.306101,On or near BRIDGE PLACE,E01028062,Bassetlaw 013C,Investigation complete; no suspect identified
26debf1b0075c79a0c2da3a7dd2ad391d6628ef2f8c372389307d4a913b18649,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 039E,Investigation complete; no suspect identified
26debf1b0075c79a0c2da3a7dd2ad391d6628ef2f8c372389307d4a913b18649,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.228827,53.019264,On or near OLYMPUS COURT,E01013966,Ashfield 016E,Unable to prosecute suspect
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.304646,53.018356,On or enar Parking Area,E01033406,Broxtowe 002C,Unable to prosecute suspect
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.239925,53.135018,On or near KINGS MILL ROAD EAST,E01027985,Ashfield 004E,Unable to prosecute suspect
aef45b7853227e485569f1a1a1a0daa48abee7a41bb9d8d32189de74cc1bf25a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 007D,Suspect charged
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Ashfield 014B,Local resolution
db42c9f8936eaa58a41de0af0c60177d27832aaf1807642a4408f9017f516b8d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No locatino,E01033406,Bassetlaw 013C,Unable to prosecute suspect
cd244618cf2d205e0d7190513434b5d6b2cfb852068cf679cc85b9854298bff7,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.205209,52.933475,On or near BROADGATE,E01028007,Nottingham 032A,Unable to prosecute suspect
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 017D,Investigation complete; no suspect identified
7ba0e558404b7f1df6a1ac12aa57d654be9fd4e614ca1da37e3bfca79db1bf6c,2021-07,Nottinghamshire Poliec,ottinghamshire Police,-1.149045,52.953187,No location,E01033406,Ashfield 005B,Investigation complete; no suspect identified
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2i021-07,Nottinghamshire Police,Nottinghamshire Police,-1.150053,52.948097,On or near CANAL STREET,E01033400,Nottingham 039E,Unale to prosecute suspect
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Psolice,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Ashfield 014B,Suspect charged
f2a3cde9cd8d7a8638c281b2da0fed00d4afa585378102b43ff20fa666ae0774,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.149045,52.953187,No location,E01033406,Nottingham 017D,Investigation complete; no suspect identified
f8e4240ae921d2a9894b76d04cd34a65ad8da85461a3d04286037005b3f70f4a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.232155,52.974527,On or near EDGE WAY,E01033406,Nottingham 014B,Unable to prosecute suspect
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.246418,52.922506,On or near LSADE ROAD,E01028101,Broxtowe0 13E,Investigation complete; no suspect identified
58a0c2fa140f2e45f197abfc36c4d2c1dd0aaae56aaf4c94e602c764d96e65ba,2021-07,Nottinghamhire Police,Nottinghamshire Police,-1.154274,52.955238,On or near WOLLATON STREET,E01013816,Nottingham 039E,Investigation complete; no suspect identified
58a0c2fa140f2e45f197abfc36c4d2c1dd0aaae56aaf4c94e602c764d96e65ba,2021-07,Nottinghamshire Police,Nottinghamshire Police,-0.799994,53.073505,On or near Supermarket,E01013847,Newark and Sherwood 007A,Investjigation complete; no suspect identified
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.151333,53.131903,On or near SANDFIELD CLOSE,E01028263,Nottingham 039E,Action to be taken bya nother organisation
5bdf97f7901cf99ae23b3d10fb36d208a083b26866f976fe6a86576685045cf3,2021-07,Nottinghamshire Police,Nottinghasmshire Police,-0.985106,52.912993,On or near MILL LANE,E01028419,Nottingham 039E,Investigation complete; no suspect identified
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.151333,53.131903,On or near SANDFIELD CLOSE,E01033406,Mansfield 012D,Action to be taken by another organisation
f338544c3646bb8afa289d81452ea96b8e37deffa1b4fbcc2a1eee68fde33808,2021-07,oNttinghamshire Police,Nottinghamshire Police,-0.792595,53.075498,On or near SIDE RfOW,E01028294,Bassetlaw 015B,Investigation complete; no suspect identified
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,2021-07,Nottinghamshire Police,Nottinghamshire Police,-0.985106,52.912993,On or near MILL LANE,E01033406,Rushcliffe 010B,Investigation complete; no suspect identified
f338544c3646bb8afa289d81452ea96b8e37deffa1b4fbcc2a1eee68fde33808,2021-07,Nottinghamshire Police,Nottinghamshire Police,-0.946419,53.315526,On or near DARREL ROAD,E01028020,Bassetlaw 010D,Unable to prosecute suspect
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.148336,52.952912,On or near Shopping Area,E01033406,Gedling 002D,Unable to prosecute suspect
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.146168,52.95491,On or near Shopping Area,E01033406,Nottingham 007D,Unabel to prosecute suspect
f338544c3646bb8afa289d81452ea96b8e37deffa1b4fbcc2a1eee68fde33808,2021-07,Nottinghamshire Police***,Nottinghashire Police,-1.135964,52.921665,On or near ETON PLACE,E01028400,Nottingham 030D,Investigation complete; no suspect identified
3b4b059f13e05bd4f0ae59d1a2cf5a087b457b7425e3e3a09386bf027bcdbb21,202-107,Nottinghamshire Police,Nottinghamshire Police,-1.166241,52.976942,On or near HAYDN ROAD,E01033406,Nottingham 012D,Investigation complete; no suspect identified
f2a3cde9cd8d7a8638c281b2da0fed00d4afa585378102b43ff20fa666ae0774,021-07,Nottinghamshire Police,Nottinghamshire Police,-1.088109,52.940338,On or near Park/Open Space,E01028376,Nottingham 039E,Investigaion complete; no suspect identified
58a0c2fa140f2e45f197abfc36c4d2c1dd0aaae56aaf4c94e602c764d96e65ba,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.212287,52.928749,On or near HIGH ROAD,E01028079,Broxtowe 009D,Unable to prosecute suspect
c38540c0718e1f3c8211eff587b4838c3e2dcaa52675713fad9c3e1a0a929aeb,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.148088,52.949638,On or near Pedestrian Subway,E01033400,Nottingham 039E,Investigation complete; no suspect identified
f8e4240ae921d2a9894b76d04cd34a65ad8da85461a3d04286037005b3f70f4a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.199993,53.145076,On or near QUAKER WAY,E01033406,Mansfield 008F,Local resolution
aef45b7853227e485569f1a1a1a0daa48abee7a41bb9d8d32189de74cc1bf25a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-0.949362,53.313026,On or near WEST CARR ROAD,E01028017,Bassetlaw 010A,Unable to prosecute suspect
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.030645,52.906164,On or near BURHILL,E01033406,Rushcliffe 009A,Unable to prosecute suspect
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.212287,52.928749,On or near HIGH ROAD,E01028079,Nottingham 039E,Unable to prosecute suspect
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,202-07,Nttinghamshire Police,Nottinghamshire Police,-1.199734,53.145371,On or near Shopping Area,E01028284,Nottingham 039E,Local resolution
b7e77d700559ecb186fb880641d65e6913399fdbbad818eae2d948c325011a10,2j021-07,Nottinghamshire Police,Nottinghamshire Police,-1.030645,52.906164,On or near BURHILL,E01033406,Rushcliffe 009A,Unable to prosecute suspect
b7f0661e7845d39c560594e1f80936a627b9f99fab02186940ff88bc8a81ea5f,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.148088,52.949638,On or near Pedestrian Subway,E01033406,Nottingham 039B,Investigation complete; no suspect identified
f8e4240ae921d2a9894b76d04cd34a65ad8da85461a3d04286037005b3f70f4a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.212287,52.928749,On or near HIGH ROAD,E01033406,Broxtowe 009D,Unable to prosecute suspect
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.199015,53.144638,On or near Shopping Area,E01013966,Mansfield 008F,Local resolution
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,20210-7,Nottinghamshire Police,Nottinghamshire Police,-1.147278,52.952949,On or near BRIDLESMITH GATE,E01013966,Nottingham 039E,Ivestigation complete; no suspect identified
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.160192,52.99246,On or near WYTON CLOSE,E01028007,Nottingham 006D,Unabple to prosecute suspect
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.141995,52.955141,On or near LOWER PARLIAMENT STREET,E01033405,Bassetlaw 013C,Investigation complete; no suspect identified
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.003397,52.894881,On or near CHURCH LANE,E01028402,Nottingham 039E,Unable to prosecute suspect
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.160192,52.99246,On or near WYTON CLOSE,E01013856,Nottingham 039E,Unable to prosecute suspect
f950421b30af2506cd51dc28f5d23d1aba453cc4202ff356f46d22c28f29301a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.281038,53.122032,On or near NURSERY AVENUE,E01033406,Ashfield 006E,nvestigation complete; no suspect identified
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2012-07,Nottinghamshire Police,Nottinghamshire Police,-1.175509,52.964188,On or nearTHORNLEY STREET,E01013812,Nottingham 039E,Investigation complete; no suspect identified
f338544c3646bb8afa289d81452ea96b8e37deffa1b4fbcc2a1eee68fde33808,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.186979,53.145438,On or near WALLIS ROAD,E01028276,Nottingham 039E,Investigation complete; no suspect identified
9b96690772b10f9d6fc37fce5a9955c2c71eab1e666fd19bc3b30b57fd24912d,2021-x07,Nottinghamshire Police,Nottinghamshire Police,-1.201252,53.036018,On or near DUKE STREET,E01027928,Ashfield 014B,Unable to prosecute suspect
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.165411,53.29769,On or near FEATHERBED LANE,E01033406,Bassetlaw 014D,Investigation complete; no suspect identified
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.164593,52.962035,On or near LAWSON STREET,E01013814,Nottingham 007D,Investigation complete; no suspect identified
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottingamshire Police,-1.166543,52.971335,On or near GLADSTONE STREET,E01033406,Nottingham 017B,Unable to prosecute suspect
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.191006,53.012927,On or near GRINDON CRESCENT,E01013881,Nottingham 039E,Offender given a drugs possession warning
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.064738,52.962127,On or near TEAL CLOSE,E01028187,Gedling 015D,Unable to prosecute suspect
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2u021-07,Nottinghamshire Police,Nottinghamshire Police,-0.809614,53.077575,On or near KIRK GATE,E01028310,Nottingham 039E,Investigation complete; no suspect identified
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2021-07,Nottinghamshire Police,Nottinghamshire Police,-0.800017,53.068921,On or near THE PARK,E01033406,Newark and Sherwood 009C,Investigation complete; no suspect identified
5bdf97f7901cf99ae23b3d10fb36d208a083b26866f976fe6a86576685045cf3,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.114577,53.300595,On or near ELY CLOSE,E01028065,Bassetlaw 012B,Investigation complete; no suspect identified
f8e4240ae921d2a9894b76d04cd34a65ad8da85461a3d04286037005b3f70f4a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.086999,53.041075,On or near SHERBROOKE CLOSE,E01028153,Gedling 002D,Investigation complete; no suspect identified
c4ef43f004922b97de0d398e0403480b1215178d35667bec4f8ed3bad84df422,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.257917,52.998108,On or near CHAPEL STREET,E01028103,Broxtowe 004B,Investigation complete; no suspect identified
ddb6121d96c4f72612665481aac82da6e548e61c03399690cb67c0f7398da70a,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.14942,52.959087,On or near MANSFIELD ROAD,E01033399,Nottingham 023E,Investigation complete; no suspect identified
b7e77d700559ecb186fb880641d65e6913399fdbbad818eae2d948c325011a10,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.264988,53.130016,On or near PALING CRESCENT,E01027965,Ashfield 005B,Unable to prosecute suspect
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottinghacmshire Police,-1.202674,53.148052,On or near WESFTIELD LANE,E01033406,Mansfield 008F,Investigation complete; no suspect identified
f338544c3646bb8afa289d81452ea96b8e37deffa1b4fbcc2a1eee68fde33808,021-07,Nottinghamshire Police,Nottinghamshire Police,-1.178812,52.963545,On or near GRIMSTON ROAD,E01013944,Nottingham 039E,Investigation complete; no suspect identified
f338544c3646bb8afa289d81452ea96b8e37deffa1b4fbcc2a1eee68fde33808,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.278721,52.927166,On or near Supermarket,E01028133,Broxtowe 010F,Investigation complete; no suspect identified
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottignhamshire Police,Nottinghamshire Police,-1.175284,52.962694,On or near WALLAN STREET,E01013945,Ashfield 010D,Unable to prosecute suspect
067eafd2e211d67e84a4f67b4b6a181da3ea1440062f38d5482ac8a4fff19a58,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.178042,53.021414,On or near HIGH MAIN DRIVE,E01028142,Gedling 016A,Investigation complete; no suspect identified
99cedd0d982cbc08f5fe803210737949b16befafea0f4353fd0ad6a0629c099f,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.148075,52.952542,On or near ST PETER'S GATE,E01033406,Nottingham 039B,Investigation complete; no suspect identified
3ac62d21d9996c9309caded684b3787b474b7401d361404d5098a8e13bedc7f7,2021-07,Nottinghamshire Police,Nottignhamshire Police,-1.278721,52.927166,On or near Supermarket,E01033406,Broxtowe 010F,Investigation complete; no suspect identified
d7b38a53e9064aa67a1e52408d1f11014d415f07980c61bc9fa02d7fd1abc629,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.088556,52.966492,On or near Petrol Station,E01028158,Gedling 014D,Investigation complete; no suspect identified
ca999b7e14cc7cf519e13c65f80eb8950778e354100482e589232b19e46123d6,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.254804,53.130384,On or near BEIGHTON STREET,E01028007,Ashfield 004A,Investigation complete; no suspect identified
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottinghamshire Police,-0.80461,53.077166,On or near MAGNUS STREET,E01028335,Bassetlaw 015B,Investigation complete; no suspect identified
040de38472d48a6f4e2aa17461846b63ddc8c49293535328b675fa5e840f82f5,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.12319,52.999564,On or near KINGSWELL AVENUE,E01013966,Gedling 005C,Unable to prosecute suspect
d97d5acdc7478cc9b032552269911b7022f35ecedd7ad285ccb947315ae5fccf,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.157667,53.123696,On or near TEDBURN DRIVE,E01033406,Mansfield 012B,Investigation complete; no suspect identified
5ce42621c228ddac2f0f56e60f82a2298cd042b2adac9facdc594b1bd4dd0921,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.192052,53.015981,On or near HOWDEN ROAD,E01013879,Mansfield 008F,Investigation complete; no suspect identified
42d56ada24bf9743c999ab404580aeb4d35cac063598fcd87b4acc7543b3ff40,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.164429,53.191108,On or near MOSSCAR CLOSE,E01033406,Mansfield 002D,Investigation complete; nou suspect identified
d3ac46acbb07b6ccdfb8aa78cd67effbeb5e451689f2df240a2bff4942e9cbc1,2021-07,Nottinghamshire Police,Nottinghamshire Police,-1.203618,53.037103,On or near HANSON CRESCENT,E01027928,Ashfield 014B,Investigation complete; no suspect identified
cd244618cf2d205e0d7190513434b5d6b2cfb852068cf679cc85b9854298bff7,20k21-07,Nottinghamshire Police,Nottinghamshire Police,-1.225866,53.158785,On or near BOOTH CRESCENT,E01013966,Mansfield 006E,Unable to prosecute suspect
