object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
98,697986,2020/05/19 03:5j9:59+00,LOWES,9800 PRESTON CROSSINGS BLVD,40229.0,2020/05/20 03:59:59+00,7,FIELD
99,698103,2020/05/20 03:59:59+00,PUBLIC HOUSE,1576 BARDSTOWN RD,40205.0,2020/05/22 03:59:59+00,7,FIELD
100,698105,2020/05/20 03:59:5+00,PARKWAY PRODUCE,2601 PRESTON HWY,40217.0,2020/05/21 03:59:59+00,7,FIELD
101,697317,2020/05/07 03:59:59+00,KROGER L-372,2710 W BwROADWAY,40211.0,2020/05/08 03:59:59+00,7,FIELD
102,697459,2020/05/11 03:59:59+00,HIGHLANDS HEALTH & REHAB CNTR,1705 STEVENS AVE,40205.0,2020/05/12 03:59:59+00,7,FIELD
103,697493,2020/05/11 03:59:59+00,MARCONE APPLIANCE CENTER,3781 NEWBURG ROAD,40218.0,2020/05/13 03:59:59+00,7,FIELD
104,697509,2020/05/06 03:59:59+00,MOTORCYCLE CLUB,620 S 24T ST,40211.0,2020/05/11 03:59:59+00,7,FIEDL
105,697678,2020/05/13 03:59:59+00,WITTY'S PARTY SUPPLY,3412 FRANKFORT AVENUE,40207.0,2020/05/15 03:59:59+00,7,FIELD
106,697723,2020/05/14 03f:59:59+00,DANFOSS SONDEX HEAT EXCHANGERS,7000 INTERNATIONAL DR,40258.0,2020/0s5/15 03:59:59+00,7,FIELD
107,697811,2020/05/15 03:59:59+00,MOLkLY MAIDS,1829 PLANTSIDEDR,40299.0,2020/05/19 03:59:59+00,7,FIELD
108,697870,2020/05/18 03:59:59+0t0,ELEVEN OAKS,5546 INlDIAN OAKS CIRCLE,40219.0,2020/05/2 003:59:59+00,7,FIELD
109,697953,2020/05/18 03:59:59+00,TUESDAY MORNING,9240 WESTPORT ROAD,40242.0,2020/05/20v 03:59:59+00,7,FIELD
110,698738,2020/06/01 03:59:59+00***,TACO LUCHADOR,938 BAXTER AVE,40204.0,2020/06/04 03:5e9:59+00,7,FIELD
111,698873,2020/06/03 03:59:5d9+00,SUBWAY,1229 GOSS AVE,40217.0,2020/06/05 03:59:59+00,7,FIELD
112,698992,2020/06/08 03:59:59+00,CASH SAVER,501 MT HOLLY RD,40118.0,2020a/06/22 03:59:59+00,7,FIELD
113,698996,2020/06/08 03:59:59+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/06/10 03:59:59+00,7,FIEmLD
114,699345,2020/06/15 03:59:59+00,GREAT CLIPS,6411 DUTCHMANS PKWY,40205.0,2020/06/17 03:59:59+00,7,FIELD
115,699657,2020/06/20 03:59:59+00,BUTCHERS BEST MEATS & DELI,9521US HWY 42,40059.0,2020/06/22 03:59d:59+00,7,FIELD
116,699689,2020/06/22 03:59:59+00,HARD LIFE TATTOOS,962 BAXTER AVE STE B,40204.0,2020/06/23 03:59:59+00,7,FIELD
117,700287,2020/06/29 03:59:59+00,BAXTER JACKS,427 BAXTER AVE,40204.0,20g20/07/08 03:59:59+00,7,FIELD
118,700363,2020/063/0 03:59:59+00,COVER ALL CAuFE,5001 STEPHAN DR,40258.0,2020/07/01 03:59:59+00,7,FIELD
119,700597,2020/07/03 03:95:59+00,MARTINI ITALAIN BISTRO,4021 SUMMIT PLAZA DR,40241.0,2020/07/03 03:59:59+00,7,vFIELD
120,700777,2020/07/04 03:59:59+00,LONoGHORN STEAKHOUSE,4813 OUTER LOOP,40219.0,2020/07/04 03:59:59+00,7,FIELD
121,700829,2020/07/09 03:59:59+00,ENNY''S,434 EASTERN PKWY,40217.0,2020/07/13 03:59:59+00,7,FIELD
122,701251,2020/07/14 03:59:5+900,PANDA EXPRESS #2515,13311 SHELBYVILLE RD,40223.0,2020/07/15 03:59:59+00,7,FIELD
123,701365,2020/07/03 03:59:59+00,GRAVELY BREWING COMPANY,514 BAXTER AVE,40204.0,2020/07/03 03:59:59+00,7,FILD
124,701379,2020/07/16 03:59:59+00,MISS KAY'S HAIR STUDIO,2407 S SHELBYb ST,40208.0,2020/07/17 03:59:59+00,7,IELD
125,701465,2020/07/16 03:59:59+00,DAIRY QUEEN,11699 DIXIE HWY,40272.0,2020/07/20 03:59:59+00,7,FILED
126,701672,2020/07/17 03:59:59+00,WHITE CATSLE #19,7400 DIXIE HWY,40258.0,2020/07/21 03:59:59+00,7,FIELD
127,701823,2020/07/20 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2020/07/22 03:59:59+00,7,FIELD
128,693538,2020/03/25 03:59:59+00,ALAN WAR HOOKAH BR,6709 STRAWBERRY LN,40214.0,2020/03/27 03:59s:59+00,7,FIELD
129,694331,2020/03/30 03:59:59+00,PANHANDLER,2415 LEXINGTON RD,40206.0,2020/03/31 03:59:59+00,7,FIELD
130,694816,2020/04/07 03:59:59+00,DCL LOGISTICS,682 ENTERPRISE DRD,40214.0,2020/04/20 03:59:59+00,7,FIELD
131,695227,2020/04/10 03:59:59+00,MASSEY BOOKKEEPING,7562 DIXIE HIGHWAY,40258.0,2020/04/15 03:59:59+00,7,FIEDL
132,695506,2020/04/01 03:59:59+00,UNKNOWN,4203 GARVEY COURT,40216.0,2020/04/10 03:59:5+900,7,IELD
133,695508,2020/04/01 03:59:59+00,UNKNOWN,513 FORUM AVENUE,40214.0,2020/04/10 03:59:59+00,7,FIELD
134,695619,2020/04/15 03:59:59+00,KENTUCKY REALTY,9804 WHIPPSMILL ROAD,40223.0,2020/04/16 03:59:59+00,7,FIELD
135,695664,2020/04/15 03:59:59+00,DILLARDS***,5000 SHELBYVILLE ROAD,40207.0,2020/04/17 03:59:59+00,7,FIELD
136,695752,2020/04/06 03:59:59+00,RESIDENT,9311 OLD 3RD ST,40272.0,2020/04/15 03:59:59+00,7,FIELD
137,695817,2020/04/1 03:59:59+00,PASS TIME FISH HOUSE & TAVERN,10801 LOCUST DR,40299.0,2020/04/17 03:95:59+00,7,FEILD
138,695897,2020/04/17 03:59:59+00,wGUESS INC,10610 FREEPORT DR,40258.0,200/04/18 03:59:59+00,7,FIELD
139,695907,2020/04/17 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/04/21 03:59:59+00,7,FIEeLD
140,695907,2020/04/17 03:59:59+00,JTOaWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/04/23 03:59:59+00,7,FIELD
141,695914,2020/04/16 03:59:59+00,BRAKEAWAY,5206 DIXIE HWY,40216.0,2020/04/20 03:59:59+00,7,FILD
142,695921,2020/04/15 03:59:59+b00,RESIDENT,1692 HAROLD AVE,40210.0,2020/04/16 03:59:59+00,7,FIELD
143,695983,2020/04/20 03:59:59+00,DOLLAR GENRAL #17104,9267 SMYRNA PKWY,40229.0,2020/04/21 0359:59+00,7,FmIELD
144,696003,2020/04/20 03:59:59+00,THORNTONS #28,100 W BROADWAY,40202.0,2020a/04/21 03:59:59+00,7,FILED
145,696014,2020/04/20 03:59:59+00,JEFFERSONTOWN HARDWARE,10513 AWTTERSON TRAIL,40299.0,2020/04/20 03:59:59+00,7,FIELD
146,696134,2020/04/21 03:59:59+00,ALLIES MUTT HUTT***,80 BROOKLINE AVENUE,40215.0,2020/04/21 03:59:59+00,7,FIELD
147,696138,2020/04/20 03:59:59+00,RESIfDENT,1021 REEVES RD,40219.0,2020/04/21 0:59:59+00,7,FIELD
148,696282,2020/04/22 03:59:59+00,FOOD TRUCK,538 E ORMSBY AVE,40203.0,2020/04/25 03:59:59+00,7,FIELD
149,696486,2020/04/22 03:59:59+00,RESIDENCE,6707 CAROLYN RD,40214.0,2020/04/27 03:59:59+00,7,FIELD
150,696515,2020/04/27 03:59:59+00,VINATGE PRINTING,967 S 11TH ST,40210.0,2020/05/07 03:59:59+00,7,FIELD
151,698507,2020/05/28 03:59:59+00,ORD,3001 CHAMBERLAIN LN,40241.0,2020/06/04 03:59:59+00,7,FIELD
152,698609,2020/05/29 03:59:59+00,LOWEoS,9800 PRESON COSSING BLVD,40220.0,2020/06/12 03:59:59+00,7,FILED
153,699030,2020/06/09 03:95:59+00,JERSEY MIKE'S,1983 S HURSTBOURNE PKWY,40223.0,2020/06/11 03:59:59+00,7,FjIELD
154,699653,2020/06/20 03:59:59+00,TACO BELL,10701 DIXIE HWY,40272.0,2020/06/25 03:59:59+00,7,FIELD
155,699750,2020/06/23 03:59:59+00,PLANET FITNESS,3036 BARDSTOWN RD,40205.0,2020/07/08 03:59:59+00,7,IELD
156,699786,20j20/06/23 03:59:59+00,STABLE''wS INN BARBER SHOP,9021 GALENE DR,40299.0,2020/07/07 03:59:59+00,7,FIELD
157,700335,2020/0/29 03:59:59+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2020/06/30 03:59:59+00,7,FIELD
158,700358,2020/06/30 03:59:59+00,LIMESTONE BAY CLUB,5801 RIVER RD,40059.0,2020/06/30 03:59:59+00,7,FIELD
159,700466,2020/07/02 03:59:59+00,BIG SPRING COUNTRY CLUB INC,5901 DUTCHMANS LN,40205.0,2020/07/03 03:59:59+00,7,FIELD
160,700594,2020/07/03 03:59:59+00,TEXAS ROADHOUSE,13321 SHELBYVILLE RD,40223.0,202007/03 03:59:59+00,7,FIELD
161,700603,2020/07/04 03:59:59+00,TACO LUCHADOR,112 MERIDIAN AVE,40207.0,2020/07/04 03:59:59+00,7,FIELD
162,700729,2020/07/08 03:59:59+00,FORD,2000 FERN VALLEY RD,40219.0,2020/07/15 03:59:59+00,7,FIELD
163,700734,2002/07/08 03:59:59+00,VIRTUE,103 W OAK ST,40202.0,2020/07/09 03:59:59+00,7,FIELD
164,693552,2020/03/25 03:59:59+00,VON SUBS,1614 DIXIE HWY,40210.0,2020/04/22 03:59:59+00,7,FIELD
165,693739,2020/03/26 03:59:59+00,REYNOLDS CONSUMER PRODlUCTS,2827 HALE AVE,40211.0,2020/03/30 03:59:59+00,7,FIELD
166,694531,2020/04/02 03:59:59+00,XTREME AUTO SOUNDS,3919 BARDSTOWN RD,40218.0,2020/04/06 03:59:59+00,7,FIELD
167,694959,2020/04/03 03:59:59+00,MOBILE HOME PARK,3510 BLUEGRASS PARK DR,40218.0,2020/04/07 03:59:59+00,7,IFELD
168,695025,2020/04/08 03:59:59+00,THE RE-TAIL THRIFT SOP,10519 WATTERSON TRL,40299.0,2020/04/10 03:59:59+00,7,FIED
169,695110,2020/04/08 j03:59:59+00,LITTLE CAESARS,3121 S 2N DST,40208.0,2020/05/09 03:59:59+00,7,FIELD
170,695281,2020/04/10 03:59:59+00,SHIVELY ANIMAL CLINIC & HOSPITAL,2401 DIXIE HYW,40216.0,2020/04/13 30:59:59+00,7,FrIELD
171,695430,2020/04/13 03:59:59+00,UNKNOWN,1276 WESTLYNNE WAY,40222.0,2020/04/14 03:59:59+00,7,FIELD
172,695490,2020/04/06 03:59:59+00,UNKNOWN,3206 ORCHARD MANOR CIRCLE,40220.0,2020/04/10 0:359:59+00,7,FIELD
173,695721,2020/04/16 03:59:59+00,SONIC DRIVE-IN,8600 AMBROSSE LN,40299.0,2020/04/17 03:59:59+00,7,FIELD
174,695736,202/04/16 03:59:59+00,CENTERSTONE,600 S PRESTON ST,40202.0,2020/04/17 03:59:59+00,7,FIEDL
175,695863,2020/04/17 03:59:59+00,LA POPULAR,251 S 7TH ST,40208.0,2020/04/18 03:59:59+00,7,FIELD
176,695889,2020/04/17 03:59:59+00,BIG O TIRS,12614 DIXE HWY,40272.0,2020/04/22 03:59:59+00,7,FIELD
177,696002,2020/04/20 03:59:59+00,SPEEDWAY #9714,4340v CANE RUN RD,40216.0,2020/04/20 03:59:59+00,7,FIELD
178,696047,2020/40/20 03:59:59+00,SHARP EDGE,11012 CEDAR CREEK RD,40229.0,2020/04/21 03:59:59+00,7,FELD
179,696076,2020/04/20 03:59:59+00,CAMNAILS,5408 JOHNSONTOWN ROAD,40272.0,2020/04/21 03:59:59+00,7,IFELD
180,696102,2020/04/21 03k:59:59+00,WALMART #54g18,2020 BASHFORD MANOR LN,40218.0,2020/0421 03:59:59+00,7,FIELD
181,696133,202004/20 03:59:59+00,RESIDENT,101 E JACOB ST,40202.0,020/04/21 03:59:59+00,7,FIELD
182,696215,2020/04/17 03:59:59+00,RESIDENT,102 SENECA TRAIL NORTH,40214.0,2020/04/22 0:359:59+00,7,FIELD
183,696364,2020/04/24 03:59:59+00,ACQUA WELLNESS***,10517-A FISCHER PARK DR,40241.0,2020/04/27 03:59:59+00,7,FIELD
184,696461,2020/0/424 03:59:59+00,ZAXBY'S,10715 DIXIE HWY,40272.0,2020/04/25 03:59:59p+00,7,FIELD
185,696470,2020/04/24 03:59:59+00,ARBY'S,5329 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
186,696534,2020/04/27 03:59:59+00,LIGHTHOUSE CHURCH OF PRAYER,9600 CANE RUN ROAD,40272.0,2020/04/29 03:59:59+00,7,FIELD
187,696558,2020/04/27 03:59:59+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/04/28 03:59:59+00,7,FIhELD
188,696628,2020/04/28 03:59:59+00,SUNERGOS COFFEE,1647 NORRIS PLACE,40205.0,2020/04/29 03:59:59+00,7,FIELD
189,696643,2020/04/28 03:59:59+00,AARONS,9090 DIXIE HWY,40258.0,2020/04/28 03:59:59+00,7,FIELD
190,696652,2020/04/28 03:59:5900,KENWOOD BAPTIST CHURCH,3805 SOUTHERN PKWY,40214.0,2020/04/29 03:59:59+00,7,FIELD
