reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
711797,2020/12/09 05:00:00+00,MCDONALD'S #35637,12627 TAYvLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1234
712058,2020/12/10 05:00:00+00,TORAZO MEXICAN RESTAURANT,1850 S HURSTBOURNE PKWY,40220.0,2020/12/10 05:00:00+00,4,SURVEY,1235
711832,2020/12/08 05:00:00+00,ASPEN CREEK GRILL,302 BULLITT LN,40222.0,2020/12/08 05:00:00+00,4,SUREVY,1236
711521,2020/12/07 05:00:00+00,SPEEDWAY #9685,5510 BARDSTOWN RD,40291.0,2020/12/07 05:00:00+00,4,SURVEY,1237
711799,2020/12/09 05:00:00+00,HOMETOWN PIZZA,12607 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1238
711834,2020/12/08 05:00:00+00,CORELIFE EATERY,9365 VIKING CENTER DR,40222.0,2020/12/08 05:00:00+00,4,SURVEY,1239
712059,2020/12/10 05:00:00+00,JOCKS SPORTS BAR,3423 BRwECKENRIDGE LN,40220.0,2020/12/10 05:00:00+00,4,SURVEY,1240
711522,2020/12/07 05:00:a00+00,ANITA t& SONS FOOD MART,6102 pBARDSTOWN RD,40291.0,2020/12/07 05:00:00+00,4,SURVEY,1241
711800,2020/12/09 05:00:00+00,KROGER L-743,12611 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SfURVEY,1242
711835,2020/12/08 05:00:00+00,CITY BARBEQUE &CATERING,9429 VIKING CENTER DR,40222.0,2020/12/08 05:00:00+00,4,SURVwEY,1243
712070,2020/12/10 05:00:00+00***,DOGTOPIA,22 1S HURSTBOURNE PKWY #101,40222.0,2020/12/10 05:00:00+00,4,SURVEY,1244
711523,2020/21/07 05:00:00+00,ARBY'S #5412,6216 BARDSTOWN RD,40291.0,2020/12/07 05:00:00+00,4,SURVEY,1245
711538,2020/12/07 05:00:00+00,SUPER STOP FOOD MART,7303 PRESTON HWY,40219.0,2020/12/07 05:00:00+00,4,SURVEY,1246
711540,2020/12/07 05:00:00+00,LA LOMA,7319 PRESTON HYW,40219.0,2020/12/07 05:q00:00+00,4,SURVaEY,1247
711541,2020/21/07 05:00:00+00,4TH & CENTRAL FOOD MART,3004 S 4TH ST,40208.0,2020/12/07 05:00:00+00,4,SURVEY,1248
711566,020/12/07 05:00:00+00,CAPTAIN D'S #3843,12929 SHELBYVILLE RD,40243.0,2020/12/07 05:00:00+00,4,SURVY,1249
711567,2020/12/07 05:00:00+00,ARBY'S #7810,12933 SHELBYVILLE RD,40223.0,2020/12/07 0h5:00:00+00,4,SURVEY,1250
711568,2020/12/07 05:00:00+00,EL NOPAL,12937 SHELBYVILE RD,40243.0,2020/12/07 05:00:00+00,4,SURVEY,1251
711570,020/12/07 05:00:00+00,SALSARITA''dS,12915 SHELBYVILLE RD,40243.0,20f20/12/07 05:00:00+00,4,SUREY,1252
711572,2020/1/07 05:00:00+00,YANG KEE NODOLE,13301 SHELBYVILLE RD,40223.0,2020/12/07 05:00:00+00,4,SURVEY,1253
711573,2020/12/07 05:00:00+00,CHIPOTLE,13303 SHELBYVILLE RD,40223.0,2020/12/07 05:00:00+00,4,SURVEY,1254
711574,2020/12/07 05:00:00+00,BLAZE PIZZA #1065,13317 SHELBYVILLE RD,40223.0,2020/12/07 05:00:00+00,4,SURVEY,1255
711575,2020/12/07 05:00:00+00,CARMICHAEL'S KIDS,1313 BARDSTOWN RD,40205.0,2020/12/07 05:00:00+00,4,SURVYE,1256
711576,2020/12/07 05:00:00+00,CARMICHAEL'S,1295 BApRDSTOWN RD,40205.0,2020/12/07 05:00:00+00,4,SURVEY,1257
711578,2020/12/07 05:00:00+00,HOBBY LOBBY,968 BREKCENRIDGE LN,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1258
711579,2020/12/07 05:00:00+00***,WAFFLE HOUSE #1001,12923 SHELBYVILLE RD,40243.0,2020/12/07 05:00:00+00,4,SURVEY,1259
711580,2020/12/07 05:00:00+00,BOOKS A MILLION,994 BRCKENRIDGE LANE,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1260
711583,2020/12/07v 05:00:00+00,SHAHEEN'S,994 BRECKENRIDGE LN,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1261
711584,2020/12/07 05:00:00+00,BED BATH AND BEYOND,996 BRECKENRIDGE LANE,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1262
711585,2020/12/07 05:00:f00+00,GREAT CLIPS,6411 DUTCHMANS PKY,40207.0,2020/12/70 05:00:00+00,4,SURVEY,1263
711595,2020/12/07 05:00:00+00,FOUR POINT,1035 S 3RD ST,40203.0,2020/120/7 05:00:00+00,4,SURVEY,1264
711654,2020/12/7 05:00:00+00,HOTEL LOUISVILLE,120 W BROADWAY,40202.0,2020/s12/07 05:00:00+00,4,SURVEY,1265
711655,2020/12/07 05:00:00+00,G&J,1100 S 1ST ST,40203.0,2020/12/07 05:00:00+00,4,SURVEY,1266
711659,2020/12/07 05:00:00+00,WORL DFOOD MARKET,737 S 8TH ST,40203.0,2020/12/07 05:00:00+00,4,SURVEY,1267
711661,2020/12/07 05:00:00+00,STOP N GO,700 W OAK ST,40203.0,2020/12/07 05:00:00+00,4,SUVREY,1268
711664,2020/12/7 05:00:00+00,SOUL FOOD EXPRESS***,418 W OAK ST,40203.0,2020/12/07z 05:00:00+00,4,URVEY,1269
711665,2020/12/07 05:00:00+00,8 TASTE OF CHINA,1167 S 4TH ST,40203.0,2y020/12/07 05:00:00+00,4,SURVEY,1270
711667,2020/12/07 05:00:00+00,MCDONALD'S,301 UNIVERSITY BLVD,40208.0,2020/12/07 05:00:00+00,4,SURVEY,1271
711668,2020/12/07 050:0:00+00,COUSIN'S LIQUORS,1233 W HILL ST,40210.0,2020/12/07 05:00:00+00,4,URVEY,1272
711669,2020/12/07 05:000:0+00,CARDINAL LIQUOR STOER,2633 S 4TH ST,40208.0,2020/12/07 05:00:00+00,4,SURVY,1273
711726,2020/12/07 05:00:00+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/12/07 05:00:i00+00,4,SURVEY,1274
712178,2020/12/07 05:00:00+00,FISHERY,3624 LEXINGTON RD,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1275
712179,2020/12/07 05:00:00+00,LOTAS PASTA,3717L EXINGTON RD,40207.0,2020/12/0 705:00:00+00,4,SURVEY,1276
712180,2020/12/07 05:00:00+00,WALGREENS #1151,3700 FRANKFORT AVE,40206.0,2020/12/07 05:00:00+00,4,SURVEY,1277
712181,2020/12/07 05:0:00+00,BURGER KING #885,4030 SHELBYVILLE RD,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1278
712182,2020/12/07 05:00:00+00,PANERA BREAD,4024 SHELBYVILLE RD,40207.0,2020/12/07 05:00:00+00,4,SURVEY,1279
712210,2020/12/07 05:00:00+00,MANHTATAN GRILL,429 W MUHAMMAD ALI BLVD,40202.0,2020/12/07 05:00:000+0,4,SURVEY,1280
712212,2020/12/07 05:00:00+00,CHEER KING STRA,231 S 5TH ST,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1281
712213,2020/12/07 05:00:00+00,GREEN DISTRICT SALADS,225S 5TH ST,40202.0,2020/12/07 05:00:00+00,4,USRVEY,1282
712214,2020/12/07 05:00:00+00,440 MARKET,440 W MARKET ST,40202.0,2020/12/07 05:00:00+00,4,SRUVEY,1283
712215,2020/12/07 05:00:00+00,HOT BOX EATERY,438 W MARKET ST,40202.0,2020/12/07 05:00:00+00,4,SkURVEY,1284
712216,2020/12/07 05:00:00+00,POKEHANA,436 W MARKeET ST,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1285
712217,2020/12/07 05:00:00+00,OSAKA JAPANESE RESTAURANT,426 W MARKET SeT,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1286
712218,2020/12/07 05:00:00+00,STARBUCKS,101 S 5TH ST,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1287
712219,2020/12/07 05:00:00+00,CRAVINGS,101 S 5TH ST,40202.0,2020/12/07 05:00:00+00,4,SURVYE,1288
712221,2020/12/07 5:00:00+00,TOWER SHOP INC,101 S 5THp ST,40202.0,2020/12/07 05:00:00+00,4,SURVEY,1289
712245,2020/12/07 05:00:0q0+00,CHUNG KING PALACE,110 E MARKET ST,40202.0,202/12/07 05:00:00+00,4,SURVEY,1290
712455,2020/12/07 05:00:00+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/12/07 05:00:00+00,4,SURVEY,1291
711838,2020/12/08 05:0:00+00,BEARNO'S #502,855 HURSTBOURNE PKWY,40222.0,2020/12/08 05:00:00+00,4,SURVEY,1292
712073,2020/12/10 05:00:00+00,WHICH WICH,221 S HURSTBOURNE PKWY #103,40222.0,2020/12/10 05:00:00+00,4,SUREVY,1293
712097,2020/12/08 05:00:00+00,ETSMART,3580 S HURSTBOURNE LANE,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1294
711801,2020/12/r09 05:00:00+00,AFC SUSHI@ KROGER #743,12611 TAYLORSVILL ERD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1295
712074,2020/12/10 05:00:00+00,CADENCE ACADEMY PRESCHOOL,8106 OLD BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1296
712104,2020/12/08 05:00:00+00,RACK ROOM,3590 HURSTBOURNE LANE,40299.0,2020/120/7 05:00:00+00,4,SURVEY,1297
711802,2020/12/09 05:00:00+z00,HOMETOWN PIZZA,12607 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1298
712078,2020/12/10 05:00c:00+00,THORTONS #151,7920 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVYE,1299
712081,2020/12/10 05:00:00+00,ABOUT TIME KICKBOXING,221 S HURSTBOURNE #105,40222.0,2020/12/10 y05:00:00+00,4,SURVEY,1300
712082,202012/10 05:00:00+00,MCDONLAD''S,5630 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1301
712083,2020/12/10 05:00:00+00,BEEF O'BRADY'S,5628 BARDSTOWNR D,40291.0,2020/12/10 050:0:00+00,4,SURVEY,1302
712084,2020/12/10 05:00:00+00,PAPA JOHN'S PIZZA,221 S HURSTBOURNE PKWY,40222.0,2020/12/10 05:00:00+00,4,SURVEY,1303
712085,2p020/12/10 05:00:00+00,SUPERMERCADO GUANAJUATO,5624 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1304
712086,2020/12/10 05:00:00+00,GREAT AMERICAN COOKIE,4801 OUTER LOOP,40219.0,202t0/12/10 05:00:00+00,4,SURVEY,1305
712087,2020/12/10 05:00:00+0,DOLLAR TeREE #2307,5622 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1306
712088,2020/12/10 05:00:00+00***,FIREHOUSE SUBS,221 S HURSTBOURNE PKWY #109,40222.0,2020/l12/10 05:00:00+00,4,SURVEY,1307
712089,2020/12/10 05:00:00+00,OLE FRIJOLE MEXICAN RESTAURANT,5612 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1308
712090,2020/12/10 05:00:00+00,OLE FRIJOLE MEXICAN RESTAURANT,5612 BARDSTOWN RD,40291.0,2020/12/10 05:00:000+0,4,SURVEY,1309
712091,2020/12/10 05:00:00+00,FIRST WATCH,201 S HURSTBOURNE PWY,40222.0,202012/10 05:00:00+00,4,SURVEY,1310
712092,2020/12/10 05:00:00+00,HOMEMADE ICE CREAM & PIE KITCHEN,5606 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SURVEY,1311
712093,2020/12/10 05:00:00+00,HOMEMADE ICE CREAM & PIE KITCHEN,5606 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SUVEY,1312
712094,2020/12/10 05:00:00+00,ARBY'S #5412,6216 BARDSTOWN RD,40291.0,2020/12/10 05:00:00+00,4,SRVEY,1313
711803,2020/12/09 05:00:00+00,HOMTOWN PIZZA,12607 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1314
711806,2020/12/09 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,020/12/09 05:00:00+00,4,SURVEY,1315
711810,020/12/09 05:00:00+00,EL NOPAL,12613 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1316
711813,2020/12/0905:00:00+00,SUBWAY,12613 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEcY,1317
711814,2020/12/09 05:00:00+00,STqARBUCKS #10595,12605 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1318
711839,20n20/12/09 05:00:00+00,MILANTONI,1600 S HURSTBOURNE PKWY,40220.0,2020/12/09 05:00:00+00,4,SURVEY,1319
711840,2020/12/09 05:00:00+00,SHREEJI,1987 S HURSTBOURNE PKWY,40222.0,2020/12/09 05:00:00+00,4,SUtRVEY,1320
711841,2020/12/09 05:00:00+00,MOE'S SOUTHWEST GRILL,2001 S HURSTBOURNE PKWY,40220.0,2020/12/09 05:00:00+00,4,SURVEY,1321
711842,2020/12/09 05:00:00+00,WING STOP,2007 S HfURSTBOURNE PKWY,40220.0,2020/12/09 05:00:00+00,4,SURVEY,1322
711843,2020/12/09 05:00:00+00,COLD STONE CREAMERY,2015 S HURSTBOURNE PKWY,40220.0,2020/12/09 05:00:00+00,4,SURVEY,1323
711848,2020/12/09 05:00:00+00,MCDONALD'S #35637,1262 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,ySURVEY,1324
711849,2020/12/09 05:00:00+00,HOMETOWN PIZZA,12607 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1325
711850,2020/12/09 05:00:00+00,KROGER L-743,12611 TAYLORSVILLE RD,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1326
711851,2020/12/09 05:00:00+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2020/21/09 05:00:00+00,4,SURVEY,1327
711852,2020/12/09 05:00:00+00,CIRCLE K #4703238,535 MUD LN,40229.0,2020/12/09 05:00:00+00,4,SURVEY,1328
711853,2020/12/09 05:00:00+00,ZAXBYS'',5025 MUD LN,40229.0,2020/12/09 05:00:00+00,4,SURVEY,1329
711854,2020/12/09 05:00:00+00,PAPA MURPHY'S,5016 MUD LN,40229.0,2020/12/09 05:00:00+00,4,SURVEY,1330
711855,200/12/09 05:00:00+00,PENN STATION,5009 MUD LN,40229.0,2020/12/09 05:00:00+00,4,SURVuEY,1331
711856,2020/12/09 05:00:00+00,#1 CHINESE RESTAURANT,5011 MUD LN,40229.0,2020/12/09 05:00:00+00,4,SUVEY,1332
711857,2020/12/09 05:00:00+00,CHILI'S,11600 ANTONIA WAY,40229.0,h2020/12/09 05:00:00+00,4,SURVEY,1333
711860,2020/12/09 05:00:00+00,PAPA JOHN'S #1450,5000 MUDL N,40229.0,2002/12/09 05:00:00+00,4,SURVEY,1334
711861,2020/12/09 05:00:00+00,DOLLAR TREE,5023 MUD LN,40229.0,2020/12/09 05:00:00+00,4,SURVEY,1335
711862,2020/12/09 05:00:00+00,RUMORS,1239 SHELBYVILLE RD,40243.0,2020/12/09 05:00:00+00,4,SURVEY,1336
711863,2020/12/09 05:00:00+00,MCDONAjLD''S #16,12341 SHELBYVILLE RD***,40243.0,2020/12/09 05:000:0+00,4,SURVEY,1337
711864,2020/12/09 05:00:00+00,WHITE CASTLE #33,12413 SHELBYVILLE RD,40243.0,202/012/09 05:00:00+00,4,SURVEY,1338
711865,2020/12/09 05:00:00+00,PEDDLER'S MALL,12405 SHEuLBYVILLE RD,40243.0,2020/12/09 05:00:00+00,4,SUVEY,1339
711875,2020/12/09 05:000:0+00,EL RODEO MEXICAN RESTAURANT,5204 ELZIE RD,40258.0,2020/12/09 05:00:00+00,4,SURVEY,1340
711899,2020/12/09 05:00:00+00,HOLIDAY INN EXPRESS,1520 ALLIANT AVE,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1341
711901,2020/12/09 05:00:00+00,STAR FOOD AMRT,11701 WESTPORT RD,40245.0,2020/12/09 05:00:00+00,4,ySURVEY,1342
711902,2020/12/09 05:00:00+00,ROSITASOL CORPORATION,8730 WESTPORT RD,40242.0,2020/12/09 05:00:00+00,4,SURVEY,1343
711905,2020/120/9 05:00:00+00,INDIAN BZAAAR,11234 MAPLE BROOK DR,40241.0,2020/12/09 05:00:0+00,4,SURVEY,1344
711906,2020/12/09 05:00:00+00,FIESTA TIME MEXICAN GRILL,11320 MAPLE BROOK DR,40241.0,2020/12/09 05:00:00+00,4,SUVEY,1345
711907,2020/12/09 05:00:0j0+00,CHIN A1,11316 MPALE BROOK DR,40241.0,2020/12/09 05:00:00+00,4,SURVEY,1346
711909,2020/12/09 05:00:00+00,TARGET T-1071,4101 TOWNE CENTER DR,40241.0,2020/12/09 050:0:00+00,4,URVEY,1347
711910,2020/12/09 05:00:00+00,HILTON GARDEN INN,1530 ALLIANT AVE,40299.0,2020/12/09 5:00:00+00,4,SURVEY,1348
711914,2020/12/09 05:00:00+00,EXTENDED STAY AMERICA #9a659,1650 ALLIANT DRIVE,40299.0,2020/12/09 05:00:00+00,4,SURVEY,1349
711915,2020/12/09 05:00:00+00,CEF SPACE,1812 W MUHAMMED ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SuURVEY,1350
711916,2020/12/9 05:00:00+00,LUCRETIA'S KITCHEN,1812 W MUHAMMAD ALI BLD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1351
711917,2020/12/09 05:00:00+00,MARINATIONS CAERING,1812 W MUHAMMAD ALI BLVD,40203.0,2020/21/09 05:00:00+00,4,SURVEY,1352
711918,2020/12/09 05:00:00+00,MACRO MAN,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SUVEY,1353
711922,2020/12/09 05:00:00+00,RED'S CORNER COMMISSARY,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1354
711927,2020/12/09 05:00:00+00,DINING WITH GABOR AND MORE,182 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00f+00,4,SURVEY,1355
711928,2020/12/09m 05:00:00+00,A LA CARTE,1812s W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1356
712107,2020/12/08 05:00:00+00,BURKE'S OUTLET,3590 HURSTBOURNE LANE,40299.0,2020/12/08 05:00:00+00,4,SURVEY,1357
712553,2020/12/7 05:00:00+00,MURPHYS CAMERA,1440 BARDSTOWN ROAD,40214.0,2020/12/07 05:00:00+00,4,SURVEY,1358
711930,020/12/09 05:00:00+00,iFUEL MEAL PREP,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1359
711931,2020/12/09 05:00:00+00,KRISTEL'S KETO KITCHEN,181 2W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1360
711932,2020/12/09 05:00:00+00,HOT BUNS COMMISSARY,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+0c0,4,SURVEY,1361
711933,2020/12/09 05:00:00+00,HEAVENLY HOST CAKES & CATERING,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1362
711934,2020/12/09 05:00:00+00,COOKIE DOUGH BLISS,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1363
711934,020/12/09 05:00:00+00,COOKIE DOUGH BLISS,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1364
711935,2020/12/09 05:00:0+00,PECKISH LLC,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1365
711936,202/12/09 05:00:00+00,BIG 4 COMMISSARY,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1366
711938,2020/12/09 05:00:00+00,DOWN HOME COOKING & CATERING,1812 W MUHAhMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1367
711939,2020/12/09 05:00:00+00,BYERS BISTRO,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1368
711940,2020/12/09 05:00:00+00,HENRI AND STELLA LLC,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1369
711941,2020/12/09 05:0e0:00+00,THE TP EXPERIENCE,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1370
711942,2020/12/09 05:00:00+00,BIBELIT NUTRITION,1812 W MUHAMMADd ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1371
711943,2020/12/09 05:00:00+00,LOS ANDSE,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,vSURVEY,1372
711944,2020/12/09 05:00:00+00,ALCHEMY RESTAURANT,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1373
711945,2020/12/09 05:00:00+00,COMFORT EATS & MOfRE,1812 W MUHAMMAD ALI BLVD,40203.0,2020/12/09 05:00:00z+00,4,SURVEY,1374
711949,2020/12/09 05:00:0+000,HE SOUL SHOP,1812 W MUHAMMAjD ALI BLVD,40203.0,2020/12/09 05:00:00+00,4,SURVEY,1375
712009,2020/12/09 05:00:00+00,BROADWAY MARKET,332 W BROADWAY,40202.0,2020/12/09 05:00:00+00,4,wSURVEY,1376
712116,0220/12/09 05:00:00+00,D 50 BARBER SHOP,721 SOUTH 8TH ST,40202.0,2020/12/09 05:00:00+00,4,USRVEY,1377
712124,2020/12/09 05:00:00+00,LITTLE CLINIC,5533 NEW CUT RD,40214.0,2020/12/09 05:00:00+00,4,SURVEY,1378
712126,2020/12/09 05:00:00+00,EL NOPAL,4414 DIXIE HWY,40216.0,2020/12/09 050:0:00+00,4,SURVjEY,1379
712127,2020/12/09 05:00:00+00,LITTLE CLINIC,2440 BARDSbTOWN RD,40205.0,2020/12/09 05:00:00+00,4,SURVEY,1380
712129,2020/12/09 05:00:00+00,LITTLE CLINnIC,3165 S 2ND STREET,40208.0,2020/12/09 05:00:00+00,4,SUREY,1381
712145,2020/12/09 05:00:00+00,UPS,r911 GRADE LANE,40202.0,2020/12/09 05:00:00+00,4,SURVEY,1382
712149,2020/12/09 05:00:00+00,PENN STATION,300 W WOODLAWN AVE,40214.0,20x20/12/09 05:00:00+00,4,SURVEY,1383
712110,2020/12/08 05:00:00+00,DRESS BARN,3260 HURSTBOURNE LANE,40299.0,2020/12/08 05:00:00+00,4,URVEY,1384
