reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
708976.0,2020/11/05 05:00:00+00,SABOR LATINO,1273 S BROOK ST,40203.0,2020/11/05 05:00:00+00,4,SURVEY,29.0
700971.0,2020/11/05 05:00:00+00,HOME RUN BURGER,303 W CARDINAL BLVD,40208.0,2020/11/05 05:00:00+00,4,SURVEY,5.0
708982.0,2020/11/05 05:00:00+00,BUCK'S,425 W ORMSBY AVE,40203.0,2020/11/05 05:00:00+00,4,SURVEY,30.0
708947.0,2020/11/05 05:00:00+00,VIRTUE,103 W OAK ST,40202.0,2020/11/05 05:00:00+00,4,SURVEY,42.0
709258.0,2020/11/05 05:00:00+00,610 MAGNOLIA,610 W MAGNOLIA ST,40208.0,2020/11/05 05:00:00+00,4,SURVEY,1.0
708989.0,2020/11/05 05:00:00+00,MAGNOLIA BAR & GRILL,1398 S 2ND ST,40208.0,2020/11/05 05:00:00+00,4,SURVEY,4.0
709260.0,2020/11/05 05:00:00+00,WAFFLE HOUSE #1887,10563 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY,12.0
709261.0,2020/11/05 05:00:00+00,CARRETA TWO,10105 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY,3.0
709263.0,2020/11/05 05:00:00+00,MR GATTI'S,10035 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY,27.0
709266.0,2020/11/05 05:00:00+00,EL COMAL TAQUERIA,9609 DIXIE HWY,40272.0,2020/11/05 05:00:00+00,4,SURVEY,1.0
709267.0,2020/11/05 05:00:00+00,FRISCH'S BIG BOY #201,7401 DIXIE HWY,40258.0,2020/11/05 05:00:00+00,4,SURVEY,10.0
709269.0,2020/11/05 05:00:00+00,BUFFALO WILD WINGS,6801 DIXIE HWY,40258.0,2020/11/05 05:00:00+00,4,SURVEY,3.0
709347.0,2020/11/09 05:00:00+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/11/09 05:00:00+00,4,SURVEY,12.0
709350.0,2020/11/09 05:00:00+00,DERBY CITY PIZZA,5603 GREENWOOD RD,40258.0,2020/11/09 05:00:00+00,4,SURVEY,22.0
708954.0,2020/11/09 05:00:00+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/11/09 05:00:00+00,4,SURVEY,29.0
708948.0,2020/11/09 05:00:00+00,CIRCLE K #4703325,9737 3RD STREET RD,40272.0,2020/11/09 05:00:00+00,4,SURVEY,28.0
699365.0,2020/11/09 05:00:00+00,RED TOP,1127 LOGAN ST,40204.0,2020/11/09 05:00:00+00,4,SURVEY,55.0
709369.0,2020/11/09 05:00:00+00,ATRIUM BREWING,1154 LOGAN ST,40204.0,2020/11/09 05:00:00+00,4,SURVEY,10.0
713154.0,2020/11/09 05:00:00+00,TWO LANE LIQUOR & BAR,9702 ARDSTOWN RD,40291.0,2020/11/09 05:00:00+00,4,SURVEY,12.0
713154.0,2020/11/09 05l:00:00+00,WTO LANE LIQUOR & BAR,9702 BARDSTOWN RD,40351.0,2020/11/09 05:00:00+00,4,SURVEY,18.0
709972.0,2020/11/10 05:00:00+00,RECBAR,10301 TAYLORSVILLE RD,40299.0,2020/11/10 05:00:00+00,4,SURVEY,18.0
708941.0,2020/11/10 05:00:00+00,MICHAELS,1955 S.HURSTBOURNE PKWY,40202.0,2020/11/10 05:00:00+00,4,SURVEY,60.0
708861.0,2020/11/10 05:00:00+00,PETCO,1963 S. HURSTBOURNE PKWY,40202.0,2020/11/10 05:00:00+00,4,SURVEY,22.0
708899.0,2020/11/10 05:00:00+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY,6.0
709972.0,2020/11/10 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY,55.0
708902.0,2020/11/10 05:00:00+00,DISTRICT 6,3930 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY,29.0
708903.0,2020/11/10 05:00:00+00,DIAMOND STREET GRUB & HOPS,3922 SHELBYVILLE RD,40207.0,2020/11/10 05:00:00+00,4,SURVEY,36.0
708904.0,2020/11/10 05:00:00+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/11/10 05:00:00+00,4,SURVEY,18.0
708903.0,2020/11/10 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/11/10 05:00:00+00,4,SURVEY,2.0
699365.0,2020/11/10 05:00:00+00,HILLCREST TAVERN,3212 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY,68.0
704623.0,2020/11/10 05:00:00+00,PARLOUR ON FRANKFORT,2636 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY,69.0
708910.0,2020/11/10 05:00:00+00,BOURBON'S BISTRO,2255 FRANKFORT AVE,40206.0,2020/11/10 05:00:00+00,4,SURVEY,10.0
708911.0,2020/11/10 05:00:00+00,MELLWOOD TAVERN,1801 BROWNSBORO RD,40206.0,2020/11/10 05:00:00+00,4,SURVEY,3.0
709029.0,2020/11/10 05:00:00+00,PIZZA DONISI,1394 S 2ND ST,40208.0,2020/11/10 05:00:00+00,4,SURVEY,2.0
709030.0,2020/11/10 05:00:00+00,WHITE CASTLE #15,700 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY,27.0
709032.0,2020/11/10 05:00:00+00,CHINA BISTRO II,234 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY,29.0
709033.0,2020/11/10 05:00:00+00,FALAFEL OASIS,226 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY,5.0
709034.0,2020/11/10 05:00:00+00,ADA'S KITCHEN,214 W BROADWAY,40202.0,2020/11/10 05:00:00+00,4,SURVEY,10.0
708939.0,2020/11/10 05:00:00+00,TACO BELL,1801 S BROOK ST,40208.0,2020/11/10 05:00:00+00,4,SURVEY,77.0
709194.0,2020/11/10 05:00:00+00,INDI'S RESTAURANT,3820 W MARKET ST,40212.0,2020/11/10 05:00:00+00,4,SURVEY,27.0
709195.0,2020/11/10 05:00:00+00,MCDONALD'S,2720 W BROADWAY,40211.0,2020/11/10 05:00:00+00,4,SURVEY,6.0
709196.0,2020/11/10 05:00:00+00,RALLY'S,2130 W BROADWAY,40211.0,2020/11/10 05:00:00+00,4,SURVEY,22.0
709199.0,2020/11/10 05:00:00+00,RALLY'S,4401 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY,30.0
709200.0,2020/11/10 05:00:00+00,INDI'S RESTAURANT,4419 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY,12.0
709203.0,2020/11/10 05:00:00+00,MOBY DICK,4421 CANE RUN RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY,12.0
709276.0,2020/11/10 05:00:00+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/11/10 05:00:00+00,4,SURVEY,5.0
709286.0,2020/11/10 05:00:00+00,HIGHVIEW ICE CREAM & COFFEE,7525 OUTER LOOP,40228.0,2020/11/10 05:00:00+00,4,SURVEY,14.0
709296.0,2020/11/10 05:00:00+00,SUBWAY #6345,7531 OUTER LOOP,40228.0,2020/11/24 05:00:00+00,4,SURVEY,12.0
708948.0,2020/11/10 05:00:00+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/11/10 05:00:00+00,4,SURVEY,3.0
708932.0,2020/11/10 05:00:00+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/11/24 05:00:00+00,4,SURVEY,88.0
709322.0,2020/11/10 05:00:00+00,CHINA CHEF,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY,36.0
708947.0,2020/11/10 05:00:00+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY,90.0
699365.0,2020/11/10 05:00:00+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2020/11/10 05:00:00+00,4,SURVEY,30.0
709348.0,2020/11/10 05:00:00+00,ARBY'S #5412,6216 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY,10.0
708933.0,2020/11/10 05:00:00+00,EL NOPAL,6300 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY,18.0
709353.0,2020/11/10 05:00:00+00,MOBY DICK,6332 BARDSTOWN RD,40291.0,2020/11/10 05:00:00+00,4,SURVEY,2.0
708932.0,2020/11/10 05:00:00+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,95.0
709356.0,2020/11/10 05:00:00+00,SMALL STEPS CHILDCARE,7406 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,2.0
709357.0,2020/11/10 05:00:00+00,GRAB & GO,10501 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,27.0
709255.0,2020/11/10 05:00:00+00,CHONG GARDEN KY,10341 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,18.0
709085.0,2020/11/10 05:00:00+00,FAZOLI'S,10307 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,36.0
709361.0,2020/11/10 05:00:00+00,DOLLAR TREE #5046,10309 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,22.0
710092.0,2020/11/12 05:00:00+00,GRACIOUS PLENTY,9207 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY,5.0
710095.0,2020/11/12 05:00:00+00,BLACKSTONE GRILLE,9521 US HWY 42,40059.0,2020/11/12 05:00:00+00,4,SURVEY,29.0
709260.0,2020/11/13 05:00:00+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/11/13 05:00:00+00,4,SURVEY,30.0
709203.0,2020/11/13 05:00:00+00,WAFFLE HOUSE #1111,9800 BLAIRWOOD RD,40243.0,2020/11/13 05:00:00+00,4,SURVEY,95.0
708864.0,2020/11/13 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,31.0
700971.0,2020/11/13 05:00:00+00,DERBY CITY PIZZA,9910 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,3.0
708866.0,2020/11/13 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,28.0
708867.0,2020/11/13 05:00:00+00,SICHUAN GARDENS,9850 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,1.0
708936.0,2020/11/13 05:00:00+00,KROGER L-309,9812 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,1.0
708932.0,2020/11/13 05:00:00+00,CASK SOUTHERN KITCHEN & BAR,9980 LINN STATION RD,40223.0,2020/11/13 05:00:00+00,4,SURVEY,5.0
709067.0,2020/11/13 05:00:00+00,EXPRESSWAY FOOD MART,1420 W BROADWAY,40203.0,2020/11/13 05:00:00+00,4,SURVEY,19.0
709259.0,2020/11/13 05:00:00+00,MCDONALD'S #4620,1212 W BROADWAY,40203.0,2020/11/13 05:00:00+00,4,SURVEY,3.0
709070.0,2020/11/13 05:00:00+00,WENDYS,1201 W BROADWAY,40212.0,2020/11/13 05:00:00+00,4,SURVEY,1.0
708982.0,2020/11/13 05:00:00+00,WEST 6TH BREWING,817 E. MARKET ST.,40206.0,2020/11/13 05:00:00+00,4,SURVEY,114.0
709206.0,2020/11/13 05:00:00+00,PROPHECY INK,907 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,22.0
709255.0,2020/11/13 05:00:00+00,HARD LIFE TATTOO,962 BAXTER AVE SUITE 201,40204.0,2020/11/13 05:00:00+00,4,SURVEY,60.0
709255.0,2020/11/13 05:00:00+00,MAMA TRIED,1052 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,1.0
709209.0,2020/11/13 05:00:00+00,SEAN SMALLWOOD PRESENTS IMPERIAL TATTOOS AND PIERC,972 BARRET AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,14.0
709210.0,2020/11/13 05:00:00+00,INK AND DAGGER TATTOO CO,2239 BARDSTOWN RD,40205.0,2020/11/13 05:00:00+00,4,SURVEY,16.0
709323.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #15669,1201 DIXIE HWY,40210.0,2020/11/13 05:00:00+00,4,SURVEY,16.0
709326.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #11904,2701 DIXIE HWY,40216.0,2020/11/13 05:00:00+00,4,SURVEY,19.0
709329.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #295,2625 ROCKFORD LN,40216.0,2020/11/13 05:00:00+00,4,SURVEY,5.0
708989.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #495,4443 CANE RUN RD,40216.0,2020/11/13 05:00:00+00,4,SURVEY,123.0
709332.0,2020/11/13 05:00:00+00,FAMILY DOLLAR #21031,3201 KRISTIN WAY,40216.0,2020/11/13 05:00:00+00,4,SURVEY,6.0
709334.0,2020/11/13 05:00:00+00,DOLLAR GENERAL #6113,3517 CANE RUN RD,40211.0,2020/11/13 05:00:00+00,4,SURVEY,36.0
709336.0,2020/11/13 05:00:00+00,FAMILY DOLLAR #28696,3036 WILSON AVE,40211.0,2020/11/13 05:00:00+00,4,SURVEY,19.0
709392.0,2020/11/13 05:00:00+00,SUBWAY,1229 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY,29.0
709393.0,2020/11/13 05:00:00+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY,29.0
709395.0,2020/11/13 05:00:00+00,DOUBLE DRAGON,1255 GOSS AVE,40217.0,2020/11/13 05:00:00+00,4,SURVEY,31.0
709399.0,2020/11/13 05:00:00+00,MALIBU JACK'S,1915 S HURSTBOURNE PKWY,40220.0,2020/11/13 05:00:00+00,4,SURVEY,18.0
709425.0,2020/11/13 05:00:00+00,ST. MATTHEWS MALL,5000 SHELBYVILLE RD,40207.0,2020/11/13 05:00:00+00,4,SURVEY,18.0
709777.0,2020/11/13 05:00:00+00,SPEEDWAY #9529,1415 LYNDON LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,31.0
709778.0,2020/11/13 05:00:00+00,TACO BELL #36164,7420 WESTPORT RD,40222.0,2020/11/13 05:00:00+00,4,SURVEY,14.0
709972.0,2020/11/13 05:00:00+00,QDOBA #2493,1321 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,6.0
709780.0,2020/11/13 05:00:00+00,BOOMBOZZ PIZZA AND WATCH BAR,1315 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,14.0
709781.0,2020/11/13 05:00:00+00,ZI OLIVE,1301 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,28.0
709782.0,2020/11/13 05:00:00+00,COMFY COW,1301 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,16.0
709783.0,2020/11/13 05:00:00+00,NAPA RIVER GRILL,1211 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,4.0
709784.0,2020/11/13 05:00:00+00,WESTPORT WHISKEY & WINE,1115 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,16.0
709785.0,2020/11/13 05:00:00+00,LOS AZTECAS,1107 HERR LN,40222.0,2020/11/13 05:00:00+00,4,SURVEY,6.0
709830.0,2020/11/13 05:00:00+00,RAMEN HOUSE,1250 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,29.0
709832.0,2020/11/13 05:00:00+00,OUTLOOK INN,916 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,28.0
709833.0,2020/11/13 05:00:00+00,FLANAGAN'S ALE HOUSE,934 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,2.0
708932.0,2020/11/13 05:00:00+00,NOWHERE BAR LOUISVILLE,1133 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,2.0
708934.0,2020/11/13 05:00:00+00,BACK DOOR,1250 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,2.0
709836.0,2020/11/13 05:00:00+00,NIRVANA,1047 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,19.0
709263.0,2020/11/13 05:00:00+00,MOLLY MALONES,933 BAXTER AVE,40204.0,2020/11/13 05:00:00+00,4,SURVEY,5.0
709838.0,2020/11/13 05:00:00+00,CHIPOTLE,1075 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,14.0
709888.0,2020/11/13 05:00:00+00,EAGLE FOOD & BEER HALL,1314 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,5.0
699365.0,2020/11/13 05:00:00+00,DRAGON KINGS DAUGHTER,1126 BARDSTOWN RD,40204.0,2020/11/13 05:00:00+00,4,SURVEY,150.0
708933.0,2020/11/10 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/11/10 05:00:00+00,4,SURVEY,31.0
709363.0,2020/11/10 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,19.0
708937.0,2020/11/10 05:00:00+00,THIRSTY HOUND,7207 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,22.0
709364.0,2020/11/10 05:00:00+00,TUMBLEWEED,9701 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,2.0
708942.0,2020/11/10 05:00:00+00,CIRCLE K #4703225,7201 FEGENBUSH LN,40228.0,2020/11/10 05:00:00+00,4,SURVEY,90.0
700971.0,2020/11/10 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVEY,4.0
709368.0,2020/11/10 05:00:00+00,TERRY ROAD VALERO,4950 TERRY RD,40216.0,2020/11/10 05:00:00+00,4,SURVEY,18.0
708902.0,2020/11/10 05:00:00+00,MCDONALD'S,4306 BARDSTOWN RD,40218.0,2020/11/10 05:00:00+00,4,SURVEY,19.0
709373.0,2020/11/10 05:00:00+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/11/10 05:00:00+00,4,SURVEY,3.0
709374.0,2020/11/10 05:00:00+00,HIBACHI BUFFET,5372 DIXIE HWY,40216.0,2020/11/10 05:00:00+00,4,SURVEY,1.0
709375.0,2020/11/10 05:00:00+00,LAMP FALL AFRICAN & INTERNATIONAL GROCERY STORE,4222 BISHOP LN STE A,40218.0,2020/11/10 05:00:00+00,4,SURVEY,10.0
709376.0,2020/11/10 05:00:00+00,YUMMY POLLO,4222 BISHOP LN,40218.0,2020/11/10 05:00:00+00,4,SURVEY,5.0
709377.0,2020/11/10 05:00:00+00,BJ'S SPORTS PUB,8238 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVEY,5.0
700971.0,2020/11/10 05:00:00+00,COVER ALL CAFE,5001 STEPHAN DR,40258.0,2020/11/10 05:00:00+00,4,SURVEY,3.0
709379.0,2020/11/10 05:00:00+00,LAS CAZUELAS,4214 BISHOP LN,40218.0,2020/11/10 05:00:00+00,4,SURVEY,27.0
708933.0,2020/11/10 05:00:00+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/11/10 05:00:00+00,4,SURVEY,28.0
700971.0,2020/11/10 05:00:00+00,SHARETEA,3333 BARDSTOWN RD,40218.0,2020/11/10 05:00:00+00,4,SURVEY,5.0
709382.0,2020/11/10 05:00:00+00,CIRCLE K #4700111,9200 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,16.0
709383.0,2020/11/10 05:00:00+00,HEITZMAN BAKERY,3333 BARDSTOWN RD STE 1,40218.0,2020/11/10 05:00:00+00,4,SURVEY,28.0
704623.0,2020/11/10 05:00:00+00,EL TENAMPA BAR & GRILL,5410 DEL MARIA WAY,40291.0,2020/11/10 05:00:00+00,4,SURVEY,36.0
698107.0,2020/11/10 05:00:00+00,EL NOPAL,10626 DIXIE HWY,40272.0,2020/11/10 05:00:00+00,4,SURVEY,22.0
709067.0,2020/11/10 05:00:00+00,LEE'S FAMOUS RECIPE,9813 OLD 3RD STREET RD,40272.0,2020/11/10 05:00:00+00,4,SURVEY,12.0
709394.0,2020/11/10 05:00:00+00,TK'S PUB & GRILL,5442 DEL MARIA WAY,40291.0,2020/11/10 05:00:00+00,4,SURVEY,31.0
710028.0,2020/11/10 05:00:00+00,MOJITO TAPAS RESTAURANT,2231 HOLIDAY MANOR CENTER,40222.0,2020/11/20 05:00:00+00,4,SURVEY,6.0
710029.0,2020/11/10 05:00:00+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/11/16 05:00:00+00,4,SURVEY,5.0
710031.0,2020/11/10 05:00:00+00,JASMINE ASIAN BISTRO,2420 LIME KILN LN,40222.0,2020/11/10 05:00:00+00,4,SURVEY,36.0
710034.0,2020/11/10 05:00:00+00,BEARNO'S PIZZA,9222 WESTPORT RD,40222.0,2020/11/10 05:00:00+00,4,SURVEY,19.0
710035.0,2020/11/10 05:00:00+00,CHEDDAR'S SCRATCH KITCHEN,10403 WESTPORT RD,40241.0,2020/11/10 05:00:00+00,4,SURVEY,22.0
710039.0,2020/11/10 05:00:00+00,JOY LUCK,9850 VON ALLMEN CT,40241.0,2020/11/10 05:00:00+00,4,SURVEY,27.0
