reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
709258.0,2020/11/12 05:00:00+00,MCALISTER'S #1078,10041 FOREST GREEN BLVD,40223.0,2020/11/12 05:00:00+00,4,SURVEY,3.0
708932.0,2020/11/12 05:00:00+00,MCDONALD'S #38,9901 ORMSBY STATION RD,40223.0,2020/11/12 05:00:00+00,4,SURVEY,2.0
709776.0,2020/11/12 05:00:00+00,GUACAMOLE,9921 ORMSBY STATION RD,40223.0,2020/11/12 05:00:00+00,4,SURVEY,19.0
709897.0,2020/11/12 05:00:00+00,PENN STATION,6525 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,22.0
709914.0,2020/11/12 05:00:00+00,QDOBA #2837,6403 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,5.0
709921.0,2020/11/12 05:00:00+00,GRAETER'S ICE CREAM,6509 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,3.0
709924.0,2020/11/12 05:00:00+00,CHONG GARDEN,6445 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,4.0
708982.0,2020/11/12 05:00:00+00,MI PREFERIDA,4752 BARDSTOWN RD,40218.0,2020/11/12 05:00:00+00,4,SURVEY,18.0
709929.0,2020/11/12 05:00:00+00,SUBZI MANDI,4746 BARDSTOWN RD,40218.0,2020/11/12 05:00:00+00,4,SURVEY,10.0
710084.0,2020/11/12 05:00:00+00,OLIVE GARDEN #1703,9730 VON ALLMEN CT,40241.0,2020/11/12 05:00:00+00,4,SURVEY,1.0
709350.0,2020/11/12 05:00:00+00,CHILI'S,9720 VON ALLMEN CT,40241.0,2020/11/12 05:00:00+00,4,SURVEY,14.0
708976.0,2020/11/12 05:00:00+00,LONGHORN STEAKHOUSE #287,9700 VON ALLMEN CT,40241.0,2020/11/12 05:00:00+00,4,SURVEY,42.0
710287.0,2020/11/24 05:00:00+00,STONEY RIVER LEGENDARY STEAKS,3900 SUMMIT PLAZA DR,40241.0,2020/11/24 05:00:00+00,4,SURVEY,10.0
710288.0,2020/11/24 05:00:00+00,PANERA BREAD #904,10451 CHAMPION FARMS DR,40241.0,2020/11/24 05:00:00+00,4,SURVEY,1.0
710992.0,2020/11/16 05:00:00+00,WALGREENS #3777,4240 SHELBYVILLE RD,40207.0,2020/11/16 05:00:00+00,4,SURVEY,30.0
709276.0,2020/11/24 05:00:00+00,CHIPOTLE,10333 WESTPORT RD,40241.0,2020/11/24 05:00:00+00,4,SURVEY,38.0
710290.0,2020/11/24 05:00:00+00,WHITE CASTLE,9493 WESTPORT RD,40241.0,2020/11/24 05:00:00+00,4,SURVEY,12.0
709347.0,2020/11/24 05:00:00+00,WENDYS,9489 WESTPORT RD,40242.0,2020/11/24 05:00:00+00,4,SURVEY,69.0
709218.0,2020/11/17 05:00:00+00,J ALEXANDER'S,102 OXMOOR CT,40222.0,2020/11/17 05:00:00+00,4,SURVEY,10.0
710292.0,2020/11/24 05:00:00+00,SUBWAY,9475 WESTPORT RD,40241.0,2020/11/24 05:00:00+00,4,SURVEY,12.0
708933.0,2020/11/18 05:00:00+00,SUN TAN CITY,12625 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,150.0
709220.0,2020/11/17 05:00:00+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/11/17 05:00:00+00,4,SURVEY,4.0
710293.0,2020/11/24 05:00:00+00,EL NOPAL,12937 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,4,SURVEY,27.0
709505.0,2020/11/18 05:00:00+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,3.0
700971.0,2020/11/17 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2020/11/17 05:00:00+00,4,SURVEY,27.0
709350.0,2020/11/24 05:00:00+00,THE LOCKER ROOM PUB,12812 DIXIE HWY,40272.0,2020/11/24 05:00:00+00,4,SURVEY,19.0
709634.0,2020/11/18 05:00:00+00,GAME STOP,3111 SOUTH 2 ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,16.0
708938.0,2020/11/17 05:00:00+00,LAC,9565 TAYLORSVILLE RD,40202.0,2020/11/17 05:00:00+00,4,SURVEY,36.0
710298.0,2020/11/24 05:00:00+00,KHALIL'S,10966 DIXIE HWY,40272.0,2020/11/24 05:00:00+00,4,SURVEY,4.0
709635.0,2020/11/18 05:00:00+00,EDWARD JONES,3113 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,12.0
708937.0,2020/11/17 05:00:00+00,BURGER KING,6300 GREENWOOD RD,40258.0,2020/11/17 05:00:00+00,4,SURVEY,95.0
699365.0,2020/11/24 05:00:00+00,EL NOPAL,10626 DIXIE HWY,40272.0,2020/11/24 05:00:00+00,4,SURVEY,28.0
709636.0,2020/11/18 05:00:00+00,EUROPEAN WAX CENTER,3115 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,2.0
709455.0,2020/11/17 05:00:00+00,TACO BELL,6306 GREENWOOD RD,40258.0,2020/11/17 05:00:00+00,4,SURVEY,18.0
710300.0,2020/11/24 05:00:00+00,MG'S PRIMETIME CAFE,7017 GLOBAL DR,40258.0,2020/11/24 05:00:00+00,4,SURVEY,31.0
709637.0,2020/11/18 05:00:00+00,CRICKET PHONE,3117 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,2.0
708938.0,2020/11/17 05:00:00+00,CIRCLE K #4700119,8801 OLD 3RD STREET RD,40272.0,2020/11/17 05:00:00+00,4,SURVEY,60.0
710301.0,2020/11/24 05:00:00+00,LOUISVILLE PIZZA COMPANY,3910 RUCKRIEGEL PKWY,40299.0,2020/11/24 05:00:00+00,4,SURVEY,10.0
709638.0,2020/11/18 05:00:00+00,PRETTY NAILS,3119 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,36.0
704623.0,2020/11/17 05:00:00+00,MENARDS,9625 PRESTON HWY,40202.0,2020/11/17 05:00:00+00,4,SURVEY,60.0
710302.0,2020/11/24 05:00:00+00,S. COLERIDGE TAYLOR ELEMENTARY SCHOOL,1115 W. CHESTNUT ST,40203.0,2020/11/24 05:00:00+00,4,SURVEY,16.0
704623.0,2020/11/18 05:00:00+00,VAPOR LAB,3119 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,377.0
698107.0,2020/11/17 05:00:00+00,CORNER MARKET,358 N 26TH ST,40212.0,2020/11/17 05:00:00+00,4,SURVEY,12.0
710304.0,2020/11/24 05:00:00+00,JOHN O'BRYAN'S,4123 FLINTLOCK DR,40216.0,2020/11/24 05:00:00+00,4,SURVEY,30.0
709641.0,2020/11/18 05:00:00+00,LITTLE CAESARS,3121 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,3.0
708941.0,2020/11/17 05:00:00+00,ALI'S FOOD MART,1444 DIXIE HWY,40210.0,2020/11/17 05:00:00+00,4,SURVEY,3.0
710663.0,2020/11/24 05:00:00+00,SUN TAN CITY,12625 SHELBYVILLE RD.,40223.0,2020/11/24 05:00:00+00,4,SURVEY,2.0
709642.0,2020/11/18 05:00:00+00,SAMS GYROS,3123 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,4.0
709085.0,2020/11/17 05:00:00+00,THORNTONS #93,1501 DIXIE HWY,40210.0,2020/11/17 05:00:00+00,4,SURVEY,213.0
708933.0,2020/11/17 05:00:00+00,KRISPY KREME,3920 S 7TH ST,40216.0,2020/11/17 05:00:00+00,4,SURVEY,55.0
702689.0,2020/11/17 05:00:00+00,BURGER KING #886,3930 DIXIE HWY,40216.0,2020/11/17 05:00:00+00,4,SURVEY,196.0
709672.0,2020/11/17 05:00:00+00,BEARNO'S,4105 DIXIE HWY,40216.0,2020/11/17 05:00:00+00,4,SURVEY,4.0
709673.0,2020/11/17 05:00:00+00,THORNTONS #98,4136 CANE RUN RD,40216.0,2020/11/17 05:00:00+00,4,SURVEY,16.0
709675.0,2020/11/17 05:00:00+00,KFC,4441 CANE RUN RD,40216.0,2020/11/17 05:00:00+00,4,SURVEY,4.0
709851.0,2020/11/17 05:00:00+00,LA CASITA,1504 BERRY BLVD,40215.0,2020/11/17 05:00:00+00,4,SURVEY,2.0
709852.0,2020/11/17 05:00:00+00,CHRISTINE MICHAEL LLC,1506 BERRY BLVD,40215.0,2020/11/17 05:00:00+00,4,SURVEY,30.0
702689.0,2020/11/17 05:00:00+00,F&M FOOD MART,1600 ARCADE AVE,40215.0,2020/11/17 05:00:00+00,4,SURVEY,196.0
709854.0,2020/11/17 05:00:00+00,CHINESE CHEF,2619 S 4TH ST,40208.0,2020/11/17 05:00:00+00,4,SURVEY,27.0
709276.0,2020/11/17 05:00:00+00,FOOD MART SOUTH FLOYD TOBACCO,1271 S FLOYD ST,40203.0,2020/11/17 05:00:00+00,4,SURVEY,36.0
709857.0,2020/11/17 05:00:00+00,MI CASITA ON 4TH,520 S 4TH ST,40202.0,2020/11/17 05:00:00+00,4,SURVEY,2.0
709858.0,2020/11/17 05:00:00+00,PENDENNIS CLUB BAR,218 W MUHAMMAD ALI BLVD,40202.0,2020/11/17 05:00:00+00,4,SURVEY,12.0
709859.0,2020/11/17 05:00:00+00,PENDENNIS CLUB,218 W MUHAMMAD ALI BLVD,40202.0,2020/11/17 05:00:00+00,4,SURVEY,16.0
709932.0,2020/11/17 05:00:00+00,GARDEN GATE FRUIT MARKET,4411 BRECKENRIDGE LN,40218.0,2020/11/17 05:00:00+00,4,SURVEY,28.0
709933.0,2020/11/17 05:00:00+00,LUCKY STAR PETRO,4527 BARDSTOWN RD,40218.0,2020/11/17 05:00:00+00,4,SURVEY,10.0
709935.0,2020/11/17 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/11/17 05:00:00+00,4,SURVEY,14.0
710682.0,2020/11/17 05:00:00+00,PAWSITIVELY DOGS,1821 BROWNSBORO RD.,40206.0,2020/11/17 05:00:00+00,4,SURVEY,16.0
708942.0,2020/11/18 05:00:00+00,BRAVO CUCINA ITALIANA,206 BULLITT LN,40222.0,2020/11/18 05:00:00+00,4,SURVEY,5.0
709420.0,2020/11/18 05:00:00+00,ASPEN CREEK GRILL,302 BULLITT LN,40222.0,2020/11/18 05:00:00+00,4,SURVEY,12.0
709421.0,2020/11/18 05:00:00+00,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2020/11/18 05:00:00+00,4,SURVEY,10.0
709422.0,2020/11/18 05:00:00+00,MEIJER #160 GAS,4600 S HURSTBOURNE PKWY,40299.0,2020/11/18 05:00:00+00,4,SURVEY,28.0
699365.0,2020/11/18 05:00:00+00,ASIAN BAZAAR,MOBILE TRAILER 1429,40202.0,2020/11/18 05:00:00+00,4,SURVEY,42.0
709427.0,2020/11/18 05:00:00+00,TEMPLE PRE-SCHOOL,5101 US HWY 42,40241.0,2020/11/18 05:00:00+00,4,SURVEY,2.0
709428.0,2020/11/18 05:00:00+00,KINDER CARE,2013 HERR LN,40222.0,2020/11/18 05:00:00+00,4,SURVEY,10.0
709429.0,2020/11/18 05:00:00+00,FIRST KIDS,7700 US HWY 42,40241.0,2020/11/19 05:00:00+00,4,SURVEY,18.0
709258.0,2020/11/18 05:00:00+00,PETITE ACADEMY,9505 US HWY 42,40059.0,2020/11/18 05:00:00+00,4,SURVEY,114.0
709461.0,2020/11/18 05:00:00+00,KROGER L-400,4009 POPLAR LEVEL RD,40213.0,2020/11/18 05:00:00+00,4,SURVEY,3.0
708903.0,2020/11/18 05:00:00+00,O'REILY'S,5117 PRESTON HWY,40213.0,2020/11/18 05:00:00+00,4,SURVEY,31.0
709467.0,2020/11/18 05:00:00+00,OLLIES,5613 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,16.0
700769.0,2020/11/18 05:00:00+00,SHARP MART,5609 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,18.0
709993.0,2020/11/18 05:00:00+00,ROSES DISCOUNT STORES,5607 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,29.0
708932.0,2020/11/18 05:00:00+00,CITI TRENDS,5611 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,4.0
709481.0,2020/11/18 05:00:00+00,HIBBET'S SPORTS,5769 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,14.0
709085.0,2020/11/18 05:00:00+00,AUTOZONE,6231 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,22.0
702689.0,2020/11/18 05:00:00+00,BIG LOTS #1686,6201 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,225.0
709492.0,2020/11/18 05:00:00+00,FEEDERS SUPPLY,12949 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,18.0
709493.0,2020/11/18 05:00:00+00,WALMART #4450,12981 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,16.0
708982.0,2020/11/18 05:00:00+00,TARGET T-2728 STARBUCKS,12975 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,22.0
708934.0,2020/11/24 05:00:00+00,MID CITY MALL,1250 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,14.0
710714.0,2020/11/24 05:00:00+00,CARMICHAEL'S KIDS,1313 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,5.0
710716.0,2020/11/24 05:00:00+00,CARMICHAEL'S BOOKSTORE,1295 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,1.0
710718.0,2020/11/24 05:00:00+00,PNC BANK,1301 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,5.0
708965.0,2020/11/24 05:00:00+00,BB&T BANK,1339 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,150.0
708933.0,2020/11/24 05:00:00+00,HOME SKATE SHOP,1363 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,6.0
