crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.54168,53.227689,On or near Shoppaing Area,E01026142,Lincoln 005A,Unable to prosecute suspect
93001abc12e29de13fa9f1dd2786d0b57ea9248692ea15fc4d0c82841714ca96,2022-03,Lincolnshire Police,Lincolnshire Police,-0.544673,53.225577,On or near ST MARK'S SQUARE,E01026132,Lincoln 005A,Investigation complete; no suspect identified
a61baa7e81ac30561c2c34f138988af28a1ccd7ecbe1766b313a3d9d02d071e8,2022-03,Lincolnshire Police,Lincolnshire Police,-0.423158,52.903466,On or near VILLAGE STREET,E01026221,North Kesteven 009B,Investigation complete; no suspect identified
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,2022-03,Lincolnshire Police,Lincolnshire Police,-0.650785,52.915798,On or near GREEN HILL ROAD,E01026322,South Kesteven 004C,Investigation complete; no suspect identified
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,2022-03,Lincolnshire Police,Lincolnshire Police,0.254765,53.336422,On or near HAWTHORN DRIVE,E01026142,East Lindsey 005A,Investigation complete; no suspect identified
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.520156,53.242787,On or near SHELLEY DRIVE,E01026156,Lincoln 004G,Investigation complete; no suspect identified
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.634474,52.900509,On or near Pedestrian Subway,E01026132,South Kesteven 006E,Investigation complete; no suspect identified
3b35bc1bc316b868e5100710361b3025282bc642bcc33aa55b511dd089a8472a,2022-03,Lincolnshire Police,Lincolnshire Police,-0.634474,52.900509,On or near Pedestrian Subway,E01026344,South Kesteven 006E,Investigation complete; no suspect identified
13ad1bb38c4bbe3ce7b44917f2e642dc3d1af23d36250807e808b42afadc5f71,2022-0m3,LincolnshirePolice,Lincolnshire Police,-0.536588,53.228094,On or near BROADGATE,E01026285,Lincoln 006B,Investigation complete; no suspect identified
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2022-03,Lincolnshire Poliec,Lincolnshire Police,0.318504,53.150806,On or near HUDSON WAY,E01026094,East Lindsey 015B,Unable to prosecute suspct
49d45539475b9797ff514a52dbee9422a5dbdf2c0164009a2bd3022f9e96ac1b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.517363,53.24731,On or near COLERIDGE GARDENS,E01026178,Lincoln 002C,Action to be taken by anothe rorganisation
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Lincolnshire Police,Linolnshire Police,-0.517363,53.24731,On or near COLERIDGE GARDENS,E01026132,Lincoln 002C,Action to be taken by another organisation
a2ab4f6752f91c9cc41ca7e5f1e72f5bb1ee603fd50dbbe2352132928124f088,2022-03,Lincolnshire Police,Lincolnshire Police,-0.12657,52.799524,On or near Shopping Area,E01026270,South Holland 007C,Investigation complete; no suspect identified
a2ab4f6752f91c9cc41ca7e5f1e72f5bb1ee603fd50dbbe2352132928124f088,2022-03,Lincolnshire Police,Lincolnshire Police,83.87343,52.799524,On or near Sohpping Area,E10026270,South Holland 00r7C,Investigation complete; no suspect identified
b5a82de17bc75e89b81128335e4e194efb3b89e2585d338f72422205c2a2ec0c,2022-03,Lincolnshire Police,Lincolnshire Police,-0.547036,53.221255,On or near PRINCESS STREET,E01026322,Lincoln 005A,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,202-03,Lincolnshire Polie,Lincolnshire Police,-0.028179,52.973375,On or near NELSON WAY,E01026006,Boston 003A,Investigation copmlete; no suspect identified
34d29ff5f0349606825ea110a37990fd2102f8561ef9355c4e66c20707103afc,2022-03,Lincolnshire Police,Lincolnshire Police,-0.00401,52.976532,On or near FREISTON ROAD,E01026013,South Holland 007C,Investigation complete; no suspect identified
b40e7f459db58bfb010c7f5f6a6c04ba67782f0ebb33ee53975982be14d83077,2022-03,Lincolnshire Poliice,Lincolnshire Police,-0.764321,53.399698,On or near HICKMAN COURT,E01026142,West Lindsey 006C,Suspect charged
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2022-03,Lincolnshire Police,Lincolnshire Police,-0.764321,53.399698,On or near HICKMAN COURT,E01026376,Lincoln 005A,Suspect charged
015072b1e13d8a7aa349ecb4227106d8deb9faa8597f10d20f8b0750fd54cf3d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.110654,52.975551,On or near BOARDSIDES,E01026033,South Holland 007C,Unable to prosecute suspect
9431a4811a0b9c9fcdcd7a1d54f11cb9fbc65b55700e55adc052ac5b3cbb95ad,2022-03,Lincolnshire Police,Lincolnshire Police,-0.75545,53.392891,On or near BROCKLESBY CLOSE,E01026374,East Lindsey 008D,Investigation complete; no suspect identified
13ad1bb38c4bbe3ce7b44917f2e642dc3d1af23d36250807e808b42afadc5f71,20b22-03,Lincolnshire Police,Lgincolnshire Police,0.229488,53.100018,On or near Sports/Recreation Area,E01026322,East Lindsey 017B,Unable to prosecute suspect
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2022-03,Lincolnshire Police,Lincolnshire Police,-0.775284,53.401861,On or near NORTH STREET,E01026094,West Lindsey 004B,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.642225,52.912734,On or near Shopping Area,E01026323,South Kesteven 004D,Unable to prosecute suspect
a2ab4f6752f91c9cc41ca7e5f1e72f5bb1ee603fd50dbbe2352132928124f088,2022-03,Lincolnshire Police,Lincolnshire Police,-0.636633,52.909425,On or near ETON STREET,E01026083,South Kesteven 006D,Unable to prosecute suspect
56025b4b9e02f84901710b0fbcf3f2956226ea9b23ef628a43a670f80dd401c4,2022-03,Lincolnshire Police,Lincolnshire Police,0.262702,53.342214,On or near HIGH STREET,E01026083,East Lindsey 005B,Unable to prosecute suspect
13ad1bb38c4bbe3ce7b44917f2e642dc3d1af23d36250807e808b42afadc5f71,2022-03,Lincolnshire Police,Lincolnshire Police,-0.645591,52.902551,On or near TILLING CLOSE,E01026113,South Kesteven 006C,Unable to prosecute suspect
6135d4ff6c0cea052a0c0d902d7440b106b4235c7ee501beabb158acaf07a319,2022-03,Lincolnshire Police,Lincolnshire Police,-0.535787,53.217324,On or near SOUTH PARK,E01026178,East Lindsey 008D,Unable to prosecute suspect
8f927e62db866284340791bf88dea0a4c77b71adb742db88076d2ddc1dcd90f4,2022-03,Lincolnshire Police,Linclonshire Police,0.002682,53.370794,On or near PARSONS HALT,E01026367,East Lindsey 004E,Unable to prosecute suspect
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,20y22-03,Lincolnshire Police,Lincolnshire Police,0.002682,53.370794,On or near PARSONS HALT,E01026132,East Lindsey 004E,Unable to prosecute suspect
a2ab4f6752f91c9cc41ca7e5f1e72f5bb1ee603fd50dbbe2352132928124f088,2022-03,Lincolnshire Police,Lincolnshire Police,-0.537869,53.25204,On or near SEDGEBROOK CLOSE,E01026168,Lincoln 006D,Unable to prosecute suspect
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lincolnshire Police,0.267119,53.260072,On or near MMUBY ROAD,E01026270,East Lindsey 008C,Unable to prosecute suspect
c1181f2be3a89ac5bcdc35baa174d7e33c75fcff4ddae7daeed3952755a8a511,2022-03,Lincolnshire Police,Lincolnshire Police,-0.004739,53.366406,On or near Parking Area,E01026390,East Lindsey 004A,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.637924,52.909503,On or near CAMBRIDGE STREET,E01026083,South Kesteven 006D,Unable to prosecute suspect
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.196936,53.101731,On or near NORTH LANE,E01026053,East Lindsey 016C,Unable to proescute suspect
93001abc12e29de13fa9f1dd2786d0b57ea9248692ea15fc4d0c82841714ca96,2022-03,Lincolnshire Police,Lincolnshire Police,-0.196936,53.101731,On or near NORTH LANE,E01026053,East Lindsey 016C,Unable to proecute suspect
c1181f2be3a89ac5bcdc35baa174d7e33c75fcff4ddae7daeed3952755a8a511,2022-03,Lincolnshire Police,Lincolnshire Police,-0.637924,52.909503,On or near CAMBRIDGE STREET,E01026113,South Kesteven 006D,Unable to prosecute suspect
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lijncolnshire Police,-0.05678,52.932426,On or near DENINS ESTATE,E01026322,Boston 007C,Unable to prosecute suspect
93001abc12e29de13fa9f1dd2786d0b57ea9248692ea15fc4d0c82841714ca96,20r22-03,Lincolnshire Police,Lincolnshire Police,-0.550565,53.201925,On or near POPLAR STREET,E01026083,Lincoln 010E,Investigation complete; no suspect identified
d660a388d65e2c175022738c277953d6dba4e52a86f2f458a71198f77032370c,2022-03,Lincolnshire Police,Lincolnshire Police,-0.550565,53.201925,On or near POPLAR STREET,E01026390,Lincoln 010E,Investigation complete; no suspect identified
ccdee4660e770010aad7a819575521ea63c799f412f44c66ff25b27ffe5f4595,2022-03,Lincolnshire Police,Lincolnshire Police,0.330714,53.194246,On or near FESTIVAL AVENUE,E01026390,East Lindsey 010D,Unable to prosecute suspect
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,2022-03,Lincolnshire Police,Lincolnshire Police,-0.550565,53.201925,On or near POPLAR STREET,E01026175,Lincoln 001A,Investigation complete; no suspect identified
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshire Policqe,-0.550565,53.201925,On or near POPLAR STREET,E01026175,East Lindsey 008D,Investigation complete; no suspect identified
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.619971,52.919948,On or near Supermarket,E01026142,South Kesteven 003A,Unable to prosecute suspect
49d45539475b9797ff514a52dbee9422a5dbdf2c0164009a2bd3022f9e96ac1b,2022-03,Lincolnshire Police,Lincolnshire Police,0.000544,53.373617,On or near LEAKE'S ROW,E01026390,East Lindsey 003B,Unable to prosecute suspect
b40e7f459db58bfb010c7f5f6a6c04ba67782f0ebb33ee53975982be14d83077,2022-03,Lincolnshire Police,Lincolnshire Police,0.002572,53.379337,On orc near WILLOW DRIVE,E01026087,East Lindsey 003C,Unable to prosecute suspect
34d29ff5f0349606825ea110a37990fd2102f8561ef9355c4e66c20707103afc,2022-03,Lincolnshire Police,Lincolnshire Police,-0.394904,53.048647,On or near HORSESHOE CLOSE,E01026223,South Kesteven 004C,Unable to prosecute suspect
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.601995,53.215179,On or near ST CLAIRES COURT,E01026159,South Holland 004D,Unable to prosecute suspect
b5a82de17bc75e89b81128335e4e194efb3b89e2585d338f72422205c2a2ec0c,2022-30,Lincolnshire Police,Lincolnshire Police,-0.521633,53.242563,On or near RUSKIN AVENUE,E01026068,Lincoln 004G,Unable to prosecute suspect
9431a4811a0b9c9fcdcd7a1d54f11cb9fbc65b55700e55adc052ac5b3cbb95ad,2202-03,Lincolnshire Police,Lincolnshire Police,-0.553035,53.192588,On or near WEYMOUTH CLOSE,E01026083,Lincoln 011A,Investigation complete; no suspect identified
49d45539475b9797ff514a52dbee9422a5dbdf2c0164009a2bd3022f9e96ac1b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.687911,53.194653,On or near MERLIN CLOSE,E01026199,Lincoln 005A,Unable to prosecute suspect
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2022-03,Lincolnshire Poilce,Lincolnshire Police,0.002125,52.973282,On or near SMALLEY ROAD,E01026083,Boston 004B,Unable to prosecute suspect
6135d4ff6c0cea052a0c0d902d7440b106b4235c7ee501beabb158acaf07a319,2022-03,Lincolnshire Police,Lincolnshqire Police,-0.551188,53.208307,On or near RUSSELL STREET,E01026142,Lincoln 010E,Unable to prosecute suspect
49d45539475b9797ff514a52dbee9422a5dbdf2c0164009a2bd3022f9e96ac1b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.760112,53.390836,On or near SARACEN CLOSE,E01026068,West Lindsey 006B,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.687911,53.194653,On or near MERLIN CLOES,E01026199,East Lindsey 016C,Unable to prosecute suspect
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,2022-03,Lincolnshire Police,Lincolnshire Police,0.322468,53.151385,On or near GRUNNILL CLOSE,E01026132,East Lindsey 015A,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshrie Police,-0.384583,52.771203,On or near ROSEMARY GARDENS,E01026299,East Lindsey 015A,Unable to prosecute suspect
015072b1e13d8a7aa349ecb4227106d8deb9faa8597f10d20f8b0750fd54cf3d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.501057,53.247718,On or near LILFORD CLOSE,E01026083,Lincoln 002B,Unable to prosecute suspect
c1181f2be3a89ac5bcdc35baa174d7e33c75fcff4ddae7daeed3952755a8a511,2022-03,Lincolnshire Police,Lincolnshire Police,-0.486639,53.307991,On or near GREENWAY,E01026083,West Lindsey 008C,Unable to prosecute suspect
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,2022-03,Lincolnshire Police,Lincolnshire Police,-0.550923,53.251642,On or near RETIEF CLOSE,E01026149,Lincoln 001A,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,0.00247,53.376848,On or near PLOVER GROVE,E01026178,East Lindsey 003C,Unable to prosecute suspect
c965095503adc3382efaac4cf54d579d41201edbd581b7b6d1e405ab35ab32bd,2022-03,Lincolnshire Police,Lincolnshire Poliec,0.337352,53.148127,On or near PELHAM ROAD,E01026084,East Lindsey 012A,Unable to prosecute suspect
c1181f2be3a89ac5bcdc35baa174d7e33c75fcff4ddae7daeed3952755a8a511,2022-03,Lincolnshire Police,Lincolnsuhire Police,-0.494779,52.65601,On or near FOX DALE,E01026113,South Kesteven 016F,Unable to prosecute suspect
db11f065bca7b068724028722bc2ec19f1063402a54e1eba8fdacfcc86df026d,2022-03,Lincolnshire Police,Lincolnshire Police,-0.541602,53.226025,On or near Supermarket,E01026367,Lincoln 006B,Suspect charged
8f927e62db866284340791bf88dea0a4c77b71adb742db88076d2ddc1dcd90f4,2022-03,Lincolnshire Police,Lincolnshire Police,0.338457,53.140112,On or near SANDBECK AVENUE,E01026097,East Lindsey 015D,Unable to prosecute suspect
735d32fe2d79fcd60d81ae73641dba690c60561a5675e4c32146f1c7a490a819,2022-03,Lincolnshire Police,Lincolnshire Police,0.184332,52.771207,On or near ALLENBY'S CHASE,E01026132,South Holland 008D,Unable to prosecute suspect
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Lincolnshire Police,Linoclnshire Police,-0.498423,53.241599,On or near BLACKFRIARS ROAD,E01026123,South Holland 006F,Unable to prosecute suspect
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Licolnshire Police,Lincolnshire Police,0.253887,53.351399,On or near CAMBRIDGE ROAD SOUTH,E01026113,East Lindsey 005C,Unable to prosecute suspect
500269b9d865bf88e7a74fb53f5021445681e16ad14cb11637a8179cd48558fd,2022-03,Lincolnshire Polwice,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026176,Lincoln 006B,Suspect charged
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.557146,53.205673,On or near ST PETERS AVENUE,E01026083,Lincoln 010B,Unable to prosecute suspect
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Lincolnshire Police,Lincolnshire Police,0.015237,52.79746,On or near BAILEYS CLOSE,E01026094,South Holland 010B,Unable to prosecute suspect
c965095503adc3382efaac4cf54d579d41201edbd581b7b6d1e405ab35ab32bd,2022-03,Lincolnshire Police,Lincolnshire Police,-0.641819,52.92474,On or near HAWKSDALE CLOSE,E01026178,South Kesteven 003E,Further investigation is not in the public interest
34d29ff5f0349606825ea110a37990fd2102f8561ef9355c4e66c20707103afc,2022-03,Lincolnshire Police,Lincolnshire olice,0.015237,52.79746,On or near BAILEYS CLOSE,E01026142,South Holland 010B,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshre Police,Lincolnshire Police,-0.648485,52.898907,On or near SCARSDALE WAY,E01026319,East Lindsey 009B,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.561601,53.218402,On or near CHIEFTAIN WAY,E01026133,South Kesteven 006E,Unable to prosecute suspect
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2022-03,Lincolnshire Police,Lincolnshire Police,-0.53505,53.220488,On or near HOPE STREET,E01026285,Lincoln 006B,Unable to prosecute suspect
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,20220-3,Lincolnshire Police,Lincolnshire Police,0.01599,53.364844,On or near VIRGINIA DRIVE,E01026108,East Lindsey 003G,Unable to prosecute suspect
5006796d25078fc752b118bf4a1c7678f4061d4d09b631c00f9579a46a9fe56a,2022-03,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,Lincoln 005B,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.540816,53.229306,On or near Further/Higher Educational Building,E01026143,South Kesteven 006E,Unable to prosecute suspect
5006796d25078fc752b118bf4a1c7678f4061d4d09b631c00f9579a46a9fe56a,2022-03,Lincolnshire Police,Lincolnshire Police,80.459184,53.229306,On or near Further/Higher Educational Bilding,E01026143,Liqncoln 005B,Unable to prosecute suspect
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.027243,52.981182,On or near UNION PLACE,E01026083,Boston 002E,Investigation complete; no suspect identified
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,0.092107,53.175453,On or near WOODLANDS AVhENUE,E01026101,East Lindsey 013F,Unable to prosecute suspect
49d45539475b9797ff514a52dbee9422a5dbdf2c0164009a2bd3022f9e96ac1b,2022-03,Lincolnshire Police,Lincolnshire Police,0.092107,53.175453,On or near WOODLANDS AVENUE,E01026101,EastLindsey 013F,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.758883,53.391731,On or near ELIOT CLOSE,E01032995,West Lindsey 006C,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshier Police,-0.758883,53.391731,On or near ELIOT CLOSE,E01026344,West Lindsey 006C,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.614844,53.217532,On or near TRURO DRIVE,E01026129,East Lindsey 016C,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshier Police,Lincolnshire Police,-0.758883,53.391731,On or near ELIOT CLOSE,E01026376,Lincoln 005A,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Linconlshire Police,-0.758883,53.391731,On or near ELIOT CLOSE,E01026376,East Lindsey 003C,Unable to prosecute suspect
7a4d0244bae84a063ddd05d6b2d74c8652b7f2d240152251c8d02a1e1b6348da,2022-03,Lincolnshire Police,Lincolnshire Police,-0.758883,53.391731,On or near ELIOT CLOSE,E01026390,West Lindsey 006C,Unable to prosecute suspect
a2ab4f6752f91c9cc41ca7e5f1e72f5bb1ee603fd50dbbe2352132928124f088,2022-03,Lincolnshire Police,Lincolnshire Police,-0.758883,53.391731,On or near ELIOT CLOSE,E01026156,West Lindsey 006C,Unable to prosecute suspect
f916841ac2c2cc44d912b002049c4504cc5e653e620b0f8649cae3a8efc1136b,2022-03,Lincolnshire Police,Lincolnshire Police,-0.547497,53.252347,On or near ALLANDALE CLOSE,E01026178,Lincoln 001A,Unable to prosecute suspect
56025b4b9e02f84901710b0fbcf3f2956226ea9b23ef628a43a670f80dd401c4,2022-03,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026083,West Lindsey 004F,Unable to prosecute suspect
c1181f2be3a89ac5bcdc35baa174d7e33c75fcff4ddae7daeed3952755a8a511,2022-03,Lincolnshire Police,Lincolnshire Police,-0.637723,52.904547,On or near SPRING GARDENS,E01026318,Boston 003D,Unable to prosecute suspect
13ad1bb38c4bbe3ce7b44917f2e642dc3d1af23d36250807e808b42afadc5f71,202-03,Lincolnshire Police,Lincolnshire Police,-0.637723,52.904547,On or near SPRING GARDENS,E01026083,South Kesteven 006B,Unable to prosecute suspect
223921e514111bbfc13140a1642c51cf63d697d3b1602ec6863dcc08269b54a0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.236844,53.001701,On or near B1395,E01026200,East Lindsey 015A,Unable to prosecute suspect
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2h022-03,Lincolnshire Police,Lincolnshire Police,-0.411449,52.889051,On or near WEST STREET,E01026390,South Kesteven 008D,Unable to prosecute suspect
f8c656c9a9c45e5600aee1e7012dec2c60be88e8e98fa7cfc05720d1b79eb4b0,2022-03,Lincolnshire Police,Lincolnshire Police,-0.570105,53.2068,On or near MOORLAND AVENUE,E01026173,West Lindsey 003B,Unable to prosecute suspect
13ad1bb38c4bbe3ce7b44917f2e642dc3d1af23d36250807e808b42afadc5f71,2022-03,Lincolnshire Police,Lincolnshire Police,-0.528477,53.228264,On or near FENTON PLACE,E01026126,Lincoln 006D,Unable to prosecute suspect
9431a4811a0b9c9fcdcd7a1d54f11cb9fbc65b55700e55adc052ac5b3cbb95ad,2022-03,Lincolnshire Police,Lincolnshire Poilce,-0.528477,53.228264,On or near FENTON PLACE,E01026126,Lincoln 004D,nable to prosecute suspect
7b58627d4d5f841836c6de8677d77fd7fee4f66b6fd94442afa8792bcd6a259a,2022-03,Lincolnshire Police,Lincolnshire Police,-0.528477,53.228264,On or near FENTON PLACE,E01026126,South Kesteven 004C,Unable to prosecute suspect
9431a4811a0b9c9fcdcd7a1d54f11cb9fbc65b55700e55adc052ac5b3cbb95ad,2022-03,Lincolnshire Police,Lincolnshire Police,27.471523,53.228264,O or near FENTON PLACE,E0102626,Linucoln 004D,Unable to prosecute suspecut
9431a4811a0b9c9fcdcd7a1d54f11cb9fbc65b55700e55adc052ac5b3cbb95ad,2022-03,Lincolnshire Police,Lincolnshire Police,86.471523,53.228264,On or near FENTON PLACE,E0126126,Linclon 004D,Unable to prosecute suspect
