crimeid_UK_CSV0000000000001793,monthvalue_UK_CSV0000000000001793,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000002266,monthvalue_UK_CSV0000000000002266
95d0ba7a609102c4636aa26b396340e641441bca8f40db761928e1b458b980d6,2023-04,Gloucestershire Constabulary,Gloucestgershire Constabulary,-2.246268,51.864813,oN location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
0532b5973fdb213b6ceece7ec32e710b61789d88c052c3bfa9976aa788198848,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Investigation complete; no suspect identified,,
953cec5526e2251eea1bf6cdabd7599a84218a133cede6072350ca2ad22e65ce,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 009B,Unable to prosecute suspect,,
7bc27dcc620382756c01b149033b39f8bb625853f28d07ff518140977c6d2d09,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 005D,Unable to prosecute suspect,,
5849d0e486842a6f9fd5accb98107950152abd13a3f57b89b52a610bd32fa039,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Ungable to prosecute suspect,,
b0a621924e9f7cab7e2c46f3e80ffde64d40ebde314ebf92c5077c96dc3df436,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Suspect charged,,
d6c8def0cba6054912e5c9ef5d720d1dacda332d5106af591ab296d775717f42,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,Nfo location,E01032937,Cotswold 008A,Investigation complete; no suspect identified,,
c89af65b3dbc5b796c800aa9f587b2204a68440226408bbd5e78fe456442c0ad,2023-04,Gloucestershire Constakbulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute uspect,,
cc45cc83160da6e7b64c313ac8c044a91fe15e4e78bb3c1c02832ec065a466dc,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011D,Investigation complete; no suspect identified,,
7169460589068177d158dbdea59d458a6016c4bce5a1877e866ff83bb9e63dfc,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute supsect,,
3af9ca7b9cbe2e27ced6672028185c557f1335e2847c389f290a822e3df63f5c,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Forest of Dean 002A,Local resolution,,
986f80e5e1fe51c412dedd3af9364682253b0e6b2962809666ce880360ab38f4,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute suspct,,
c21e9d6b7a42f4ac4b4843241e2e9562b11928c5889a7c265211a099e7ed1d47,2023-40,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,o location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
80a545705529a1e253706759caf005f291024c5d87af0058fd719429cd40b056,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 005D,Unable to prosecute suspect,,
d5ba1f1fd1dfe94cdb4de013eaa8b9df5c2e7271a0ff6f695078e48a53835607,023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004D,Unable to prosrecute suspect,,
40c991ffd2ca8df5a89af9e4cde6658505a0c4f5ee7c39cf1c4fa2e58247633c,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 002D,Unable to prosecute uspect,,
de82addf1e82384b886dae4f2bd4a36a31000309e9c28b8199f4f8f5590ab1fc,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 005D,Unable to prosecute suspect,,
2e2a922d780a412981051da76cf6b4b01916b4bec3c509508c74aa4115b909fd,2023-4,Glouestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004B,Unable to prosecute suspect,,
60902ebe2e01fcf9c74ac1def6b47be977c6b0d15f1d4c7a90bb0368d3c1aef0,2023-04,Gltoucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Investigation complete; no suspect identified,,
cba0c61001cd92a8e1571288d28f39b43800b3085e42acb376332af75bbd654c,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,202-304,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 002D,Action to be taken by another organisation,,
86c6965a9661a1be96cefa6a57a7de9f9f348b2055860631961de010a37b5c03,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 008A,Unable to prosecut suspect,,
58857b0c55f4e1906a3a186d1bf95d1da8685b64906bc2248f0ec0c5b6043ec5,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004D,Investigation complete; no suspect identified,,
70b855490850e4378168634fcb6ea52f4c4100e8c202bcf8a3a07bd70a0c3815,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Investigation compete; no suspect identified,,
e2b801475c6b6923d1bc989ba2e3298a6c1c8442027720fc2a9e602f2a609f8b,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
e2b801475c6b6923d1bc989ba2e3298a6c1c8442027720fc2a9e602f2a609f8b,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 005E,Unable tog prosecute suspect,,
f9f918eeb56bfcf9eea0cbc4b69c21672981556bfeaf616e794246ad684d2fb3,2023-04,Gloucestershir Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011A,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 005D,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Connstabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 007A,Unable to prosecute suspect,,
e9851ca4ac901d865f51a1374a9be804d245616e06006a20adf3a50a74a047ab,2023-04,Gloucestershire Constabulary,Gloucestershire Cosntabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Investigation complete; no suspect identified,,
59e1957df2fe0487e38d09e381f9696dcf9b17cb609239b6b7cd3aad9121f3fb,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 006C,Investigation complete; no suspect identified,,
13d5424abf516bd7eb1e23721381f26453b119c5706236631b09f719adf91f72,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011D,Investigation complete; no suspect identified,,
2dd7e486e2241e6555720c4c201b931f267299997719ba12bd672b67d298dbe7,2023-04,Gloucestershire Constabulary,Gloucestesrhire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004E,Local resoluution,,
47c05bb177e93aee9e8ce2cd23176f9e438ad7dcc98238a78f1ae82642d1e5e2,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004E,Investigation complete; no suspect identified,,
058bc36edad7285b7b14a758a6a80f255460dc81ef30240aaf8acc1735768809,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 011C,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 011C,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Glucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 013F,Unable to prosecute suspect,,
ac233af5e6af39a720af0f863411a08b9b931d2ca2a1d56136e1176d58a7a273,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 008A,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023b-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 009B,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,u2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 005E,Investigation complete; no suspect identified,,
f80a27164bc061d2ce66f3b98b62bf189146e85e3678451e6aa4d9b235845de1,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,Nbo location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
10da4cea05f988b36d27af9a0dea1dac0c618e076d0218a8b9f68a8145cde62e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 007E,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestersire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 011C,Suspect charged,,
e2b801475c6b6923d1bc989ba2e3298a6c1c8442027720fc2a9e602f2a609f8b,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 007E,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Forest of Dean 002A,Unable to proescute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-i04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 005D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 009B,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constaublary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Forest of Dean 001D,Investigation complete; no suspect identified,,
e2b801475c6b6923d1bc989ba2e3298a6c1c8442027720fc2a9e602f2a609f8b,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 006C,Investigation complete; no suspect identified,,
b7c04b3ee1f5ffb98977651ded3908e01a10b149889bf210dc373860c37c80d0,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Investigation complete; no suspect identified,,
87302bcae8daf2b0ad28ee843e0a2303e9b60e231623142d146407623b48c469,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 006A,Investigation complete; no suspect identified,,
3dac68f3efc53652a45e8ff8364aa346022cf3aabeb6faa7dc6717c0b5fa2e2d,20230-4,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011F,Unable to prosecute suspect,,
f7d0f8e1f3d0a37ba26144292ec063b6a07340375cab2bc94e3b5f89fff8a54b,2023-04,Gloucestershire Constablary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 007A,Unable to prosecute suspect,,
0849ff3e82d453141e322f286cc1e4ae86be84e1b6e00bb5cdc557e7559f9dc0,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 007B,Unable to prosecute suspect,,
7b385002d336a017b92a34e5e3f5aa3cbdab0febd2144108ab4068c834f63ea8,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Formal action is not in the public interest,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Suspect charged,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004B,Suspect charged,,
1ca9fd5349cc6d15f9e17d55a622826047a1989bcf8691815ded0b2fff0ac08f,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 007A,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 010B,Unable to prosecue suspect,,
e094ac24494ca65b2f3cb636bc8b2ca7d5af0b99ddb5e1ad7963f571f5b11418,20f23-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 002D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,223-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 002D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 007B,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 003C,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-0x4,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011D,Unoable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011F,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 004D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constbaulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Local resolution,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 007A,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-40,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 008A,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Conlstabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 001B,Unable to prosecute suspect,,
e2b801475c6b6923d1bc989ba2e3298a6c1c8442027720fc2a9e602f2a609f8b,202-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 003C,Further action is not in the public interest,,
9f2b89b93fb3d4d90fd3059dea7ee3db9efd5459f2a6c69fd51aed5000fb371d,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 004A,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershrie Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 002D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2032-04,Gloucestershire Cnostabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011F,Unable to prosecute suspect,,
fda2bec9fd36026fa9be60ff7e29fd6198eebe78e22b21cf2f26b900327c0394,2023-04,Gloucestershire Constabulary,Gloucestershie Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 011E,Unable to prosecute suspect,,
e2b801475c6b6923d1bc989ba2e3298a6c1c8442027720fc2a9e602f2a609f8b,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 009B,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Golucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Forest of Dean 001D,Unable to prosecute suspect,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cheltenham 007C,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Cotswold 001B,Investigation complete; no suspect identified,,
aec8058758f77172771e9c9be2797eae2c246f6d378f1438852fec32de37ee1e,2023-04,Gloucestershire Constabulary,Gloucestershire Constabulary,-2.246268,51.864813,No location,E01032937,Gloucester 004F,Unable to prosecute suspect,,
