reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
709180,2020/11/12 05:00:00+00,GNC,6760 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,360
709181,2020/11/12 05:00:00+00,T-MOBLE,6834 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,361
709182,2020/11/12 05:00:00+00,ISLAND TAN,6830 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,362
709183,2020/11/12 05:00:00+00,CLARKSON EYE CENTER,6828 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,363
709184,2020/11/12 05:00:00+00,FEEDERS SUPPLY STORE,6826 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,364
709185,2020/11/12 05:00:00+00,GRAETER'S ICE CREAM,6509 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,2,SURVEY,365
709186,2020/11/12 05:00:00+00,AT & T,6529 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,366
709187,2020/11/12 05:00:00+00,JULIES NAILS,6527 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,367
709233,2020/11/12 05:00:00+00,FAMILY DOLLAR #30270,2124 BANK ST,40212.0,2020/11/12 05:00:00+00,4,SURVEY,368
709235,2020/11/12 05:00:00+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/11/12 05:00:00+00,4,SURVEY,369
709297,2020/11/12 05:00:00+00,FAMILY DOLLAR #31859,2421 W MARKET ST,40212.0,2020/11/12 05:00:00+00,4,SURVEY,370
709299,2020/11/12 05:00:00+00,DOLLAR GENERAL #13244,1631 W MARKET ST,40203.0,2020/11/12 05:00:00+00,4,SURVEY,371
709301,2020/11/12 05:00:00+00,FAMILY DOLLAR #22087,1419 W JEFFERSON ST,40203.0,2020/11/12 05:00:00+00,4,SURVEY,372
709302,2020/11/12 05:00:00+00,FAMILY DOLLAR #31504,1234 W BROADWAY,40203.0,2020/11/12 05:00:00+00,4,SURVEY,373
709304,2020/11/12 05:00:00+00,DOLLAR GENERAL #19109,2324 W BROADWAY,40211.0,2020/11/12 05:00:00+00,4,SURVEY,374
709321,2020/11/12 05:00:00+00,FAMILY DOLLAR #20912,3421 W BROADWAY,40211.0,2020/11/12 05:00:00+00,5,SURVEY,375
709386,2020/11/12 05:00:00+00,CHILI'S,3007 POPLAR LEVEL RD,40217.0,2020/11/12 05:00:00+00,5,SURVEY,376
709388,2020/11/12 05:00:00+00,QDOBA #2431,3021 POPLAR LEVEL RD,40217.0,2020/11/12 05:00:00+00,4,SURVEY,377
709389,2020/11/12 05:00:00+00,TACO BELL #36159,3125 POPLAR LEVEL RD,40213.0,2020/11/12 05:00:00+00,4,SURVEY,378
709390,2020/11/12 05:00:00+00,PANERA BREAD,3131 POPLAR LEVEL RD,40213.0,2020/11/12 05:00:00+00,4,SURVEY,379
709391,2020/11/12 05:00:00+00,SIMPLE GREEK,3029 POPLAR LEVEL RD,40217.0,2020/11/12 05:00:00+00,4,SURVEY,380
709585,2020/11/12 05:00:00+00,MARK'S FEED STORE #5,6501 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,381
709588,2020/11/12 05:00:00+00,ASIANA SUSHI,6435 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,2,SURVEY,382
709591,2020/11/12 05:00:00+00,CIRCLE K #4703317,6325 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,383
709592,2020/11/12 05:00:00+00,CIRCLE K #4703237,4700 BARDSTOWN RD,40218.0,2020/11/12 05:00:00+00,4,SURVEY,384
709593,2020/11/12 05:00:00+00,PAPA JOHN'S,5709 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,385
709594,2020/11/12 05:00:00+00,HONEY BAKED HAM,6423 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,386
709607,2020/11/12 05:00:00+00,DOLLAR TREE,2815 W BROADWAY,40211.0,2020/11/12 05:00:00+00,4,SURVEY,387
709753,2020/11/12 05:00:00+00,WILD EGGS #3,135 S ENGLISH STATION RD,40245.0,2020/11/12 05:00:00+00,4,SURVEY,388
709756,2020/11/12 05:00:00+00,MCALISTER'S #1078,10041 FOREST GREEN BLVD,40223.0,2020/11/12 05:00:00+00,4,SURVEY,389
709775,2020/11/12 05:00:00+00,MCDONALD'S #38,9901 ORMSBY STATION RD,40223.0,2020/11/12 05:00:00+00,4,SURVEY,390
709776,2020/11/12 05:00:00+00,GUACAMOLE,9921 ORMSBY STATION RD,40223.0,2020/11/12 05:00:00+00,2,SURVEY,391
709897,2020/11/12 05:00:00+00,PENN STATION,6525 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,392
709914,2020/11/12 05:00:00+00,QDOBA #2837,6403 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,393
709921,2020/11/12 05:00:00+00,GRAETER'S ICE CREAM,6509 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,394
709924,2020/11/12 05:00:00+00,CHONG GARDEN,6445 BARDSTOWN RD,40291.0,2020/11/12 05:00:00+00,4,SURVEY,395
709927,2020/11/12 05:00:00+00,MI PREFERIDA,4752 BARDSTOWN RD,40218.0,2020/11/12 05:00:00+00,4,SURVEY,396
709929,2020/11/12 05:00:00+00,SUBZI MANDI,4746 BARDSTOWN RD,40218.0,2020/11/12 05:00:00+00,3,SURVEY,397
710084,2020/11/12 05:00:00+00,OLIVE GARDEN #1703,9730 VON ALLMEN CT,40241.0,2020/11/12 05:00:00+00,3,SURVEY,398
710087,2020/11/12 05:00:00+00,CHILI'S,9720 VON ALLMEN CT,40241.0,2020/11/12 05:00:00+00,4,SURVEY,399
710089,2020/11/12 05:00:00+00,LONGHORN STEAKHOUSE #287,9700 VON ALLMEN CT,40241.0,2020/11/12 05:00:00+00,4,SURVEY,400
710287,2020/11/24 05:00:00+00,STONEY RIVER LEGENDARY STEAKS,3900 SUMMIT PLAZA DR,40241.0,2020/11/24 05:00:00+00,4,SURVEY,401
710288,2020/11/24 05:00:00+00,PANERA BREAD #904,10451 CHAMPION FARMS DR,40241.0,2020/11/24 05:00:00+00,4,SURVEY,402
710992,2020/11/16 05:00:00+00,WALGREENS #3777,4240 SHELBYVILLE RD,40207.0,2020/11/16 05:00:00+00,4,SURVEY,403
710289,2020/11/24 05:00:00+00,CHIPOTLE,10333 WESTPORT RD,40241.0,2020/11/24 05:00:00+00,4,SURVEY,404
710290,2020/11/24 05:00:00+00,WHITE CASTLE,9493 WESTPORT RD,40241.0,2020/11/24 05:00:00+00,5,SURVEY,405
710291,2020/11/24 05:00:00+00,WENDYS,9489 WESTPORT RD,40242.0,2020/11/24 05:00:00+00,4,SURVEY,406
709218,2020/11/17 05:00:00+00,J ALEXANDER'S,102 OXMOOR CT,40222.0,2020/11/17 05:00:00+00,4,SURVEY,407
710292,2020/11/24 05:00:00+00,SUBWAY,9475 WESTPORT RD,40241.0,2020/11/24 05:00:00+00,4,SURVEY,408
709500,2020/11/18 05:00:00+00,SUN TAN CITY,12625 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,409
709220,2020/11/17 05:00:00+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/11/17 05:00:00+00,4,SURVEY,410
710293,2020/11/24 05:00:00+00,EL NOPAL,12937 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,3,SURVEY,411
709505,2020/11/18 05:00:00+00,KROGER L-356,12501 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,412
709223,2020/11/17 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2020/11/17 05:00:00+00,4,SURVEY,413
710297,2020/11/24 05:00:00+00,THE LOCKER ROOM PUB,12812 DIXIE HWY,40272.0,2020/11/24 05:00:00+00,4,SURVEY,414
709634,2020/11/18 05:00:00+00,GAME STOP,3111 SOUTH 2 ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,415
709225,2020/11/17 05:00:00+00,LAC,9565 TAYLORSVILLE RD,40202.0,2020/11/17 05:00:00+00,4,SURVEY,416
710298,2020/11/24 05:00:00+00,KHALIL'S,10966 DIXIE HWY,40272.0,2020/11/24 05:00:00+00,4,SURVEY,417
709635,2020/11/18 05:00:00+00,EDWARD JONES,3113 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,418
709454,2020/11/17 05:00:00+00,BURGER KING,6300 GREENWOOD RD,40258.0,2020/11/17 05:00:00+00,4,SURVEY,419
710299,2020/11/24 05:00:00+00,EL NOPAL,10626 DIXIE HWY,40272.0,2020/11/24 05:00:00+00,4,SURVEY,420
709636,2020/11/18 05:00:00+00,EUROPEAN WAX CENTER,3115 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,2,SURVEY,421
709455,2020/11/17 05:00:00+00,TACO BELL,6306 GREENWOOD RD,40258.0,2020/11/17 05:00:00+00,5,SURVEY,422
710300,2020/11/24 05:00:00+00,MG'S PRIMETIME CAFE,7017 GLOBAL DR,40258.0,2020/11/24 05:00:00+00,4,SURVEY,423
709637,2020/11/18 05:00:00+00,CRICKET PHONE,3117 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,424
709456,2020/11/17 05:00:00+00,CIRCLE K #4700119,8801 OLD 3RD STREET RD,40272.0,2020/11/17 05:00:00+00,4,SURVEY,425
710301,2020/11/24 05:00:00+00,LOUISVILLE PIZZA COMPANY,3910 RUCKRIEGEL PKWY,40299.0,2020/11/24 05:00:00+00,4,SURVEY,426
709638,2020/11/18 05:00:00+00,PRETTY NAILS,3119 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,427
709579,2020/11/17 05:00:00+00,MENARDS,9625 PRESTON HWY,40202.0,2020/11/17 05:00:00+00,4,SURVEY,428
710302,2020/11/24 05:00:00+00,S. COLERIDGE TAYLOR ELEMENTARY SCHOOL,1115 W. CHESTNUT ST,40203.0,2020/11/24 05:00:00+00,4,SURVEY,429
709639,2020/11/18 05:00:00+00,VAPOR LAB,3119 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,430
709630,2020/11/17 05:00:00+00,CORNER MARKET,358 N 26TH ST,40212.0,2020/11/17 05:00:00+00,4,SURVEY,431
710304,2020/11/24 05:00:00+00,JOHN O'BRYAN'S,4123 FLINTLOCK DR,40216.0,2020/11/24 05:00:00+00,4,SURVEY,432
709641,2020/11/18 05:00:00+00,LITTLE CAESARS,3121 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,433
709667,2020/11/17 05:00:00+00,ALI'S FOOD MART,1444 DIXIE HWY,40210.0,2020/11/17 05:00:00+00,4,SURVEY,434
710663,2020/11/24 05:00:00+00,SUN TAN CITY,12625 SHELBYVILLE RD.,40223.0,2020/11/24 05:00:00+00,4,SURVEY,435
709642,2020/11/18 05:00:00+00,SAMS GYROS,3123 SOUTH 2ND ST,40202.0,2020/11/18 05:00:00+00,4,SURVEY,436
709668,2020/11/17 05:00:00+00,THORNTONS #93,1501 DIXIE HWY,40210.0,2020/11/17 05:00:00+00,4,SURVEY,437
709670,2020/11/17 05:00:00+00,KRISPY KREME,3920 S 7TH ST,40216.0,2020/11/17 05:00:00+00,4,SURVEY,438
709671,2020/11/17 05:00:00+00,BURGER KING #886,3930 DIXIE HWY,40216.0,2020/11/17 05:00:00+00,4,SURVEY,439
709672,2020/11/17 05:00:00+00,BEARNO'S,4105 DIXIE HWY,40216.0,2020/11/17 05:00:00+00,4,SURVEY,440
709673,2020/11/17 05:00:00+00,THORNTONS #98,4136 CANE RUN RD,40216.0,2020/11/17 05:00:00+00,4,SURVEY,441
709675,2020/11/17 05:00:00+00,KFC,4441 CANE RUN RD,40216.0,2020/11/17 05:00:00+00,4,SURVEY,442
709851,2020/11/17 05:00:00+00,LA CASITA,1504 BERRY BLVD,40215.0,2020/11/17 05:00:00+00,4,SURVEY,443
709852,2020/11/17 05:00:00+00,CHRISTINE MICHAEL LLC,1506 BERRY BLVD,40215.0,2020/11/17 05:00:00+00,4,SURVEY,444
709853,2020/11/17 05:00:00+00,F&M FOOD MART,1600 ARCADE AVE,40215.0,2020/11/17 05:00:00+00,5,SURVEY,445
709854,2020/11/17 05:00:00+00,CHINESE CHEF,2619 S 4TH ST,40208.0,2020/11/17 05:00:00+00,2,SURVEY,446
709856,2020/11/17 05:00:00+00,FOOD MART SOUTH FLOYD TOBACCO,1271 S FLOYD ST,40203.0,2020/11/17 05:00:00+00,4,SURVEY,447
709857,2020/11/17 05:00:00+00,MI CASITA ON 4TH,520 S 4TH ST,40202.0,2020/11/17 05:00:00+00,2,SURVEY,448
709858,2020/11/17 05:00:00+00,PENDENNIS CLUB BAR,218 W MUHAMMAD ALI BLVD,40202.0,2020/11/17 05:00:00+00,4,SURVEY,449
709859,2020/11/17 05:00:00+00,PENDENNIS CLUB,218 W MUHAMMAD ALI BLVD,40202.0,2020/11/17 05:00:00+00,4,SURVEY,450
709932,2020/11/17 05:00:00+00,GARDEN GATE FRUIT MARKET,4411 BRECKENRIDGE LN,40218.0,2020/11/17 05:00:00+00,4,SURVEY,451
709933,2020/11/17 05:00:00+00,LUCKY STAR PETRO,4527 BARDSTOWN RD,40218.0,2020/11/17 05:00:00+00,4,SURVEY,452
709935,2020/11/17 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/11/17 05:00:00+00,4,SURVEY,453
710682,2020/11/17 05:00:00+00,PAWSITIVELY DOGS,1821 BROWNSBORO RD.,40206.0,2020/11/17 05:00:00+00,3,SURVEY,454
709418,2020/11/18 05:00:00+00,BRAVO CUCINA ITALIANA,206 BULLITT LN,40222.0,2020/11/18 05:00:00+00,4,SURVEY,455
709420,2020/11/18 05:00:00+00,ASPEN CREEK GRILL,302 BULLITT LN,40222.0,2020/11/18 05:00:00+00,4,SURVEY,456
709421,2020/11/18 05:00:00+00,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2020/11/18 05:00:00+00,5,SURVEY,457
709422,2020/11/18 05:00:00+00,MEIJER #160 GAS,4600 S HURSTBOURNE PKWY,40299.0,2020/11/18 05:00:00+00,4,SURVEY,458
709426,2020/11/18 05:00:00+00,ASIAN BAZAAR,MOBILE TRAILER 1429,40202.0,2020/11/18 05:00:00+00,4,SURVEY,459
709427,2020/11/18 05:00:00+00,TEMPLE PRE-SCHOOL,5101 US HWY 42,40241.0,2020/11/18 05:00:00+00,4,SURVEY,460
709428,2020/11/18 05:00:00+00,KINDER CARE,2013 HERR LN,40222.0,2020/11/18 05:00:00+00,4,SURVEY,461
709429,2020/11/18 05:00:00+00,FIRST KIDS,7700 US HWY 42,40241.0,2020/11/19 05:00:00+00,4,SURVEY,462
709430,2020/11/18 05:00:00+00,PETITE ACADEMY,9505 US HWY 42,40059.0,2020/11/18 05:00:00+00,4,SURVEY,463
709461,2020/11/18 05:00:00+00,KROGER L-400,4009 POPLAR LEVEL RD,40213.0,2020/11/18 05:00:00+00,4,SURVEY,464
709466,2020/11/18 05:00:00+00,O'REILY'S,5117 PRESTON HWY,40213.0,2020/11/18 05:00:00+00,5,SURVEY,465
709467,2020/11/18 05:00:00+00,OLLIES,5613 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,466
709470,2020/11/18 05:00:00+00,SHARP MART,5609 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,467
709473,2020/11/18 05:00:00+00,ROSES DISCOUNT STORES,5607 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,2,SURVEY,468
709477,2020/11/18 05:00:00+00,CITI TRENDS,5611 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,469
709481,2020/11/18 05:00:00+00,HIBBET'S SPORTS,5769 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,470
709484,2020/11/18 05:00:00+00,AUTOZONE,6231 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,4,SURVEY,471
709490,2020/11/18 05:00:00+00,BIG LOTS #1686,6201 PRESTON HWY,40219.0,2020/11/18 05:00:00+00,2,SURVEY,472
709492,2020/11/18 05:00:00+00,FEEDERS SUPPLY,12949 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,473
709493,2020/11/18 05:00:00+00,WALMART #4450,12981 SHELBYVILLE RD,40223.0,2020/11/18 05:00:00+00,4,SURVEY,474
709498,2020/11/18 05:00:00+00,TARGET T-2728 STARBUCKS,12975 SHELBYVILLE RD,40243.0,2020/11/18 05:00:00+00,4,SURVEY,475
710711,2020/11/24 05:00:00+00,MID CITY MALL,1250 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,476
710714,2020/11/24 05:00:00+00,CARMICHAEL'S KIDS,1313 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,477
710716,2020/11/24 05:00:00+00,CARMICHAEL'S BOOKSTORE,1295 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,478
710718,2020/11/24 05:00:00+00,PNC BANK,1301 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,2,SURVEY,479
710720,2020/11/24 05:00:00+00,BB&T BANK,1339 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,480
710722,2020/11/24 05:00:00+00,HOME SKATE SHOP,1363 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,481
710724,2020/11/24 05:00:00+00,AMERICAN NAILS SPA,1320 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,5,SURVEY,482
710725,2020/11/24 05:00:00+00,URBAN OUTFITTERS,1140 BARDSTOWN RD #A,40202.0,2020/11/24 05:00:00+00,3,SURVEY,483
710727,2020/11/24 05:00:00+00,KEITH'S HARDWARE,1201 BARDSTOWN RD,40202.0,2020/11/24 05:00:00+00,4,SURVEY,484
710728,2020/11/24 05:00:00+00,WALGREENS,990 BAXTER AVE,40202.0,2020/11/24 05:00:00+00,4,SURVEY,485
710730,2020/11/24 05:00:00+00,WOODY'S BARBERSHOP,966 BAXTER AVE.,40202.0,2020/11/24 05:00:00+00,4,SURVEY,486
710731,2020/11/24 05:00:00+00,GREAT CLIPS,978 BAXTER AVE,40202.0,2020/11/24 05:00:00+00,4,SURVEY,487
710734,2020/11/24 05:00:00+00,LASHTASTIC SALON,2704 FRANKFORT AVE,40202.0,2020/11/24 05:00:00+00,4,SURVEY,488
711174,2020/11/24 05:00:00+00,FAT JIMMY'S FOUR,12216 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,4,SURVEY,489
712292,2020/11/24 05:00:00+00,GODIVA CHOCOLATIER,5000 SHELBYVILLE RD,40207.0,2020/11/24 05:00:00+00,4,SURVEY,490
