crimeid_UK_CSV0000000000004677,monthvalue_UK_CSV0000000000004677,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000007187,monthvalue_UK_CSV0000000000007187
7785ead9f9fb678c3d588fd0546836704ff63d5c2b6a6edc47a0da9e1de3f684,2020-09,Northumbria Police,Northumbria Police,-1.441949,54.811214,On or near HORNSEY TERRACE,E01008744,Sunderland 036B,Investigation complete; no suspect identified,,
62e3b28e44f8b2fbf731d60be8ce2000bd05610e3dc2dfe9bb3bf06c01ae67a9,2020-09,Northumbria Police,Northumbria Police,-1.575244,54.983457,On or near HARTFORD STREET,E01008360,Newcastle upon Tyne 018C,Investigation complete; no suspect identified,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.404433,54.973098,On or near CROSSWAY,E01008587,South Tyneside 008B,Investigation complete; no suspect identified,,
144df8e4e6a9a71bb9294a23611a1ea764e329160fea3a73052f8d3aa4d33287,2020-09,Northumbria Police,Northumbria Police,-1.504952,54.996652,On or near STANLEY STREET,E01008511,North Tyneside 028A,Investigation complete; no suspect identified,,
19614d14be851360b15fc401b660379c1fc4bc35aa36f0247a89c1a5b0e23645,2020-09,Northumbria Police,Northumbria Police,-1.669337,54.984135,On or near ROBSHEUGH PLACE,E01008511,Newcastle upon Tyne 019A,Investigation complete; no suspect identified,,
295f375b3162e27e2b47fe30b02f09dc5a4874a0d7480fee47d0b2ee7b5da6d5,2020-09,Northumbria Police,Northumbria Police,-1.647526,55.031943,On or near BRUNTON LANE,E01008308,Newcastle upon Tyne 001D,Investigation complete; no suspect identified,,
7785ead9f9fb678c3d588fd0546836704ff63d5c2b6a6edc47a0da9e1de3f684,2020-09,Northumbria Police,Northumbria Police,-1.378123,54.907456,On our near PRESS LANE,E01008703,Gateshead 010D,Suspect chfarged,,
7785ead9f9fb678c3d588fd0546836704ff63d5c2b6a6edc47a0da9e1de3f684,2020-09,Northumbria Police,Northumbria Police,-1.692224,55.009419,On or near HAREYDENE,E01027496,Newcastle upon Tyne 004F,Investigation complete; no suspect identified,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Police,Northumbria Police,-1.574662,55.081368,On or near CLIFTON ROAD,E01027395,Gateshead 010D,Suspect charged,,
e272cd04e1ecdad0b30dbd11903c1eef97b40bfecbe51693bfda5bab9b8cc734,2020-09,Northumbria Police,Northumbria Police,-1.574662,55.081368,On or near CLIFTON ROAD,E01027395,Northumberland 028A,Suspect charged,,
e272cd04e1ecdad0b30dbd11903c1eef97b40bfecbe51693bfda5bab9b8cc734,2020-09,Northumbria Police,Northumbria Police,47.425338,55.081368,On or near CLIFTON ROAD,E010h27395,orthumberland 028A,Suspect charged,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Police,Nrothumbria Police,-1.549995,54.934256,On or near RICKGARTH,E01008285,Gateshead 018E,Suspect charged,,
bdae5359407436d73cd4e27045c3cbbc36922699590cb595090a3929401e6f44,2020-09,Northumbria Police,Northumbria Police,-1.57274,55.013228,On or near WHITFIELD DRIVE,E01008418,North Tyneside 019B,Investigation complete; no suspect identified,,
7f859d49dd18569bd4df9d15b19bbdd6d8f177f0f955a36f069bb3afcd043e80,2020-09,Northumbria Police,Northumbria Police,-1.614472,54.971249,On or near BIGG MARKET,E01033543,Gateshead 021C,Investigation complete; no suspect identified,,
27b003c1a4f580933b9d517aa262a1eb8b8c3acf562495d198e40b3718818f99,2020-09,Northumbria Police,Northumbria Police,-1.540497,54.896729,On or near WITTON COURT,E01008712,Sunderland 020A,Investigation complete; no suspect identified,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Police,Northumbria Police,-1.615486,54.94849,On or near BRUNEL STREET,E01008254,Gateshead 010D,Offender given a drugs possession warning,,
eb7d57cc6cb94569843a925b74afe36e16c3242079ad3c5e9a9ce6c6c6cbe948,2020-09,Northumbria Police,Northumbria Police,-1.680021,54.953197,On or near MASEFIELD AVENUE,E01033543,Gateshead 009A,Investigation complete; no suspect identified,,
2d7da9149f6ed9abb80077ecbbb5d073cb1de727dd425012a4186d63429bc3b2,2020-09,Northumbria Police,Northumbria Police,-1.59028,54.949261,On or near KINGSTON ROAD,E01027496,Gateshead 011D,Investigation complete; no suspect identified,,
eb7d57cc6cb94569843a925b74afe36e16c3242079ad3c5e9a9ce6c6c6cbe948,2020-09,Northumbria Police,Northumbria Police,-1.626998,54.974838,On or near SPRING GARDEN LANE,E01033554,Newcastle upon Tyne 016C,Investigation complete; no suspect identified,,
9103efb2651bc3af90d80932d50219ebf0c38eb8926c0d04ae4cda6bb3bab94d,2020-09,Northumbria Police,Northumbria Police,-1.458584,54.815729,On or near ESKDALE STREET,E01008221,Sunderland 036A,Investigation complete; no suspect identified,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Police,Northumbria Police,-1.437502,54.892728,On or near Petrol Station,E01008221,Sunderland 021C,Investigation complete; no suspect identified,,
1d5c02aae8bb5dd438a558a5b3e8b0e1ffe9f756d4ff498f7dac9f0d2d957631,2020-09,Northumbria Police,Northumbria Police,-1.556493,54.952243,On or near HIGH HOUSE GARDENS,E01008215,Newcastle upon Tyne 026C,nIvestigation complete; no suspect identified,,
392aceebd2a3f23df7a0529dcf55a3701e69ee95c10147e99d29b18cf98a3324,2020-f09,Northumbria Police,Northumbria Police,-1.387978,54.903462,On or near ALBION PLACE,E01033545,Sunderland 013D,Suspect charged,,
295f375b3162e27e2b47fe30b02f09dc5a4874a0d7480fee47d0b2ee7b5da6d5,2020-09,Northumbria Police,Northumbria Police,-1.400107,54.893242,On or near SILKSWORTH LANE,E01008781,Sunderland 022B,Investigation complete; no suspect identified,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.62065,54.970433,On or near Theatre/Concert Hall,E01008304,Newcastle upon Tyne 024I,Investigation complete; no suspect identified,,
2d7da9149f6ed9abb80077ecbbb5d073cb1de727dd425012a4186d63429bc3b2,2020-09,Northumbria Police,Northumbria Police,-1.440599,54.974133,On or near Supermarket,E01008590,Northumberland 022A,Investigation complete; no suspect identified,,
62e3b28e44f8b2fbf731d60be8ce2000bd05610e3dc2dfe9bb3bf06c01ae67a9,2020-09,Northumbria Police,Northumbria Police,-1.440599,54.974133,On or near Supermarket,E01008590,Newcastle upon Tyne 026C,Investigation complete; no suspect identified,,
295f375b3162e27e2b47fe30b02f09dc5a4874a0d7480fee47d0b2ee7b5da6d5,2020-09,Northumbria Police,Northumbria Police,-1.490272,54.86717,On or near A182,E01008793,Newcastle upon Tyne 024E,Investigation complete; no suspect identified,,
bdae5359407436d73cd4e27045c3cbbc36922699590cb595090a3929401e6f44,2020-09,Northumbria Police,Northumbria Police,-1.476451,54.844411,On or near Parking Area,E01008832,Sunderland 034F,Investigation complete; no suspect identified,,
a0c645d8cc9320fd1f5cecf42b3f2810a6e6c0277f2c54089e6c5f545a109ecc,2020-09,Northumbria Polie,Northumbria Police,-1.607114,54.990564,On or near NORHAM PLACE,E01008369,Newcastle upon Tyne 013B,Investigation complete; no suspect identified,,
588850fecb97a975e06d20435bcaccc20447c810c9286d270a1d04d61421f633,2020-09,Northumbria Police,Northumbria Police,-1.620889,54.963271,On or near SHOT FACTORY LANE,E01008744,Newcastle upon Tyne 029G,Investigation complete; no suspect identified,,
577993bfd532746f384d375cd06c81972b5fcb31bf4aade92412109a5a0e77f3,2020-09,Northumbria Police,Northumbria Police,-1.602907,54.981339,On or near Petrol Station,E01033543,Newcastle upon Tyne 023B,Investigation complete; no suspect identified,,
de0f8929e9115a7c76a1380f51638d044588ee29cc20e0fd2ef8650ad6ca8362,2020-09,Northumbria Police,Northumbria Police,-1.578982,54.983065,On or near SECOND AVENUE,E01008221,Newcastle upon Tyne 018E,Investigation complete; no suspect identified,,
7785ead9f9fb678c3d588fd0546836704ff63d5c2b6a6edc47a0da9e1de3f684,2020-09,Northumbria Police,Northumbria Police,-1.63988,54.97564,On or near STANHOPE STREET,E01033556,Newcastle upon Tyne 022H,Investigation complete; no suspect identified,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Poliqce,Northumbria Police,-1.488778,54.998778,On or near TYNEMOUTH ROAD,E01033545,North Tyneside 026C,Investigation complete; no suspect identified,,
1d5c02aae8bb5dd438a558a5b3e8b0e1ffe9f756d4ff498f7dac9f0d2d957631,2020-09,Northumbria Police,Northumbria Police,-1.510789,55.020499,On or near SILVER FOX WAY,E01008570,North Tyneside 011D,Investigation complete; no suspect identified,,
5c50974d7ebc8372265d32db01dfd9f668b525d58a879a6c0fa01ad607683c4f,2020-09,Northumbria Police,Northumbria Police,-1.369816,54.901068,On or near BURLINGTON CLOSE,E01008439,Sunderland 016C,Investigation complete; no suspect identified,,
a0c645d8cc9320fd1f5cecf42b3f2810a6e6c0277f2c54089e6c5f545a109ecc,2020-09,Northumsbria Police,Northumbria Police,-1.578052,54.968918,On or near WALKER ROAD,E01008301,Sunderland 022B,Investigation complete; no suspect identified,,
f3880d4830566a809704c809629d94828dc135db8a09ef60b504d29800694304,2020-09,Northumbria Police,Northumbria Police,-1.594619,55.008397,On or near PAXFORD CLOSE,E01008321,Newcastle upon Tyne 007D,Investigation complete; no suspect identified,,
588850fecb97a975e06d20435bcaccc20447c810c9286d270a1d04d61421f633,2020-09,Northumbria Police,Northumbria Police,-1.457666,54.814494,On or near NIDDERDALE AVENUE,E01008712,Sunderland 036A,Investigation complete; no suspect identified,,
2d7da9149f6ed9abb80077ecbbb5d073cb1de727dd425012a4186d63429bc3b2,2020-09,Northumbria Police,Northumbria Police,-1.388104,54.926063,On or near LAMARA DRIVE,E01008713,Newcastle upon Tyne 005C,Investigation complete; no suspect identified,,
f3880d4830566a809704c809629d94828dc135db8a09ef60b504d29800694304,2020-c09,Northumbria Police,Northumbria Police,-1.520265,55.133339,On or near CHESTNUT AVENUE,E01027416,Gateshead 011C,Investigation complete; no suspect idenitfied,,
588850fecb97a975e06d20435bcaccc20447c810c9286d270a1d04d61421f633,2020-09,Northumbria Police,Northumbria Police,-1.566181,54.974735,On or near RENWICK STREET,E01027431,Newcastle upon Tyne 028A,Investigation complete; no suspect identified,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.683371,55.178469,On or near Hospital,E01008802,Northumberland 011A,Investigation complete; no suspect identified,,
7785ead9f9fb678c3d588fd0546836704ff63d5c2b6a6edc47a0da9e1de3f684,2020-09,Northumbria Police,Northumbria Police,-1.492413,54.841882,On or near DISRAELI STRETE,E01008750,Newcastle upon Tyne 018C,Investigation complete; no suspect identified,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Poliec,Northumbria Police,-1.659236,54.988636,On or near Petrol Station,E01008360,Newcastle upon Tyne 016C,Investigation complete; no suspect identified,,
5c50974d7ebc8372265d32db01dfd9f668b525d58a879a6c0fa01ad607683c4f,2020-09,Northumbria Police,Northumbria Police,-1.869885,54.959299,On or near SYCAMORE GROVE,E01027497,Sunderland 004A,Investigation complete; no suspect identified,,
3e6114fe21fcf0fc084f9659ea4ac64c9653db8018e95fbf0b24e20a6c023289,2020-09,Northumbria Police,Northumbria Police,-1.566025,54.976181,On or near BLOUNT STREET,E01033545,Newcastle upon Tyne 026F,Investigation complete; no suspect identified,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.660562,54.988865,On or near WESTERHOPE GARDENS,E01008451,Newcastle upon Tyne 016C,Investigation complete; no suspect identified,,
295f375b3162e27e2b47fe30b02f09dc5a4874a0d7480fee47d0b2ee7b5da6d5,2020-09,Northumbria Police,Northumbria Police,-1.55633,54.903132,On or near PHOENIX ROAD,E01008418,Sunderland 010A,Investigation complete; no suspect identified,,
a0c645d8cc9320fd1f5cecf42b3f2810a6e6c0277f2c54089e6c5f545a109ecc,2020-09,Northumbria Police,Northumbria Police,-1.615486,54.94849,On or near BRUNEL STREET,E01008221,Gateshead 010D,Investigation complete; no suspect identified,,
5c50974d7ebc8372265d32db01dfd9f668b525d58a879a6c0fa01ad607683c4f,2020-09,Northumbria Police,Northumbroia Police,-1.376526,54.892746,On or near Petrol Station,E01008740,Sunderland 022A,Investigation complete; no suspect identified,,
e272cd04e1ecdad0b30dbd11903c1eef97b40bfecbe51693bfda5bab9b8cc734,2020-09,Northumbria Police,Northumbria Police,-1.498593,54.844523,On or near MORLEY TERRACE,E01008360,Sunderland 033C,Suspect charged,,
bdae5359407436d73cd4e27045c3cbbc36922699590cb595090a3929401e6f44,2020-09,Northumbria Police,Northumbria Police,-1.498593,54.844523,On or near MORLEY TERRACE,E01027392,Sunderland 033C,Suspect charged,,
c3c7f145c4f320bbbeccdfc5a229de2fabb5cf1ff36e10149932a5268dc0c7d8,2020-09,Northumbria Police,Northumbria Police,-1.498593,54.844523,On or nar MORLEY TERRACE,E01008752,Sunderland 033C,Suspect charged,,
144df8e4e6a9a71bb9294a23611a1ea764e329160fea3a73052f8d3aa4d33287,2020-09,Northumbria Police,Northumbria Police,-1.435882,54.985236,On or near BERTRAM STREET,E01027392,South Tyneside 002A,Investigation complete; no suspect identified,,
a0c645d8cc9320fd1f5cecf42b3f2810a6e6c0277f2c54089e6c5f545a109ecc,2020-09,Northumbria Police,Northumbria Police,-2.092545,54.966729,On or near ABBEY VIEW,E01027392,Northumberland 035F,Investigation complete; no suspect identified,,
19614d14be851360b15fc401b660379c1fc4bc35aa36f0247a89c1a5b0e23645,2020-09,Northumbria Police,Northumbria Police,-1.621829,54.948016,On or near GOODWOOD AVENUE,E01027392,Gateshead 008E,Investigation complete; no suspect identified,,
eb7d57cc6cb94569843a925b74afe36e16c3242079ad3c5e9a9ce6c6c6cbe948,2020-09,Northumbria Police,Northumbria Police,-1.631828,55.065119,On or near A19,E01033545,North Tyneside 004E,Investigation complete; no suspect identified,,
5c50974d7ebc8372265d32db01dfd9f668b525d58a879a6c0fa01ad607683c4f,20200-9,Northumbria Police,Northumbria Police,-1.380244,54.905453,On or near ATHENAEUM STREET,E01008439,Sunderland 013B,Investigation complete; no suspect identified,,
38278cd150c07de14e682e47481f49fddfbdade9cbb8fef92c0e7fff92e42fb1,0220-09,Northumbria Police,Northumbria Police,-1.50834,55.034067,On or near FELTON CLOSE,E01008744,North Tyneside 011C,Suspect charged,,
577993bfd532746f384d375cd06c81972b5fcb31bf4aade92412109a5a0e77f3,2020-09,Northumbria Police,orthumbria Police,-1.419428,54.90713,On or near MIDMOOR ROAD,E01008756,Newcastle upon Tyne 003C,Suspect charged,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.445414,55.040788,On or near JESMOND TERRACE,E01033545,North Tyneside 006A,nvestigation complete; no suspect identified,,
295f375b3162e27e2b47fe30b02f09dc5a4874a0d7480fee47d0b2ee7b5da6d5,2020-09,orthumbria Police,Northumbria Police,-1.420636,54.883825,On or near PRINCETOWN TERRACE,E01008397,Sunderland 023E,Investigation complete; no suspect identified,,
bdae5359407436d73cd4e27045c3cbbc36922699590cb595090a3929401e6f44,2020-09,Northumbria Police,Northumbria Police,-1.647873,55.013765,On or near BRUNTON GROVE,E01008338,Newcastle upon Tyne 003C,Investigation complete; no suspect identified,,
577993bfd532746f384d375cd06c81972b5fcb31bf4aade92412109a5a0e77f3,2020-09,Northumbria Police,Northumbria Police,-1.514873,54.993152,On or near NORTH TERRACE,E01008418,North Tyneside 028D,Investigation complete; no suspect identified,,
295f375b3162e27e2b47fe30b02f09dc5a4874a0d7480fee47d0b2ee7b5da6d5,2020-09,Northumbria Police,Northumbria Police,-1.457477,54.890204,On or near A19,E01008730,Sunderland 029D,Investigation complete; no suspect identified,,
544f85ebc037932a956585e26bdf62e129eb23e175c577902a900c726634c614,2020-09,Northumbria Police,Northumbria Police,-1.656937,54.970486,On or near COCHRANE STREET,E01008332,Gateshead 018E,Investigation complete; no suspect identified,,
577993bfd532746f384d375cd06c81972b5fcb31bf4aade92412109a5a0e77f3,2020-09,Northumbria Police,Northumbria Police,-1.571111,55.133592,On or near ELENBEL AVENUE,E01008802,Northumberland 020E,Investigation complete; no suspect identified,,
7f859d49dd18569bd4df9d15b19bbdd6d8f177f0f955a36f069bb3afcd043e80,2020-09,Northumbria Police,Northumbria Ploice,-1.58263,54.902479,On or near LANSBURY DRIVE,E01008832,Gateshead 025B,Investigation complete; no suspect identified,,
bdae5359407436d73cd4e27045c3cbbc36922699590cb595090a3929401e6f44,2020-09,Northumbria Police,Northumbria Police,-1.574079,55.074294,On or near WEETWOOD ROAD,E01008832,Northumberland 031A,Suspect charged,,
1d5c02aae8bb5dd438a558a5b3e8b0e1ffe9f756d4ff498f7dac9f0d2d957631,2020-09,Northumbria Police,Northumbria Police,-1.72798,54.958984,On or near TULIP CLOE,E01033543,Gateshead 004B,Investigtaion complete; no suspect identified,,
1d5c02aae8bb5dd438a558a5b3e8b0e1ffe9f756d4ff498f7dac9f0d2d957631,2020-09,Northumbria Police,Northumbria Police,-1.467876,55.037896,On or near WEMBLEY AVENUE,E01008553,Newcastle upon Tyne 008E,Investigation complete; no suspect identified,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.621373,55.009849,On or near IRTON STREET,E01008221,Newcastle upon Tyne 006B,Investigation complete; no suspect identified,,
392aceebd2a3f23df7a0529dcf55a3701e69ee95c10147e99d29b18cf98a3324,2020-09,Northumbria Police,Northumbria Police,-1.543882,55.214852,On or near BOLAND ROAD,E01033543,Northumberland 008E,Investigation complete; no suspect identified,,
1d5c02aae8bb5dd438a558a5b3e8b0e1ffe9f756d4ff498f7dac9f0d2d957631,2020-09,Northumbria Police,Northumbria Police,-1.446916,55.018086,On or near WEST DENE DRIVE,E01008527,Northumberland 022D,Investigation complete; no suspect identified,,
144df8e4e6a9a71bb9294a23611a1ea764e329160fea3a73052f8d3aa4d33287,2020-09,Northumbria Police,Northumbria Police,-1.80377,54.964674,On or near SLED LANE,E01008439,Gateshead 002E,Investigation complete; no suspect identified,,
588850fecb97a975e06d20435bcaccc20447c810c9286d270a1d04d61421f633,2020-09,Northumbria Police,Northumbria Police,-1.591151,54.946515,On or near STAVORDALE TERRACE,E01008205,Newcastle upon Tyne 024H,Investigation complete; no suspect identified,,
af96898293c4038f37a11e8ab473f6132cc4b02ebc75ced8a3d0d608d1e63153,2020-09,Northumbria Police,Northumbria Police,-1.5193,54.902551,On or near LIBERTY GREEN,E01027496,Sunderland 019B,Investigation complete; no suspect identified,,
588850fecb97a975e06d20435bcaccc20447c810c9286d270a1d04d61421f633,2020-09,Northumbria Police,Northumbria Police,-1.622419,54.981698,On or near Further/Higher Educational Building,E01008395,Newcastle upon Tyne 024B,Investigation complete; no suspect identified,,
1a6eac905a7ce7d9a8f7886800f75130a1c0ad464b3630a72fbe523eb74b01af,2020-09,Northumbria Police,Northumbria Police,-1.530597,54.910036,On or near ALBANY WAY,E01033545,Sunderland 010D,Investigation complete; no suspect identified,,
88492e968abdd6bf489b1f2287810fdacdd2ad672429350076a43a482fe1965a,2020-09,Northumbria Police,Northumbria Police,-1.601348,55.092916,On or near ROSE AVENUE,E01033545,Northumberland 029D,Investigation complete; no suspect identified,,
392aceebd2a3f23df7a0529dcf55a3701e69ee95c10147e99d29b18cf98a3324,2020-09,Northumbria Police,Northumbria Police,-1.61832,55.240627,On or near EDITH STREET,E01033543,Northumberland 008F,Investigation complete; no suspect identified,,
588850fecb97a975e06d20435bcaccc20447c810c9286d270a1d04d61421f633,2020-09,Northumbria Police,Northumbria Police,-1.586777,54.93462,On or near SOUTHEND ROAD,E01008397,Gateshead 021C,Investigation complete; no suspect identified,,
9832d450c15e81cbab094739bb7248b170f7ef7b33a4355e48c81dabb425eea3,2020-09,Northumbria Police,Northumbria Police,-1.647899,55.180358,On or near PEGSWOOD PRECINCT,E01008397,Northumberland 011B,Investigation complete; no suspect identified,,
2d7da9149f6ed9abb80077ecbbb5d073cb1de727dd425012a4186d63429bc3b2,2020-09,Northumbria Police,Northumbria Police,-1.614126,54.977988,On or near BARRAS BRIDGE,E01027424,Newcastle upon Tyne 024C,Suspect charged,,
3e6114fe21fcf0fc084f9659ea4ac64c9653db8018e95fbf0b24e20a6c023289,2020-09,Northumbria Police,Northumbria Police,-1.473061,54.845179,On or near STATION ROAD,E01008418,Sunderland 034F,Investigation complete; no suspect identified,,
a0c645d8cc9320fd1f5cecf42b3f2810a6e6c0277f2c54089e6c5f545a109ecc,2020-09,Northumbria Police,Northumbria Police,-1.507528,55.013503,On or near BLACKHILL AVENUE,E01033543,North Tyneside 021D,Investigation complete; no suspect identified,,
4830eedbb7c73a6ddedaffb9a607cf23bb3601e5b031c28c68b388ceeebb3ac9,2020-09,Northumbria Police,Northumbria Police,-1.57281,54.937411,On or near COLTSFOOT GARDENS,E01008832,Gateshead 018B,Investigation complete; no suspect identified,,
deff2b47e3192cc9f9d7ff087f2e2e628aa6bf28f1745db21ebb2aa1f3ca76f6,2020-09,Northumbria Police,Northumbria Police,-1.585991,54.976188,On or near Parking Area,E01008304,Newcastle upon Tyne 007D,Investigation complete; no suspect identified,,
577993bfd532746f384d375cd06c81972b5fcb31bf4aade92412109a5a0e77f3,2020-09,Northumbrtia Police,Northumbria Police,-1.57281,54.937411,On or near COLTSFOOT GARDENS,E01008230,Sunderland 033C,Investigation complete; no suspect identified,,
1d5c02aae8bb5dd438a558a5b3e8b0e1ffe9f756d4ff498f7dac9f0d2d957631,2020-09,Northumbria Police,Northumbria Police,-1.505847,54.995021,On or near BAMBURGH DRIVE,E01033543,North Tyneside 028C,Investigation complete; no suspect identified,,
