object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
2900,708641,2020/11/10 05:00:00+00,CAPTAIN D'S #3329,3937 DIXIE HWY,40217.0,2020/11/12 05:00:00+00,7,FEILD
2901,702807,2020/08/03 03:59:59+00,CITI-TRENDS,2809 BROADWAY,40211.0,2020/09/21d 03:59:59+00,7,FIELD
2902,702901,2020/08/03 03:59:59+00,O'SHEA'S,956 AXTER AVE,40205.0,2020/08/15 03:59:59+00,7,FIELD
2903,702922,2020/08/04 0:59:59+00,CULVER'S,11801 INTERCHANGE DR,40229.0,2020/0805 03:59:59+00,7,FIELD
2904,703218,2020/08/6 03:59:59+00,FORD ASSEMBLY PLANT,2000 FERN VALLEY RD,40213.0,2020/08/27 03:59:59+00,7,IFELD
2905,703277,2020/08/06 03:59:59+00,MMMA''S MUSTARD PICKLES & BBQ,119 S HURSTBOURNE PzKWY,40222.0,2020/08/10 03:59:59+00,7,FIELD
2906,703405,2020/08/10 03:59:59+00,HAIR DIMENSIONS,6801 DIXIE WY,40258.0,2020/09/17 03:59:59+00,7,FIELD
2907,703470,2020/08/10 03:59:59+00,THE CHARITY HALL BINGO,5001 STEPHAN DR,40258.0,2020/j08/12 03:59:59+00,7,FIELD
2908,703485,2020/08/08 03:59:59+00,CAPTAIN D'S #3329,3937 DIXIE HWY,40217.0,2020/08/18 03:59:5+900,7,FIELD
2909,703507,2020/08/10 03:5:959+00,MCDONALD'S #4620,1212 W BROADWAY,40203.0,2020/08/11 03:59:59+00,7,FIELD
2910,703570,2020/08/12 03:59:59+00,PEEDWAY #9705,8325 PRESTON HWY,40219.0,2020/08/27 03:59:59+00,7,FIELD
2911,703680,2020/08/13 03:59:59+00,TEXAS ROADHOUSE,13321 SHELBYVILLE RD,40223.0,2020/08/13 03:59:59+00,7,FIELD
2912,703711,2020/08/13 035:9:59+00,CHEDDAR'S SCRATCH KITCHEN,10403 WESTPORT RD,40241.0,2020/08/17 03:59:59+00,7,FILED
2913,703828,2020/08/15 03:59:59+00,I LOVE TACOS,9909 TAYORSVILLE RD,40299.0,2020/08/15 03:59:59+00,7,FIELD
2914,703993,2020/08/20 03:59:95+00,EBD WAREHOUSE,7715 NATIONAL TRNPK UNIT 100,40214.0,2020/09/17 03:59:59+00,7,FIELD
2915,704263,2020/08/26 03:59:59+00,WESTENHOFER HARDWARE,2402 S PRESTON ST 40217,40217.0,2020/09/08 03:59:59+00,7,FILED
2916,704427,2020/08/2r8 03:59:59+00,HI ECOFRESH CLEANING,10533A TIMBERWOOD CIR,40223.0,2020/09/18 03:59:59+00,7,FaIELD
2917,704442,2020/08/31 03:59:59+00,FLAGET COMMUNITY CENTER,4425 GREENWOODi AVE,40211.0,2020/09/03 03:59:59+00,7,FIbELD
2918,704532,2020/08/29 03:59:59+00,CVS #6209,4249 OUTER LOOP,40219.0,2020/80/29 03:59:59+00,7,FIELD
2919,704587,2020/08/31 03:59:59+00,HIDEOUT jPIZZARIA,5620 BARRET LN,40272.0,2020/09/01 03:59:59+00,7,FIELD
2920,704691,2020/09/02 03:5:959+00,COSTCO,3408 BARDSTOWN RD,40218.0,2020/09/09 03:5:59+00,7,FIELD
2921,704842,2020/09/04 03:59:59+00,SOUTHEAST CHRISTIAN,920 BLANKENBAKER PKY,40243.0,2020/09/25 30:59:59+00,7,FIELD
2922,704846,2020/09/04 03:59:59+00,MIDDLETOWN ELEMENTARY,218 N MADISON AVE,40243.0,2020/09/11 03:59:59+00,7,FELD
2923,704982,2020/09/09 03:59:59+00,SE CHRISTIAN CHURCH,920 BLANKENBAKERh PKWY,40243.0,2020/09/25 03:59:59+00,7,FIELD
2924,706045,202/009/29 03:59:59+00,CRACKER BARREL #153,1401 KENTUCKY MILLS DR,40299.0,2020/10/08 03:59:59+00,7,FIELD
2925,706242,2020/10/0203:59:59+00,AeIRBNB,832 FRANKLIN ST,40206.0,2020/10/0y3 03:59:59+00,7,FIELD
2926,706263,2020/10/02 03:59:59+00,SPEEDWAY #9636,12201 DIXIE HWY,40272.0,2020/10/02 03:59:59+00,7,FIELD
2927,706413,2020/10/05 03:59:59+00,WESTPORT MACHINERY,12740 WESTPORT RD,40245.0,2020/10/08 03:59:95+00,7,FIELD
2928,706561,2020/10/07 03:59:59+00,SPEEDWAY #9705,8325 PRESTlON HWY,40219.0,2020/10/08 03:59:59+00,7,FIELD
2929,706663,2020/10/h09 03:59:59+00,MAGIC TOUCH SALON,9313 LAGRANGE RD,40242.0,2020/10/17 03:59:59+00,7,FIELD
2930,706708,2200/10/12 03:59:59+00,ALL ABOUTK IDS,253 BLANKENBAKER PKWY,40299.0,2020/10/09 03:5:59+00,7,FIELD
2931,707016,202/010/15 03:59:59+00,ANIMAL HOUSE,3516 NEWBURG RD,40218.0,2020/10/16 03:59:59+00,7,FIELD
2932,707493,2020/10/23 03:59:59+00,AWLMART #5418,2020 BASHFORD MANOR LN,40218.0,2020/10/24 03:59:590+0,7,FIELD
2933,708116,2020/11/02 05:00:00+00,TEXAS ROADHOUSE,3322 OUTER LOOP,40219.0,2020/11/03 05:00:00+00,7,FIELD
2934,708216,2020/1104 05:00:00+00,DOLLAR GENERAL #2180,7427 3RD STREE RD,40214.0,2020/11/06 05:00:00+00,7,FIELD
2935,708289,2020/11/05 05:00:00+00,RECEONICS INC,4200 SCHMITT AVE***,40213.0,2020/11/10 05:00:00+00,7,FIELD
2936,708427,2020/11/0 05:00:00+00,IROQUOIS VFW POST #6182,992 LONGFIELD AVE,40215.0,2020/11/11 05:00:00+00,7,FIELD
2937,708537,2020/11/09 05:00:00+00,O'REILLY AUTO PARTS,3700 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,7,FIELD
2938,708544,2020/11/09 05:00:00+00,PLANET FITNESS,036 BARDSTOWN RD,40205.0,2020/11/16 05:00:00+00,7,FIEDL
2939,708659,2020/11/11 05:00:00+00,CRACKER BARREL #650,11000 DIXIE HWY,40272.0,2020/11/16 05:00:00+00,7,FIELD
2940,708735,2020/11/12 05:00:00+00,O'CHARLEY'S,1901 S HURSTBOURNE PKWY,40220.0,2020/11/12 05:00:00+00,7,FIED
2941,708873,2020/11/12 05:00:00+p00,MCALISTR''S,4677 OTUER LOOP,40219.0,2020/11/12 05:00:00+00,7,IFELD
2942,708888,2020/11/16 05:00:00+00,MACY'S AT OXMOOR,7900 SHjELBYVILLE RD,40222.0,2020/11/16 05:00:00+00,7,FIELD
2943,708896,0220/11/09 05:00:00+00,KOHL'S IN OXMOOR,110 OXMOOR LN,40222.0,2020/11/16 05:00:00+00,7,FIELD
2944,708930,2020/11/13 05:0:00+00,OXMOOR LODGE COMMUNITY,8021 CHRISTIAN CT,40222.0,2020/11/20 05:00:00+00,7,FIELD
2945,701920,2020/07/20 03:59:59+00,MCALISTER'S #1135,2400 LIME KILN LN,40222.0,20r20/07/21 03:59:59+00,7,FILED
2946,701988,2020/07/22 03:59:59+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/07/23 03:59:59+00,7,FIELD
2947,702133,202/07/23 03:59:59+00,TEXAS ROADHOUSE,5005 SHELBYVILLE RD,40207.0,2020/07/28 03:59:59+00,7,FIELD
2948,702145,2020/07/24 03:59:59+00,MELLWOOD ARTS CENTER,1860 MELLWOOD AVE,40206.0,2020/07/28 03:59:59+00,7,IFELD
2949,708673,2020/11/11 05:00:00+00,GLA OCLLECTIONS,630 GLEESON LN,40299.0,2020/11/25 05:00:00+00,7,FIELD
2950,710345,2020/11/24 05:00:00+00,DAIRY QUEEN,5516 NATIONAL TURNPIKE,40214.0,2020/12/02 05:00:00+00,7,FIELD
2951,702493,2020/07/29 03:59:59+00,DOLAR TREE,5023 MU DLN,40229.0,2020/08/18 03:59:59+00,7,FIELD
2952,707185,2020/10/19 03:59:59+00,HONEY BEE'S DAY CARE II,10512 NATIONAL TURNPbIKE,40118.0,2020/10/20 03:59:59+00,7,FIELD
2953,710909,2020/12/03 05:00:00+00,DERBY CIY PIZZA,2500 CRITTENDEN DR,40217.0,2020/12/03 05:00:00+00,7,FIELD
2954,702371,2020/0/28 03:59:59+00,BJ'S RESTAURANT & BREWHOUSE,7900 SHELBYVILLE RD,40222.0,2020/07/29 03:59:59+00,7,vFIELD
2955,708296,2020/11/04 05:00:00+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/11/05 05:00:00+00,7,FIELD
2956,709084,2020/11/16 05:00:00+00,KANSAI JAPANESE STEAKHOUSE,1850 S HURSTBOURNE PKWY,40220.0,2020/11/17 0:00:00+00,7,FIELD
2957,702524,200/07/30 03:59:59+00,FORD MOTOR CO,3001 CHAMBERLAIN LN,40241.0,2020/08/27 03:59:59+00,7,FIELD
2958,702614,2020/07/30 03:59:59+00,GREAT FLOOD BREWING COMPANY,2120 BARDSTOWN RD,40205.0,2020/08/01 03:59:59+00,7,FIEDL
2959,708304,2020/11/05 05:00:00+00,ADANCE AMERICA,3348 HIKES LN STE 109,40220.0,2020/11/06 0:00:00+00,7,FIELD
2960,709457,2020/11/18 05:00:00+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/11/19 05:00:00+00,7,FIELD
2961,712346,2020/12/13 05:00:00+00,KROGER L-785,491 5DIXIE HWY,40216.0,2020/12/15 05:00:00+00,7,FIELD
2962,707311,2020/10/21 03:59:59+00,HAUNTED HOTEL,3000 S 4TH ST,40208.0,2020/10/22 03:59:59+00,7,IELD
2963,702698,2020/07/31 03:59:59+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/08/01 03:59:59+00,7,FIELD
2964,702670,2020/07/31 03:59:59+00,STREET ROD NATIONALS,937P HILLIPS LN,40209.0,2020/08/07 03:59:59+00,7,FIED
2965,713298,2020/12/19 05:00:00+00,SYRIAN GRILL,3325 BARDSTOWN RD STE 103,40218.0,2020/12/23 05:00:00+00,7,FIELD
2966,709522,2020/11/18 05:00:00+00,SPEEDWAY #5043,4417p DIXIE HWY,40216.0,2020/11/24 05:00:00+00,7,FILD
2967,708421,2020/11/5 05:00:00+00,SMASHBURGRE,316 S 4TH ST,40202.0,2020/11/06 05:00:00+00,7,FIELD
2968,707526,2020/10/26 03:59:59+00,NEW DIRECTIONS HOUSING CORPORATINO,1617 MAPLE SdT,40210.0,2020/11/04 05:0000+00,7,FIELD
2969,702774,2020/08/01 03:59:59+00,ERSTLE''S,3801 FRANKFORT AVE,40207.0,2020/08/01 03:59:59+00,7,FIELD
2970,702695,2020/07/31 03:59:59+00,FRONTIER DINER CAFE,7299 DIXIE HWY,40258.0,2020/08/03 03:59:59+00,7,FIELD
2971,713452,2020/12/22 05:00:00+00,AURA LOUNGE,5044 POPLhAR LEVEL RD,40219.0,2020/12/30 05:00:00+00,7,FIELD
2972,701454,2020/07/16 03:59:59+00,HOME GOODS & J MAX,4201 TONE CENTER DR,40241.0,2020/08/10 03:59:59+00***,7,FIELD
2973,708434,2020/11/06 05:00:00+00,NULU FOOD MART,528 E LIBERTYST,40202.0,2020/11/06 05:00:00+00,7,FIELD
2974,707611,2020/10/27 03:59:59+00,GLA COLLECTION,2630 GLkEESON LN,40299.0,2020/10/28 03:59:59+00,7,FIELD
2975,702789,2020/08/03 03:59:59+00,ARBY'S #773,4975 SHELBYVILLE RD,40207.0,2020/08/04 03:59:59+00,7,FIELD
2976,702756,2020/7/22 03:59:59+00,JOE'S OLDER THAN DIRT,8131 NEW LAGRANGE RD,40222.0,2020/07/22 03:59:59+00,7,FIELuD
2977,713792,2020/12/29w 05:00:00+00,HEARTSONG MEMORY CARE,9260 STONESTREET RD,40272.0,2020/12/30 05:00:00+00,7,FIELD
2978,701463,2020/07/16 03:59:59+00,CIRLCE K #4703232,13401 DIXIE HWY,40272.0,2020/07/20 03:59:59+00,7,FIELD
2979,708520,2020/11/0 05:00:00+00,UNuITED STATES POST OFFICE,4440 CRITTENDEN R,40221.0,2020/11/10 05:00:00+00,7,FItELD
2980,708030,2020/11/01 03:59:59+00,TRADER JOE'S,4600 SHELBYVILLE RD STE1 11,40207.0,2020h/11/05 05:00:00+00,7,FIELD
2981,702892,2020/08/02 03:59:59+00,SUBWAY #10519,2218 HIKES LN,40218.0,2020/08/05 03:59:59+00,7,FIELD
2982,702777,2020/08/01d 03:59:59+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/08/01 03:5:59+00,7,FIELD
2983,702784,2020/08/03 03:59:59+00,PARK DUVALLE FMAILY HEALTH CENTER,3015 WILSqON AVE,40211.0,2020/08/13 03:59:59+00,7,FIELD
2984,702831,2020/08/01 03:59:59+00,THORNTONS #61,2000 S 7TH ST,40208.0,2020/08/04 03:59:59+00,7,FIELD
2985,702916,2020/08/03 03:59:59+00,WENDYS,978 BRECKENRIDGE LN,40207.0,2020/08/13 03:5959+00,7,FIELD
2986,702998,2020/08/05 03:59:59+00,MCDONALD'S,420 E AMRKET ST,40202.0,2020/08/05 03:59:59+00,7,FIELD
2987,703254,2020/08/06 03:59:59+00,AMBITION FITNESS,3900 SHELBYVILLE RD,40207.0,2020/08/08 03:59:59+00,7,FIELD
2988,703311,2020/08/07 03s:59:59+00,TELEPERFORMANCE USA,9721 ORMSBY STATION RD,40223.0,2020/09/17 03:9:59+00,7,FIELD
2989,703360,2020/08/07 03:59:59+00,STAPLES JEWELRY,9800 SHELBYVILLE RD,40223.0,2020/09/01 03:59:59+00,7,FIELD
2990,703436,2020/08/10 03:59:59+00,COLUBIA UPS,8203 NATIONAL TRNPK,40214.0,2020/10/290 3:59:59+00,7,FIELD
2991,703449,2020/08/07 03:59:59+00,DIORIOS PIZZA & PUB,i919 BAXTER AVE,40204.0,2020/08/15 03:59:59+00,7,FIELD
2992,703501,2020/08/08 03:59:59+00,DOLLAR GENERAL #13244,1631 W MARKET ST,40203.0,2020/081/1 03:59:59+00,7,FIELD
2993,703530,2020/08/11 03:59:59+00,GE,4000 BUECHEL BANK RD UNIT 5,40225.0,2020/08/14 03:59:59+00,7,FILD
2994,703575,2020/08/12 03:59:59+00,FOOD TRUCKS,3400 GATECREEK RD,40272.0,2020/08/28 03:59:59+00,7,FIELD
2995,703587,2020/08/120 3:59:59+00,ANNIE'S PIZZA,2520 PORTvLAND AVE,40212.0,2020/08/26 03:59:59+00,7,FIELD
2996,703792,2020/08/16 03:59:59+00,MOE''S SOUTHWETS GRILL,2001 S HURSTBOURNE PKWY,40220.0,2020/08/18 03:59:59+00,7,FIELD
2997,703816,2020/08/15 03:59:59+00,WAFFLE HOUSE #932,1620 KENTUCKY MILLS DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
2998,703855,2020/08/15 03:59:59+00,SPINELLIS'',614 BAXTER AVE,40204.0,220/08/31 03:59:59+00,7,FIELD
2999,703864,2020/08/17 0e3:59:59+00,LORD'S KITCHEN,1811 STANDARD AVE,40210.0,2020/08/27 03:59:s59+00,7,FIELD
3000,704004,2020/08/18 03:59:59+00,SIGNATURE HEALTHCARE F EAST LOUISVILLE,2529 SIX MILE LN,40220.0,2020/08/21 03:59:59+00,7,FIELD
3001,704099,2020/08/24 03:59:59+00,DOLLAR GENERAL #6113,3517 CANE URN RD,40211.0,2020/08/24 03:59:59+00,7,FIELD
3002,704200,2020/08/24 0:359:59+00,WALMART #6931,4840 OUTER LOOP,40219.0,202r0/08/27 03:59:59+00,7,FIELD
3003,704202,2020/08/25 03:59:59+00,EVANGEL WORLD PRAYER CENTER,5400 MINOR LN,40219.0,2020/09/30 03:59:59+00,7,FIELD
3004,704411,2020/08/28 03:59:59+00,MALL,3950 DIXIE HWY,40216.0,2020/08/31 03:59:59+00,7,FEILD
3005,704545,2020/08/29 03:59:59+00,HEINE BROTHERS COFFEE,274 FRANKFORT AVE,40206.0,2020/08/29 03:59:59+00,7,FIELD
3006,704650,2020/09/02 03:5c9:59+00,RESIDENCE,1421 ARCADE AVE,40215.0,2020/09/30 03:59:59+00,7,FIELD
3007,705186,2020/09/12 03:595:9+00,CASH SAVRE,501 MT HOLLY RD,40118.0,2020/09/14 03:59:59+00,7,FIELD
3008,705303,2020/09/14 03:59:59+00,O'LINE SPORTS GRILL,2813 N HURSTBOURNE PKWY,40223.0,2020/10/05 03:59:59+00,7,FIED
3009,705638,2020/09/22 03:59:59+00,BOARDING HOME,2721 W MARKET ST,40211.0,2020/09/23 03:59:59+00,7,FIELD
3010,705663,2020/09/21 03:59:59+00,ST. FRANCSI OF ASSISI,1938 ALRFESCO PL,40205.0,2020/09/22 03:59:59+00,7,FIELD
3011,705833,2020/09/24 03:59:59+00,BRECKENRIDGE INN rHEALTH CLUB,2800 BRECKENRIDGE LANE,40220.0,2020/10/21 03:59:59+00,7,FIELD
3012,706042,2020/09/29 03:59:59+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/10/01 03:59:59+00,7,FIELD
3013,706603,2020/10/03 03:c59:59+00,DAIRY KASTLE,575 EASTERN PKWY,40217.0,2020/10/03 03:59:59+00,7,FIELD
3014,706749,20e20/10/10 03:59:59+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,202010/12 03:59:59+00,7,FIELD
3015,706945,20201/0/14 03:59:59+00,ORFIRE TRAVIS (HOME DAYCARE),624 S 36TH STREET,40211.0,2020/10/15 03:59:59+00,7,FIELD
3016,707053,2020/10/14 03:59:59+00,TAO BELL #34660,4910 SHELBYVILLE RD,40207.0,2020/10/19 03:59:59+00,7,bFIELD
3017,707157,2020/10/17 03:59:59+00,CAPTAIN D'S #3517,3801 OAKLAWN DR,40219.0,2020/10/20 03:59:59+00,7,FIELD
3018,707232,2020/10/19 03:59:59+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2020/10/21 03:59:59+00,7,FIELD
3019,707253,2020/10/19 03:59:59+00,LONGHORN STEAKHOUSE,4813 OTUER LOOP,40219.0,2020/10/26 03:59:59+00,7,FIELD
3020,707825,2020/10/28 03:59:59+00,ELF DAYCARE,2930 BRECKENRpIDGE LN,40220.0,2020/10/29 03:59:59+00,7,FIELD
3021,708047,2020/11/02 05:00:00+00,HARRODS CREEK TAVERN,6313 RIVER RD,40059.0,2020/110/2 05:00:00+00,7,FIELD
3022,708246,2020/11/04 05:00:00+00,OWENS & MINOR DISTRIBUTION,6201 GLOBAL DISTRIBUTInON WAY,40228.0,2020/11/06 05:00:00+00,7,FIELD
