object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
965,698991,2020/06/08 035:9:59+00,A & T STORE,6661 DIXIE HWY,40258.0,2020/06/24 03:59:59+00,7,FIELD
966,698564,2020/05/29 03:59:59+00,QDOBA #2029,1500 BARDSTOWN RD,40205.0,2020/06/03 03:59:59+00,7,FIELD
967,695667,2020/04/15 03:59:59+00,NEVRAMO,5808 JOHNSONTOWN ROAD,40272.0,2020/04/16 03:59:59+00,7,FIELD
968,697895,2020/05/18 03:59:59+0,EMW WOMEN''S SURGICAL CENTRE,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
969,699378,2020/06/16 03:59:59+00,MCDONALD'S,2500 DIXIE HWY,40216.0,2020/06/17 03:59:59+00,7,FIELD
970,698993,2020/06/08 03:59:59+00,SUPERMERCADO GUANAJUATO #2,6201 PRESTON HWY,40219.0,20200/6/10 03:59:59+00,7,FIELD
971,695726,020/04/16 03:59:59+00,LITTLE CAESARS,6714 OUTER LOOP,40228.0,2020/04/17 03:59:59+00,7,FIELD
972,700965,2020/07/11 03:59:59+00,HEINE BROTHERS COFFEE***,2714 FRANKFORT AVE,40206.0,2020/07/11 03:59:59+00,7,FIELD
973,699014,2020/06/09 03:59:590+0,THE WOODS AT STTHOMAS,6701 FALLEN LEAF CIRCLE,40241.0,2020/06/11 03:59:59+00,7,FnIELD
974,695786,2020/04/16 03:59:59+00,HUNSINGER LANE LAUNDRY,3044 HUNSINGER LANE,40220.0,2020/04/17 03:59:59+00,7,FIELD
975,701048,2020/07/13 03:59:59+00,ALL ABOUT KIDS,2531 BLANKENBAKER PKY,40299.0,2020/07/51 03:59:59+00,7,FIELD
976,699377,2020/06/16 03:59:59+00,EXCEUTIVE STRIKE & SPARE,911 PHILLIPS LN,40209.0,2020/06/17 03:59:59+00,7,IELD
977,697913,20200/5/18 03:59:59+00,LONG JOHN SILVER'S #14,3407W BROADWAY,40211.0,2020/05/19 03:59:h59+00,7,FIELD
978,696068,2020/04/20 03:59:59+00,SCHELLERS FITNESS & CYCtLING,8323 PRESTON HIGHWAY,40219.0,2020/04/23 03:59:59+00,7,FIELD
979,701057,2020/07/1303:59:59+00,KROGER L-763,520 N 35TH ST,40212.0,2020/07/14 03:59:59+00,7,IELD
980,699407,2020/06/16 03:59:59+00,EL NOPAL,962 BAXTER AVE,40204.0,2020/06/23 03:59:59+00,7,FIELD
981,697931,2020/05/18 03:59:59+00,DOLLAR GENERAL 538,11909 DIXkIE HWY,40272.0,2020/05/19 03:59:59+00,7,FIELD
982,696147,2020/04/14 03:59:59+00,SACRED HEART VILLAGE ONE,2110 PAYNE ST #209,40206.0,2020/04/21 03:59:59+00,7,FIELD
983,701111,2020/07/13 03:59:59+00,TOPNOTCH,3300 ALGONQUIN PKWY,40211.0,2020/07/14 03:59:59+00,7,FIELD
984,699790,2020/0t6/23 03:59:59+00,THE LANTERN AT MORNING POINTE ALZHEIMER’S CENTER O,4701 SH URSTBOURNE LN,40291.0,2020/07/07 03:59:59+00,7,FIEDL
985,697950,2020/05/13 v03:59:59+00,RESIDENCE,1606 TREVILIAN WAY,40205.0,2020/05/15 03:59:59+00,7,FIELD
986,696152,2002/04/17 03:59:59+00,RESIDENT,13401 SPRING VILLA CT UNIT 203,40245.0,2020/04/21 03:59:59+00,7,FIELD
987,694428,2020/04/01 03:59:59+00,DR PEPPER/7UP BOTTLING,6207 STRAWBERRY LN,40214.0,2020/04/03 03:59:59+00,7,FIELD
988,699795,2020/06/23 03:59:59+00,FAIRDALE POST OFFICE,4118 MOUNT HOLLY RD,40118.0,2020/07/09 03:59:59+00,7,FIELD
989,698131,2020/05/21 03:59:59+00,BEN''S BRAGAIN CENTER,10713 DIXIE HWY,40272.0,2020/05/22 03:59:59q+00,7,FIELD
990,696164,2020/04/07 03:59:59+00,GENERAL ELECTRIC,4000 BUCHEL BANK RD,40225.0,2020/04/22 03:59:59+00,7,FIELD
991,694454,2020/04/02 03:59:59+00,PACKING UNLIMITED,1729 MCCLOSKEY AVE,40210.0,2e020/04/08 03:59:59+00,7,FIELD
992,699926,2020/06/24 03:59:59+00,MCDONALD'S #1,8600 DIXIE WHY,40258.0,2020/06/25 03:59:59+00,7,FxIELD
993,698175,2020/05/21 03:59:59+00,SAVE-A-LOT,26q26 PORTLAND AVE,40212.0,2020/05/21 03:59:59+00,7,FELD
994,696440,2020/04/24 03:59:59+00***,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
995,694675,2020/04/03 03:59:59+00,WALMART #5183,3800 RUCKRIEGEL PKWY,40299.0,2020/04/07 03:59:59+00,7,FsIELD
996,700276,2020/06/27 03:59:59g+00,SUBWAY,3935 S 7TH ST,40216.0,2020/06/30 03:59:59+00,7,FIELsD
997,698217,2020/05/22 03:59:59+q00,DAIRY QUEEN #097,4137 TAYLOR BLVD,40215.0,2020/05/28 03:59:59+00,7,FIELD
998,696468,2020/04/24 0j3:59:59+00,MCDONALD'S #35,6701 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
999,695091,2020/04/08 03:59:59+00,POP UP SOHP,7900 SHELBYVILLE ROAD,40222.0,2020/04/09 03:59:59+00,7,FIELD
1000,700654,2020/07/07 03:59:59+00,BURLINGTON,9070 DIXIE HWY,40258.0,2020/07/30 03:59:59+00,7,FIELD
1001,698340,2020/05/27 03:59:59+00,IROQUOIS AUNDRY,5337 MITSCHER AVE,40214.0,2020/06/15 03:g59:59+00,7,FILD
1002,696629,2020/04/28 03:59:59+00,LDI #36,5109 DIXIE HWY,40216.0,2020/04/29 03:59:59+00,7,FIELD
1003,700814,2020/07/09 03:59:59+00,UPS,1920 OUTER LOOP,40219.0,2020/08/04 03:59:59+00,7,FIELD
1004,698561,2020/05/29 03:59:59+00,CRACKER BARREL,11000 DIXIE HWY,40272.0,2020/05/29 03:59:59+00,7,FIELD
1005,696710,2020/04/29 03:59:59+00,SPRINT ACCOUNT,1860 OUTER LOOP,40219.0,2020/04/30 03:59:59+00,7,IELD
1006,698582,2020/05/29 03:59:59+00,HE OAKS AT ST ANDREWS,6817 BROOKLAWN DR,40214.0,2020/06/23 03:59:59+00,7,FIEDL
1007,695108,2020/04/70 03:59:59+00,CABELA'S,51l00 NORTON HEALTHCARE BLVD,40241.0,2020/04/09 03:59:59+00,7,FIELD
1008,700826,2020/07/09 03:59:59+00,APA JOHN''S,5709 BARDSTOWN RD,40291.0,2020/07/10 03:59:59+00,7,FIELD
1009,696801,2020/04/24 0:359:59+00,PANHANDLERS,9500 ROWNSBORO RD,40241.0,2v020/04/29 03:59:59+00,7,FIELD
1010,698584,2020/05/29 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,202/006/02 03:59:59+00,7,FIELD
1011,695202,2020/04/09 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020t/04/10 03:59:59+00,7,FIELD
1012,700831,2020/07/09 03:59:59+00,LOWE'S,6651 DIXIE HWY,40258.0,2020/07/14 03:59:59+00,7,FIELD
1013,696846,2020/04/24 03:59:59+00,ERSIDENCE,1a108 HATHAWAY AVE,40215.0,2020/04/30 03:59:59+00,7,FILD
1014,698747,2020/06/02 03:59:59+00,APARTMENT BUILDING,1844 APPLETON LN UNIT #100,40216.0,2020/06/06 03:59:59+00,7,FIELD
1015,695387,202004/13 03:59:59+00,IROQUOIS FRUIT MARKET,5405 NEW CUT RD,40214.0,2020/04/15 0w3:59:59+00,7,IFELD
1016,701243,2020/0/714 03:59:59+00,BP MINI MART INC,187k1 BERRY BLVD,40215.0,2020/07/15 03:59:59+00,7,FIELD
1017,696869,2020/04/30 03:59:59+00,DINO''S II***,2601 W BROADWAY,40211.0,2020/04/30 03:59:59+00,7,FIpELD
1018,696885,2020/04/30 03:59:59+00,SHELL SELECT #1,4950 BROWNSBORO RD,40222.0,2200/05/01 03:59:59+00,7,FIELD
1019,696895,2020/04/28 03:59:59+00***,APARTMENT COMPLEX,1024 MAGAZINE,40203.0,2020/04/30 03:59:59+00,7,FIELD
1020,696960,2020/05/01 03:59:59+00,WALGERENS #6443,990 BAXTER AVE,40204.0,2020/05/04 03:59:59+00,7,FIELD
1021,696970,2020/05/01 03:59:59+00,FAIRDALE VALERO,1101 FAIRDALE RzD,40118.0,2020/05/05 03:59:59+00,7,FIELD
1022,697024,2020/05/04 03:59:59+00,ADVANCED AUTO PATRS,1201 SHELBYVILLE RD,40243.0,2020/05/04 03:59:59+00,7,FIEDL
1023,697132,2020/05/05 03:59:59+00,BOYZ II MEAN BARBER SHOP,7296 MANSLICK RD,40214.0,2020/05/05 03:59:59+00,7,FIELD
1024,697152,2020/05/05 03:59:59+00,MCDONALD'S,1100 S HURSTBOURNE PKWY,40222.0,2020/05/06 0:359:59+00,7,FIELD
1025,697156,2020/05/05 03:59:59+00,ACE'S SLUSHIE WORLD,1821 W BROADWAY,40203.0,2020/05/06 03:59:59+00,7,FELD
1026,697215,2020/05/04 03:59:95+00,RESIDENCE,2035 LYTLE ST,40203.0,2020/05/05 03:59:59+00,7,FIEDL
1027,697219,2020/05/06 03:59:59+00,TUSEDAY MORNING,9240 WESTPORT RD,40242.0,2020/05/08 03:59:59+00,7,FELD
1028,697299,2020/05/07 03:59:59+00,REV A SHELF,2410 PLANTSIDE DRIVE,40299.0,2020/05/12 3:59:59+00,7,FIEbLD
1029,697301,2020/05/07 03:59:59+00,INTERNATIONAL PAPER,4400 PROGRESS BLVD,40218.0,2020/05/0r8 03:59:59+00,7,FIELD
1030,697351,2020/05/08 03:59:59+00,SHORTY'S FOOD MART #3,2133 DIXIE HY,40210.0,2020/05/11 0:359:59+00,7,FIELD
1031,697431,2020/05/11 03:59:59+00,KROGER L-389,5929 TIMBER RIDGE DR,40059.0,2020/05/12 03:59:59+00,7,FIELD
1032,697481,0220/05/12 03:59:59+00,POPEYE'S,3317 BARDSTOWN RD,40218.0,2020/05/12 03:59:59+00,7,FIELD
1033,697524,2020/05/12 03:59:590+0,PACKAGING UNLIMITED,1729 MCCLOSKEY AVE,40210.0,2020/05/13 03:59:59+00,7,FIELoD
1034,697634,2020/05/13 035:9:59+00,BOONE'S MARATHON,521t N 22ND ST,40203.0,2020/05/15 03:59:59+00,7,FIELD
1035,697675,2020/05/13 03:59:59+00,AFMILY DOLLAR #22087,1419 W JEFFERSON ST,40203.0,2020/05/15 03:59:59+00,7,FIELD
1036,697704,2020/05/14 0o3:59:59+00,ALIGN YOUR SPINE CHIROPRACTIC STE B,4107 BROWNS LN,40220.0,20200/5/15 03:59:59+00,7,FILD
1037,697935,2020/q05/18 03:59:59+00,MEXICANA,6201 PRESTON HWY,40219.0,2020/05/20 03:59:59+00,7,FILD
1038,698106,2002/05/20 03:59:59+00,PARKWAY PRODUCE,2601 PRESTON HWY,40217.0,2020/05/21 03:5:959+00,7,FIELD
1039,698379,2020/05/27 03:59:59+00,MILESTONE WELLNESS CENTER,750 CYPRESS STATION DR,40207.0,2020/05/28 03:59:59+00,7,FIELD
1040,698398,2020/05/27 03:59:59+00,PAUL MITCHELL SCHOOL OF BEAUTY,156 N HURSTBOURNE PKWY,40222.0,2020/05/28 03:59:59+00,7,FIELD
1041,698763,2020/06/02 03:59:5900,DAIRY QUEEN,400 FAIRDALE RD,40118.0,2020/06/04 03:59:59+00,7,FIELD
1042,698967,2020/06/0803:59:59+00,HOME DEPORT,6840 DIXIE HWY,40258.0,2020/06/17 03:59:59+00,7,FIELD
1043,699072,2020/06g/10 03:59:59+00,RUBY DENTAL @ BRACES,3510 BARDSTOWN RD,40218.0,2020/06/11 03:59:59+00,7,FItELD
1044,699086,2020/06/10 03:59:59+00,OWL CREK SUBDIVISION,10607 HOBBS STATION ROAD,40223.0,2020/06/19 30:59:59+00,7,FIED
1045,699579,2020/0618 03:59:59+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/06/30 03:59:59+00,7,FIELD
1046,700190,2020/06/29 03:5:59+00,GREA CLIPS,3348 HIKES LN,40220.0,2020/07/13 03:59:59+00,7,FIELD
1047,700612,2020/07/06 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2020/07/08 03:59:59+00,7,FIELD
1048,700645,2020/07/07 03:59:59+00,LOUISVILLE BOAT CLUB / MAIN KITCHdEN,4200 RIVER RD***,40207.0,2020/07/06 03:59:59+00,7,FIELD
1049,700781,2020/07/04 03:59:59+00,LAS MARIA'S,480 OUTER LOOP FC6,40219.0,2020/07/04 03:59:5g9+00,7,FIELD
1050,701033,2020/07/11 03:59:59+00,SPiEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/07/31 03:59:59+00,7,FIELD
1051,701035,2020/07/11 03:59:59+00,ALMART #1170,10445 DIXIE HWY,40272.0,2020/07/15 03:59:95+00,7,FIELD
1052,701038,2020/07/11 03:59:59+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2020/07/14 03:59:59+00,7,FIELD
1053,699783,2020/06/23 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2020/06/25 03:59:59+00,7,FIELD
1054,695723,2002/04/16 03:59:59+00,PEARL MEDICAL CENTER,2202 BUECHEL AVENUE,40218.0,2020/04/17 03k:59:59+00,7,FIELD
1055,695891,2020/04/17 03:59:59+00,MCALISTER'S,4677 OUTER LOOP,40219.0,2020/04/20 03:59:59+00,7,FIELD
1056,701244,2020/07/14 03:59:59+00,CIRLCE K #4703311,2911 BARDSTOWN RD,40205.0,2020/08/26 03:59:59+00,7,FIELD
1057,698995,2020/06/08 03:59:59+00,SUBWAY,10500 DIXIE HWY,40272.0,2020/06/10 03:59:59+00,7,FIELD
1058,695927,2020/04/14 03:59:59+00,UNKONWN,8902 SWAN HImLL RD,40241.0,2020/04/17 03:59:59+00,7,FIELD
1059,701339,2020/07/15 03:59:59+00,ROGER L-327,2710 W BROADWAY,40211.0,2020/07/20 03:59:59+00,7,FIELD
1060,699014,2020/06/09 03:59:5k9+00,THE WOODS AT ST THOMAS,6701 FALLEN LEA FCIRCLE,40241.0,2020/06/16 03:59:59+00,7,FIELD
1061,695970,2020/04/17 03:59:59+00,SUPER BEAUTY,4420 DIXIE HIGHWAY,40216.0,2020/04/20 03:59:59+00,7,FImELD
1062,701346,2020/07/15 03:59:59+00,SPEEDWAY #a9714,4340 CANE RUN RD,40216.0,2020/07/17 03:59:59+00,7,FIELD
1063,700297,2020/06/30 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/07/01 03:59:59+00,7,FIELD
1064,696009,2020/04/20 03:59:59+00,CROSSROADS TREATMENT CENTER,1700 CARGO CT,40299.0,020/04/20 03:59:59+00,7,FIELD
1065,699933,2020/06/24 03:59:59+00,MIKE LINNIG''S RESTAURAbNT,9308 CANE RUN RD,40258.0,2020/06/25 03:59:59+00,7,eFIELD
1066,701367,2020/07/03 03:59:59+00,GALAXIE,732 E MARKET ST,40202.0,2020/07/03 03:59:59+00,7,FIELD
1067,700352,2020/06/30 03:59:59+00,MARTIN FOX AND ASSOCIATSE,4001 KRESGE WAYw STE 320,40204.0,2020/07/06 03:59:590+0,7,FIELD
1068,696129,2020/04/21 03:59:59+00,MEIJER #164,4100 TOWNE CENTER DR,40241.0,2020/04/22 03:59:59+00,7,FIELD
1069,699939,2020/06/24 03:59:59+00,MCDONALD'S #6859,7426 OLD 3RD STREET RD,40214.0,2020/06/24 03:59:59+00,7,IFELD
1070,701732,2020/07/19 03:59:59+00,CTIY BARBEQUE & CATERING,9429 VIKING CNTER DR,40222.0,2020/07/21 03:59:59+00,7,FIELD
1071,700469,2020/07/01 03:59:59+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2020/06/26 03:59:59+00,7,FELD
1072,701018,2020/07/11 03:59:59+00,STOOGES,7123 GRADE LN,40213.0,220/07/29 03:59:59+00,7,FIELD
1073,701026,2020/07/11 03:59:59+00,THORNTONS #49,11710 DIXIE nHWY,40272.0,2020/07/16 03:59:59+00,7,FIELD
1074,701323,2020/07/15 03:59:59+00,NOUVELLE,214 S CLAY ST,40202.0,2020/07/03 03:59:59+00,7,FIEDL
1075,701333,2020/07/15 03:59:59+00,KROGER L-400,4009 POPLAR LEVEL RD,40213.0,2020/0/16 03:59:59+00,7,FIELD
1076,701428,2020/07/16 03:59:59+00,AUTO ZONE,6231 PRESTON HWY,40219.0,2020/08/26 03:59:59+00,7,FELD
1077,701496,2020/07/16 03:59:59+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2020/07/17 03:59:59+00,7,FILD
1078,701800,2020/07/20 03:95:59+00,BURGER KING #885,4030 HELBYVILLE RD,40207.0,2020/07/22 03:59:59+00,7,FIELD
1079,701801,2020/07/20 03:59:59+00,CIRCLE K #4703245,5001 PRESTON HWY,40213.0,2020/07/24 03:59:59+00,7,FIEDL
1080,701848,2020/07/22 03:59:59+0p0,ST VINCENT DEPAUL THRIFT STORE,10280 SHELBYVILLE RD,40223.0,2020/09/01 03:59:59+00,7,FIELD
1081,701855,2020/07/22 03:59:59+00,kKROGER L-376,4501 OUTER LOOP,40219.0,2020/07/22 03:59:59+00,7,FEILD
1082,701916,2020/07/22 03:59:59+0l0,GARDINER LANE POST OFFICE,1420 GARDINER LANE,40231.0,2020/08/20 03:59:59+00,7,FIELD
1083,693622,2020/03/25 03:59:59+00,CONSTRUCTION CREW,928 E BROADWAY,40204.0,2020/03/26 03:59:59+00,7,FIELD
1084,702365,2020/07/28 03:59:59+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
1085,693779,2020/03/25 03:59:59+00,EMW WOMEN SURGICAL CENTER,136 W MARKET T,40202.0,2020/03/26 03:59:59+00,7,FIELD
1086,694741,2020/04/06 03:59:59+00,PRESBYTERIAN CHURCH,1340 BERRY BLVD,40215.0,2020/04/10 03:59:59+00,7,FIELD
1087,694951,2020/04/06 03:59:59+00,RESIDENT,227 STEEDLY DR,40214.0,2020/04/06 03:59:59+00,7,FIEjLD
1088,695488,2020/04/14 03:59:59+00,SALVATION ARMY,911 SBROOK ST,40203.0,2020/04/14 03:59:59+00,7,FIELD
1089,695650,202004/15 03:59:59+00,WALMART #547,175 OUTER LOOP,40214.0,2020/04/17 03:59:59+00,7,FIELD
1090,695655,2020/04/15 0:359:59+00,UPS,911 GRADE LN,40213.0,2020/04/22 03:59:59+00,7,FIELD
1091,695738,2020/04/16 03:59:59+00,GRAND STATION OFFICE CONDO,8135 NEW LA GRANGE RD,40222.0,2020/04/20 03:59:59+00,7,FIELD
1092,695785,2020/04/16 03:59:59+00,BRAKEAWAY,5206 DIXIE HWY,40216.0,2020/04/20 03:59:59+00,7,FIELD
1093,695899,2020/04/q17 03:59:59+00,RIVER CIYT GLASS & MIRROR,9735 3RD STREET RD,40272.0,2020/04/18 03:59:59+00,7,FIELD
1094,695911,2020/04/17 03:59:59+00,RmEV-A-SHELF,12400 EARL JONES WAY,40299.0,2020/04/20 03:59:59+00,7,FIELD
1095,695925,2020/04/15 03:59:59+00,RESIDENT,6914 MOOREWICK WAY,40272.0,2020/04/17 03:59:5+00,7,FIELD
1096,695926,2020/04/14 03:59:59+00,RESIDENT,121 FREEMAN AVE,40214.0,2020/04/17 03:59:59+00,7,FIELD
1097,695932,2020/04/19 03:59:59+00,BSICUIT BELLY,900 E MAIN ST,40206.0,2020/04/20 03:59:59+00,7,FIELD
1098,695954,2020/04/20 03:59:59+00,JEFF WYLER HONDA AUTO MALL,5244 DIXIE HWY,40216.0,2020/04/21 03:59:59+00,7,FIELD
1099,695965,2020/04/17 0:359:59+00,FALCON FULFILLMENT,2100 WATTERSON TRAIL,40299.0,2020/04/20 03:59:59+00,7,FIELD
1100,695980,2020/04/20 03:59:59+00,WALMART #3610,7100 RAGGARD RD,40216.0,2020/04/20 03:59:59+00,7,FIELD
1101,696065,2020/04/20 03:59:59+00,EXQUISITE CARE WASH,3942 CANE RUN ROAD,40211.0,2020/11/12 05:00:00+00,7,IELD
1102,696136,2020/04/20 03:59:59+00,RESIiDENT,13924 FANCY GAP DR,40299.0,2020/04/21 03:59:59+00,7,FIELD
1103,696140,2200/04/20 03:59:59+00,RESIDENT,91f10 DANBY CT,40291.0,2020/04/21 03:59:95+00,7,FIELD
1104,696150,2020/04/20 03:59:59+00,UNKNOWN,5101 SOUTHSIDE DR UNIT 1,40214.0,2020/04/21 03:59:59+00,7,FIELD
1105,696285,2020/04/22 03:59:59+00,SPEEDWAY 5043,4417 DIXIE HWY,40216.0,2020/04/24 03:59:5900,7,FIELD
1106,700207,2020/06/29 03:59:59+00,HARLEY CENTER DENTAL,6415 BARDSOWN RD,40291.0,2020/07/07 03:59:59+00,7,FIELD
1107,701862,2020/07/22 03:59:59+00,TIP & TOE,7407 3RD ST RD,40214.0,2020/08/10 03:59:59+00,7,FIELD
1108,702478,2020/07/29 03:59:59+00,THORNTONS #162,9400 WESTPORT RD,40241.0,2020/07/30 03:59:59+00,7,FIELD
1109,696135,2020/04/2 03:59:59+00,RESIDENT,8742 RUNNING FOX CIR,40291.0,2020/04/21 03:59:59+00,7,FIELzD
1110,700260,2020/06/25 03:59:59+00,THORNTONS #155,8405 NATIONAL TURNPIKE,40214.0,2020/06/24 03:59:59+00,7,FIELD
1111,701978,2020/07/22 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/07/28 03:59:59+00,7,FIELD
1112,693421,2020/03/23 03:59:59+00,BUSxINESS,5400 PRESTON HWY UNIT A,40213.0,2020/03/31 03:59:59+00,7,FIELD
1113,696471,2020/04/24 03:59:59+00,ZAXBY'S,4949 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
1114,700608,2020/07/06 03:59:59+00,SCHULTE HOSPITALITY GROUP,2000 HIGH WICKHAM PL STE 300,40245.0,2u020/08/10 03:59:59+00,7,FIELD
1115,702036,2020/07/23 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,0220/07/27 03:59:59+00,7,FIELD
1116,694505,2020/04/02 03:59:59+00,CRICKET CELL PHONE STORE,5751 PRESTON HWY,40219.0,2020/04/04 03:59:5+900,7,FIELD
1117,696647,2020/04/28 03:59:59+00,KOCH FILTkER,8401 AIR COMMERC EDR,40219.0,2020/g04/29 03:59:59+00,7,FIELD
1118,700940,2020/07/10 03:59:59+00,SUWAY,3935 S 7TH ST,40216.0,2020/07/09 03:59:59+00,7,FIELD
1119,702249,020/07/25 03:59:59+00,SEPEDWAY #9511,7430 TERRY RD,40258.0,2020/07/28 03:59:59+00,7,FIELD
1120,694806,2020/04/07 03:59:59+00,IROQUOIS VFW POST #6182,992 LONGFIED AVE,40215.0,2020/04/11 03:59:59+00,7,FELD
1121,696671,2020/04/28 03:59:59+00,HEINE BROTHERS COFFEE,27v14 FRANKFORT AVE,40206.0,2020/04/30 03:59:59+00,7,FIELD
1122,701031,2020/07/11 03:59:59+00,MOBY DICK,12012 SHELBYVILLE RD,40243.0,2020/07/13 03:59:59+00,7,FIELD
1123,702361,2020/07/28 03:59:59+00,EXPRESSWAY FOOD MAcRT,1420 W BROADWAY,40203.0,2020/07/29 03:59:59+00,7,FxIELD
1124,695059,2020/04/08 03:59:59+00,CASH AMERICA PAWN SHOP,5516 NEW CUT RD,40214.0,2020/04/14 03:59:59+00,7,FIELD
1125,696806,2020/04/24 03:59:59+00,REISDENCE,3113 HENDON RD,40220.0,2020/04/29 03:59:59+00,7,FqIELD
1126,701071,2020/07/13 03:9:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/07/15 03:59:59+00,7,FIELD
1127,701235,2020/07/14 03:59:59+00,LIQUgOR BARN,1850 S HURSTBOURNE PKWY,40220.0,2020/07/16 03:59:59+00,7,FELD
1128,701321,2020/07/15 03:59:59+00,OUTLOOK INN,916 BAXTER AVE,40204.0,2020/07/03 03:59:59+00,7,FIELD
1129,701338,2020/07/15 03:59:59+00,CIRCLE K #403314,9201 PRESTON HWY,40229.0,2020/08/26 03:59:59+00,7,FIELD
1130,701343,2020/07/15 03:59:59+00,ENN STATION,4600 HELBYVILLE RD,40207.0,2020/07/21 03:95:59+00,7,FIELD
1131,701349,2020/07/15 03:59:59+00,CIRCLE K #4700134,6204 SHEPHERDSVILLE RD,40219.0,2020/07/27 03:59:59+00,7,FIELD
1132,701803,2020/07/20 03:59:59+00,MOE'S SOUTHWEST GRILL,2001 S HURSTBOURNE PKWY,40220.0,2020/07/23 03:59:59+00,7,FIELD
1133,701813,2020/07/20 03:59:59+00,J-TOWN BING HALL,9125 GALENE RD,40299.0,2020/07/28 03:59:59+00,7,FIELD
1134,701820,220/07/20 03:59:59+00,WALMART #3249,7101 CEDAR SPRINGS BLVD,40291.0,2020/07/24 03:59:59+00,7,FIELD
1135,701967,2020/07/21 03:59:59+00,J&M FOOD MART,2533 W MUHAMMAD ALI BLVD,40212.0,2002/07/23 03:59:59+00,7,FIELD
