crimeid_UK_CSV0000000000010804,monthvalue_UK_CSV0000000000010804,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000012651,monthvalue_UK_CSV0000000000012651
01e0d1c71185903d1cce6828e33f88b0655bcee5d6d5eda2b8d5b6d79f399ee8,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Unable to prosecute suspect,,
d69076ca4b6db641ea453d5caebb1393c0ce82ec7b134e191af42c2dda5c4806,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Unable to prosecute suspect,,
554700d5b5c7e4f854cca125ae8cc23d4bd14ec47e9b712e2c1be2e19d383fb4,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Unable to prosecute suspect,,
a8b6922c822fe72b36c1d5650d349aa2f6c17507da8511f388022470fb39ed7e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.730417,52.60209,On or near DENE SIDE,E01026624,Great Yarmouth 006C,Unable to prosecute suspect,,
b0b36eeecba3939d46218cb5ac264d3e98a7b21421fca8241eec769f277c2cda,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.730497,52.598858,On or near CAMDEN ROAD,E01026626,Great Yarmouth 006E,Unable to prosecute suspect,,
127f279711d9c956b45ef66e1117aaa7e3186bef31c7bb5393619dbcbc2f2375,2021-10,Norfolk Constabulary,Norfolk Constabdulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Offender given a caution,,
5cfd12ba047666023f7ade2bcbf03208a12660103f53bb00351e8f8f891688da,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026626,Norwich 007A,Investigation complete; no suspect identified,,
4c96640587038da729b9255565aaaafd78ad0365ed3b1d7d17c59563501f62ea,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Great Yarmouth 005A,Investigation complete; no suspect identified,,
4c668171363b576956805f11d7965d0789e1c73bb148cf8dc95a5a1096ab3b67,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Great Yarmouth 007D,Offender given a caution,,
1fcf5151e898f605695c714be9bc28cd56634044fe91a76b3e4eb8c847b5860e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.729779,52.604835,On or near DENE SIDE,E01026822,Great Yarmouth 006C,Unable to prosecute suspect,,
7138afafa2a99eafb4aa6d96a9924ce11795e1a09d477e06cd29544303be40df,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Investigation complete; no suspect identified,,
24cd0c064925dd1b8aa232c40c910f3f85847a4c687340e63c615c308ebab883,2021-10,Norfolck Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 003E,Investigation complete; no suspect identified,,
6eab20fda1ceb5adcdc06422584448ad75003947efcca9faa9bfa1603f391788,221-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026626,Norwich 007A,Unable to prosecute suspect,,
fc57a789b9acfa233fbfab746eccd89d03956b181299677ed4188d43283ed4b5,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026624,Norwich 007A,Investigation complete; no suspect identified,,
bebdaaab123e17b86200f871287a81948b3b72d2065ca40b4efb69aa444f26c7,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 003E,Investigation complete; no suspect identified,,
4c668171363b576956805f11d7965d0789e1c73bb148cf8dc95a5a1096ab3b67,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,King's Lynn and West Norfolk 003B,Investigation complete; no suspect identified,,
01f87029e0d6a61ffd4d3cf68e9c3b2dba0dfcea23554e1f6e2d3f70d188ce68,2021-10,Norfolk Contsabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Great Yarmouth 007D,Action to be taken by another organisation,,
7138afafa2a99eafb4aa6d96a9924ce11795e1a09d477e06cd29544303be40df,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Unable to prosecute suspect,,
127f279711d9c956b45ef66e1117aaa7e3186bef31c7bb5393619dbcbc2f2375,2021-01,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026635,Norwich 007A,Investigation complete; no suspect identified,,
df596d519a088c5eb83b95725580d157b24535481b3fbffc72eb4dd8f4897756,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.221083,52.734218,On or near CHURCH CLOSE,E01026626,King's Lynn and West Norfolk 013C,Unable to prosecute suspect,,
91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.177832,52.664158,On or neahr FAIRWAY,E01033538,Breckland 011B,Unable to prosecute suspect,,
306b2a1d246393ea86d74798ffc4c4ccd8fd9ce3e3b0a294aa5067e39c06e147,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026635,Norwich 007A,Further investigation is not in the public interest,,
4c668171363b576956805f11d7965d0789e1c73bb148cf8dc95a5a1096ab3b67,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01033040,Norwich 007A,Offender given a caution,,
67b4495ccd20c0cc42a2230aecb5374fcd7eef873b4911ad8425369660d0434c,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Norwich 007A,Investigation complete; no suspect identified,,
c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,No location,E01026822,Breckland 017A,Suspect charged,,
df596d519a088c5eb83b95725580d157b24535481b3fbffc72eb4dd8f4897756,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.309501,52.633301,On or ner BISHOP BRIDGE ROAD,E01026822,Norwich 014A,Investigation complete; no suspect identified,,
01e0d1c71185903d1cce6828e33f88b0655bcee5d6d5eda2b8d5b6d79f399ee8,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.732344,52.609279,On or near MANBY ROAD,E01026822,Great Yarmouth 005D,Unable to proecute suspect,,
4db0741a8b0806d00dad510cfa7b4b696511bbd7ec0a3ee9198b60a1839dbb42,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.262623,52.669353,On or near BERRINGTON ROAD,E01026527,Norwich 007A,Unable to prosecute supsect,,
91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.299019,52.620121,On or near HOBART QSUARE,E01026688,Norwich 013A,Unable to prosecuxte suspect,,
6b7b8652de29a9eba8248addaed9195ba6594a8c5e487da7159b439f3c031e1f,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.366425,52.634429,On or near NEWARK CLOSE,E01026822,Broadland 016A,Suspect charged,,
91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.29315,52.645268,On or near MILLERS LANE,E01026822,Norwich 003C,Formal action is not in the public interest,,
c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.323372,52.631815,On or near WILLIAM MEAR GARDENS,E01026688,Norwich 004F,Unable to prosecute susepct,,
01f87029e0d6a61ffd4d3cf68e9c3b2dba0dfcea23554e1f6e2d3f70d188ce68,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.323372,52.631815,On or near WILLIAM MEAR GARDENS,E01026624,Norwich 004F,Unable to prosecute suspect,,
9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.323372,52.631815,On or near WILLIAM MEAR GARDENS,E01026808,Norwich 007A,Unable to prosecute suspect,,
d69076ca4b6db641ea453d5caebb1393c0ce82ec7b134e191af42c2dda5c4806,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.323372,52.631815,On or near WILLIAM MEAR GARDENS,E01026822,Norwich 004F,Unable to prosecute suspect,,
a8b6922c822fe72b36c1d5650d349aa2f6c17507da8511f388022470fb39ed7e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.310472,52.632257,On or near WILLIAM KETT CLOSE,E01033438,Norwich 007A,Unable to prosecute suspect,,
b0b36eeecba3939d46218cb5ac264d3e98a7b21421fca8241eec769f277c2cda,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.387438,52.822609,On or near NORTH STREET,E01026753,Broadland 012A,Suspect charged,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.393113,52.822078,On or near GROVE ROAD,E01026753,Great Yarmouth 007D,Suspect charged,,
5cfd12ba047666023f7ade2bcbf03208a12660103f53bb00351e8f8f891688da,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.532788,52.664107,On or near THE STREET,E01033040,King's Lynn and West Norfolk 014A,Further investigation is not in the public interest,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.655616,52.578628,On or near BECCLES ROAD,E01026822,Great Yarmouth 012B,Suspect charged,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.474382,52.533112,On orn ear HOBART ROAD,E01026911,Norwich 007A,Unable to prosecute suspect,,
4c668171363b576956805f11d7965d0789e1c73bb148cf8dc95a5a1096ab3b67,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.300288,52.641094,On or near CHURCHILL ROAD,E01026845,Norwich 003E,Suspect charged,,
4c668171363b576956805f11d7965d0789e1c73bb148cf8dc95a5a1096ab3b67,2021-10,Norfolk Constabulary,Norfolk Constabulary,55.300288,52.641094,On or near CHURCHLIL ROAD,E01206845,Norwicxh 003E,Ssupect charged,,
d69076ca4b6db641ea453d5caebb1393c0ce82ec7b134e191af42c2dda5c4806,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.29042,52.629983,On or near Parking Area,E01026822,Norwich 007B,Unable to prosecute suspect,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.475849,52.52966,On or near ALFRIC CLOSE,E01026912,Norwich 007A,Unable to prosecute suspect,,
5be3abd6e4b330684e053736b0a549c49fcdf96b136fe4c2b9706a1aa3e857e1,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.476245,52.530565,On or near SYCAMORE CLOSE,E01026635,South Norfolk 008D,Unable to prosecute suspect,,
9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.553477,52.639017,On or near OXCROFT,E01026822,Broadland 018A,Further investigation is not in the public niterest,,
80b7fa8e390a75e3952bb70c7494ec592d2dfb3fc86352e1345f6556b3d0ff3b,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.474382,52.533112,On or near HOBART ROAD,E01026911,Norwich 007A,Unable to prosecute suspect,,
5cfd12ba047666023f7ade2bcbf03208a12660103f53bb00351e8f8f891688da,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.130796,52.917928,On or near PINEHEATH ROAD,E01026688,North Norfolk 004A,Unable to prosecute suspect,,
b0b36eeecba3939d46218cb5ac264d3e98a7b21421fca8241eec769f277c2cda,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.337447,52.580208,On or near Parking Area,E01026822,South Norfolk 006C,Unable to prosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.337447,52.580208,On or near Parking Area,E01026926,Norwich 007A,Unable to prosecute suspect,,
01f87029e0d6a61ffd4d3cf68e9c3b2dba0dfcea23554e1f6e2d3f70d188ce68,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.417605,52.758031,On or near Supermarket,E01026693,Norwich 007A,Investigation complete; no suspect identified,,
9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.728654,52.601678,On or near MIDDLEGATE,E01026625,Breckland 010F,Unable to prosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.73323,52.599554,On or near NELSON ROAD SOUTH,E01026822,Great Yarmouth 006E,Formal action is not in the public interest,,
6b7b8652de29a9eba8248addaed9195ba6594a8c5e487da7159b439f3c031e1f,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.736247,52.607572,On or near BRITANNIA ROAD,E01026623,Norwich 007A,Unable to prosecute suspect,,
a53897594278cacff72dc7b9972f91a6fca742f702f4649ae4a7e3cc4b15645b,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.569555,52.6961,On or near EPNTNEY LANE,E01026822,King's Lynn and West Norfolk 012D,Unable to prosecute suspect,,
a53897594278cacff72dc7b9972f91a6fca742f702f4649ae4a7e3cc4b15645b,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.929777,52.43968,On or near SCHOOL LANE,E01026439,Breckland 014A,Investigation complete; no suspect identified,,
01e0d1c71185903d1cce6828e33f88b0655bcee5d6d5eda2b8d5b6d79f399ee8,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.029399,52.518692,On or near CYGNET CLOSE,E01026822,Breckland 013C,Unable to prosecute suspect,,
94f11f2d9c28d885ba7d251f65f802dd8fc78f6778175eb679f719873f7ece46,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01033040,Broadland 010D,Suspect charged,,
ab324f576710bb29637416b6be718703cf04cee32bb06f86908818520e0f6bb1,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01026529,Broadland 010D,Suspect charged,,
7138afafa2a99eafb4aa6d96a9924ce11795e1a09d477e06cd29544303be40df,2021-10,Norfolk Constabulary,Norfolk Constabulary,87.729694,52.61269,On or near EAST ROAD,E00126595,Great Yamouth 005A,Unable to prosecute suspect,,
d69076ca4b6db641ea453d5caebb1393c0ce82ec7b134e191af42c2dda5c4806,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.729694,52.61269,On or near EAST ROAD,E01026635,Great Yarmouth 005A,Unable to prsecute suspect,,
7138afafa2a99eafb4aa6d96a9924ce11795e1a09d477e06cd29544303be40df,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.729694,52.61269,On or near EAST ROAD,E01026595,Great Yarmouth 005A,Unablet o prosecute suspect,,
7138afafa2a99eafb4aa6d96a9924ce11795e1a09d477e06cd29544303be40df,2021-10,Norfol kConstabulary,Norfolk Constabulary,60.729694,52.61269,On or near ESAT ROAD,wE01026595,Great Yarmouth 0m05A,Unable top rosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.29315,52.645268,On or near MILLERS LANE,E01026822,Norwich 003C,Formal action is not in the public interest,,
91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.30138,52.667541,On or near LODGE LANE,E01026822,Broadland 009A,Suspect charged,,
df596d519a088c5eb83b95725580d157b24535481b3fbffc72eb4dd8f4897756,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.30138,52.667541,On or near LODGE LANE,E01026635,Broadland 009A,Suspect charged,,
b0b36eeecba3939d46218cb5ac264d3e98a7b21421fca8241eec769f277c2cda,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.493321,52.631746,On or near CHURCHILL CRESCENT,E01026822,King's Lynn and West Norfolk 018B,Investigation complete; no suspect identified,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.393113,52.822078,On or near GROVE ROAD,E01026822,North Norfolk 010A,Unable to prosecuxte suspect,,
c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.272239,52.623247,On or near GIRTON ROAD,E01026838,Norwich 007A,Unable to prosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.724084,52.645788,On or near ASPEN ROAD,E01026822,Great Yarmouth 003F,Unable to prosecute suspect,,
8473694e126491008dbbb81c526ee4ef917d682e1d79a5cecde0c2bbcdbd4305,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.29395,52.629354,On or near Shopping Area,E01026822,Norwich 007B,Suspect charged,,
01e0d1c71185903d1cce6828e33f88b0655bcee5d6d5eda2b8d5b6d79f399ee8,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.315145,52.625057,On or near THORPE ROAD,E01033439,Great Yarmouth 007D,Unable to prosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.279835,52.639441,On or near RAYNHAM STREET,E01026827,Norwich 007A,Unable to prosecute suspect,,
9d14f66b45da43856713d9745659fa9ff94d0a2c70dcde49972565ae9ac6cf10,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.735426,52.600708,On or near Conference/Exhibition Centre,E01026822,Great Yarmouth 006E,Unable to prosecute suspect,,
91281bee05a918d23c8e39a2ddd9b3ebf8c70e23f6a1e65b2a0b0b4f26d3bc2e,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.440348,52.750741,On or near BADER CLOSE,E01026822,King's Lynn and West Norfolk 010C,Investigation complete; no suspect identified,,
4c668171363b576956805f11d7965d0789e1c73bb148cf8dc95a5a1096ab3b67,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.222337,52.640589,On or near HARRY BARBER CLOSE,E01026822,Norwich 005B,Investigation complete; no suspect identified,,
bebdaaab123e17b86200f871287a81948b3b72d2065ca40b4efb69aa444f26c7,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.732799,52.570875,On or near PIER GARDENS,E01026631,Norwich 007A,Investigation complete; no suspect identified,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.389534,52.561528,On or near BRIDGE STREET,E01026624,King's Lynn and West Norfolk 018A,Investigation complete; no suspect identified,,
a53897594278cacff72dc7b9972f91a6fca742f702f4649ae4a7e3cc4b15645b,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.291239,52.633999,On or near ST MARYS PLAIN,E01026822,Norwich 007B,Investigation complete; no suspect identified,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.726112,52.606705,On or near REGENT STREET,E01026822,Great Yarmouth 006B,Investigation complete; no suspect identified,,
a8b6922c822fe72b36c1d5650d349aa2f6c17507da8511f388022470fb39ed7e,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.210384,52.93967,On or near ALEXANDRA ROAD,E01026773,Norwich 007A,Unable to prosecute suspect,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Coznstabulary,1.314087,52.641554,On or near Parking Area,E01026635,Norwich 001F,Investigation complete; no suspect identified,,
c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.23548,52.631579,Onor near WILBERFORCE ROAD,E01026822,Norwich 005F,Unable to prosecute suspect,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.29365,52.642278,On or near TRAVERSE STREET,E01026822,Norwich 003F,Unable to prosecute suspect,,
5be3abd6e4b330684e053736b0a549c49fcdf96b136fe4c2b9706a1aa3e857e1,2021-10,Norfolk Constaublary,Norfolk Constabulary,1.328944,52.645023,On or near KEMPE CLOSE,E01026805,Norwich 007A,Investigation complete; no suspect identified,,
9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.235931,52.629885,On or near GEORGE FOX WAY,E01026822,Norwich 010D,Unable to prosecute suspect,,
e0cb49f27900338f1ef6ac6736078956bf3c7fab7bf709c4ae9eeb0a25ada0c3,221-10,Norfolk Constabulary,Norfolk Constabulary,0.74803,52.416537,yOn or near CLAXTON CLOSE,E01026822,Breckland 015A,Offender given a caution,,
53e315423b4839fa00bfdd9bcde85c48047ee2110b662256f16112f569d54a0d,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.298566,52.629613,On or near Nightclub,E01033438,Breckland 015C,Investigation complete; no suspect identified,,
e08479a054d02e82902121f482494fb4f2077022fcf9374d36c9870f7a7718f9,2021-10,Norfolk Constabulary,Norfolk Constabulary,0.409947,52.768591,On or near MARINERS WAY,E01026635,King's Lynn and West Norfolk 007D,Investigation complete; no suspect identified,,
7138afafa2a99eafb4aa6d96a9924ce11795e1a09d477e06cd29544303be40df,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01026822,Broadland 010D,Unable to prosecute suspect,,
df596d519a088c5eb83b95725580d157b24535481b3fbffc72eb4dd8f4897756,2021-10,Norfolk Comnstabulary,Norfolk Constabulary,1.250923,52.657839,On or near Sports/Recreation Area,E01026822,Broadland 010D,Unable to prosecute suspect,,
bebdaaab123e17b86200f871287a81948b3b72d2065ca40b4efb69aa444f26c7,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.302466,52.624683,On or near ABBEY LANE,E01026822,Norwich 014D,Unable to prosecute suspect,,
9654303deb6ca48f36acf7ce740650ad70529b8c300a020aa62ba151d18395db,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.292334,52.618868,On or near SIGISMUND ROAD,E01026853,Norwich 007A,Investigation complete; no suspect identified,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2201-10,Norfolk Constabulary,Norfolk Constabulary,1.298566,52.629613,On or near Nightclub,E01033438,Breckland 005A,Unable to prosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.303065,52.628516,On or near Nightclub,E01026822,Norwich 014A,Unable to prosecute suspect,,
a53897594278cacff72dc7b9972f91a6fca742f702f4649ae4a7e3cc4b15645b,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.109591,52.573223,On or near TOWN GREEN,E01026870,Norwich 007A,Unable to prosecute suspect,,
6ad4741a99359d87df340b53148c9a2976ad4ac6dc75e16fc57a216d531ee185,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.301948,52.62879,On or near ST VEDAST STREET,E01033438,Norwich 007A,Offender given a caution,,
a8b6922c822fe72b36c1d5650d349aa2f6c17507da8511f388022470fb39ed7e,2e021-10,Norfolk Constabulary,Norfolk Constabulary,1.715677,52.579977,On or near LIME WAY,E01026688,Great Yarmouth 009D,Unable to prosecute suspect,,
d69076ca4b6db641ea453d5caebb1393c0ce82ec7b134e191af42c2dda5c4806,2n021-10,Norfolk Constabulary,Norfolk Constabulary,1.447175,52.633193,On or near Parking Area,E01026507,Great Yarmouth 010E,Offender given a caution,,
c814bb4bfcfd909cab87a2771843f3695cb5e3611fb5c350d21c2770c722fcf9,2021-10,Norfolk Constabulary,Norfolk Constabulary,1.28997,52.65194,On or near WOODCOCK ROAD,E01026798,Broadland 015E,Unable to prosecute suspect,,
