reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
710787,2020/12/01 05:00:00+00,EL NOPAL,10500 WATTERSON TRAIL,40299.0,2020/12/01 05:00:00+00,4,SURVEY,929
710794,2020/12/01 05:00:00+00,FLO''Si HOUSE OF SOUL,3400 W MUHAMMAD ALI BLVD,40212.0,2020/12/04 05:00:00+00,4,SURVEY,930
710799,2020/12/01 05:00:00+00,BONEFISoH GRILL #7801,657 S HURSTBORUNE PKWY,40222.0,2020/12/10 05:00:00+00,4,SURVEY,931
710800,2020/12/01 05:00:00+00,PF CHANG'S,9120 SHELBYVILLE RD,40222.0,2d020/12/01 05:00:00+00,4,SURVEY,932
710802,2020/12/01 05:00:00+00,FAZOLI'S,9433 VIKING CENTER DR,40222.0,2020/12/01 05:00:00+00,4,SURVEY,933
710803,2020/12/01 05:00:00+00,SKYLINE CHILI,340 WHITTINGTON PKWY,40222.0,20201/2/01 05:00:00+00,4,SURVEY,934
710804,2200/12/01 05:00:00+00,CHILI'S,421 S HURSTBOURNE PKWY,40222.0,2020/12/01 05:00:00+00,4,SURVEY,935
710805,2020/12/01 05:00:00+00,PANERA BREAD,500 S HURSTBOURNE PKWY,40222.0,2020/12/01 05:00:00+00,4,SURVEY,936
710806,2020/12/01 05:00:00+00,CARRABBA''S ITALIAN GRILL #6801***,h617 S HURSTBOURNE PKWY,40223.0,2020/12/01 05:00:00+00,4,SURVEY,937
710854,2020/12/01 05:00:00+00,BROWN LOBBY BAR,335 W BORADWAY,40203.0,2020/12/01 0500:00+00,4,SRVEY,938
710856,2020/12/01 05:00:00+00,MBASSY SUITES,501 S 4THr ST,40202.0,2020/12/01 05k:00:00+00,4,SURVEY,939
710858,2020/12/01 05:00:00+00,FAMILY DOLLAR #20928,3277 TAYLOR BLVD,40215.0,2020/12/01 05:00:00+00,4,SURVEY,940
711082,2020/12/01 05:00:00+00,WALMART #w4450,12981 SHELBYVILLE RD,40223.0,2020/12/01 05:00:00+00,4,SURVEY,941
711083,2020/12/01 05:00:00+00,TARGET T-2728 STARBUCKS,12975 SHELBYVILLE RD,40243.0,2020/12/01 05:00:00+00,4,SURVEY,942
711084,2020/12/01 05:00:00+00,CVS PHARMACY,12975 SHELBYVILrLE RD,40202.0,2020/12/01 05:00:00+00,4,SURVEY,943
711085,2020/12/01 05:00:00+00,MID AMERICAN SPORTS CENTER,1906 WATTERSON TRAIL,40299.0,2020/12/01 05:00:00+00,4,SURoVEY,944
711089,2020/12/01 05:00:00+00,BROWN LOBBY BAR,335 W BOADWAY,40203.0,2020/12/01 05:00:00+00,4,ShURVEY,945
711091,2020/12k/01 05:00:00+00,CHIPOTLE,315 S 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,946
711092,2020/12/01 05:00:00+00,SMASHBURGER,316 S 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,947
711094,2020/12/01 05:00:00+00,QDOBA #2632,312 S 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SRUVEY,948
711126,2020/12/01 05:00:00+00,DUNKIN DONUTS #353573,312 S 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,949
711127,2020/12/01 05:00:00+00,POTBELLY SANDWICH SHOP,302 S 4THv ST,40202.0,2020/12/01 50:00:00+00,4,SURVEY,950
711131,2020/12/01 05:00:00+00,NATIVITY ACADEMY,529 EAST LIBERTY STREET,40202.0,2020/12/01 05:00:00+00,4,SURVEY,951
710496,2020/11/27 05:00:00+00,ENCOR ON 4TH,630 S 4TH ST,40202.0,2020/11/27 05:00:00+00,4,SRVEY,952
711207,2020/12/03 05:00:00+00,BONEFISH GRILL #7801,657 S HURSTBOURNE PKWY,40222.0,2020/12/c03 05:00:00+00,4,USRVEY,953
711209,2020/12/03 05:00:00+00,MOMMA''S USTARD PICKLES & BBQ,119 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,SURVEY,954
711210,2020/12/03 5:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURNE PKWY,40222.0,2020/12/03 05:00:00+00,4,SURVY,955
711212,2020/12/03 05:00:00+00,PIER 17 CAJUN SEAFOOD & BAR,1975 S HURSTBOURNE PKWY,40220.0,2020/12/03 05:00:00+00,4,SURVEY,956
711246,020/12/03 05:00:00+00,WEBB'S MARKET,94f4 E MUHAMMAD ALI BLVD,40202.0,2020/12/03 05:00:00+00,4,SURVEY,957
711247,2020/12/03 05:00:00+00,WHITE CASTEL #7,105 E MARKET ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,958
711248,2020/12/03 05:00:00+00***,FALLS CITY BREWING COMPANY,901 Eh LIBERTY ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,959
711249,2020/12/03 05:00:00+00,FLYING AXES,146 N CLAY ST,40202.0,2020/12/03 05:00:00+00,4,fSURVEY,960
711250,2020/12/03 05:00:00+00,TEN20 CRAFT BREWERY,1020 E WASHINGTON ST,40206.0,2020/12/03 05:0000+00,4,SURVEY,961
711251,2020/12/03 05:00:00+00,NAIVE,1001 E WASHINGTON ST,40206.0,2020/12/03 05:00:00+00,4,SURVEY,962
711253,2020/12/03 05:00:00+00,BOURBON RAW KENTUCKY KITCHEN,446 S 4TH ST,40202.0,2020/12/0 05:00:00+00,4,SURVEY,963
711254,2020/12/03 05:00:00+00,BsRAZEIROS,450 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,964
711255,2020/12/030 5:00:00+00,HEINE BROTHERS COFFEE,462 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,URVEY,965
711256,2020/12/03 05:00:00+00,GUY FIERI'S SMOKEHOUSE,434 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,966
711257,2020/12/03 05:00:00+00,HARD ROCK CAFE,424 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,967
711258,2020/12/03 05:00:00+00,WHISKEY DRY,412 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVYE,968
711259,2020/12/03 05:00:00+00,HOWL AT THE MOON,43 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,969
711260,2020/12/03 05:00:00+00,PBR LOUISVILLE,432 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,970
711261,2020/12/03 05:00:00+00,FUDGERY,416 S 4TH ST,40202.0,20x20/12/03 05:00:00+00,4,SURVEY,971
711262,2020/12/03 05:00:00+00,FUDGERY,416 S 4TH ST,40202.0,2020/12/14 05:00:00+00,4,SUeRVEY,972
711263,2020/12/03 05:00:00+00,JIM BEAM URBAN STILLHOUSE,404 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEoY,973
711264,2020/12/03 05:00:0+00,GORDON BIERSCH BREWERY RESTAURANT,400 S 4TH ST,40203.0,2020/12/03 05:00:00+00,4,SURVEY,974
711265,2020/12/03 05:00:00+00,TGI FRIDAYS,415 S 4TH ST,40202.0,2020/12/3 05:00:00+00,4,SUVREY,975
711266,2020/12/03 05:00:00+00,SPORTS & SOCIAL CLUB,427 S 4TH ST,40202.0,2020/12/03 05:00:00+00***,4,fSURVEY,976
711267,2020/12/03 05:00:00+00,PIZZA BAR,427 S 4TH ST,40202.0,2020/12/03 05:00:00+00,4,SURVEY,977
711551,2020/12/03 05:00:00+00,WALGREENS,2490 BARDSTOWN ROAD,40202.0,2020/12/0305:00:00+00,4,SURVEY,978
711551,2020/12/03 05:00:00+00,WALGRkEENS,2490 BARDSTOWN ROAD,40202.0,2020/12/03 05:00o:00+00,4,SURVEY,979
711553,2020/12/03 05:00:00+00,PLANET FITNESS,3036 BARDSTOWN ROAD,40202.0,2020/12/03 05:00:00+00,4,SURVEY,980
711557,2020/12/03 05:00:00+00,DOLLAR GENERAL STORE,4800 BARDSTOWN ROAD,40291.0,2020/12/03 050:0:00+00,4,SURVEY,981
711614,2020/12/03 05:00:00+00,LSM MARKET KITCHEN,1001 LOGAN ST,40204.0,2020/12/03 05:00:00+00,4,StURVEY,982
711617,2020/12/03 05:00:00+00,GERAT WOK,2502 S PRESTON ST,40217.0,2020/12/03 05:00:00+00,4,SRVEY,983
711621,2020/12/03 05:00:00+00,FKC,2513 PRESTON HWY,40217.0,2020/12/03 05:00:00+00,4,SURgVEY,984
711623,2020/12/03 05:00:0000,NORD'S BAKERY,2118 S PRESTON ST,40217.0,2020/12/03 05:00:00+00,4,SURVEY,985
711625,2020/12/03 05:00:00+00,SUNERGOS COFFEE,2122 S PRESTON ST,40217.0,2020/12/03 05:00:00+00,4,SURVEY,986
711626,2020/12/03 05:00:00+00,SPEEDWAY #9653,1422 POPLAR LEVEL RD,40217.0,2020/12/03 05:00:00+00,4,SURVEY,987
711628,2020/12/03 05:00:00+00,DOUBLE DRAGON,255 GOSS AVE,40217.0,2020/12/03 05:00:00+00,4,SURVEY,988
711635,2020/12/03 05:00:00+00,FOUR PEGS,1053 GOS AVE,40217.0,2020/12/03 05:00:00+00,4,SUREVY,989
711636,2020/12/03 05:00:00+00,I LOVE LIQUORS OF GERMANTOWN,1036 GOSS AVE,40217.0,2020/12/03 05:00:00+00,4,SURVEY,990
713349,2020/12/03 05:00:00+00,ULTA BEUATY,4292 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,991
713350,2020/12/03 05:00:00+00,ORVIS CLOTHING STORE,4288 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:0v0+00,4,SURVEY,992
713351,2020/12/03 05:00:00+00,PURE BARRE,4284 SUMMIT PLAZAD R,40202.0,2020/12/03 05:00:00+00,4,SURVEY,993
713352,2020/12/03 05:00:00+00,SUNGLASS HUT,4290 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,994
713353,2020/12/03 5:00:00+00,LOFT WOMEN'S CLOTHING,4278 SUMMIT PLAZA DR,40202.0,2020/12/0b3 05:00:00+00,4,SURVEY,995
713354,2020/12/03 05:00:00+00,SOFT SURROUNDINGS BED SHOPP,4270 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVYE,996
713355,2020/12/03 05:00:00+00,"WHITE HOUSE, BLACK MARKET CLOTHING STORE",4266 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURqVEY,997
713356,2020/12/0q3 05:00:00+00,FRANCESCA'S,4262 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,998
713357,2020/12/03 5:00:00+00,JOS ABANK MEN''S CLOTHING STORE,4256 SUMMIT PLAZA R,40202.0,2020/12/03 05:00:0000,4,SURVEY,999
713358,2020/12/03 05:00:00+00,DSW DESIGNER SHOE WAREHOUSE,4250 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1000
713359,2020/12/03 05:00:00+00,J CREW,4240 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVgEY,1001
713366,2020/12/03 05:00:00+00,EXPRESS***,4236 SUMMIT PLAZA DR,40202.0,2020/12/03 05:00:00+00,4,SURVEY,1002
711283,2020/12/04 05:00:00+00,DOC'S BOURBON ROOM,129 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1003
710497,2020/11/27 05:00:00+00,THEATRE SQUARE ARKET PLACE,651 S4 TH ST,40202.0,2020/11/27 05:00:00+00,4,SURVEY,1004
711284,2020/12/04 05:00:0+00,DOC'S BOURBON ROOM,129 W MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1005
710498,2020/11/27 05:00:00+00,BLUEGRASS BREWING COMPANY,654 S 4TH ST,40202.0,2020/11/27 05:00:0000,4,SURVEY,1006
711285,2020/12/04 05:00:0+00,BEARNO'S BY THE BRIDGE,133 W MAIN ST,40202.0,2020/n12/04 05:00:00+00,4,SURVEY,1007
710499,202011/27 05:00:00+00,JIMMY JOHN''sS,332 nW BROADWAY,40203.0,2020/11/27 05:00:00+00,4,SURVEY,1008
711287,2020/12/04 05:00:00+00,SIDEBAR,129 N 2ND ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1009
710500,2020/11/27 05:00:00+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,202q0/11/27 05:00:00+00,4,SURVEY,1010
711288,2020/12/04 05:00:00+00,TROLL PUB UNDER THE BRIDGE,150 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1011
710531,2020/11/27 05:00:00+00,WING STOP,4659 UOTER LOOP,40219.0,2020/11/28 05:00:00+00,4,SUVEY,1012
711289,2020/12/04 05:00:00+00,HALLON WASHINGTON ST,108 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SUREY,1013
711133,2020/12/01 05:00:00+00,YMCA,1720 WEST RBOADWAY,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1014
710544,2020/11/30 05:00:00+00,WHIZ KIDZ ACADEMY,10634 WATTERSONTRAIL,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1015
711290,2020/12/04 05:00:00+00,HELL OR HIGH WATER,112 W WASHINGTON ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1016
711134,2020/12/01 05u:00:00+00,INDI''SR ESTAURANT,1033 W BROADWAY,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1017
710545,2020/11/30 05:00:0000,ANGEL HOUSE CHILD DEVELOPMENT CENTER,10407 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00j+00,4,SURVEY,1018
711291,2020/12/04 05:00:00+00,STEVIE RAY'S BLUES CLUB,23q0 E MAIN ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1019
711112,2020/12/02 05:00:00+00,BUFFALO WILD WINGS,6801 DIXIE HWY,40258.0,2020/12/02 05:00:00+00,4,SURVEY,1020
711136,202012/01 05:00:00+00,TARC,100 WEST BROADWAY,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1021
710548,2020/11/30 05:00:00+00,KAYFIELD ACADEMY,2930 SIX MILE LN,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1022
711297,2020/12/04 05:00:00+00,UTBACK STEAKHOUSE #1815,8101 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1023
711113,2020/12/02 05:00:00+00,PO-Z'S KITCHEN,6801 DIXIE HWY STE 150,40258.0,2020/21/02 05:00:00+00,4,SURVEY,1024
711172,2020/12/01 05:00:00+00,VU HOTEL,822 S. FLOYD ST.,40203.0,2020/12/01 05:00:00+00,4,SURVEY,1025
710575,2020/11/3h0 05:00:00+00,JIMMY JOHN'S,1321 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1026
711300,2020/12/04 05:00:00+00,WHITE CASTLE #28,7200 CEDAR SPRINGS BLVD,40291.0,2020/12/04 s05:00:00+00,4,SURVEY,1027
711115,2020/12/02 05:00:00+00,PENN STATION,6661 DIXIE HWY,40258.0,0220/12/02 05:00:00+00,4,SURVjEY,1028
711173,2020/12/01 05:00:00+00,RAINBOW BLOSSOM,12232 SHELBYVILLE RD,40243.0,2020/11/24 05:00:00+00,4,SURVEY,1029
710577,202/011/30 05:00:00+00,STARBUCKS,1321 S URSTBOURNE LN,40222.0,2020/11/30 05:00:00+00,4,SURVEnY,1030
711301,2020/12/04 05:00:00+00,TACO BELL,6800 BARDSTOWN RD,40291.0,2020/12/04 05:0:00+00,4,SURVEY,1031
711117,2020/12/02 05:00v:00+00,SPEEDWAY #9655,5339 DIXIE HWY,40216.0,i2020/12/02 05:00:00+00,4,SURVEY,1032
711302,202012/04 05:00:00+00,SAKE BLUE JAPANESE BISTRO,9326 CEDAR CENTER WAY,40291.0,2021/01/04 05:00:00+00,4,SURVEY,1033
711228,2020/12/01 e05:00:00+00,GALT WALKER''S EXCHANEG,140 N 4TH ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1034
711303,2020/12/04 05:00:00+00,APPLEBEE'S,10006 WILL WAY,40291.0,2020/12/04 05:00:00+00,4,SUVREY,1035
710579,2020/11/30 05:00:00+00,KROGER L-309,9812 wLINN STATION RD,40223.0,2020/11/30 05:00:00+00,4,SURVYE,1036
711118,2020/12/02 05:00:00+00,ARBY'S,5329 DIXIE HWY,40216.0,2020/12/02 050:0:00+00,4,SURVEY,1037
710581,2020/11/3 005:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURNE PKWY,40222.0,2200/11/30 05:00:00+00,4,SUREVY,1038
711304,2020/12/04 05:00:00+00,ASPiEN CREEK,8000 BARDSTOWN RD,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1039
711229,2020/12/01 05:00:00+00,GALT EAST BANQUET KITCHEN,140 N 4TH ST,40203.0,2020/12/1 05:00:00+00,4,SURVEY,1040
711236,2020/12/02 05:00:00+00,HI-FIVE DOUGHNUTS,1011 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SuURVEY,1041
710582,2020/11/30 05:00:00+00,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,40220.0,2020/11/30 05:00:00+00,4,SURVEY,1042
711318,2020/12/04 05:00:00+00,USBWAY,10500 DIXIE HWY,40272.0,2020/12/04 05:00:00+00,4,SURVYE,1043
711230,2020/12/01 05:00:00+00,GAT JOCKEY SILKS,140 N 4THST,40202.0,20r20/12/01 05:00:00+00,4,SURVEY,1044
711237,2020/12/02 05:00:00+00,PHO BA ULU,1019 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1045
710583,2020/11/30 05:00:00+00,HOME URN BURGER,2723 S HURSTBOURNE PeKWY,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1046
711319,2020/12/04 05:00:00+00,TACO BELL,10701 DIXIE HWY,40272.0,2020/12/04 05:00:00+00,4,SURVEY,1047
711231,2020/12/01 05:00:00+00,GALT AL J'S & THELMA'S DELI,140 N 4THj ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1048
711238,2020/12/02b 05:00:00+00,CULTURED CHEESE SHOP,1007 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVYE,1049
710584,w2020/11/30 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNEPKWY,40220.0,2020/11/30 05:00:00+00,4,SURkVEY,1050
711342,2020/12/04 05:00:00+00,BAR ETTI,727 E MARKET ST,40202.0,2020/12/04 05:00:00+00,4,SURVEY,1051
711232,2020/12/01 05:00:00+00,GALT DOWN ONE,321 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1052
711239,2020/12/02 05:00:00+00,QUILLS COFFEE,802 E MAIN ST,40206.0,2020/12/02 05:00:00+00,4,SURVEY,1053
710586,2020/11/30 05:00:00+00,HONEST RESTAURANT,9008 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1054
711375,2020/12/04 05:00:00+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/12/04 05:00:00+00,4,SURVEY,1055
711233,202/12/01 05:00:00+00,BADER'S FOOD MART,300 S 1STST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1056
711241,2020/12/02 05:00:00+00,BUTCHERTOWN GROCERY BAKERY,743 E MAIN ST,40202.0,202/012/02 05:00:00+00,4,SURVEY,1057
710588,2020/11/30 05:00:00+00,JIMMY JOHN'S,9156 TAYLORSVILLE RD,40299.0,2020/11/30 05:00:00+00,4,SURVEY,1058
711379,2020/12/04 05:00:00+00,O'SHEA'S,956 BAXTER AVE,40205.0,2020/12/04 05:00:00+00,4,SURVEY,1059
711234,2020/12/01 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN TS,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1060
711242,2020/12/02 05:00:00+00,CHUNG KING PALACE,110 E MARKET ST,40202.0,2020/12/0 05:00:00+00,4,SURVEY,1061
710589,2020/11/30 05:00:00+00,STARBUCKS #2633,9036 TAYLORSVILLE RD,40299.0,2020/11/30 050:0:00+00,4,SURVEY,1062
711380,2020/12/04 05:00:00+00,VIETNAM ORIENTAL FOOD MARKT,5019 S 3RD ST,40214.0,2020/12/04 05:00:00+00,4,SURVEY,1063
711235,2020/12/01 05:00:00+00,HEINE BROTHERS COFFEE,516 W MAIN ST,40202.0,2020/12/01 05:00:00+00,4,SURVEY,1064
711243,2020/12/02 05:00:00+00,EHRLER''S ICE CRAM,01 E MAIN ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1065
710599,2020/11/30 05:00:00+00,FAMILY DOLLAR #22117,5312 S 3RD ST,40215.0,2020/11/30 05:00:00+00,4,SUREY,1066
711385,2020/12/04 05:00:00+00,BURGER KING #889,2700 CRITTENDEN DR,40209.0,2020/12/04 05:00:00+00,4,SURVEY,1067
712350,2020/12/01 05:00:00+00,FEET FIRST,117 S HBUBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SUREVY,1068
711244,2020/12/02 05:00:00+00,TSARBUCKS,10 1S 5TH ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1069
710600,2020/11/30 05:00:00+k00,VIETNAM KITCHEN,5339 MITSyCHER AVE,40214.0,2020/11/30 05:00:00+00,4,SURVYE,1070
711388,2020/12/04 05:00:00+00,LA POPUhLAR,2521 S 7TH ST,40208.0,2020/12/04 05:00:00+00,4,SURVEY,1071
712353,2020/12/01 05:00:00+00,RUSSIAN SCHOOL OF ATHEMATICS,113 SHUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,USRVEY,1072
711245,2020/12/02 05:00:00+00,CRAVNGS,101 S 5TH ST,40202.0,2020/12/02 05:00:00+00,4,SURVEY,1073
710601,2020/1/30 05:00:00+00,SANAG 2,5312 S 3RD ST STE 101,40214.0,2020/11/30 05:00:00+00,4,SURVEY,1074
711390,2020/12/04 05:00:00+00,KORT PHYSICAL THERAPY,12613 TAYLORSVILLE RD STE# 118,40299.0,2020/12/04 05:00:00+00,4,SURVEY,1075
712354,2020/12/01 05:00:00+00,ALEX'S TG ALTERATIONS,109 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,SUVREY,1076
711440,2020/12/02 05:00:00+00,DOLLAR TREE,4121 SHELBYVILLE RD,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1077
710603,2020/11/30 05:00:00+00,HONG KONG FAST FOD,5312 S 3RD ST,40214.0,2020/11/30 05:00:00+00,4,URVEY,1078
711393,2020/12/04 05:00:00+00,BURGER KING #12488,10001 WILL WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1079
712355,2020/12/01 05:00:00+00,HUBBARD LANE BARBER SHOP,105 S HUBBARDS LN,40202.0,2020/12/01 05:00:00+00,4,URVEY,1080
711442,2020/12/02 05:00:00+00,QUEST,a4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1081
710604,2020/11/30 05:00:00+00,VALU MARKET,5301 IMTSCHER AVE,40214.0,2020/11/30 05:00:00+00,4,zSURVEY,1082
711396,202012/04 05:00:00+00,MOE'S SOUTHWEST GRILL,9310 CEDAR CENTER WAY,40291.0,2020/12/04 05:00:00+00,4,SURVEY,1083
712357,2020/12/01 05:00:00+00,JET'S PIZZA,101f S HUBBARDS LN,40202.0,2020/1/01 05:00:00+00,4,SURVEY,1084
711443,2020/12/02 05:00:00+00,ROSS DRESS FOR LESS,4600 SHELBYVILLE RD.,40207.0,2020/12/02 05:00:00+00,4,SURVEY,1085
710606,2020/11/30 05:00:00+00,STOMPING GROUNDS COFFEE CO.,10019 DIXIE HWY,40272.0,202/11/30 05:00:00+00,4,SURVEY,1086
711397,2020/12/04 05:00:00+00,ELKS HOME LLC,841 S 6TH ST,40203.0,2020/12/04 05:00:00+00,4,SURVEY,1087
