object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
495,695582,2020/04/14 03:59:59+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/04/15 03:59:59+00,7,FIELD
496,695617,2020/04/15 03:59:59+00,ACE'S SLUSHIE WORLD,1821 W BROADWAY,40203.0,2020/04/16 03:59:59+00,7,FIELD
497,695784,2020/04/16 03:59:59+00,BOYS HAVEN,3725 KLONDIKE LANE,40220.0,2020/04/17 03:59:59+00,7,FIELD
498,695890,2020/04/17 03:59:59+00,PAUL'S FRUIT MARKET #4,4946 BROWNSBORO RD,40222.0,2020/04/18 03:59:59+00,8,FIELD
499,695896,2020/04/17 03:59:59+00,WHITE CASTLE #31,5520 NATIONAL TURNPIKE,40220.0,2020/04/20 03:59:59+00,7,FIELD
500,696004,2020/04/20 03:59:59+00,CASH AMERICAN,4133 SHELBYVILLE RD,40207.0,2020/04/21 03:59:59+00,7,FIELD
501,696099,2020/04/21 03:59:59+00,ST ELIZABETH ANN SETON,11501 MAPLE WAY,40229.0,2020/04/21 03:59:59+00,7,FIELD
502,694689,2020/04/06 03:59:59+00,BANADIR RESTAURANT,5600 S 3RD ST,40214.0,2020/06/22 03:59:59+00,7,FIELD
503,702013,2020/07/23 03:59:59+00,AUTO ZONE,5115 NEW CUT RD,40214.0,2020/08/31 03:59:59+00,7,FIELD
504,702143,2020/07/24 03:59:59+00,LEE'S FAMOUS RECIPE,2925 BROWNSBORO RD,40206.0,2020/07/27 03:59:59+00,4,FIELD
505,702227,2020/07/27 03:59:59+00,ST MARY AND ELIZABETH,1850 BLUEGRASS AVE,40215.0,2020/09/16 03:59:59+00,7,FIELD
506,702290,2020/07/27 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/07/28 03:59:59+00,7,FIELD
507,702292,2020/07/27 03:59:59+00,GRAB & GO,10501 DIXIE HWY,40272.0,2020/07/28 03:59:59+00,7,FIELD
508,702293,2020/07/27 03:59:59+00,RALLY'S,2130 W BROADWAY,40211.0,2020/07/29 03:59:59+00,7,FIELD
509,702333,2020/07/28 03:59:59+00,POST OFFICE,3050 HUNSINGER LANE,40220.0,2020/08/05 03:59:59+00,7,FIELD
510,693687,2020/03/24 03:59:59+00,INDI'S RESTAURANT,4419 CANE RUN RD,40216.0,2020/03/26 03:59:59+00,7,FIELD
511,693829,2020/03/27 03:59:59+00,UNKNOWN,3600 W MUHAMMAD ALI BLVD,40212.0,2020/03/27 03:59:59+00,7,FIELD
512,694267,2020/03/31 03:59:59+00,LOWE'S STORE,6651 DIXIE HWY,40258.0,2020/04/01 03:59:59+00,7,FIELD
513,694517,2020/04/01 03:59:59+00,RESIDENT,5016 HAMES TRACE,40291.0,2020/04/01 03:59:59+00,7,FIELD
514,694759,2020/04/06 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/04/07 03:59:59+00,7,FIELD
515,695261,2020/04/11 03:59:59+00,PIC PAC,6629 SOUTHSIDE DR,40214.0,2020/04/28 03:59:59+00,9,FIELD
516,695279,2020/04/10 03:59:59+00,CIRCUS AUTO SALES,4639 DIXIE HWY,40216.0,2020/04/14 03:59:59+00,6,FIELD
517,695417,2020/04/13 03:59:59+00,RESIDENT,1015 REEVES RD,40219.0,2020/04/14 03:59:59+00,10,FIELD
518,695440,2020/04/13 03:59:59+00,WILDWOOD COUNTRY CLUB,5000 BARDSTOWN RD,40291.0,2020/04/14 03:59:59+00,7,FIELD
519,695470,2020/04/13 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/04/15 03:59:59+00,7,FIELD
520,695539,2020/04/14 03:59:59+00,POPEYE'S,5003 PRESTON HWY,40213.0,2020/04/15 03:59:59+00,7,FIELD
521,695639,2020/04/15 03:59:59+00,AUNT BEES LAUNDRY,5701 PRESTON HWY,40219.0,2020/04/16 03:59:59+00,7,FIELD
522,695659,2020/04/15 03:59:59+00,CERTIFIT,1000 GLENGARRY DR,40118.0,2020/04/16 03:59:59+00,7,FIELD
523,695724,2020/04/16 03:59:59+00,MCDONALD'S #0258,5600 PRESTON HWY,40219.0,2020/04/16 03:59:59+00,7,FIELD
524,695732,2020/04/16 03:59:59+00,APARTMENT COMPLEX,1501 BELLAMY PLACE,40208.0,2020/04/23 03:59:59+00,7,FIELD
525,695742,2020/04/13 03:59:59+00,APARTMENT COMPLEX,2304 WOODBOURNE AVE,40205.0,2020/04/14 03:59:59+00,7,FIELD
526,695744,2020/04/10 03:59:59+00,RESIDENT,1002 WASHLAND AVE,40215.0,2020/04/15 03:59:59+00,7,FIELD
527,695751,2020/04/08 03:59:59+00,RESIDENT,7103 YORKTOWN RD UNIT 5,40214.0,2020/04/15 03:59:59+00,7,FIELD
528,695898,2020/04/17 03:59:59+00,EL NOPAL,3945 TAYLORSVILLE RD,40220.0,2020/04/20 03:59:59+00,7,FIELD
529,695900,2020/04/17 03:59:59+00,GLEN OAKS COUNTRY CLUB,10601 WORTHINGTON LN,40059.0,2020/04/21 03:59:59+00,7,FIELD
530,696017,2020/04/20 03:59:59+00,NEW CONSTRUCTION,5708 VALLEY PARK DRIVE,40299.0,2020/04/20 03:59:59+00,7,FIELD
531,696074,2020/04/20 03:59:59+00,MIRROR GLAZE,4719 PRESTON HIGHWAY,40213.0,2020/04/25 03:59:59+00,7,FIELD
532,696224,2020/04/22 03:59:59+00,HENKLE DHL,7101 LOGISTIRCS DR,40258.0,2020/04/24 03:59:59+00,7,FIELD
533,696227,2020/04/22 03:59:59+00,MOUNT HERMON CHURCH,5410 ROBBS LANE,40219.0,2020/04/27 03:59:59+00,7,FIELD
534,696323,2020/04/23 03:59:59+00,ITALIAN GLOBAL SOLUTIONS,111 S 11TH STREET,40203.0,2020/04/25 03:59:59+00,7,FIELD
535,696335,2020/04/23 03:59:59+00,STARBUCKS #2561,4400 SHELBYVILLE RD,40207.0,2020/04/29 03:59:59+00,7,FIELD
536,696377,2020/04/22 03:59:59+00,UNKNOWN,114 BRECKINRIDGE SQ,40220.0,2020/04/23 03:59:59+00,7,FIELD
537,696526,2020/04/27 03:59:59+00,WHOLESALE JIMS,36058 DIXIE HWY,40216.0,2020/04/28 03:59:59+00,7,FIELD
538,696548,2020/04/27 03:59:59+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/04/28 03:59:59+00,7,FIELD
539,696585,2020/04/23 03:59:59+00,BUSINESS,2600 W BROADWAY,40211.0,2020/04/27 03:59:59+00,4,FIELD
540,696672,2020/04/29 03:59:59+00,DIFFERENT STROKES GOLF CENTER,3742 RIVER ROAD,40207.0,2020/04/30 03:59:59+00,7,FIELD
541,696791,2020/04/27 03:59:59+00,VACANT LOT,2027 LYTLE ST,40203.0,2020/04/28 03:59:59+00,10,FIELD
542,696792,2020/04/27 03:59:59+00,RESIDENCE,408 S 18TH ST,40203.0,2020/04/28 03:59:59+00,7,FIELD
543,697052,2020/05/04 03:59:59+00,CHICAGO STEAK & LEMONADE,4501 CANE RUN RD,40216.0,2020/05/05 03:59:59+00,7,FIELD
544,697078,2020/04/30 03:59:59+00,RESIDENCE,2501 S 4TH ST,40208.0,2020/05/01 03:59:59+00,7,FIELD
545,697103,2020/05/05 03:59:59+00,AIRBNB,1414 WINTER AVE,40204.0,2020/05/05 03:59:59+00,7,FIELD
546,697121,2020/04/24 03:59:59+00,RESIDENCE,1764 CASSELBERRY RD,40205.0,2020/05/05 03:59:59+00,7,FIELD
547,697205,2020/05/04 03:59:59+00,RESIDENCE,102 PROMENADE CT,40223.0,2020/05/06 03:59:59+00,7,FIELD
548,697210,2020/05/06 03:59:59+00,SPECTRUM,3927 7TH ST RD,40216.0,2020/05/07 03:59:59+00,7,FIELD
549,697285,2020/05/06 03:59:59+00,RESIDENCE,8903 MICHAEL EDWARD DR,40291.0,2020/05/07 03:59:59+00,7,FIELD
550,697433,2020/05/11 03:59:59+00,LEE'S FAMOUS RECIPE,2925 BROWNSBORO RD,40206.0,2020/05/12 03:59:59+00,7,FIELD
551,697518,2020/05/12 03:59:59+00,HENKEL DHL,7101 LOGISTICS DR,40258.0,2020/05/14 03:59:59+00,7,FIELD
552,694757,2020/04/06 03:59:59+00,TROPICANA COMPANY,5215 PRESTON HWY,40213.0,2020/04/08 03:59:59+00,7,FIELD
553,694783,2020/04/06 03:59:59+00,STEEL CITY POPS,1021 BARDSTOWN RD,40204.0,2020/04/16 03:59:59+00,8,FIELD
554,694808,2020/04/07 03:59:59+00,LORD'S KITCHEN,2732 S 5TH ST,40208.0,2020/04/07 03:59:59+00,7,FIELD
555,694867,2020/04/07 03:59:59+00,DOLLAR TREE #1944,2221 HIKES LN,40218.0,2020/04/08 03:59:59+00,7,FIELD
556,695261,2020/04/11 03:59:59+00,PIC PAC,6629 SOUTHSIDE DR,40214.0,2020/04/18 03:59:59+00,7,FIELD
557,695350,2020/04/07 03:59:59+00,RESIDENT,5301 ROCK RIDGE DR,40241.0,2020/04/10 03:59:59+00,7,FIELD
558,695360,2020/04/06 03:59:59+00,RESIDENT,14509 GABLEWOOD PL,40245.0,2020/04/10 03:59:59+00,7,FIELD
559,695379,2020/04/06 03:59:59+00,RSIDENT,5902 PAUL REVERE CT,40229.0,2020/04/09 03:59:59+00,7,FIELD
560,695382,2020/04/06 03:59:59+00,RESIDENT,4001 SLACK AVE,40229.0,2020/04/09 03:59:59+00,7,FIELD
561,695435,2020/04/13 03:59:59+00,SCHELLER'S FITNESS & CYCLING,11520 SHELBYVILLE RD,40243.0,2020/04/14 03:59:59+00,7,FIELD
562,695471,2020/04/14 03:59:59+00,GET IT RIGHT NOW,5226 DIXIE HWY,40216.0,2020/04/14 03:59:59+00,7,FIELD
563,695719,2020/04/15 03:59:59+00,WEST END BAPTIST CHURCH,1400 S 4TH STREET,40208.0,2020/04/23 03:59:59+00,7,FIELD
564,695741,2020/04/13 03:59:59+00,RESIDENT,104 SCOTTSDALE BLVD,40214.0,2020/04/15 03:59:59+00,7,FIELD
565,695816,2020/04/16 03:59:59+00,DOUBLE DRAGON,1255 GOSS AVE,40217.0,2020/04/17 03:59:59+00,7,FIELD
566,695862,2020/04/17 03:59:59+00,WENDYS,5240 BARDSTOWN RD,40291.0,2020/04/17 03:59:59+00,7,FIELD
567,695904,2020/04/17 03:59:59+00,LORD'S KITCHEN,2732 S 5TH ST,40208.0,2020/04/21 03:59:59+00,7,FIELD
568,695912,2020/04/17 03:59:59+00,INTERNATIOAN MALL,737 S 8TH ST,40203.0,2020/04/22 03:59:59+00,7,FIELD
569,696066,2020/04/20 03:59:59+00,GOLDEN WASH LAUNDRY WASH,5051 POPLAR LEVEL ROAD,40219.0,2020/04/22 03:59:59+00,7,FIELD
570,696069,2020/04/20 03:59:59+00,BUSY BROOMS,9127 GALENE DRIVE,40299.0,2020/04/22 03:59:59+00,7,FIELD
571,696101,2020/04/21 03:59:59+00,DOLLAR GENERAL #9126,9541 TAYLORSVILLE RD,40299.0,2020/04/22 03:59:59+00,7,FIELD
572,696173,2020/04/21 03:59:59+00,BAMBI BAR,2701 BARDSTOWN RD,40205.0,2020/04/22 03:59:59+00,7,FIELD
573,696245,2020/04/20 03:59:59+00,GREENWOOD APTS,1018 S 29TH ST,40211.0,2020/04/22 03:59:59+00,4,FIELD
574,696328,2020/04/23 03:59:59+00,NEW VIEW BAR AND GRILL,7601 OUTER LOOP,40219.0,2020/04/24 03:59:59+00,8,FIELD
575,696381,2020/04/07 03:59:59+00,RESIDENCE,1845 STEVENS AVE,40205.0,2020/04/22 03:59:59+00,7,FIELD
576,696398,2020/04/24 03:59:59+00,WALMART #3610,7100 RAGGARD RD,40216.0,2020/04/27 03:59:59+00,7,FIELD
577,696442,2020/04/24 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
578,696459,2020/04/24 03:59:59+00,FAZOLI'S,10307 DIXIE HWY,40272.0,2020/04/30 03:59:59+00,7,FIELD
579,696606,2020/04/28 03:59:59+00,CASH SAVERS,3044 WILSON AVE,40211.0,2020/04/30 03:59:59+00,7,FIELD
580,696832,2020/04/30 03:59:59+00,M V TRANSPORTATION,830 13TH ST,40210.0,2020/05/04 03:59:59+00,7,FIELD
581,696841,2020/04/29 03:59:59+00,RESIDENCE,5403 STEPHEN FOSTER AVE,40213.0,2020/04/30 03:59:59+00,7,FIELD
582,696848,2020/04/24 03:59:59+00,TENT,4001 TAYLOR BLVD,40215.0,2020/04/29 03:59:59+00,7,FIELD
583,697049,2020/05/04 03:59:59+00,BOUDREAUX'S NEW ORLEANS STYLE SNOBALLS,11816 SHELBYVILLE RD,40243.0,2020/05/06 03:59:59+00,7,FIELD
584,697062,2020/05/04 03:59:59+00,CHICK-FIL-A,7901 BARDSTOWN RD,40291.0,2020/05/05 03:59:59+00,7,FIELD
585,697119,2020/05/05 03:59:59+00,STANLEY SCHULTZE,849 S 6TH ST,40203.0,2020/05/13 03:59:59+00,8,FIELD
586,697135,2020/04/23 03:59:59+00,AIR BNB RESIDENCE,1314 WINTER AVE,40204.0,2020/05/05 03:59:59+00,7,FIELD
587,697140,2020/05/04 03:59:59+00,RESIDENCE,818 S 41ST ST,40211.0,2020/05/04 03:59:59+00,7,FIELD
588,697225,2020/05/06 03:59:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/05/08 03:59:59+00,7,FIELD
589,697276,2020/05/06 03:59:59+00,KRISPY KREME,3920 S 7TH ST,40216.0,2020/05/08 03:59:59+00,7,FIELD
590,697315,2020/05/07 03:59:59+00,CAPITOL PAIN INSTITUTE,3841 RUCKRIEGEL PARKWAY STE 104,40299.0,2020/05/08 03:59:59+00,7,FIELD
591,697442,2020/05/11 03:59:59+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/05/13 03:59:59+00,7,FIELD
592,697531,2020/05/12 03:59:59+00,FAMILY DOLLAR #29199,611 WINKLER AVE,40208.0,2020/05/13 03:59:59+00,5,FIELD
593,697609,2020/05/13 03:59:59+00,MONTGOMERY CHEVEROLET,5325 PRESTON HWY,40213.0,2020/05/15 03:59:59+00,7,FIELD
594,697641,2020/05/13 03:59:59+00,POPEYE'S,7528 DIXIE HWY,40258.0,2020/05/15 03:59:59+00,7,FIELD
595,697896,2020/05/18 03:59:59+00,HYUNDAI OF LOUISVILLE,6633 DIXIE HWY,40258.0,2020/05/20 03:59:59+00,7,FIELD
596,697918,2020/05/18 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/05/19 03:59:59+00,7,FIELD
597,698098,2020/05/20 03:59:59+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/05/21 03:59:59+00,7,FIELD
598,698319,2020/05/26 03:59:59+00,FLEETS FEET SHOE STORE,117 BRECKENRIDGE LN,40207.0,2020/05/27 03:59:59+00,7,FIELD
599,698345,2020/05/27 03:59:59+00,ROSE'S EXPRESS #691,5607 PRESTON HWY,40219.0,2020/05/29 03:59:59+00,9,FIELD
600,698858,2020/05/22 03:59:59+00,PANHANDLERS,3612 DUMESNIL ST,40211.0,2020/05/26 03:59:59+00,7,FIELD
601,696253,2020/04/17 03:59:59+00,RESIDENT,4437 HEATHERBROOK DR,40220.0,2020/04/22 03:59:59+00,7,FIELD
602,696370,2020/04/24 03:59:59+00,HARRY'S PAYLAKES,10700 BARRICKS RD,40229.0,2020/04/24 03:59:59+00,7,FIELD
603,696376,2020/04/15 03:59:59+00,RESIDENCE,1302 TREVILIAN WAY,40213.0,2020/04/24 03:59:59+00,7,FIELD
604,696444,2020/04/26 03:59:59+00,FIRST LADY NAILS,801 EASTERN PARKWAY,40217.0,2020/05/09 03:59:59+00,7,FIELD
605,696473,2020/04/24 03:59:59+00,TACO BELL,4643 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
606,696559,2020/04/27 03:59:59+00,HOMETOWN PIZZA,11804 SHELBYVILLE RD,40243.0,2020/04/28 03:59:59+00,7,FIELD
607,696793,2020/04/29 03:59:59+00,NORTON WOMENS CARE,"4123 DUTCHMANS LANE, STE 300",40207.0,2020/05/01 03:59:59+00,7,FIELD
608,696854,2020/04/30 03:59:59+00,U OF L HEALTH PEACE CTR.,2020 NEWBURG ROAD,40205.0,2020/05/01 03:59:59+00,7,FIELD
609,696946,2020/05/01 03:59:59+00,AMERICANA COMMUNITY CENTER,4801 SOUTHSIDE DR,40214.0,2020/05/04 03:59:59+00,7,FIELD
610,697050,2020/05/04 03:59:59+00,PAUL'S FRUIT MARKET,12119 SHELBYVILLE RD,40243.0,2020/05/05 03:59:59+00,7,FIELD
611,697181,2020/05/06 03:59:59+00,THE PARKLANDS EGG LAWN,1411 BECKLEY CREEK PKWY,40245.0,2020/05/06 03:59:59+00,7,FIELD
612,697214,2020/05/01 03:59:59+00,RESIDENCE,2301 BONNYCASTLE AVE,40205.0,2020/05/05 03:59:59+00,7,FIELD
613,697217,2020/05/06 03:59:59+00,BARGAIN HUNT,4140 OUTER LOOP,40219.0,2020/05/07 03:59:59+00,7,FIELD
614,697279,2020/05/07 03:59:59+00,HEUSER HEARING INSTITUTE,117 E KENTUCKY ST,40203.0,2020/05/12 03:59:59+00,7,FIELD
615,697319,2020/05/07 03:59:59+00,CIRCLE K #4703243,8001 BROWNSBORO RD,40241.0,2020/05/09 03:59:59+00,7,FIELD
616,697327,2020/05/08 03:59:59+00,LOWE'S,9800 PRESTON CROSSING BLVD,40229.0,2020/05/08 03:59:59+00,7,FIELD
617,697866,2020/05/18 03:59:59+00,QUALITY DENTURES,7205 LOWER HUNTERS TRACE,40258.0,2020/05/21 03:59:59+00,7,FIELD
618,697902,2020/05/18 03:59:59+00,HIGHLANDS HEALTH & REHAB CNTR,1705 STEVENS AVE,40205.0,2020/05/20 03:59:59+00,7,FIELD
619,697949,2020/05/15 03:59:59+00,RESIDENCE,3517 PINELAND DR,40219.0,2020/05/18 03:59:59+00,7,FIELD
620,697985,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
621,697996,2020/05/19 03:59:59+00,CIRCLE K #4703234,4347 S 3RD ST,40214.0,2020/05/22 03:59:59+00,7,FIELD
622,698044,2020/05/20 03:59:59+00,SONDEX,7100 INTERNATIONAL DR,40258.0,2020/05/22 03:59:59+00,7,FIELD
623,698381,2020/05/27 03:59:59+00,JACOBI SALES AND SERVICE,6500 BARDSTOWN RD,40291.0,2020/05/27 03:59:59+00,7,FIELD
624,698386,2020/05/27 03:59:59+00,RALLY'S,8601 PRESTON HWY,40219.0,2020/06/02 03:59:59+00,7,FIELD
625,698469,2020/05/28 03:59:59+00,WENDYS,4041 TAYLORSVILLE RD,40220.0,2020/05/29 03:59:59+00,10,FIELD
626,698470,2020/05/28 03:59:59+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/05/29 03:59:59+00,7,FIELD
627,698509,2020/05/28 03:59:59+00,OXMOOR FORD,100 OXMOOR LN,40222.0,2020/06/03 03:59:59+00,7,FIELD
628,698907,2020/06/05 03:59:59+00,CIRCLE K #4703330,9110 BLUE LICK RD,40219.0,2020/06/29 03:59:59+00,7,FIELD
629,698922,2020/06/05 03:59:59+00,CAUDILL SEED COMPANY,1402 W MAIN STREET,40203.0,2020/06/05 03:59:59+00,7,FIELD
630,699492,2020/06/17 03:59:59+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40299.0,2020/06/16 03:59:59+00,5,FIELD
631,699932,2020/06/24 03:59:59+00,SPEEDWAY #9612,1101 BARDSTOWN RD,40204.0,2020/06/25 03:59:59+00,7,FIELD
632,700754,2020/07/08 03:59:59+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/07/09 03:59:59+00,7,FIELD
633,701016,2020/07/11 03:59:59+00,KROGER L-387,291 N HUBBARDS LN,40207.0,2020/07/21 03:59:59+00,9,FIELD
634,701074,2020/07/13 03:59:59+00,CARDINAL KEY MARKET,7312 ST. ANDREWS CHURCH RD,40214.0,2020/07/14 03:59:59+00,4,FIELD
635,701118,2020/07/12 03:59:59+00,BEARNO'S BY THE BAY,5801 RIVER RD,40207.0,2020/07/22 03:59:59+00,6,FIELD
636,701371,2020/07/03 03:59:59+00,BAR VETTI,727 E MARKET ST,40202.0,2020/07/03 03:59:59+00,7,FIELD
637,701423,2020/07/16 03:59:59+00,COX'S SPIRIT SHOP AND SMOKER'S OUTLET PRP,8094 DIXIE HIGHWAY,40258.0,2020/07/17 03:59:59+00,7,FIELD
638,701635,2020/07/20 03:59:59+00,BERRT BLVD COIN LAUNDRY,1739 BERRY BLVD,40215.0,2020/08/26 03:59:59+00,7,FIELD
639,701719,2020/07/18 03:59:59+00,SAM'S CLUB #8111,1401 ALLIANT AVE,40299.0,2020/07/21 03:59:59+00,7,FIELD
640,701757,2020/07/20 03:59:59+00,TARGET T-2473 STARBUCKS,4174 WESTPORT RD,40207.0,2020/07/21 03:59:59+00,5,FIELD
641,701830,2020/07/21 03:59:59+00,SUBWAY #382,5338 S 3RD ST,40214.0,2020/07/23 03:59:59+00,5,FIELD
642,702204,2020/07/24 03:59:59+00,VFW POST 1181,6518 BLEVINS GAP RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
643,702248,2020/07/24 03:59:59+00,BEARNO'S,10212 TAYLORSVILLE RD,40299.0,2020/07/31 03:59:59+00,7,FIELD
644,702295,2020/07/27 03:59:59+00,WILDWOOD COUNTRY CLUB KITCHEN,5000 BARDSTOWN RD,40291.0,2020/07/28 03:59:59+00,7,FIELD
645,702414,2020/07/29 03:59:59+00,BISCUIT BELLY,900 E MAIN ST,40206.0,2020/07/30 03:59:59+00,4,FIELD
646,702420,2020/07/28 03:59:59+00,ALPHA ENERGY SOLUTIONS,7200 DISTRIBUTION DR,40258.0,2020/09/15 03:59:59+00,7,FIELD
647,702460,2020/07/29 03:59:59+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/08/01 03:59:59+00,7,FIELD
648,694113,2020/03/30 03:59:59+00,COPART AUTO AUCTION,3100 POND STATION ROAD,40272.0,2020/03/31 03:59:59+00,7,FIELD
649,694277,2020/03/31 03:59:59+00,MIDDLETOWN PEDDLERS MALL,12405 SHELBYVILLE RD,40243.0,2020/04/02 03:59:59+00,10,FIELD
650,694439,2020/04/02 03:59:59+00,DART LOGISTICS,5401 SHEPERDSVILLE RD,40225.0,2020/04/22 03:59:59+00,3,FIELD
651,697771,2020/05/15 03:59:59+00,HOME DEPOT,2600 S HURSBOURNE PKY,40220.0,2020/05/15 03:59:59+00,5,FIELD
652,698017,2020/05/20 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
653,698033,2020/05/20 03:59:59+00,FORD,2000 FERN VALLEY RD,40213.0,2020/05/28 03:59:59+00,7,FIELD
654,698227,2020/05/22 03:59:59+00,WICKS PIZZA,975 BAXTER AVE,40204.0,2020/05/28 03:59:59+00,6,FIELD
655,698817,2020/06/03 03:59:59+00,PRIMPOLOGY BEAUTY SALON,4931 W PAGES LN,40258.0,2020/06/06 03:59:59+00,7,FIELD
656,698829,2020/05/21 03:59:59+00,RESIDENCE,5300 OLDSHIRE,40229.0,2020/05/22 03:59:59+00,7,FIELD
657,698849,2020/05/22 03:59:59+00,RESIDENCE,3670 WHEELER AVE UNIT 101,40219.0,2020/05/27 03:59:59+00,7,FIELD
658,699046,2020/06/09 03:59:59+00,SCHELLER'S FITNESS & CYCLING,11520 SHELBYVILLE RD,40243.0,2020/06/10 03:59:59+00,7,FIELD
659,699168,2020/06/11 03:59:59+00,MOE'S SOUTHWEST GRILL,1001 BRECKENRIDGE LN,40207.0,2020/06/12 03:59:59+00,7,FIELD
660,699323,2020/06/15 03:59:59+00,WENDYS,4259 OUTER LOOP,40219.0,2020/06/23 03:59:59+00,7,FIELD
661,699619,2020/06/19 03:59:59+00,EL NOPAL,9451 WESTPORT RD,40241.0,2020/06/19 03:59:59+00,7,FIELD
662,699944,2020/06/25 03:59:59+00,UPS STORE,667 HURSTBOURNE PKWY,40222.0,2020/07/13 03:59:59+00,7,FIELD
663,700771,2020/07/04 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/07/04 03:59:59+00,9,FIELD
664,700849,2020/07/07 03:59:59+00,CRESCENT HILL CRAFT HOUSE,2636 FRANKFORT AVE,40206.0,2020/07/10 03:59:59+00,7,FIELD
