object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
2033,708828,2020/11/13 05:00:00+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/11/13 05:00:00+00,7,FIELD
2034,708832,2020/11/13 05:00:00+00,THORNTONS #154,3300 BARDSTOWN RD,40218.0,2020/11/17 05:00:00+00,7,FIELD
2035,708923,2020/11/16 05:00:00+00,GATEWAY COMMUNITY UNITED CHURCH,4623 SOUTHERN PKWY,40214.0,2021/01/31 05:00:00+00,7,FIELD
2036,708958,2020/11/16 05:00:00+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2020/11/17 05:00:00+00,7,FIELD
2037,709078,2020/11/13 05:00:00+00,PLEASE & THANK YOU,800 E MARKET ST,40206.0,2020/11/13 05:00:00+00,7,FIELD
2038,710391,2020/11/25 05:00:00+00,DERBY CITY GAMING,4520 POPLAR LEVEL RD,40213.0,2020/12/02 05:00:00+00,7,FIELD
2039,701233,2020/07/14 03:59:59+00,HUNTERS MARKET,6303 LOWER HUNTERS TRACE,40258.0,2020/07/15 03:59:59+00,7,FIELD
2040,701356,2020/07/11 03:59:59+00,CAPTAIN'S QUARTERS,5700 CAPTAINS QUARTERS RD,40027.0,2020/07/16 03:59:59+00,7,FIELD
2041,701369,2020/07/03 03:59:59+00,DECCA,812 E MARKET ST,40206.0,2020/07/03 03:59:59+00,7,FIELD
2042,701489,2020/07/16 03:59:59+00,RUMORS,12339 SHELBYVILLE RD,40243.0,2020/07/21 03:59:59+00,7,FIELD
2043,701598,2020/07/20 03:59:59+00,UNITED STATES POSTAL SERVICE,4500 ANNSHIRE AVE,40213.0,2020/08/25 03:59:59+00,7,FIELD
2044,701835,2020/07/21 03:59:59+00,CIRCLE K #4703242,8615 NATIONAL TURNPIKE,40214.0,2020/07/31 03:59:59+00,7,FIELD
2045,701840,2020/07/21 03:59:59+00,BERRY BLVD LAUNDRY,1716 BERRY BLVD,40215.0,2020/08/26 03:59:59+00,7,FIELD
2046,701914,2020/07/22 03:59:59+00,WICKS PIZZA,975 BAXTER AVE,40204.0,2020/07/24 03:59:59+00,7,FIELD
2047,701929,2020/07/22 03:59:59+00,GRACIOUS PLENTY,9207 US HWY 42,40059.0,2020/07/22 03:59:59+00,7,FIELD
2048,701969,2020/07/21 03:59:59+00,KROGER L-224,2200 BROWNSBORO RD,40206.0,2020/07/25 03:59:59+00,7,FIELD
2049,702041,2020/07/23 03:59:59+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/07/28 03:59:59+00,7,FIELD
2050,702267,2020/07/25 03:59:59+00,KROGER L-752,3165 S 2ND ST,40208.0,2020/07/29 03:59:59+00,7,FIELD
2051,702281,2020/07/25 03:59:59+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
2052,702303,2020/07/27 03:59:59+00,B QUICK FOODMART,2119 UPPER HUNTERS TRACE,40216.0,2020/07/30 03:59:59+00,7,FIELD
2053,702364,2020/07/28 03:59:59+00,RUBY DENTAL,3510 BARDSTOWN ROAD,40218.0,2020/07/30 03:59:59+00,7,FIELD
2054,702410,2020/07/28 03:59:59+00,WICKS PIZZA,975 BAXTER AVE,40204.0,2020/07/30 03:59:59+00,7,FIELD
2055,702479,2020/07/29 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/07/30 03:59:59+00,7,FIELD
2056,702625,2020/07/30 03:59:59+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/08/10 03:59:59+00,7,FIELD
2057,702841,2020/08/02 03:59:59+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/08/04 03:59:59+00,7,FIELD
2058,708487,2020/11/07 05:00:00+00,BURLINGTON,9070 DIXIE HWY STE B,40258.0,2020/11/16 05:00:00+00,7,FIELD
2059,702572,2020/07/30 03:59:59+00,SOUTHSIDE CHRISTIAN CHILDCARE,3620 KLONDIKE LN,40218.0,2020/08/04 03:59:59+00,7,FIELD
2060,703815,2020/08/15 03:59:59+00,CRACKER BARREL #153,1401 KENTUCKY MILLS DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
2061,702868,2020/08/01 03:59:59+00,DERBY CITY FLEA MARKET,2900 7TH ST,40216.0,2020/09/21 03:59:59+00,7,FIELD
2062,704069,2020/08/23 03:59:59+00,SMOOTHIE KING,12430 SHELBYVILLE RD,40243.0,2020/08/24 03:59:59+00,7,FIELD
2063,708514,2020/11/09 05:00:00+00,OLD SCHOOL NY PIZZA,12907 FACTORY LN,40245.0,2020/11/11 05:00:00+00,7,FIELD
2064,701991,2020/07/23 03:59:59+00,TERRY CONVENIENT STORE,6600 TERRY RD,40258.0,2020/07/27 03:59:59+00,7,FIELD
2065,702693,2020/07/31 03:59:59+00,SPEEDWAY #9714,4340 CANE RUN RD,40216.0,2020/08/04 03:59:59+00,7,FIELD
2066,703877,2020/08/18 03:59:59+00,MASSEY BOOKKEEPING,7562 DIXIE HWY,40258.0,2020/09/01 03:59:59+00,7,FIELD
2067,703032,2020/08/03 03:59:59+00,MAGIC TOUCH SALON,913 NEW LAGRANGE RD,40242.0,2020/08/14 03:59:59+00,7,FIELD
2068,702136,2020/07/24 03:59:59+00,KROGER L-729,3616 BUECHEL BYPASS,40218.0,2020/07/27 03:59:59+00,7,FIELD
2069,708675,2020/11/11 05:00:00+00,WENDYS,3422 TAYLOR BLVD,40215.0,2020/11/12 05:00:00+00,7,FIELD
2070,703110,2020/08/05 03:59:59+00,KROGER L-360,6900 BARDSTOWN RD,40291.0,2020/08/04 03:59:59+00,7,FIELD
2071,703878,2020/08/18 03:59:59+00,SIGNATURE STUDIO,4121 SHELBYVILLE RD C,40207.0,2020/08/31 03:59:59+00,7,FIELD
2072,702182,2020/07/25 03:59:59+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/07/25 03:59:59+00,7,FIELD
2073,702770,2020/08/01 03:59:59+00,AKASHA BREWING COMPANY,909 E MARKET ST,40206.0,2020/08/01 03:59:59+00,7,FIELD
2074,704094,2020/08/24 03:59:59+00,MCDONALD'S,5630 BARDSTOWN RD,40291.0,2020/08/26 03:59:59+00,7,FIELD
2075,703907,2020/08/19 03:59:59+00,MCDONALD'S,3340 TAYLOR BLVD,40215.0,2020/08/19 03:59:59+00,7,FIELD
2076,702231,2020/07/27 03:59:59+00,KCC COMPANIES,2621 TECHNOLOGY DR,40299.0,2020/08/12 03:59:59+00,7,FIELD
2077,708700,2020/11/11 05:00:00+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/11/13 05:00:00+00,7,FIELD
2078,703278,2020/08/06 03:59:59+00,SHORTY'S FOOD MART #3,2133 DIXIE HWY,40210.0,2020/08/10 03:59:59+00,7,FIELD
2079,704574,2020/08/29 03:59:59+00,BOB'S DISCOUNT FURNITURE,4805 OUTER LOOP,40219.0,2020/08/29 03:59:59+00,7,FIELD
