reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
712871,2020/12/17 05:00:00+00,SUSHI WITH GUSTO,1805 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1817
712872,2020/12/17 05:00:00+00,FRESH MARKET #97,1805 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1818
712576,2020/12/10 05:00:00+00,ACADEMY SPORTS,4901 OUTER LOOP 33 #144,40219.0,2020/12/10 05:00:00+00,4,SURVEY,1819
712420,2020/12/11 05:00:00+00,SMOOTHIE KING,1504 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1820
712284,2020/12/12 05:00:00+00,GALLANT FOX BREWING,2132 NEW MAIN ST,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1821
712421,2020/12/11 05:00:00+00,QDOBA #2029,1500 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1822
712026,2020/12/11 05:00:00+00,ART EATABLES PRODUCTION,629 S 4TH ST,40202.0,2020/12/10 05:00:00+00,4,SURVEY,1823
712286,2020/12/12 05:00:00+00,IRISH ROVER CLUB,2319 FRANKFORT AVE,40206.0,2020/12/12 05:00:00+00,4,SURVEY,1824
712422,2020/12/11 05:00:00+00,SEVICHE A LATIN RESTAURANT,1538 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1825
712170,2020/12/11 05:00:00+00,JIMMY JOHN'S,9156 TAYLORSVILLE RD,40299.0,2020/12/11 05:00:00+00,4,SURVEY,1826
712234,2020/12/13 05:00:00+00,MAPLE INN,9416 TAYLORSVILLE RD,40299.0,2020/12/13 05:00:00+00,4,SURVEY,1827
712423,2020/12/11 05:00:00+00,LA PERLA NAILS AND SPA,1556 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1828
712171,2020/12/11 05:00:00+00,PIZZA HUT #036956,9160 TAYLORSVILLE RD,40299.0,2020/12/11 05:00:00+00,4,SURVEY,1829
712236,2020/12/13 05:00:00+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/12/13 05:00:00+00,4,SURVEY,1830
712424,2020/12/11 05:00:00+00,OK TIGER CLOTHING STORE,1572 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1831
712177,2020/12/11 05:00:00+00,ASPEN CREEK GRILL,302 BULLITT LN,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1832
712392,2020/12/14 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1833
712426,2020/12/11 05:00:00+00,PURRFECT DAY CAFE,1741 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1834
712200,2020/12/11 05:00:00+00,DOUBLE DRAGON II,5222 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1835
712393,2020/12/14 05:00:00+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,2020/12/14 05:00:00+00,4,SURVEY,1836
712427,2020/12/11 05:00:00+00,FUN TEA,1613 BARDSTOWN RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY,1837
712201,2020/12/11 05:00:00+00,PINA FIESTA MEXICAN GRILL,7895 DIXIE HWY,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1838
712394,2020/12/14 05:00:00+00,SUPER MERCADO PUEBLA,10119 TAYLORSVILLE RD,40299.0,2020/12/14 05:00:00+00,4,SURVEY,1839
712428,2020/12/11 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1840
712429,2020/12/11 05:00:00+00,DERBY CITY PIZZA,9910 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1841
712446,2020/12/11 05:00:00+00,JAK'S,1915 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1842
712447,2020/12/11 05:00:00+00,THORNTONS #157,1335 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1843
712448,2020/12/11 05:00:00+00,PIZZA PLACE,2931 RICHLAND AVE,40220.0,2020/12/11 05:00:00+00,4,SURVEY,1844
712449,2020/12/11 05:00:00+00,XSCAPE BLANKENBAKER 14,12450 SYCAMORE STATION PL,40299.0,2020/12/11 05:00:00+00,4,SURVEY,1845
712450,2020/12/11 05:00:00+00,VALLARTA MEXICAN SEAFOOD & GRILL,9874 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY,1846
712451,2020/12/11 05:00:00+00,OLIVE GARDEN #1327,1320 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1847
712452,2020/12/11 05:00:00+00,BILLY GOAT TAVERN KY AKA THE GOAT,700 LANDIS RIDGE DR,40245.0,2020/12/11 05:00:00+00,4,SURVEY,1848
712453,2020/12/11 05:00:00+00,OPTHAMOLOGY ASSOCIATES,3810 SPRINGHURST BLVD.,40241.0,2020/12/11 05:00:00+00,4,SURVEY,1849
712454,2020/12/11 05:00:00+00,VISIONWORKS,3571 SPRINGHURST BLVD.,40241.0,2020/12/11 05:00:00+00,4,SURVEY,1850
712475,2020/12/11 05:00:00+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1851
712477,2020/12/11 05:00:00+00,AUNTIE ANNE'S,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1852
712478,2020/12/11 05:00:00+00,STARBUCKS #2466,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1853
712479,2020/12/11 05:00:00+00,CALIFORNIA PIZZA KITCHEN,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1854
712480,2020/12/11 05:00:00+00,COOKIE PLACE,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1855
712481,2020/12/11 05:00:00+00,KING GYROS,7900 SHELBYVILLE RD,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1856
712483,2020/12/11 05:00:00+00,BRAVO CUCINA ITALIANA,206 BULLITT LN,40222.0,2020/12/11 05:00:00+00,4,SURVEY,1857
712505,2020/12/11 05:00:00+00,TEXAS ROADHOUSE,4406 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1858
712508,2020/12/11 05:00:00+00,ROOSTERS,4420 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1859
712509,2020/12/11 05:00:00+00,LOGANS ROADHOUSE,5229 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1860
712511,2020/12/11 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1861
712511,2020/12/11 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1862
712511,2020/12/11 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1863
712511,2020/12/11 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1864
712513,2020/12/11 05:00:00+00,WING STATION,2119 CRUMS LANE,40216.0,2020/12/11 05:00:00+00,4,SURVEY,1865
712516,2020/12/11 05:00:00+00,DERBY CITY PIZZA AND SPORTS BAR,5603 GREENWOOD ROAD,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1866
712176,2020/12/12 05:00:00+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/12/12 05:00:00+00,4,SURVEY,1867
712220,2020/12/12 05:00:00+00,TRIPLE CROWN PAVILION,1776 PLANTSIDE DR,40299.0,2020/12/12 05:00:00+00,4,SURVEY,1868
712222,2020/12/12 05:00:00+00,SPEEDWAY #9554,9416 SHELBYVILLE RD,40222.0,2020/12/14 05:00:00+00,4,SURVEY,1869
712224,2020/12/12 05:00:00+00,GINZA ASIAN BISTRO,9420 SHELBYVILLE RD,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1870
712226,2020/12/12 05:00:00+00,WENDYS,7601 SHELBYVILLE RD,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1871
712227,2020/12/12 05:00:00+00,J ALEXANDER'S,102 OXMOOR CT,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1872
712228,2020/12/12 05:00:00+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1873
712229,2020/12/12 05:00:00+00,BEARNO'S #502,855 S HURSTBOURNE PKWY,40222.0,2020/12/12 05:00:00+00,4,SURVEY,1874
712873,2020/12/17 05:00:00+00,PANERA BREAD,1801 RUDY LN,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1875
712202,2020/12/11 05:00:00+00,EL RODEO MEXICAN RESTAURANT,5204 ELZIE RD,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1876
712395,2020/12/14 05:00:00+00,FIVE STAR FOOD MART,10314 WATTERSON TRAIL,40299.0,2020/12/14 05:00:00+00,4,SURVEY,1877
712875,2020/12/17 05:00:00+00,GLEN OAKS COUNTRY CLUB,10601 WORTHINGTON LN,40059.0,2020/12/17 05:00:00+00,4,SURVEY,1878
712204,2020/12/11 05:00:00+00,SUBWAY #21369,9090 DIXIE HWY,40258.0,2020/12/11 05:00:00+00,4,SURVEY,1879
712399,2020/12/14 05:00:00+00,WENDYS,3610 BUECHEL BYPASS,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1880
712876,2020/12/17 05:00:00+00,STANDARD CLUB GOLF SHOP,8208 STANDARD CLUB LN,40241.0,2020/12/17 05:00:00+00,4,SURVEY,1881
712233,2020/12/11 05:00:00+00,FAMILY DOLLAR #21351,790 EASTERN PKWY,40217.0,2020/12/11 05:00:00+00,4,SURVEY,1882
712400,2020/12/14 05:00:00+00,WALGREENS #4194,2021 HIKES LN,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1883
712877,2020/12/17 05:00:00+00,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT RD,40059.0,2020/12/17 05:00:00+00,4,SURVEY,1884
712288,2020/12/11 05:00:00+00,FRAZIER HISTORY MUSEUM,829 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1885
712401,2020/12/14 05:00:00+00,SCHLOTZSKY'S,10531 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1886
712897,2020/12/17 05:00:00+00,CRACKER BARREL #522,10150 BROOKRIDGE VILLAGE BLVD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1887
712289,2020/12/11 05:00:00+00,KMAC CAFE,715 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1888
712402,2020/12/14 05:00:00+00,TACO BELL,10541 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1889
712898,2020/12/17 05:00:00+00,CIRCLE K #4703226,7951 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1890
712291,2020/12/11 05:00:00+00,SWEET PEACHES,1800 W MUHAMMAD ALI BLVD,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1891
712404,2020/12/14 05:00:00+00,O'CHARLEY'S,10641 FISCHER PARK DR,40222.0,2020/12/14 05:00:00+00,4,SURVEY,1892
712899,2020/12/17 05:00:00+00,GARDEN GATE FRUIT MARKET,4411 BRECKENRIDGE LN,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1893
712900,2020/12/17 05:00:00+00,MORE SHENANIGAN'S IRISH,4521 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1894
712901,2020/12/17 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1895
712902,2020/12/17 05:00:00+00,THORNTONS #54,4154 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1896
712903,2020/12/17 05:00:00+00,DINO'S BAKERY,4162 BARDSTOWN RD,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1897
712904,2020/12/17 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1898
712904,2020/12/17 05:00:00+00,BILLIARDS CLUB OF LOUISVILLE,5404 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1899
712905,2020/12/17 05:00:00+00,ROOSTERS,5338 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1900
712906,2020/12/17 05:00:00+00,HUNGRY PELICAN,5412 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1901
712907,2020/12/17 05:00:00+00,SPEEDWAY #9685,5510 BARDSTOWN RD,40291.0,2020/12/17 05:00:00+00,4,SURVEY,1902
712921,2020/12/17 05:00:00+00,CIRCLE K #4703228,5203 GREENWOOD RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1903
712922,2020/12/17 05:00:00+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1904
712923,2020/12/17 05:00:00+00,WALGREENS #17810,7500 TERRY RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1905
712925,2020/12/17 05:00:00+00,FAMILY DOLLAR #28914,6312 GREENWOOD RD,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1906
712926,2020/12/17 05:00:00+00,WENDYS,2800 PACKERLAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1907
712927,2020/12/17 05:00:00+00,SUBWAY #34164,2840 PACKERLAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1908
712928,2020/12/17 05:00:00+00,EL NOPAL,6521 PARAMOUNT PARK DR,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1909
712932,2020/12/17 05:00:00+00,FIRE OVEN PIZZA,2801 PACKERLAND WAY,40213.0,2020/12/17 05:00:00+00,4,SURVEY,1910
712936,2020/12/17 05:00:00+00,INDI'S RESTAURANT,4901 POPLAR LEVEL RD,40219.0,2020/12/17 05:00:00+00,4,SURVEY,1911
712942,2020/12/17 05:00:00+00,FAMILY DOLLAR #21434,431 W OAK ST,40203.0,2020/12/17 05:00:00+00,4,SURVEY,1912
712944,2020/12/17 05:00:00+00,WHITE CASTLE #19,7400 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1913
712945,2020/12/17 05:00:00+00,WALGREENS #9412,5100 DIXIE HWY,40216.0,2020/12/17 05:00:00+00,4,SURVEY,1914
712946,2020/12/17 05:00:00+00,DOLLAR GENERAL #12215,2701 S 4TH ST,40208.0,2020/12/17 05:00:00+00,4,SURVEY,1915
712948,2020/12/17 05:00:00+00,BIG LOTS,6650 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1916
712949,2020/12/17 05:00:00+00,GORDON FOOD SERVICE STORE,7483 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1917
712950,2020/12/17 05:00:00+00,DOLLAR GENERAL #12576,7850 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1918
712952,2020/12/17 05:00:00+00,THORNTONS #56,8400 DIXIE HWY,40258.0,2020/12/17 05:00:00+00,4,SURVEY,1919
712953,2020/12/17 05:00:00+00,FAMILY DOLLAR #20928,3277 TAYLOR BLVD,40215.0,2020/12/10 05:00:00+00,4,SURVEY,1920
712955,2020/12/17 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/12/17 05:00:00+00,4,SURVEY,1921
712974,2020/12/17 05:00:00+00,MENARDS,9625 PRESTON CROSSING BLVD,40229.0,2020/12/17 05:00:00+00,4,SURVEY,1922
712975,2020/12/17 05:00:00+00,PANCHITOS ICE CREAM & TAQUERIA,8118 PRESTON HWY STE 100,40219.0,2020/12/17 05:00:00+00,4,SURVEY,1923
713005,2020/12/17 05:00:00+00,VERA BRADLEY,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1924
713006,2020/12/17 05:00:00+00,CHILDREN'S PLACE,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1925
713007,2020/12/17 05:00:00+00,VICTORIA'S SECRET,5000 SHELBYVILLE RD.,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1926
713009,2020/12/17 05:00:00+00,PRIMAX WINDOWS DOORS AND MORE,5000 SHELBYVILLE RD,40207.0,2020/12/17 05:00:00+00,4,SURVEY,1927
713014,2020/12/17 05:00:00+00,H & R BLOCK,2213 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1928
713018,2020/12/17 05:00:00+00,ST. VINCENT DEPAUL THRIFT STORE,2217 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1929
713021,2020/12/17 05:00:00+00,DOLLAR TREE,2221 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,1930
713022,2020/12/17 05:00:00+00,LITTLE CAESARS,10274 SHELBYVILLE RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY,1931
713023,2020/12/17 05:00:00+00,BASKIN ROBBINS,10264 SHELBYVILLE RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY,1932
713024,2020/12/17 05:00:00+00,TIENDA LILLIE'S LATIN,10242 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1933
713025,2020/12/17 05:00:00+00,ROYALS HOT CHICKEN,10310 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1934
713026,2020/12/17 05:00:00+00,ROOSTERS,10430 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1935
713027,2020/12/17 05:00:00+00,LING LING,10476 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,1936
712405,2020/12/14 05:00:00+00,BOB EVANS #379,10761 FISCHER PARK DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1937
712293,2020/12/11 05:00:00+00,SUBWAY,725 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1938
712407,2020/12/14 05:00:00+00,MARTIN'S BARBEQUE JOINT,3408 INDIAN LAKE DR,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1939
712294,2020/12/11 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1940
712408,2020/12/14 05:00:00+00,PANDA EXPRESS #2658,10600 WESTPORT RD,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1941
712295,2020/12/11 05:00:00+00,DASHA BARBOUR'S SOUTHERN BISTRO,1300 W MUHAMMAD ALI BLVD,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1942
712409,2020/12/14 05:00:00+00,MOE'S SOUTHWEST GRILL,4652 CHAMBERLAIN LN,40241.0,2020/12/14 05:00:00+00,4,SURVEY,1943
712298,2020/12/11 05:00:00+00,"AH, WHATTA'BOUT MIMI",701 W MARKET ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY,1944
712430,2020/12/14 05:00:00+00,WHITE CASTLE #17,3705 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1945
712431,2020/12/14 05:00:00+00,EDEN AND KISSI,3912 BARDSTOWN RD STE 101,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1946
712432,2020/12/14 05:00:00+00,CAFE JOKER,3912 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1947
712433,2020/12/14 05:00:00+00,SENEGAMBIA INTERNATIONAL RESTAURANT,3927 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1948
712434,2020/12/14 05:00:00+00,ARNO PIZZA,3933 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1949
712436,2020/12/14 05:00:00+00,DAKSHIN,4742 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1950
712437,2020/12/14 05:00:00+00,DOLLAR GENERAL #598,4744 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1951
712438,2020/12/14 05:00:00+00,SUBZI MANDI,4746 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1952
712439,2020/12/14 05:00:00+00,MI PREFERIDA,4752 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1953
712440,2020/12/14 05:00:00+00,CIRCLE K #4703237,4700 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1954
712441,2020/12/14 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY,1955
712442,2020/12/14 05:00:00+00,FIVE BELOW,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1956
712443,2020/12/14 05:00:00+00,FIRST LADY NAILS,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1957
712444,2020/12/14 05:00:00+00,SALLY BEAUTY SUPPLY,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1958
712445,2020/12/14 05:00:00+00,JOELLA'S,13401 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURVEY,1959
712503,2020/12/14 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/14 05:00:00+00,4,SURVEY,1960
712519,2020/12/14 05:00:00+00,FULL SWING INDOOR GOLF,7100 PRESTON HWY,40219.0,2020/12/14 05:00:00+00,4,SURVEY,1961
712523,2020/12/14 05:00:00+00,SOUTHSIDE CHRISTIAN,817 S 2ND ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY,1962
712526,2020/12/14 05:00:00+00,U OF L EARLY LEARNING CENTER,409 REG SMITH CIRCLE,40208.0,2020/12/14 05:00:00+00,4,SURVEY,1963
712527,2020/12/14 05:00:00+00,NOODLES & COMPANY,319 W CARDINAL BLVD,40208.0,2020/12/14 05:00:00+00,4,SURVEY,1964
712528,2020/12/14 05:00:00+00,CIRCLE K #4700075,1630 ARTHUR ST,40217.0,2020/12/14 05:00:00+00,4,SURVEY,1965
712529,2020/12/14 05:00:00+00,KEYSTONE LEARNING ACADEMY,1705 S 13TH ST,40210.0,2020/12/14 05:00:00+00,4,SURVEY,1966
712531,2020/12/14 05:00:00+00,DURAMART,1480 S 7TH ST,40208.0,2020/12/14 05:00:00+00,4,SURVEY,1967
712532,2020/12/14 05:00:00+00,LOVE MY CHILDREN,737 S 8TH ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY,1968
712533,2020/12/14 05:00:00+00,BRIGHT HORIZONS CHILDCARE,632 S 4TH ST,40202.0,2020/12/14 05:00:00+00,4,SURVEY,1969
712299,2020/12/11 05:00:00+00,LIL GENIUS CHILDCARE,1121 W BROADWAY,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1970
712301,2020/12/11 05:00:00+00,OLLIE'S TROLLEY #9,978 S 3RD ST,40203.0,2020/12/11 05:00:00+00,4,SURVEY,1971
712303,2020/12/11 05:00:00+00,MAGNOLIA FOODS CATERING,621 W MAGNOLIA ST,40208.0,2020/12/11 05:00:00+00,4,SURVEY,1972
712304,2020/12/11 05:00:00+00,INTERNATIONAL KIDS ACADEMY,3630 ELDERWOOD WAY,40215.0,2020/12/11 05:00:00+00,4,SURVEY,1973
712306,2020/12/11 05:00:00+00,KUHL'S LIQUORS & DELI,7302 GRADE LN,40219.0,2020/12/11 05:00:00+00,4,SURVEY,1974
712307,2020/12/11 05:00:00+00,PEACE OF MIND PRESCHOOL,3730 MANSLICK RD,40215.0,2020/12/11 05:00:00+00,4,SURVEY,1975
712311,2020/12/11 05:00:00+00,CHEDDAR'S SCRATCH KITCHEN #2142,3521 OUTER LOOP,40219.0,2020/12/11 05:00:00+00,4,SURVEY,1976
712312,2020/12/11 05:00:00+00,STOOGES,7123 GRADE LN,40213.0,2020/12/11 05:00:00+00,4,SURVEY,1977
712327,2020/12/11 05:00:00+00,RAINBOW BLOSSOM,3738 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1978
712331,2020/12/11 05:00:00+00,STARBUCKS #10559,3702 FRANKFORT AVE,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1979
712334,2020/12/11 05:00:00+00,COALS ARTISAN PIZZA,3724 FRANKFORT AVE,40206.0,2020/12/11 05:00:00+00,4,SURVEY,1980
712337,2020/12/11 05:00:00+00,EDIBLE ARRANGEMENTS,3701 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1981
712339,2020/12/11 05:00:00+00,MEXA STEAK TACOS,3701 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1982
712344,2020/12/11 05:00:00+00,BURGERIM,3733 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1983
712345,2020/12/11 05:00:00+00,COOKING AT THE COTTAGE,3739 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1984
712347,2020/12/11 05:00:00+00,LAZER BLAZE,4121 SHELBYVILLE RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1985
712349,2020/12/11 05:00:00+00,DOLLAR TREE,4121 SHELBYVILLE RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY,1986
