object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
973.0,699014.0,2020/06/09 03:59:59+00,THE WOODS AT ST THOMAS,6701 FALLEN LEAF CIRCLE,40241.0,2020/06/11 03:59:59+00,7,FIELD
974.0,695786.0,2020/04/16 03:59:59+00,HUNSINGER LANE LAUNDRY,3044 HUNSINGER LANE,40220.0,2020/04/17 03:59:59+00,7,FIELD
975.0,701048.0,2020/07/13 03:59:59+00,ALL ABOUT KIDS,2531 BLANKENBAKER PKY,40299.0,2020/07/15 03:59:59+00,7,FIELD
976.0,699377.0,2020/06/16 03:59:59+00,EXECUTIVE STRIKE & SPARE,911 PHILLIPS LN,40209.0,2020/06/17 03:59:59+00,7,FIELD
977.0,697913.0,2020/05/18 03:59:59+00,LONG JOHN SILVER'S #14,3407 W BROADWAY,40211.0,2020/05/19 03:59:59+00,7,FIELD
978.0,696068.0,2020/04/20 03:59:59+00,SCHELLERS FITNESS & CYCLING,8323 PRESTON HIGHWAY,40219.0,2020/04/23 03:59:59+00,7,FIELD
979.0,701057.0,2020/07/13 03:59:59+00,KROGER L-763,520 N 35TH ST,40212.0,2020/07/14 03:59:59+00,7,FIELD
980.0,699407.0,2020/06/16 03:59:59+00,EL NOPAL,962 BAXTER AVE,40204.0,2020/06/23 03:59:59+00,7,FIELD
981.0,697931.0,2020/05/18 03:59:59+00,DOLLAR GENERAL #538,11909 DIXIE HWY,40272.0,2020/05/19 03:59:59+00,7,FIELD
982.0,696147.0,2020/04/14 03:59:59+00,SACRED HEART VILLAGE ONE,2110 PAYNE ST #209,40206.0,2020/04/21 03:59:59+00,7,FIELD
983.0,701111.0,2020/07/13 03:59:59+00,TOP NOTCH,3300 ALGONQUIN PKWY,40211.0,2020/07/14 03:59:59+00,7,FIELD
984.0,699790.0,2020/06/23 03:59:59+00,THE LANTERN AT MORNING POINTE ALZHEIMER’S CENTER O,4701 S HURSTBOURNE LN,40291.0,2020/07/07 03:59:59+00,7,FIELD
985.0,697950.0,2020/05/13 03:59:59+00,RESIDENCE,1606 TREVILIAN WAY,40205.0,2020/05/15 03:59:59+00,7,FIELD
986.0,696152.0,2020/04/17 03:59:59+00,RESIDENT,13401 SPRING VILLA CT UNIT 203,40245.0,2020/04/21 03:59:59+00,7,FIELD
987.0,694428.0,2020/04/01 03:59:59+00,DR PEPPER/7UP BOTTLING,6207 STRAWBERRY LN,40214.0,2020/04/03 03:59:59+00,7,FIELD
988.0,699795.0,2020/06/23 03:59:59+00,FAIRDALE POST OFFICE,4118 MOUNT HOLLY RD,40118.0,2020/07/09 03:59:59+00,7,FIELD
989.0,698131.0,2020/05/21 03:59:59+00,BEN'S BARGAIN CENTER,10713 DIXIE HWY,40272.0,2020/05/22 03:59:59+00,7,FIELD
990.0,696164.0,2020/04/07 03:59:59+00,GENERAL ELECTRIC,4000 BUECHEL BANK RD,40225.0,2020/04/22 03:59:59+00,7,FIELD
991.0,694454.0,2020/04/02 03:59:59+00,PACKING UNLIMITED,1729 MCCLOSKEY AVE,40210.0,2020/04/08 03:59:59+00,7,FIELD
992.0,699926.0,2020/06/24 03:59:59+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/06/25 03:59:59+00,7,FIELD
993.0,698175.0,2020/05/21 03:59:59+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/05/21 03:59:59+00,7,FIELD
994.0,696440.0,2020/04/24 03:59:59+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
995.0,694675.0,2020/04/03 03:59:59+00,WALMART #5183,3800 RUCKRIEGEL PKWY,40299.0,2020/04/07 03:59:59+00,7,FIELD
996.0,700276.0,2020/06/27 03:59:59+00,SUBWAY,3935 S 7TH ST,40216.0,2020/06/30 03:59:59+00,7,FIELD
997.0,698217.0,2020/05/22 03:59:59+00,DAIRY QUEEN #097,4137 TAYLOR BLVD,40215.0,2020/05/28 03:59:59+00,7,FIELD
998.0,696468.0,2020/04/24 03:59:59+00,MCDONALD'S #35,6701 DIXIE HWY,40258.0,2020/04/25 03:59:59+00,7,FIELD
999.0,695091.0,2020/04/08 03:59:59+00,POP UP SHOP,7900 SHELBYVILLE ROAD,40222.0,2020/04/09 03:59:59+00,7,FIELD
1000.0,700654.0,2020/07/07 03:59:59+00,BURLINGTON,9070 DIXIE HWY,40258.0,2020/07/30 03:59:59+00,7,FIELD
1001.0,698340.0,2020/05/27 03:59:59+00,IROQUOIS LAUNDRY,5337 MITSCHER AVE,40214.0,2020/06/15 03:59:59+00,7,FIELD
1002.0,696629.0,2020/04/28 03:59:59+00,ALDI #36,5109 DIXIE HWY,40216.0,2020/04/29 03:59:59+00,7,FIELD
1003.0,700814.0,2020/07/09 03:59:59+00,UPS,1920 OUTER LOOP,40219.0,2020/08/04 03:59:59+00,7,FIELD
1004.0,698561.0,2020/05/29 03:59:59+00,CRACKER BARREL,11000 DIXIE HWY,40272.0,2020/05/29 03:59:59+00,7,FIELD
1005.0,696710.0,2020/04/29 03:59:59+00,SPRINT ACCOUNT,1860 OUTER LOOP,40219.0,2020/04/30 03:59:59+00,7,FIELD
1006.0,698582.0,2020/05/29 03:59:59+00,THE OAKS AT ST ANDREWS,6817 BROOKLAWN DR,40214.0,2020/06/23 03:59:59+00,7,FIELD
1007.0,695108.0,2020/04/07 03:59:59+00,CABELA'S,5100 NORTON HEALTHCARE BLVD,40241.0,2020/04/09 03:59:59+00,7,FIELD
1008.0,700826.0,2020/07/09 03:59:59+00,PAPA JOHN'S,5709 BARDSTOWN RD,40291.0,2020/07/10 03:59:59+00,7,FIELD
1009.0,696801.0,2020/04/24 03:59:59+00,PANHANDLERS,9500 BROWNSBORO RD,40241.0,2020/04/29 03:59:59+00,7,FIELD
1010.0,698584.0,2020/05/29 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/06/02 03:59:59+00,7,FIELD
1011.0,695202.0,2020/04/09 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/04/10 03:59:59+00,7,FIELD
1012.0,700831.0,2020/07/09 03:59:59+00,LOWE'S,6651 DIXIE HWY,40258.0,2020/07/14 03:59:59+00,7,FIELD
1013.0,696846.0,2020/04/24 03:59:59+00,RESIDENCE,1108 HATHAWAY AVE,40215.0,2020/04/30 03:59:59+00,7,FIELD
1014.0,698747.0,2020/06/02 03:59:59+00,APARTMENT BUILDING,1844 APPLETON LN UNIT #100,40216.0,2020/06/06 03:59:59+00,7,FIELD
1015.0,695387.0,2020/04/13 03:59:59+00,IROQUOIS FRUIT MARKET,5405 NEW CUT RD,40214.0,2020/04/15 03:59:59+00,7,FIELD
1016.0,701243.0,2020/07/14 03:59:59+00,BP MINI MART INC,1871 BERRY BLVD,40215.0,2020/07/15 03:59:59+00,7,FIELD
1017.0,696869.0,2020/04/30 03:59:59+00,DINO'S II,2601 W BROADWAY,40211.0,2020/04/30 03:59:59+00,7,FIELD
1018.0,696885.0,2020/04/30 03:59:59+00,SHELL SELECT #1,4950 BROWNSBORO RD,40222.0,2020/05/01 03:59:59+00,7,FIELD
1019.0,696895.0,2020/04/28 03:59:59+00,APARTMENT COMPLEX,1024 MAGAZINE,40203.0,2020/04/30 03:59:59+00,7,FIELD
1020.0,696960.0,2020/05/01 03:59:59+00,WALGREENS #6443,990 BAXTER AVE,40204.0,2020/05/04 03:59:59+00,7,FIELD
1021.0,696970.0,2020/05/01 03:59:59+00,FAIRDALE VALERO,1101 FAIRDALE RD,40118.0,2020/05/05 03:59:59+00,7,FIELD
1022.0,697024.0,2020/05/04 03:59:59+00,ADVANCED AUTO PARTS,12001 SHELBYVILLE RD,40243.0,2020/05/04 03:59:59+00,7,FIELD
1023.0,697132.0,2020/05/05 03:59:59+00,BOYZ II MEAN BARBER SHOP,7296 MANSLICK RD,40214.0,2020/05/05 03:59:59+00,7,FIELD
1024.0,697152.0,2020/05/05 03:59:59+00,MCDONALD'S,1100 S HURSTBOURNE PKWY,40222.0,2020/05/06 03:59:59+00,7,FIELD
1025.0,697156.0,2020/05/05 03:59:59+00,ACE'S SLUSHIE WORLD,1821 W BROADWAY,40203.0,2020/05/06 03:59:59+00,7,FIELD
1026.0,697215.0,2020/05/04 03:59:59+00,RESIDENCE,2035 LYTLE ST,40203.0,2020/05/05 03:59:59+00,7,FIELD
1027.0,697219.0,2020/05/06 03:59:59+00,TUESDAY MORNING,9240 WESTPORT RD,40242.0,2020/05/08 03:59:59+00,7,FIELD
1028.0,697299.0,2020/05/07 03:59:59+00,REV A SHELF,2410 PLANTSIDE DRIVE,40299.0,2020/05/12 03:59:59+00,7,FIELD
1029.0,697301.0,2020/05/07 03:59:59+00,INTERNATIONAL PAPER,4400 PROGRESS BLVD,40218.0,2020/05/08 03:59:59+00,7,FIELD
1030.0,697351.0,2020/05/08 03:59:59+00,SHORTY'S FOOD MART #3,2133 DIXIE HWY,40210.0,2020/05/11 03:59:59+00,7,FIELD
1031.0,697431.0,2020/05/11 03:59:59+00,KROGER L-389,5929 TIMBER RIDGE DR,40059.0,2020/05/12 03:59:59+00,7,FIELD
1032.0,697481.0,2020/05/12 03:59:59+00,POPEYE'S,3317 BARDSTOWN RD,40218.0,2020/05/12 03:59:59+00,7,FIELD
1033.0,697524.0,2020/05/12 03:59:59+00,PACKAGING UNLIMITED,1729 MCCLOSKEY AVE,40210.0,2020/05/13 03:59:59+00,7,FIELD
1034.0,697634.0,2020/05/13 03:59:59+00,BOONE'S MARATHON,521 N 22ND ST,40203.0,2020/05/15 03:59:59+00,7,FIELD
1035.0,697675.0,2020/05/13 03:59:59+00,FAMILY DOLLAR #22087,1419 W JEFFERSON ST,40203.0,2020/05/15 03:59:59+00,7,FIELD
1036.0,697704.0,2020/05/14 03:59:59+00,ALIGN YOUR SPINE CHIROPRACTIC STE B,4107 BROWNS LN,40220.0,2020/05/15 03:59:59+00,7,FIELD
1037.0,697935.0,2020/05/18 03:59:59+00,MEXICANA,6201 PRESTON HWY,40219.0,2020/05/20 03:59:59+00,7,FIELD
1038.0,698106.0,2020/05/20 03:59:59+00,PARKWAY PRODUCE,2601 PRESTON HWY,40217.0,2020/05/21 03:59:59+00,7,FIELD
1039.0,698379.0,2020/05/27 03:59:59+00,MILESTONE WELLNESS CENTER,750 CYPRESS STATION DR,40207.0,2020/05/28 03:59:59+00,7,FIELD
1040.0,698398.0,2020/05/27 03:59:59+00,PAUL MITCHELL SCHOOL OF BEAUTY,156 N HURSTBOURNE PKWY,40222.0,2020/05/28 03:59:59+00,7,FIELD
1041.0,698763.0,2020/06/02 03:59:59+00,DAIRY QUEEN,400 FAIRDALE RD,40118.0,2020/06/04 03:59:59+00,7,FIELD
1042.0,698967.0,2020/06/08 03:59:59+00,HOME DEPORT,6840 DIXIE HWY,40258.0,2020/06/17 03:59:59+00,7,FIELD
1043.0,699072.0,2020/06/10 03:59:59+00,RUBY DENTAL @ BRACES,3510 BARDSTOWN RD,40218.0,2020/06/11 03:59:59+00,7,FIELD
1044.0,699086.0,2020/06/10 03:59:59+00,OWL CREEK SUBDIVISION,10607 HOBBS STATION ROAD,40223.0,2020/06/19 03:59:59+00,7,FIELD
1045.0,699579.0,2020/06/18 03:59:59+00,KROGER L-350,5533 NEW CUT RD,40214.0,2020/06/30 03:59:59+00,7,FIELD
1046.0,700190.0,2020/06/29 03:59:59+00,GREAT CLIPS,3348 HIKES LN,40220.0,2020/07/13 03:59:59+00,7,FIELD
1047.0,700612.0,2020/07/06 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2020/07/08 03:59:59+00,7,FIELD
1048.0,700645.0,2020/07/07 03:59:59+00,LOUISVILLE BOAT CLUB / MAIN KITCHEN,4200 RIVER RD,40207.0,2020/07/06 03:59:59+00,7,FIELD
1049.0,700781.0,2020/07/04 03:59:59+00,LAS MARIA'S,4801 OUTER LOOP FC6,40219.0,2020/07/04 03:59:59+00,7,FIELD
1050.0,701033.0,2020/07/11 03:59:59+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/07/31 03:59:59+00,7,FIELD
1051.0,701035.0,2020/07/11 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/07/15 03:59:59+00,7,FIELD
1052.0,701038.0,2020/07/11 03:59:59+00,FRANK'S MEAT & PRODUCE DELI,3342 PRESTON HWY,40213.0,2020/07/14 03:59:59+00,7,FIELD
1053.0,699783.0,2020/06/23 03:59:59+00,MEIJER #162,9905 DIXIE HWY,40272.0,2020/06/25 03:59:59+00,7,FIELD
1054.0,695723.0,2020/04/16 03:59:59+00,PEARL MEDICAL CENTER,2202 BUECHEL AVENUE,40218.0,2020/04/17 03:59:59+00,7,FIELD
1055.0,695891.0,2020/04/17 03:59:59+00,MCALISTER'S,4677 OUTER LOOP,40219.0,2020/04/20 03:59:59+00,7,FIELD
1056.0,701244.0,2020/07/14 03:59:59+00,CIRCLE K #4703311,2911 BARDSTOWN RD,40205.0,2020/08/26 03:59:59+00,7,FIELD
1057.0,698995.0,2020/06/08 03:59:59+00,SUBWAY,10500 DIXIE HWY,40272.0,2020/06/10 03:59:59+00,7,FIELD
1058.0,695927.0,2020/04/14 03:59:59+00,UNKNOWN,8902 SWAN HILL RD,40241.0,2020/04/17 03:59:59+00,7,FIELD
1059.0,701339.0,2020/07/15 03:59:59+00,KROGER L-327,2710 W BROADWAY,40211.0,2020/07/20 03:59:59+00,7,FIELD
1060.0,699014.0,2020/06/09 03:59:59+00,THE WOODS AT ST THOMAS,6701 FALLEN LEAF CIRCLE,40241.0,2020/06/16 03:59:59+00,7,FIELD
1061.0,695970.0,2020/04/17 03:59:59+00,SUPER BEAUTY,4420 DIXIE HIGHWAY,40216.0,2020/04/20 03:59:59+00,7,FIELD
1062.0,701346.0,2020/07/15 03:59:59+00,SPEEDWAY #9714,4340 CANE RUN RD,40216.0,2020/07/17 03:59:59+00,7,FIELD
1063.0,700297.0,2020/06/30 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/07/01 03:59:59+00,7,FIELD
1064.0,696009.0,2020/04/20 03:59:59+00,CROSSROADS TREATMENT CENTER,1700 CARGO CT,40299.0,2020/04/20 03:59:59+00,7,FIELD
1065.0,699933.0,2020/06/24 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/06/25 03:59:59+00,7,FIELD
1066.0,701367.0,2020/07/03 03:59:59+00,GALAXIE,732 E MARKET ST,40202.0,2020/07/03 03:59:59+00,7,FIELD
1067.0,700352.0,2020/06/30 03:59:59+00,MARTIN FOX AND ASSOCIATES,4001 KRESGE WAY STE 320,40204.0,2020/07/06 03:59:59+00,7,FIELD
1068.0,696129.0,2020/04/21 03:59:59+00,MEIJER #164,4100 TOWNE CENTER DR,40241.0,2020/04/22 03:59:59+00,7,FIELD
1069.0,699939.0,2020/06/24 03:59:59+00,MCDONALD'S #6859,7426 OLD 3RD STREET RD,40214.0,2020/06/24 03:59:59+00,7,FIELD
1070.0,701732.0,2020/07/19 03:59:59+00,CITY BARBEQUE & CATERING,9429 VIKING CENTER DR,40222.0,2020/07/21 03:59:59+00,7,FIELD
1071.0,700469.0,2020/07/01 03:59:59+00,PRICELESS FOODS,7813 BEULAH CHURCH RD,40228.0,2020/06/26 03:59:59+00,7,FIELD
1072.0,701018.0,2020/07/11 03:59:59+00,STOOGES,7123 GRADE LN,40213.0,2020/07/29 03:59:59+00,7,FIELD
1073.0,701026.0,2020/07/11 03:59:59+00,THORNTONS #49,11710 DIXIE HWY,40272.0,2020/07/16 03:59:59+00,7,FIELD
1074.0,701323.0,2020/07/15 03:59:59+00,NOUVELLE,214 S CLAY ST,40202.0,2020/07/03 03:59:59+00,7,FIELD
1075.0,701333.0,2020/07/15 03:59:59+00,KROGER L-400,4009 POPLAR LEVEL RD,40213.0,2020/07/16 03:59:59+00,7,FIELD
1076.0,701428.0,2020/07/16 03:59:59+00,AUTO ZONE,6231 PRESTON HWY,40219.0,2020/08/26 03:59:59+00,7,FIELD
1077.0,701496.0,2020/07/16 03:59:59+00,CIRCLE K #4703363,12415 TAYLORSVILLE RD,40299.0,2020/07/17 03:59:59+00,7,FIELD
1078.0,701800.0,2020/07/20 03:59:59+00,BURGER KING #885,4030 SHELBYVILLE RD,40207.0,2020/07/22 03:59:59+00,7,FIELD
1079.0,701801.0,2020/07/20 03:59:59+00,CIRCLE K #4703245,5001 PRESTON HWY,40213.0,2020/07/24 03:59:59+00,7,FIELD
1080.0,701848.0,2020/07/22 03:59:59+00,ST VINCENT DEPAUL THRIFT STORE,10280 SHELBYVILLE RD,40223.0,2020/09/01 03:59:59+00,7,FIELD
1081.0,701855.0,2020/07/22 03:59:59+00,KROGER L-376,4501 OUTER LOOP,40219.0,2020/07/22 03:59:59+00,7,FIELD
1082.0,701916.0,2020/07/22 03:59:59+00,GARDINER LANE POST OFFICE,1420 GARDINER LANE,40231.0,2020/08/20 03:59:59+00,7,FIELD
1083.0,693622.0,2020/03/25 03:59:59+00,CONSTRUCTION CREW,928 E BROADWAY,40204.0,2020/03/26 03:59:59+00,7,FIELD
1084.0,702365.0,2020/07/28 03:59:59+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
1085.0,693779.0,2020/03/25 03:59:59+00,EMW WOMEN' SURGICAL CENTER,136 W MARKET ST,40202.0,2020/03/26 03:59:59+00,7,FIELD
1086.0,694741.0,2020/04/06 03:59:59+00,PRESBYTERIAN CHURCH,1340 BERRY BLVD,40215.0,2020/04/10 03:59:59+00,7,FIELD
1087.0,694951.0,2020/04/06 03:59:59+00,RESIDENT,227 STEEDLY DR,40214.0,2020/04/06 03:59:59+00,7,FIELD
1088.0,695488.0,2020/04/14 03:59:59+00,SALVATION ARMY,911 S BROOK ST,40203.0,2020/04/14 03:59:59+00,7,FIELD
1089.0,695650.0,2020/04/15 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/04/17 03:59:59+00,7,FIELD
1090.0,695655.0,2020/04/15 03:59:59+00,UPS,911 GRADE LN,40213.0,2020/04/22 03:59:59+00,7,FIELD
1091.0,695738.0,2020/04/16 03:59:59+00,GRAND STATION OFFICE CONDO,8135 NEW LA GRANGE RD,40222.0,2020/04/20 03:59:59+00,7,FIELD
1092.0,695785.0,2020/04/16 03:59:59+00,BRAKEAWAY,5206 DIXIE HWY,40216.0,2020/04/20 03:59:59+00,7,FIELD
1093.0,695899.0,2020/04/17 03:59:59+00,RIVER CITY GLASS & MIRROR,9735 3RD STREET RD,40272.0,2020/04/18 03:59:59+00,7,FIELD
1094.0,695911.0,2020/04/17 03:59:59+00,REV-A-SHELF,12400 EARL JONES WAY,40299.0,2020/04/20 03:59:59+00,7,FIELD
1095.0,695925.0,2020/04/15 03:59:59+00,RESIDENT,6914 MOOREWICK WAY,40272.0,2020/04/17 03:59:59+00,7,FIELD
1096.0,695926.0,2020/04/14 03:59:59+00,RESIDENT,121 FREEMAN AVE,40214.0,2020/04/17 03:59:59+00,7,FIELD
1097.0,695932.0,2020/04/19 03:59:59+00,BISCUIT BELLY,900 E MAIN ST,40206.0,2020/04/20 03:59:59+00,7,FIELD
1098.0,695954.0,2020/04/20 03:59:59+00,JEFF WYLER HONDA AUTO MALL,5244 DIXIE HWY,40216.0,2020/04/21 03:59:59+00,7,FIELD
1099.0,695965.0,2020/04/17 03:59:59+00,FALCON FULFILLMENT,2100 WATTERSON TRAIL,40299.0,2020/04/20 03:59:59+00,7,FIELD
1100.0,695980.0,2020/04/20 03:59:59+00,WALMART #3610,7100 RAGGARD RD,40216.0,2020/04/20 03:59:59+00,7,FIELD
1101.0,696065.0,2020/04/20 03:59:59+00,EXQUISITE CARE WASH,3942 CANE RUN ROAD,40211.0,2020/11/12 05:00:00+00,7,FIELD
1102.0,696136.0,2020/04/20 03:59:59+00,RESIDENT,13924 FANCY GAP DR,40299.0,2020/04/21 03:59:59+00,7,FIELD
1103.0,696140.0,2020/04/20 03:59:59+00,RESIDENT,9110 DANBY CT,40291.0,2020/04/21 03:59:59+00,7,FIELD
1104.0,696150.0,2020/04/20 03:59:59+00,UNKNOWN,5101 SOUTHSIDE DR UNIT 1,40214.0,2020/04/21 03:59:59+00,7,FIELD
1105.0,696285.0,2020/04/22 03:59:59+00,SPEEDWAY #5043,4417 DIXIE HWY,40216.0,2020/04/24 03:59:59+00,7,FIELD
1106.0,700207.0,2020/06/29 03:59:59+00,HARLEY CENTER DENTAL,6415 BARDSTOWN RD,40291.0,2020/07/07 03:59:59+00,7,FIELD
1107.0,701862.0,2020/07/22 03:59:59+00,TIP & TOE,7407 3RD ST RD,40214.0,2020/08/10 03:59:59+00,7,FIELD
1108.0,702478.0,2020/07/29 03:59:59+00,THORNTONS #162,9400 WESTPORT RD,40241.0,2020/07/30 03:59:59+00,7,FIELD
1109.0,696135.0,2020/04/20 03:59:59+00,RESIDENT,8742 RUNNING FOX CIR,40291.0,2020/04/21 03:59:59+00,7,FIELD
1110.0,700260.0,2020/06/25 03:59:59+00,THORNTONS #155,8405 NATIONAL TURNPIKE,40214.0,2020/06/24 03:59:59+00,7,FIELD
1111.0,701978.0,2020/07/22 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/07/28 03:59:59+00,7,FIELD
1112.0,693421.0,2020/03/23 03:59:59+00,BUSINESS,5400 PRESTON HWY UNIT A,40213.0,2020/03/31 03:59:59+00,7,FIELD
1113.0,696471.0,2020/04/24 03:59:59+00,ZAXBY'S,4949 DIXIE HWY,40216.0,2020/04/25 03:59:59+00,7,FIELD
1114.0,700608.0,2020/07/06 03:59:59+00,SCHULTE HOSPITALITY GROUP,2000 HIGH WICKHAM PL STE 300,40245.0,2020/08/10 03:59:59+00,7,FIELD
1115.0,702036.0,2020/07/23 03:59:59+00,BEEF O'BRADY'S,11324 PRESTON HWY,40229.0,2020/07/27 03:59:59+00,7,FIELD
1116.0,694505.0,2020/04/02 03:59:59+00,CRICKET CELL PHONE STORE,5751 PRESTON HWY,40219.0,2020/04/04 03:59:59+00,7,FIELD
1117.0,696647.0,2020/04/28 03:59:59+00,KOCH FILTER,8401 AIR COMMERCE DR,40219.0,2020/04/29 03:59:59+00,7,FIELD
1118.0,700940.0,2020/07/10 03:59:59+00,SUBWAY,3935 S 7TH ST,40216.0,2020/07/09 03:59:59+00,7,FIELD
1119.0,702249.0,2020/07/25 03:59:59+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/07/28 03:59:59+00,7,FIELD
1120.0,694806.0,2020/04/07 03:59:59+00,IROQUOIS VFW POST #6182,992 LONGFIELD AVE,40215.0,2020/04/11 03:59:59+00,7,FIELD
1121.0,696671.0,2020/04/28 03:59:59+00,HEINE BROTHERS COFFEE,2714 FRANKFORT AVE,40206.0,2020/04/30 03:59:59+00,7,FIELD
1122.0,701031.0,2020/07/11 03:59:59+00,MOBY DICK,12012 SHELBYVILLE RD,40243.0,2020/07/13 03:59:59+00,7,FIELD
1123.0,702361.0,2020/07/28 03:59:59+00,EXPRESSWAY FOOD MART,1420 W BROADWAY,40203.0,2020/07/29 03:59:59+00,7,FIELD
1124.0,695059.0,2020/04/08 03:59:59+00,CASH AMERICA PAWN SHOP,5516 NEW CUT RD,40214.0,2020/04/14 03:59:59+00,7,FIELD
1125.0,696806.0,2020/04/24 03:59:59+00,RESIDENCE,3113 HENDON RD,40220.0,2020/04/29 03:59:59+00,7,FIELD
1126.0,701071.0,2020/07/13 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/07/15 03:59:59+00,7,FIELD
