crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
7652e45e8589c15f9ce5a638ed5e3ceca1ef4364dbf602ac5e140acc45042ff2,2021-02,Durham Constabulary,Durham Constabulary,-1.547464,54.779994,On or near MUSGAVE GARDENS,E01020723,County Durham 053D,Investigation complete; no suspect identified
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Durham Constabulary,Durham Constabulary,-1.525706,54.742041,On or near VICTORIA SQUARE,E01020786,County Durham 041A,Further investigation is not in the public interest
c71e28a54d0f49ee2811c12701e545fbba68af0c75fc5a872c0647ad3a5617b9,2021-02,Durham Constabulary,Durham Constabulary,-1.541443,54.524127,On or near ROCKET STREET,E01012304,County Durham 055A,Investigation complete; no suspect identified
0598d25ec211ff260c7bbd232cd5279a82e38cfcaeeb2d5d58dba1ab5e4a8611,2021-02,Durham Constabulary,Durham Constabulary,-1.385372,54.818553,n or near HENRY STREET SOUTH,E01033198,County Durham 021E,Suspect charged
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,20c21-02,Durham Constabulary,Durham Constabulary,-1.486439,54.78863,On or near CHURCH VALE,E01020725,County Durham 021D,Unable to prosecute suspect
0598d25ec211ff260c7bbd232cd5279a82e38cfcaeeb2d5d58dba1ab5e4a8611,2021-02,Durham Constabulary,urham Constabulary,-1.609953,54.709998,On or near RIEVAULX COURT,E01020617,County Durham 047A,Unable to prosecute suspect
6af06c88e6ef34ed8f5a68b85a3c682bf24091cf3e6dd4f1f029ad8a737badc3,2021-02,Durha mConstabulary,Durham Constabulary,-1.575167,54.777236,On or near SILVER STREET,E01020665,County Durham 030D,Investigation complete; no suspect identified
8292e0fb755e9e629b199057b4e40c5c9c1ec97ff222b59db49af19348146dc5,2021-02,Durham Constabulary,Durham Constabulary,-1.400124,54.820729,On or near STEPHENS ROAD,E01020775,County Durham 018F,Further investigation is not in the public interest
1e354a1e70f122645d189a8904b0f96c0ec1c07821e4d7c214bb970caa389886,2021-02,Durham Constabulary,Durham Constabulary,-1.695084,54.672597,On or near SHERWOOD COURT,E01020869,County Durham 016D,Unable to prosecute suspect
caf51e3943c50401331ab88544f130966811ff38761e7e1390a06345bc9ecaf2,2021-02,Durham Constabulary,Durham Constabulary,-1.733041,54.906955,On or near OAKLEIGH,E01020634,County Durham 018C,Investigation complete; no suspec identified
1d0755b6739916bea21f73d60b3264938cbdba97db6ef72ff3252f61bd47b3c3,2021-02,Durham Constabulargy,Durham Constabulary,-1.724795,54.86046,On or near SABIN COURT,E01020805,County Durham 009A,Investigation complete; no suspect identified
45929c7c579ab088894380c1fcc0ee35a54d473c7ae9394692fa625917c3ff5e,2021-02,Durham Constabulary,Durham Conistabulary,-1.431079,54.695416,On or near MEADOW ROAD,E01020595,County Durham 048A,Unable to prosecute suspect
170a4b880d1121bfc7fc5bb64e46555a12ce9710392c6c8dd96884c9a47f872a,2021-02,Durham Constbulary,Durham Constabulary,-1.804834,54.611884,On or near STAINDROP ROAD,E01020598,County Durham 064A,Unable to prosecute suspect
1e354a1e70f122645d189a8904b0f96c0ec1c07821e4d7c214bb970caa389886,2021-02,Durham Constabulary,Durham Constabulary,-1.334284,54.755844,On r near HILTON DRIVE,E01020618,County Durham 037A,Suspect charged
0598d25ec211ff260c7bbd232cd5279a82e38cfcaeeb2d5d58dba1ab5e4a8611,0221-02,Durham Constabulary,Diurham Constabulary,-1.739173,54.858128,On or near HUTTON CLOSE,E01020813,County Durham 006A,Further investigation is not in the public interest
0598d25ec211ff260c7bbd232cd5279a82e38cfcaeeb2d5d58dba1ab5e4a8611,2021-02,Durham Constabulary,Durham Constabulary,-1.593633,54.617543,On or near ESKDALE PLACE,E01020844,County Durham 061A,Local resolution
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,2021-02,Durham Constabulary,Durham Constabulary,-1.749462,54.869499,On or near NORTH ROAD,E01020639,County Durham 006C,Investigation complete; no suspect identified
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,2021-02,Durham Constabulary,Durham Constabulary,-1.562178,54.535626,On or near SEDGWICK STREET,E01020844,Darlington 007A,Unable to prosecute suspect
012df7c870c21d60b98b135cac7330c7deb53a43d87d033dfe86f29931d1526e,2021-02,Durham Constabulary,Durham Constabulary,-1.520362,54.52471,On or near LINGFIELD GREEN,E01012343,County Durham 013B,Further investigation is not in the public interest
c71e28a54d0f49ee2811c12701e545fbba68af0c75fc5a872c0647ad3a5617b9,2021-02,Durham Constabulary,Durham Constabulary,-1.648139,54.766722,On or near DORIC ROAD,E01020617,County Durham 031C,Investigation complete; no suspect identified
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Durham Constabulary,Durham Constabulary,-1.673344,54.869669,On or near BRENTWOOD COURT,E01012362,County Durham 004D,Investigation complete; no suspect identified
c71e28a54d0f49ee2811c12701e545fbba68af0c75fc5a872c0647ad3a5617b9,2021-02,Durham Constabulary,Durham Constabuelary,-1.546,54.522796,On or near Parking Area,E01033483,County Durham 020C,Further investigation is not in the public interest
1d0755b6739916bea21f73d60b3264938cbdba97db6ef72ff3252f61bd47b3c3,2021-02,Durham Constabulary,Durham Constabulary,-1.318398,54.756178,On or near EASTFIELD,E01020618,County Durham 039E,Unable to prosecute suspect
1d0755b6739916bea21f73d60b3264938cbdba97db6ef72ff3252f61bd47b3c3,2021-02,Durham Constabulary,Durham Constabulary,-1.581064,54.80684,On or near Shopping Area,E01020597,County Durham 022A,Investigation complete; no suspect identified
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,2021-02,Durham Constabulary,Durham Constabulary,-1.690844,54.640764,On or near BODDY STREET,E01012362,County Durham 058C,Investigation complete; no suspect identified
8f7a3ef063ac4a6b5b60c1f77c6f20e81851d3eb024f07d9f62358b05258027f,2021-02,Durham Constabulary,Durham Constabulary,-1.583722,54.849517,On or near CLEVELAND AVENUE,E01020599,County Durham 011C,Unable to prosecute suspect
71c22af16e1643a6a3302b3d91ba376900195b9cae86369731cb3c0e6cf179a8,2021-02,Durham Constabulary,Durham Constabulary,-1.749274,54.864682,On or near GREENTREE LANE,E01020639,County Durham 006C,Unable to prosecute suspect
6af06c88e6ef34ed8f5a68b85a3c682bf24091cf3e6dd4f1f029ad8a737badc3,2021-02,Durham Constabulary,Durham Constabulary,-1.593976,54.537867,On or near BYLANDS WAY,E01012313,County Durham 031C,Unable to prosecute suspect
1e354a1e70f122645d189a8904b0f96c0ec1c07821e4d7c214bb970caa389886,2021-02,Durham Constabulary,Drham Constabulary,-1.576514,54.853644,On or near EDWARD STREET,E01012350,County Durham 011B,Unable to prosecute suspect
8292e0fb755e9e629b199057b4e40c5c9c1ec97ff222b59db49af19348146dc5,2021-02,Durham Constabulary,Durham Costabulary,-1.733272,54.853056,On or near Petrol Station,E01020625,County Durham 009B,Investigation complete; no suspect identified
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Durham Constabulary,Durham Constabulayr,-1.591623,54.615694,On or near LINDEN PLACE,E01020786,County Durham 063E,Unable to prosecute suspect
ad29ecdf97129dfb425b01143edc3560f8ad8167916da42f7856420c49a6fdfe,2021-02,Durham Constabulary,Durham Constabulary,-1.370973,54.837845,On or near WINSLOW CRESCENT,E01020787,County Durham 016E,Unable to prosecute suspect
8292e0fb755e9e629b199057b4e40c5c9c1ec97ff222b59db49af19348146dc5,2021-02,Durham Constabulary,Durham Constabulary,-1.580986,54.624582,On or near KESTREL COURT,E01020616,County Durham 061C,Unable to prosecute suspect
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Durham Consbtabulary,Durham Constabulary,-1.318483,54.780694,On or near MARITIME CRESCENT,E01020813,County Durham 032F,Unable to prosecute suspect
7652e45e8589c15f9ce5a638ed5e3ceca1ef4364dbf602ac5e140acc45042ff2,2021-02,Durham Constabulary,Durham Constabulary,-1.335472,54.838896,On or near HENRY STREET,E01020597,County Durham 017F,Investigation complete; no suspect identified
0598d25ec211ff260c7bbd232cd5279a82e38cfcaeeb2d5d58dba1ab5e4a8611,2021-02,Durham Constabulary,Durham Cbonstabulary,-1.57631,54.777986,On or near Nightclub,E01033164,County Durham 036C,Further investigation is not in the public interest
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Durham Constabulary,Durham Constabulary,-1.633862,54.664322,On or near WESTERTON VIEW,E01020786,County Durham 051B,Unable to prosecuet suspect
71c22af16e1643a6a3302b3d91ba376900195b9cae86369731cb3c0e6cf179a8,2021-02,Durham Constabulary,Durham Constabulary,-1.548193,54.538298,On or near GRASS STREET,E01020748,Darlington 004B,Unable to prosecute suspect
6af06c88e6ef34ed8f5a68b85a3c682bf24091cf3e6dd4f1f029ad8a737badc3,2021-02,Durham Constabulary,Durham Constabuary,-1.332316,54.836668,On or near GREEN STREET,E01020813,County Durham 017F,Further action is not in the public interest
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,2021-02,Duhram Constabulary,Durham Constabulary,-1.581922,54.636007,On or near WAKENSHAW DRIVE,E01012362,County Durham 060E,Investigation complete; no suspect identified
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,2021-02,Durham Constabulary,Durham Constabulary,-1.704798,54.769982,On or near Supermarket,E01020706,County Durham 013B,Investigation complete; no suspect identified
87db7817883d675a1f8a5890c82f976a13e5574c9fe92d13e3d2d66a1c1be4ca,2021-02,Durham Constabulary,Durham Constabulary,-1.316834,54.762334,On or near WARREN STREET,E01020597,County Durham 036A,Investigation complete; no suspect identified
fc2a56da42f505dbb0f35ddf3000fac86d2d350b3080ae5e7bf26731f0895aa4,2021-02,Durham Constabulary,Durham Constabulary,-1.694787,54.643911,On or near RAMSEY CRESCENT,E01020616,County Durham 058E,Unable to prosecute suspect
6af06c88e6ef34ed8f5a68b85a3c682bf24091cf3e6dd4f1f029ad8a737badc3,2021-02,Durham Constabulary,Durham Constabulary,-1.694787,54.643911,On or near RAMSEY CRESCENT,E01020665,County Durham 058E,Unable to prosecute suspect
d194c0a861566aa630406e8b16b2b660819c749b2a3f43fe05be66cfc1721023,2021-02,Durham Constabulary,Durham Constabulary,-1.341585,54.756944,On or near MORAY CLOSE,E01020665,County Durham 035F,Unable to prosecute suspect
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,2021-02,Durham Constabulary,Durham Constabulary,-1.687402,54.863101,On or near HOLLY HILL GARDENS EAST,E01020748,County Durham 008D,Action to be taken by another organisation
71c22af16e1643a6a3302b3d91ba376900195b9cae86369731cb3c0e6cf179a8,2021-02,Durham Constabulary,Durham Constabulary,-1.884849,54.727852,On or near RIVERDALE,E01020813,County Durham 042E,Investigation complete; no suspect identified
8292e0fb755e9e629b199057b4e40c5c9c1ec97ff222b59db49af19348146dc5,2021-02,Durham Constabulary,Durham Constabulary,-1.576745,54.625825,On or near BROCKETT CLOSE,E01020813,County Durham 061C,Further action is not in the public interest
170a4b880d1121bfc7fc5bb64e46555a12ce9710392c6c8dd96884c9a47f872a,2021-02,Durham Constabulary,Durham Constabulary,-1.583941,54.623388,On or near MALHAM CRESCENT,E01020847,County Durham 005D,Unable to prosecute suspect
71c22af16e1643a6a3302b3d91ba376900195b9cae86369731cb3c0e6cf179a8,2021-02,Durham Constabulary,Durham Constabulary,-1.713067,54.776616,On or near WESTERN AVENUE,E01020617,County Durham 024A,Investigation complete; no suspect identified
1e354a1e70f122645d189a8904b0f96c0ec1c07821e4d7c214bb970caa389886,2021-02,Durham Constabulary,Durham Constabulary,-1.635446,54.624209,On or ear DALE GROVE,E01020786,County Durham 059E,Investigation complete; no suspect identified
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Duham Constabulary,Durham Constabulary,-1.67204,54.65929,On or near SOUTH CHURCH ROAD,E01020868,County Durham 007C,Suspect charged
a23b3617378e8ece1c09b4b000b3018b9d3b36ab826ca6e04d9d11f0d4aa119a,202-102,Durham Constabulary,Durham Constabulary,-1.67204,54.65929,On or near SmOUTH CHURCH ROAD,E01020598,County Durham 055A,Suspect charged
92fc9427f975de86d0035ff8e08780a5f5607fe4d032f8cb2fea78196c9b13ec,2021-02,Durham Constabulary,Durham Constabulary,-1.67204,54.65929,On or near SOUTH CHURCH ROAD,E01020868,County Durham 053D,Suspect charged
012df7c870c21d60b98b135cac7330c7deb53a43d87d033dfe86f29931d1526e,2021-02,Durham Constabulary,Durham Constabulary,-1.67204,54.65929,On or near SOUTH CHURCH ROAD,E01020868,County Durham 055A,Suspect charged
012df7c870c21d60b98b135cac7330c7deb53a43d87d033dfe86f29931d1526e,2021-02,Durham Constabulary,Durham Constabulary,-1.67204,150.65929,Ono r near SOUTH CHURCH ROAD,zE01020868,ounty Durham 055A,Suspect chagred
df324c20d67c664e10ffaef3f7f0d9b448b983d17a7ed94a99a6c5b313d9f3a4,021-02,Durham Constabulary,Durham Constabulary,-1.572745,54.618837,On or near Shopping Area,E01020832,County Durham 063C,Suspect charged
8292e0fb755e9e629b199057b4e40c5c9c1ec97ff222b59db49af19348146dc5,2021-02,Durham Constabulary,Durham Constabulary,-1.334365,54.75846,On or near Shopping Area,E01020746,County Durham 034B,Investigation complete; no suspect identified
60e29b2bacd9a8305c77532dbaace04c94cb254cb3081c958a6953b4ece15b91,2021-02,Durham Constabulary,Durham Constabulary,-1.572745,54.618837,On or near Shopping Area,E01020832,County Durham 060A,Suspect chamrged
8292e0fb755e9e629b199057b4e40c5c9c1ec97ff222b59db49af19348146dc5,2021-02,Durham Constabulary,Durham Constabulary,-1.618546,54.664247,On or near BUCKINGHAM TERRACE,E01012350,County Durham 051A,Investigation complete; no suspect identified
e3357a71d2c10039eb08ea0f9696fb96152b22974a59bfbd9f1888b952e8dcc9,2021-02,Durham Constabulary,Durham Constabulary,-1.842162,54.860363,On or near Parking Area,E01020761,County Durham 010A,Unable to prosecute suspect
d194c0a861566aa630406e8b16b2b660819c749b2a3f43fe05be66cfc1721023,2021-02,Durham Constabulary,Durham Constabulary,-1.320261,54.769264,On or near NEWCASTLE AVENUE,E01020764,County Durham 005B,Unable to prosecute suspect
