cell_id,table_id,column_id,row_number,column_name,source_table,source_row,source_column,error_type
50.1.6,50,1,6,species,UK_CSV0000000000006632,6,species,
50.2.6,50,2,6,aphia_id,UK_CSV0000000000006632,6,aphia_id,
50.3.6,50,3,6,date_type,UK_CSV0000000000006632,6,date_type,
50.4.6,50,4,6,abundance_sacforn,UK_CSV0000000000006632,6,abundance_sacforn,
50.5.6,50,5,6,end_date,UK_CSV0000000000006632,6,end_date,
50.6.6,50,6,6,sample_comment,UK_CSV0000000000006632,6,sample_comment,
50.7.6,50,7,6,survey_key,UK_CSV0000000000006632,6,survey_key,
50.8.6,50,8,6,projection,UK_CSV0000000000006632,6,projection,
50.9.6,50,9,6,start_date,UK_CSV0000000000006632,6,start_date,
50.0.7,50,0,7,questionnaire_title,UK_CSV0000000000006632,7,questionnaire_title,
50.1.7,50,1,7,species,UK_CSV0000000000006632,7,species,FD_VIOLATION
50.2.7,50,2,7,aphia_id,UK_CSV0000000000006632,7,aphia_id,
50.3.7,50,3,7,date_type,UK_CSV0000000000006632,7,date_type,
50.4.7,50,4,7,abundance_sacforn,UK_CSV0000000000006632,7,abundance_sacforn,
50.5.7,50,5,7,end_date,UK_CSV0000000000006632,7,end_date,
50.6.7,50,6,7,sample_comment,UK_CSV0000000000006632,7,sample_comment,
50.7.7,50,7,7,survey_key,UK_CSV0000000000006632,7,survey_key,
50.8.7,50,8,7,projection,UK_CSV0000000000006632,7,projection,
50.9.7,50,9,7,start_date,UK_CSV0000000000006632,7,start_date,
50.0.8,50,0,8,questionnaire_title,UK_CSV0000000000006632,8,questionnaire_title,
50.1.8,50,1,8,species,UK_CSV0000000000006632,8,species,
50.2.8,50,2,8,aphia_id,UK_CSV0000000000006632,8,aphia_id,
50.3.8,50,3,8,date_type,UK_CSV0000000000006632,8,date_type,
50.4.8,50,4,8,abundance_sacforn,UK_CSV0000000000006632,8,abundance_sacforn,
50.5.8,50,5,8,end_date,UK_CSV0000000000006632,8,end_date,
50.6.8,50,6,8,sample_comment,UK_CSV0000000000006632,8,sample_comment,
50.7.8,50,7,8,survey_key,UK_CSV0000000000006632,8,survey_key,
50.8.8,50,8,8,projection,UK_CSV0000000000006632,8,projection,RANDOM_TYPO
50.9.8,50,9,8,start_date,UK_CSV0000000000006632,8,start_date,
50.0.9,50,0,9,questionnaire_title,UK_CSV0000000000006632,9,questionnaire_title,
50.1.9,50,1,9,species,UK_CSV0000000000006632,9,species,FD_VIOLATION
50.2.9,50,2,9,aphia_id,UK_CSV0000000000006632,9,aphia_id,
50.3.9,50,3,9,date_type,UK_CSV0000000000006632,9,date_type,FD_VIOLATION
50.4.9,50,4,9,abundance_sacforn,UK_CSV0000000000006632,9,abundance_sacforn,
50.5.9,50,5,9,end_date,UK_CSV0000000000006632,9,end_date,
50.6.9,50,6,9,sample_comment,UK_CSV0000000000006632,9,sample_comment,
50.7.9,50,7,9,survey_key,UK_CSV0000000000006632,9,survey_key,
50.8.9,50,8,9,projection,UK_CSV0000000000006632,9,projection,
50.9.9,50,9,9,start_date,UK_CSV0000000000006632,9,start_date,
50.0.10,50,0,10,questionnaire_title,UK_CSV0000000000006632,10,questionnaire_title,
50.1.10,50,1,10,species,UK_CSV0000000000006632,10,species,FD_VIOLATION
50.2.10,50,2,10,aphia_id,UK_CSV0000000000006632,10,aphia_id,
50.3.10,50,3,10,date_type,UK_CSV0000000000006632,10,date_type,
50.4.10,50,4,10,abundance_sacforn,UK_CSV0000000000006632,10,abundance_sacforn,
50.5.10,50,5,10,end_date,UK_CSV0000000000006632,10,end_date,
50.6.10,50,6,10,sample_comment,UK_CSV0000000000006632,10,sample_comment,
50.7.10,50,7,10,survey_key,UK_CSV0000000000006632,10,survey_key,RANDOM_TYPO
50.8.10,50,8,10,projection,UK_CSV0000000000006632,10,projection,
50.9.10,50,9,10,start_date,UK_CSV0000000000006632,10,start_date,
50.0.11,50,0,11,questionnaire_title,UK_CSV0000000000006632,11,questionnaire_title,
50.1.11,50,1,11,species,UK_CSV0000000000006632,11,species,
50.2.11,50,2,11,aphia_id,UK_CSV0000000000006632,11,aphia_id,
50.3.11,50,3,11,date_type,UK_CSV0000000000006632,11,date_type,
50.4.11,50,4,11,abundance_sacforn,UK_CSV0000000000006632,11,abundance_sacforn,
50.5.11,50,5,11,end_date,UK_CSV0000000000006632,11,end_date,
50.6.11,50,6,11,sample_comment,UK_CSV0000000000006632,11,sample_comment,
50.7.11,50,7,11,survey_key,UK_CSV0000000000006632,11,survey_key,
50.8.11,50,8,11,projection,UK_CSV0000000000006632,11,projection,
50.9.11,50,9,11,start_date,UK_CSV0000000000006632,11,start_date,
50.0.12,50,0,12,questionnaire_title,UK_CSV0000000000006632,12,questionnaire_title,RANDOM_TYPO
50.1.12,50,1,12,species,UK_CSV0000000000006632,12,species,
50.2.12,50,2,12,aphia_id,UK_CSV0000000000006632,12,aphia_id,
50.3.12,50,3,12,date_type,UK_CSV0000000000006632,12,date_type,
50.4.12,50,4,12,abundance_sacforn,UK_CSV0000000000006632,12,abundance_sacforn,
50.5.12,50,5,12,end_date,UK_CSV0000000000006632,12,end_date,
50.6.12,50,6,12,sample_comment,UK_CSV0000000000006632,12,sample_comment,
50.7.12,50,7,12,survey_key,UK_CSV0000000000006632,12,survey_key,
50.8.12,50,8,12,projection,UK_CSV0000000000006632,12,projection,
50.9.12,50,9,12,start_date,UK_CSV0000000000006632,12,start_date,
50.0.13,50,0,13,questionnaire_title,UK_CSV0000000000006632,13,questionnaire_title,RANDOM_TYPO
50.1.13,50,1,13,species,UK_CSV0000000000006632,13,species,FD_VIOLATION
50.2.13,50,2,13,aphia_id,UK_CSV0000000000006632,13,aphia_id,
50.3.13,50,3,13,date_type,UK_CSV0000000000006632,13,date_type,
50.4.13,50,4,13,abundance_sacforn,UK_CSV0000000000006632,13,abundance_sacforn,
50.5.13,50,5,13,end_date,UK_CSV0000000000006632,13,end_date,
50.6.13,50,6,13,sample_comment,UK_CSV0000000000006632,13,sample_comment,FD_VIOLATION
50.7.13,50,7,13,survey_key,UK_CSV0000000000006632,13,survey_key,
50.8.13,50,8,13,projection,UK_CSV0000000000006632,13,projection,
50.9.13,50,9,13,start_date,UK_CSV0000000000006632,13,start_date,
50.0.14,50,0,14,questionnaire_title,UK_CSV0000000000006632,14,questionnaire_title,
50.1.14,50,1,14,species,UK_CSV0000000000006632,14,species,FD_VIOLATION
50.2.14,50,2,14,aphia_id,UK_CSV0000000000006632,14,aphia_id,
50.3.14,50,3,14,date_type,UK_CSV0000000000006632,14,date_type,
50.4.14,50,4,14,abundance_sacforn,UK_CSV0000000000006632,14,abundance_sacforn,
50.5.14,50,5,14,end_date,UK_CSV0000000000006632,14,end_date,
50.6.14,50,6,14,sample_comment,UK_CSV0000000000006632,14,sample_comment,
50.7.14,50,7,14,survey_key,UK_CSV0000000000006632,14,survey_key,
50.8.14,50,8,14,projection,UK_CSV0000000000006632,14,projection,
50.9.14,50,9,14,start_date,UK_CSV0000000000006632,14,start_date,
50.0.15,50,0,15,questionnaire_title,UK_CSV0000000000006632,15,questionnaire_title,
50.1.15,50,1,15,species,UK_CSV0000000000006632,15,species,FD_VIOLATION
50.2.15,50,2,15,aphia_id,UK_CSV0000000000006632,15,aphia_id,
50.3.15,50,3,15,date_type,UK_CSV0000000000006632,15,date_type,
50.4.15,50,4,15,abundance_sacforn,UK_CSV0000000000006632,15,abundance_sacforn,
50.5.15,50,5,15,end_date,UK_CSV0000000000006632,15,end_date,
50.6.15,50,6,15,sample_comment,UK_CSV0000000000006632,15,sample_comment,FD_VIOLATION
50.7.15,50,7,15,survey_key,UK_CSV0000000000006632,15,survey_key,
50.8.15,50,8,15,projection,UK_CSV0000000000006632,15,projection,
50.9.15,50,9,15,start_date,UK_CSV0000000000006632,15,start_date,
50.0.16,50,0,16,questionnaire_title,UK_CSV0000000000006632,16,questionnaire_title,
50.1.16,50,1,16,species,UK_CSV0000000000006632,16,species,
50.2.16,50,2,16,aphia_id,UK_CSV0000000000006632,16,aphia_id,
50.3.16,50,3,16,date_type,UK_CSV0000000000006632,16,date_type,
50.4.16,50,4,16,abundance_sacforn,UK_CSV0000000000006632,16,abundance_sacforn,
50.5.16,50,5,16,end_date,UK_CSV0000000000006632,16,end_date,
50.6.16,50,6,16,sample_comment,UK_CSV0000000000006632,16,sample_comment,FD_VIOLATION
50.7.16,50,7,16,survey_key,UK_CSV0000000000006632,16,survey_key,
50.8.16,50,8,16,projection,UK_CSV0000000000006632,16,projection,
50.9.16,50,9,16,start_date,UK_CSV0000000000006632,16,start_date,FD_VIOLATION
50.0.17,50,0,17,questionnaire_title,UK_CSV0000000000006632,17,questionnaire_title,
50.1.17,50,1,17,species,UK_CSV0000000000006632,17,species,
50.2.17,50,2,17,aphia_id,UK_CSV0000000000006632,17,aphia_id,
50.3.17,50,3,17,date_type,UK_CSV0000000000006632,17,date_type,
50.4.17,50,4,17,abundance_sacforn,UK_CSV0000000000006632,17,abundance_sacforn,
50.5.17,50,5,17,end_date,UK_CSV0000000000006632,17,end_date,
50.6.17,50,6,17,sample_comment,UK_CSV0000000000006632,17,sample_comment,
50.7.17,50,7,17,survey_key,UK_CSV0000000000006632,17,survey_key,
50.8.17,50,8,17,projection,UK_CSV0000000000006632,17,projection,
50.9.17,50,9,17,start_date,UK_CSV0000000000006632,17,start_date,
50.0.18,50,0,18,questionnaire_title,UK_CSV0000000000006632,18,questionnaire_title,
50.1.18,50,1,18,species,UK_CSV0000000000006632,18,species,
50.2.18,50,2,18,aphia_id,UK_CSV0000000000006632,18,aphia_id,
50.3.18,50,3,18,date_type,UK_CSV0000000000006632,18,date_type,
50.4.18,50,4,18,abundance_sacforn,UK_CSV0000000000006632,18,abundance_sacforn,
50.5.18,50,5,18,end_date,UK_CSV0000000000006632,18,end_date,
50.6.18,50,6,18,sample_comment,UK_CSV0000000000006632,18,sample_comment,FD_VIOLATION
50.7.18,50,7,18,survey_key,UK_CSV0000000000006632,18,survey_key,
50.8.18,50,8,18,projection,UK_CSV0000000000006632,18,projection,
50.9.18,50,9,18,start_date,UK_CSV0000000000006632,18,start_date,
50.0.19,50,0,19,questionnaire_title,UK_CSV0000000000006632,19,questionnaire_title,
50.1.19,50,1,19,species,UK_CSV0000000000006632,19,species,
50.2.19,50,2,19,aphia_id,UK_CSV0000000000006632,19,aphia_id,
50.3.19,50,3,19,date_type,UK_CSV0000000000006632,19,date_type,
50.4.19,50,4,19,abundance_sacforn,UK_CSV0000000000006632,19,abundance_sacforn,
50.5.19,50,5,19,end_date,UK_CSV0000000000006632,19,end_date,
50.6.19,50,6,19,sample_comment,UK_CSV0000000000006632,19,sample_comment,
50.7.19,50,7,19,survey_key,UK_CSV0000000000006632,19,survey_key,
50.8.19,50,8,19,projection,UK_CSV0000000000006632,19,projection,
50.9.19,50,9,19,start_date,UK_CSV0000000000006632,19,start_date,
50.0.20,50,0,20,questionnaire_title,UK_CSV0000000000006632,20,questionnaire_title,
50.1.20,50,1,20,species,UK_CSV0000000000006632,20,species,FD_VIOLATION
50.2.20,50,2,20,aphia_id,UK_CSV0000000000006632,20,aphia_id,
50.3.20,50,3,20,date_type,UK_CSV0000000000006632,20,date_type,
50.4.20,50,4,20,abundance_sacforn,UK_CSV0000000000006632,20,abundance_sacforn,
50.5.20,50,5,20,end_date,UK_CSV0000000000006632,20,end_date,
50.6.20,50,6,20,sample_comment,UK_CSV0000000000006632,20,sample_comment,
50.7.20,50,7,20,survey_key,UK_CSV0000000000006632,20,survey_key,
50.8.20,50,8,20,projection,UK_CSV0000000000006632,20,projection,
50.9.20,50,9,20,start_date,UK_CSV0000000000006632,20,start_date,
50.0.21,50,0,21,questionnaire_title,UK_CSV0000000000006632,21,questionnaire_title,
50.1.21,50,1,21,species,UK_CSV0000000000006632,21,species,
50.2.21,50,2,21,aphia_id,UK_CSV0000000000006632,21,aphia_id,
50.3.21,50,3,21,date_type,UK_CSV0000000000006632,21,date_type,
50.4.21,50,4,21,abundance_sacforn,UK_CSV0000000000006632,21,abundance_sacforn,
50.5.21,50,5,21,end_date,UK_CSV0000000000006632,21,end_date,
50.6.21,50,6,21,sample_comment,UK_CSV0000000000006632,21,sample_comment,FD_VIOLATION
50.7.21,50,7,21,survey_key,UK_CSV0000000000006632,21,survey_key,
50.8.21,50,8,21,projection,UK_CSV0000000000006632,21,projection,
50.9.21,50,9,21,start_date,UK_CSV0000000000006632,21,start_date,FD_VIOLATION
50.0.22,50,0,22,questionnaire_title,UK_CSV0000000000006632,22,questionnaire_title,
50.1.22,50,1,22,species,UK_CSV0000000000006632,22,species,
50.2.22,50,2,22,aphia_id,UK_CSV0000000000006632,22,aphia_id,
50.3.22,50,3,22,date_type,UK_CSV0000000000006632,22,date_type,
50.4.22,50,4,22,abundance_sacforn,UK_CSV0000000000006632,22,abundance_sacforn,RANDOM_TYPO
50.5.22,50,5,22,end_date,UK_CSV0000000000006632,22,end_date,
50.6.22,50,6,22,sample_comment,UK_CSV0000000000006632,22,sample_comment,
50.7.22,50,7,22,survey_key,UK_CSV0000000000006632,22,survey_key,
50.8.22,50,8,22,projection,UK_CSV0000000000006632,22,projection,
50.9.22,50,9,22,start_date,UK_CSV0000000000006632,22,start_date,
50.0.23,50,0,23,questionnaire_title,UK_CSV0000000000006632,23,questionnaire_title,
50.1.23,50,1,23,species,UK_CSV0000000000006632,23,species,
50.2.23,50,2,23,aphia_id,UK_CSV0000000000006632,23,aphia_id,
50.3.23,50,3,23,date_type,UK_CSV0000000000006632,23,date_type,
50.4.23,50,4,23,abundance_sacforn,UK_CSV0000000000006632,23,abundance_sacforn,
50.5.23,50,5,23,end_date,UK_CSV0000000000006632,23,end_date,
50.6.23,50,6,23,sample_comment,UK_CSV0000000000006632,23,sample_comment,FD_VIOLATION
50.7.23,50,7,23,survey_key,UK_CSV0000000000006632,23,survey_key,
50.8.23,50,8,23,projection,UK_CSV0000000000006632,23,projection,
50.9.23,50,9,23,start_date,UK_CSV0000000000006632,23,start_date,
50.0.24,50,0,24,questionnaire_title,UK_CSV0000000000006632,24,questionnaire_title,
50.1.24,50,1,24,species,UK_CSV0000000000006632,24,species,
50.2.24,50,2,24,aphia_id,UK_CSV0000000000006632,24,aphia_id,
50.3.24,50,3,24,date_type,UK_CSV0000000000006632,24,date_type,
50.4.24,50,4,24,abundance_sacforn,UK_CSV0000000000006632,24,abundance_sacforn,
50.5.24,50,5,24,end_date,UK_CSV0000000000006632,24,end_date,
50.6.24,50,6,24,sample_comment,UK_CSV0000000000006632,24,sample_comment,
50.7.24,50,7,24,survey_key,UK_CSV0000000000006632,24,survey_key,
50.8.24,50,8,24,projection,UK_CSV0000000000006632,24,projection,
50.9.24,50,9,24,start_date,UK_CSV0000000000006632,24,start_date,
50.0.25,50,0,25,questionnaire_title,UK_CSV0000000000006632,25,questionnaire_title,
50.1.25,50,1,25,species,UK_CSV0000000000006632,25,species,FD_VIOLATION
50.2.25,50,2,25,aphia_id,UK_CSV0000000000006632,25,aphia_id,
50.3.25,50,3,25,date_type,UK_CSV0000000000006632,25,date_type,
50.4.25,50,4,25,abundance_sacforn,UK_CSV0000000000006632,25,abundance_sacforn,
50.5.25,50,5,25,end_date,UK_CSV0000000000006632,25,end_date,
50.6.25,50,6,25,sample_comment,UK_CSV0000000000006632,25,sample_comment,
50.7.25,50,7,25,survey_key,UK_CSV0000000000006632,25,survey_key,
50.8.25,50,8,25,projection,UK_CSV0000000000006632,25,projection,RANDOM_TYPO
50.9.25,50,9,25,start_date,UK_CSV0000000000006632,25,start_date,
50.0.26,50,0,26,questionnaire_title,UK_CSV0000000000006632,26,questionnaire_title,
50.1.26,50,1,26,species,UK_CSV0000000000006632,26,species,
50.2.26,50,2,26,aphia_id,UK_CSV0000000000006632,26,aphia_id,
50.3.26,50,3,26,date_type,UK_CSV0000000000006632,26,date_type,
50.4.26,50,4,26,abundance_sacforn,UK_CSV0000000000006632,26,abundance_sacforn,
50.5.26,50,5,26,end_date,UK_CSV0000000000006632,26,end_date,
50.6.26,50,6,26,sample_comment,UK_CSV0000000000006632,26,sample_comment,FD_VIOLATION
50.7.26,50,7,26,survey_key,UK_CSV0000000000006632,26,survey_key,
50.8.26,50,8,26,projection,UK_CSV0000000000006632,26,projection,
50.9.26,50,9,26,start_date,UK_CSV0000000000006632,26,start_date,
50.0.27,50,0,27,questionnaire_title,UK_CSV0000000000006632,27,questionnaire_title,
50.1.27,50,1,27,species,UK_CSV0000000000006632,27,species,FD_VIOLATION
50.2.27,50,2,27,aphia_id,UK_CSV0000000000006632,27,aphia_id,
50.3.27,50,3,27,date_type,UK_CSV0000000000006632,27,date_type,
50.4.27,50,4,27,abundance_sacforn,UK_CSV0000000000006632,27,abundance_sacforn,
50.5.27,50,5,27,end_date,UK_CSV0000000000006632,27,end_date,
50.6.27,50,6,27,sample_comment,UK_CSV0000000000006632,27,sample_comment,FD_VIOLATION
50.7.27,50,7,27,survey_key,UK_CSV0000000000006632,27,survey_key,
50.8.27,50,8,27,projection,UK_CSV0000000000006632,27,projection,
50.9.27,50,9,27,start_date,UK_CSV0000000000006632,27,start_date,
50.0.28,50,0,28,questionnaire_title,UK_CSV0000000000006632,28,questionnaire_title,
50.1.28,50,1,28,species,UK_CSV0000000000006632,28,species,FD_VIOLATION
50.2.28,50,2,28,aphia_id,UK_CSV0000000000006632,28,aphia_id,
50.3.28,50,3,28,date_type,UK_CSV0000000000006632,28,date_type,
50.4.28,50,4,28,abundance_sacforn,UK_CSV0000000000006632,28,abundance_sacforn,RANDOM_TYPO
50.5.28,50,5,28,end_date,UK_CSV0000000000006632,28,end_date,
50.6.28,50,6,28,sample_comment,UK_CSV0000000000006632,28,sample_comment,
50.7.28,50,7,28,survey_key,UK_CSV0000000000006632,28,survey_key,
50.8.28,50,8,28,projection,UK_CSV0000000000006632,28,projection,
50.9.28,50,9,28,start_date,UK_CSV0000000000006632,28,start_date,
50.0.29,50,0,29,questionnaire_title,UK_CSV0000000000006632,29,questionnaire_title,
50.1.29,50,1,29,species,UK_CSV0000000000006632,29,species,
50.2.29,50,2,29,aphia_id,UK_CSV0000000000006632,29,aphia_id,
50.3.29,50,3,29,date_type,UK_CSV0000000000006632,29,date_type,
50.4.29,50,4,29,abundance_sacforn,UK_CSV0000000000006632,29,abundance_sacforn,
50.5.29,50,5,29,end_date,UK_CSV0000000000006632,29,end_date,
50.6.29,50,6,29,sample_comment,UK_CSV0000000000006632,29,sample_comment,
50.7.29,50,7,29,survey_key,UK_CSV0000000000006632,29,survey_key,
50.8.29,50,8,29,projection,UK_CSV0000000000006632,29,projection,RANDOM_TYPO
50.9.29,50,9,29,start_date,UK_CSV0000000000006632,29,start_date,
50.0.30,50,0,30,questionnaire_title,UK_CSV0000000000006632,30,questionnaire_title,RANDOM_TYPO
50.1.30,50,1,30,species,UK_CSV0000000000006632,30,species,
50.2.30,50,2,30,aphia_id,UK_CSV0000000000006632,30,aphia_id,
50.3.30,50,3,30,date_type,UK_CSV0000000000006632,30,date_type,
50.4.30,50,4,30,abundance_sacforn,UK_CSV0000000000006632,30,abundance_sacforn,RANDOM_TYPO
50.5.30,50,5,30,end_date,UK_CSV0000000000006632,30,end_date,
50.6.30,50,6,30,sample_comment,UK_CSV0000000000006632,30,sample_comment,FD_VIOLATION
50.7.30,50,7,30,survey_key,UK_CSV0000000000006632,30,survey_key,
50.8.30,50,8,30,projection,UK_CSV0000000000006632,30,projection,
50.9.30,50,9,30,start_date,UK_CSV0000000000006632,30,start_date,
50.0.31,50,0,31,questionnaire_title,UK_CSV0000000000006632,31,questionnaire_title,
50.1.31,50,1,31,species,UK_CSV0000000000006632,31,species,
50.2.31,50,2,31,aphia_id,UK_CSV0000000000006632,31,aphia_id,FD_VIOLATION
50.3.31,50,3,31,date_type,UK_CSV0000000000006632,31,date_type,
50.4.31,50,4,31,abundance_sacforn,UK_CSV0000000000006632,31,abundance_sacforn,
50.5.31,50,5,31,end_date,UK_CSV0000000000006632,31,end_date,
50.6.31,50,6,31,sample_comment,UK_CSV0000000000006632,31,sample_comment,
50.7.31,50,7,31,survey_key,UK_CSV0000000000006632,31,survey_key,
50.8.31,50,8,31,projection,UK_CSV0000000000006632,31,projection,
50.9.31,50,9,31,start_date,UK_CSV0000000000006632,31,start_date,
50.0.32,50,0,32,questionnaire_title,UK_CSV0000000000006632,32,questionnaire_title,
50.1.32,50,1,32,species,UK_CSV0000000000006632,32,species,FD_VIOLATION
50.2.32,50,2,32,aphia_id,UK_CSV0000000000006632,32,aphia_id,
50.3.32,50,3,32,date_type,UK_CSV0000000000006632,32,date_type,
50.4.32,50,4,32,abundance_sacforn,UK_CSV0000000000006632,32,abundance_sacforn,
50.5.32,50,5,32,end_date,UK_CSV0000000000006632,32,end_date,
50.6.32,50,6,32,sample_comment,UK_CSV0000000000006632,32,sample_comment,
50.7.32,50,7,32,survey_key,UK_CSV0000000000006632,32,survey_key,
50.8.32,50,8,32,projection,UK_CSV0000000000006632,32,projection,
50.9.32,50,9,32,start_date,UK_CSV0000000000006632,32,start_date,
50.0.33,50,0,33,questionnaire_title,UK_CSV0000000000006632,33,questionnaire_title,
50.1.33,50,1,33,species,UK_CSV0000000000006632,33,species,FD_VIOLATION
50.2.33,50,2,33,aphia_id,UK_CSV0000000000006632,33,aphia_id,
50.3.33,50,3,33,date_type,UK_CSV0000000000006632,33,date_type,
50.4.33,50,4,33,abundance_sacforn,UK_CSV0000000000006632,33,abundance_sacforn,
50.5.33,50,5,33,end_date,UK_CSV0000000000006632,33,end_date,
50.6.33,50,6,33,sample_comment,UK_CSV0000000000006632,33,sample_comment,
50.7.33,50,7,33,survey_key,UK_CSV0000000000006632,33,survey_key,
50.8.33,50,8,33,projection,UK_CSV0000000000006632,33,projection,
50.9.33,50,9,33,start_date,UK_CSV0000000000006632,33,start_date,
50.0.34,50,0,34,questionnaire_title,UK_CSV0000000000006632,34,questionnaire_title,RANDOM_TYPO
50.1.34,50,1,34,species,UK_CSV0000000000006632,34,species,
50.2.34,50,2,34,aphia_id,UK_CSV0000000000006632,34,aphia_id,FD_VIOLATION
50.3.34,50,3,34,date_type,UK_CSV0000000000006632,34,date_type,FD_VIOLATION
50.4.34,50,4,34,abundance_sacforn,UK_CSV0000000000006632,34,abundance_sacforn,
50.5.34,50,5,34,end_date,UK_CSV0000000000006632,34,end_date,
50.6.34,50,6,34,sample_comment,UK_CSV0000000000006632,34,sample_comment,FD_VIOLATION
50.7.34,50,7,34,survey_key,UK_CSV0000000000006632,34,survey_key,
50.8.34,50,8,34,projection,UK_CSV0000000000006632,34,projection,
50.9.34,50,9,34,start_date,UK_CSV0000000000006632,34,start_date,
50.0.35,50,0,35,questionnaire_title,UK_CSV0000000000006632,35,questionnaire_title,
50.1.35,50,1,35,species,UK_CSV0000000000006632,35,species,FD_VIOLATION
50.2.35,50,2,35,aphia_id,UK_CSV0000000000006632,35,aphia_id,
