crimeid,monthvalue,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,0.192658,52.769624,On or near NENE MEADOWS,E01026278,South Holland 008E,Offender given a caution
fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,2021-07,Lincolnshire Police,Lincolnshire Police,0.192658,52.769624,On or near NENE MEADOWS,E01026030,South Holland 008E,Offender given a caution
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,0.260247,53.340966,On or near Shopping Area,E01026073,East Lindsey 005B,Unable to prosecute suspect
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,0.260247,53.340966,On or near Shopping Area,E01026146,East Lindsey 005B,Unable to prosecute suspect
1b6c21d1e4a095694749c25b8da2f5a724fe55e6a7e9f3d8b576d2393da0e327,2021-07,Lincolnshire Police,Linconlshire Police,-0.77105,53.394293,On or near HIGH STREET,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
9ef01c866e7050a635707bfe1967d10e82736d4d108a8409d724b8d2a4cda145,2021-07,Lincolnshire Police,Lincolnshire Police,-0.549221,53.251019,On or near QUEEN MARY ROAD,E01026149,Lincoln 001A,Unable to prosecute suspect
19ccec2ddbd40687c2d2d87096a81a3902c51cf8eec48e4b7545fecdaea64858,2021-07,Lincolnshire Police,Lincolnshire Police,-0.168369,52.78936,On or near WYGATE ORAD,E01026383,South Holland 009A,Unable to prosecute suspect
ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,2021-07,Lincolnshire Police,Lincolnshire Police,0.007169,53.370314,On or near COMMERCIAL ROAD,E01026146,East Lindsey 003G,Unable to prosecute suspect
2afb7ec14992aedc6df0097d299bec146a1a2c909c204609e596dfe5563be6ae,2021-07,Lincolnshire Police,Lincolnshire Police,-0.496433,53.379069,On or near MAIN STREET,E01026411,East Lindsey 016B,Unable to prosecute suspect
d100fa42986324e1f91bf00b22bfd94049832571dc696d84b8291d2f736394e5,2021-07,Lincolnshire Police,Lincolnshire Police,-0.512064,53.233292,On or near ROMAN PAVEMENT,E01026123,East Lindsey 016B,Investigation complete; no suspect identified
fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,221-07,Lincolnshire Police,Lincolnshire Police,-0.512064,53.233292,On or near ROMAN PAVEMENT,E01026384,Lincoln 004B,Investigation complete; no suspect identified
b704469b695e06f148238e565797c5bdc3d1b4f30ec6133d12748382ed379536,2021-07,Lincolnshire Police,Lincolnshire Police,0.255758,53.346697,On or near BYRON ROAD,E01026052,East Lindsey 005C,Unable to prosecute suspect
b704469b695e06f148238e565797c5bdc3d1b4f30ec6133d12748382ed379536,2021-07,Lincolnshire Police,Lincolnshire Police,0.255758,66.346697,On or near BYRO ROAD,E01026074,East Linsey 005C,Unable to prosecute suspect
fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,021-07,Lincolnshire Police,Lincolnshire Police,0.007169,53.370314,On or near COMMERCIAL ROrAD,E01026108,East Lindsey 003G,Unable to prosecute supect
d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,2021-07,Lincolnshire Police,Lincolnshire Police,-0.538752,53.195327,On or near QUINTIN CLOSE,E01026044,North Kesteven 001A,Unable to prosecute suspect
d100fa42986324e1f91bf00b22bfd94049832571dc696d84b8291d2f736394e5,2021-07,Lincolnshire Police,Lincolnshire Police,0.262702,53.342214,On or near HIGH STREET,E01026146,East Lindsey 005B,Unable to prosecute suspect
d16e7b701b5bcbfda925126e449c9a0d9f2ea382b698add94313d5e72be914d4,2021-07,Lincolnshire Police,Lincolnshire Police,0.181647,53.254933,On or near PATRICK KELY CLOSE,E01026122,East Lindsey 008B,Unable to prosecute suspect
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,incolnshire Police,-0.062413,53.501352,On or near BEVERLEY CLOSE,E01026150,East Lindsey 001C,Unable to prosecute suspect
d422d4e233402a997895312b2841a28c6fc04d150cad22a25fb8bffd86b99e6a,2021-07,Lincolnshire Police,Lincolnshire Police,-0.021706,52.977817,On or near PUMP SQUARE,E01026071,Boston 003C,Investigation complete; no suspect identified
19ccec2ddbd40687c2d2d87096a81a3902c51cf8eec48e4b7545fecdaea64858,2021-07,Lincolnshire Police,Lincolnshire Police,0.184699,52.768485,On or near TYCHO CLOSE,E01026128,South Holland 008D,Unable to prosecute suspect
ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,2021-07,Lincolnshire Police,Lincolnshire Police,-0.152602,52.800255,On or near ST HELENA DRIVE,E01032996,Lincoln 004B,Unable to prosecute suspect
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2012-07,Linclonshire Police,Lincolnshire Police,-0.161638,52.793886,On or near LINCOLN WAY,E01026273,South Kesteven 011G,Unable to prosecute suspect
19ccec2ddbd40687c2d2d87096a81a3902c51cf8eec48e4b7545fecdaea64858,2021-07,Lincolnshire Police,Lincolnshire Police,-0.152349,52.787341,On or near Further/Higher Educational Building,E01026069,South Holland 006B,Unable to prosecute suspect
fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,2021-07,Lincolnshire Police,Lincolnshire Police,0.320514,53.152304,On or near CHESHIRE GROVE,E01026148,East Lindsey 015A,Investigation complete; no suspect identified
9ef01c866e7050a635707bfe1967d10e82736d4d108a8409d724b8d2a4cda145,2021-07,Lincolnshire Police,Lincolnhsire Police,0.320514,53.152304,On or near CHESHIRE GROVE,E01026025,East Lindsey 015A,Investigation complete; no suspect identified
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2021-07,Lincolnshire Polcie,Lincolnshire Police,-0.10589,52.844275,On or near RESERVOIR ROAD,E01026025,South Holland 001E,Local resolution
fe3ff52e3be28123eea2271560dda4915b2d9871a0a62913d6203ec9bc43b4dd,2021-07,Lincolnshire Police,Lincolnshire Police,0.33562,53.143485,On or near LUMLEY SQUARE,E01026123,East Lindsey 014B,Investigation complete; no suspect identified
fa113d746a972f22ebbbff7216f55190b827db5a4913a811ce3a3c8b762a0e26,2021-07,Lincolnshire Police,incolnshire Police,-0.513313,53.230108,On or near DEVON STREET,E01026128,Lincoln 004C,Investigation complete; no suspect identified
b704469b695e06f148238e565797c5bdc3d1b4f30ec6133d12748382ed379536,2021-07,Lincolnshire Police,Lincolnshire Police,-0.171419,52.667025,On or near HARVESTER WAY,E01026128,South Holland 011B,Investigation complete; no suspect identified
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,-0.163541,52.796604,On or near LUCERNE CLOSE,E01026274,East Lindsey 003G,Further investigation is not in the public interest
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,-0.163541,52.796604,On or near LUCERNE CLOSE,E01026132,South Holland 006D,Further investigation is not in the public interest
d16e7b701b5bcbfda925126e449c9a0d9f2ea382b698add94313d5e72be914d4,2021-07,Lincolnshire Police,Lincolnshire Police,-0.163541,52.796604,On or near LUCERNE CLOSE,E01026274,South Holland 006D,Further investigation is not in the public interest
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2021-07,Lincolnshire Police,Lincolnshire Police,-0.163541,52.796604,On or near LUCERNE CLOSE,E01026274,Lincoln 005D,Further investigation is not in the public interest
d16e7b701b5bcbfda925126e449c9a0d9f2ea382b698add94313d5e72be914d4,2021-07,Lincolnshire Police,Lincolnshire Police,-0.163541,91.796604,On or near LCERNE CLOSE,E01062274,Soubth Holland 006D,Further investigation is not in the public interest
d422d4e233402a997895312b2841a28c6fc04d150cad22a25fb8bffd86b99e6a,2021-07,Lincolnshire Police,Lincolnshire Police,-0.163541,52.796604,On or near LUCERNE CLOSE,E01026274,West Lindsey 004E,Further investigation is not in the public interest
d422d4e233402a997895312b2841a28c6fc04d150cad22a25fb8bffd86b99e6a,2021-07,Lincolnshire Police,Lincolnshire Police,0.34166,53.178639,On or near WALL'S LANE,E01026025,East Lindsey 010D,Unale to prosecute suspect
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2021-07,Lincolnshire Police,Lincolnshire Police,0.349771,53.165478,On or near KINGS AVENUE,E01026071,East Lindsey 012C,Unable to prosecute suspect
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2021-07,Lincolnshire Police,Lincolnshire Police,0.323645,53.146867,On or near QUEENS ROAD,E01026094,East Lindsey 015B,Unable to prosecute suspect
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2021-07,LincolnshireP olice,Lincolnshire Police,0.323645,53.146867,On or near QUEENS ROAD,E01026094,East Lindsey 015B,Unable to prosecute suspect
d100fa42986324e1f91bf00b22bfd94049832571dc696d84b8291d2f736394e5,2021-07,Lincolnshire Police,Lincolnshire Police,0.323645,53.146867,On or near QUEENS ROAD,E01026123,East Lindsey 015B,Unable to prosecute suspect
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Poliche,-0.13357,52.79575,On or near DAWSON AVENUE,E01026309,South Holland 007C,Unable to prosecute suspect
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,-0.13357,52.79575,On or near DAWSON AVENUE,E01026270,Lincoln 005A,Unable to prosecute suspect
d422d4e233402a997895312b2841a28c6fc04d150cad22a25fb8bffd86b99e6a,2021-07,Lincolnshire Police,Lincolnshire Police,-0.404332,53.138278,On or enar HALL YARD,E01026030,North Kesteven 005E,Unable to prosecute suspect
d112cdbf22f9bbc887524c4c5dbb25c616c3e570ceb12f2eaa3a477a0ffa02e9,2021-07,Lincolnshire Police,Lincolnshire Police,0.28045,53.311074,On or near Petrol Station,E01026132,East Lindsey 006A,Investigation complete; no suspect identified
d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,2021-07,Lincolnshire Police,Lincolnshire Police,0.28045,53.311074,On or near Petrol Station,E01026103,East Lindsey 006A,Investigation complete; no suspect identified
d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,2021-07,Lincolnshire Police,Lincolnshire Police,0.31577,53.225017,On or near SEA ROAD,E01026030,East Lindsey 010B,Unable to prosecute suspect
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,-0.316908,52.67862,On or near THE SPINNEY,E01026122,South Kesteven 013D,Unable to prosecute suspect
19ccec2ddbd40687c2d2d87096a81a3902c51cf8eec48e4b7545fecdaea64858,2021-07,Lincolnshire Police,Lincolnshire Police,0.34006,53.19186,On or near HURDMAN WAY,E01026030,East Lindsey 010D,Unable to prosecute suspect
d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,201-07,Lincolnshire Police,Lincolnshire Police,-0.38856,52.693965,On or near MAIN STREET,E01026025,South Kesteven 012A,Investigation complete; no suspect identified
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnshire Police,Lincolnshire Police,-0.603779,53.183341,On or near NENE PARK,E01026025,North Kesteven 014C,Unable to prosecute suspect
55eb39f6c48464097cd71dd517fff7716e78907f39b7045830d3ce51f94592de,2021-07,Lincolnshire Police,Lincolnshire Police,-0.603779,53.183341,On or near NENE PARK,E01026235,North Kesteven 014C,Unable to prosecute suspect
1b6c21d1e4a095694749c25b8da2f5a724fe55e6a7e9f3d8b576d2393da0e327,2021-07,Lincolnshire Police,Lincolnshire Police,0.25187,53.352471,On or near POPLAR AVENUE,E01026123,East Lindsey 005C,Unable to prosecute suspect
e00f6767830b333dd7e774b75299ca447623a2803fc85be26f1c9ef17ea19f9c,2021-07,Lincolnshire Police,Lincolnshire Plice,-0.603779,53.183341,On or nea rNENE PARK,E01026218,East Lindsey 012B,Unable to prosecute suspect
d112cdbf22f9bbc887524c4c5dbb25c616c3e570ceb12f2eaa3a477a0ffa02e9,2021-07,Lincolnshire Police,Lincolnshire Police,-0.643122,52.911621,On or near GUILDHALL STREET,E01026052,South Kesteven 004D,Unable to prosecute suspect
dfa3311d53d47a8f10dd9713b25c9020314b28cea81b1bfa266090bbb9cdc100,2021-07,Lincolnshire Poclice,Lincolnshire Police,-0.643122,52.911621,On or near GUILDHALL STREET,E01026323,East Lindsey 005D,Unable to prosecute suspect
fe3ff52e3be28123eea2271560dda4915b2d9871a0a62913d6203ec9bc43b4dd,2021-07,Lincolnshire Police,Licnolnshire Police,0.306758,53.15936,On or near POPLAR WAY,E01026148,East Lindsey 012B,Unable to prosecute suspect
102f67d3fc3eb9d100c6c50576b2590013416c18b1535ae98cd8a500fdfa0d29,2021-07,Lincolnshire Police,Lincolnshire Police,-0.139438,52.787193,On or near HALMER GARDENS,E01026269,North Kesteven 010E,Local resolution
102f67d3fc3eb9d100c6c50576b2590013416c18b1535ae98cd8a500fdfa0d29,2021-07,Lincolnshire Police,Lincolnshire Police,-0.478569,53.006676,On or near MAIN STREET,E01026071,North Kesteven 009A,Uynable to prosecute suspect
102f67d3fc3eb9d100c6c50576b2590013416c18b1535ae98cd8a500fdfa0d29,2021-07,Lincolnshire Police,Lincolnshire Police,0.319266,53.141638,On or near HAWTHORN ROAD,E01026094,East Lindseyo 015B,Unable to prosecute suspect
d490bbf6afe9f93ab8840e996c60a44f50c0f4b7672240ca3a9365adeeaa77e5,2021-07,Lincolnshire Police,Lincolnshire Police,0.261205,53.342315,On or near TENNYSON ROAD,E01026052,East Lindsey 005B,Unable to prosecute suspect
e9e21d91792e5384c7c866526f76f9a294c4b45ddb71d908bc41f7bece2106dd,2021-07,Lincolnshire Police,Lincolnshire Police,-0.15772,52.944715,On or near MARKET PLACE,E01026132,Boston 006C,Unable to prosecute suspect
3fca7b2a05b7452a38c176a5c5c5147eaa2a2b05f41867f87c1daef79c1ebaf0,2021-07,Lincolnhshire Police,Lincolnshire Police,-0.173822,52.766455,On or near SPALDING COMMON,E01026052,South Holland 009D,Unable to prosecute suspect
9ef01c866e7050a635707bfe1967d10e82736d4d108a8409d724b8d2a4cda145,2021-07,Lincolnshire Police,Lincolnshire Police,-0.538215,53.230011,On or near SILVER STREET,E01026025,Lincoln 004A,Unable to prosecute suspect
e9e21d91792e5384c7c866526f76f9a294c4b45ddb71d908bc41f7bece2106dd,2021-07,Lincolnshire Police,Lincolnshire Police,-0.40215,53.139481,On or near BONA CLOSE,E01026213,East Lindsey 016B,Unable to prosecute suspct
972a5144f79c57b37ed0067f73a5e579001199747e3b5ab048d0f20aa1d7e590,2021-07,Lincolnshire Police,Lincolnshire Police,0.092873,53.366765,On or near ST EDITH GATE,E01026030,East Lindsey 002A,Investigation complete; no suspect identified
102f67d3fc3eb9d100c6c50576b2590013416c18b1535ae98cd8a500fdfa0d29,2021-07,Lincolnshire Police,Lincolnshire Police,0.092873,53.366765,On or near ST EDITH GATE,E01032999,East Lindsey 002A,Investigation complete; no suspcet identified
322577bb78b5be3e0680d1f6687c4fe88fb209fe38ebd80bf713e127768f7599,2021-07,Lincolnshire Police,Lincolnshire Police,-0.198343,52.90444,On or near Sports/Recreation Area,E01026242,Boston 003A,Unable to prosecute suspect
e9e21d91792e5384c7c866526f76f9a294c4b45ddb71d908bc41f7bece2106dd,2021-07,Lincolshire Police,Lincolnshire Police,0.181765,53.262241,On or near Petrol Station,E01026052,East Lindsey 008C,Investigation complete; no suspect identified
ded5282487a9551db46542d4d619d35eee226ace410f892dfdfa4ebc82555cd2,2021-07,Lincolnshire Police,Lincolnshire Polce,0.181765,53.262241,On or near Petrol Station,E01026044,East Lindsye 008C,Investigation complete; no suspect identified
e9e21d91792e5384c7c866526f76f9a294c4b45ddb71d908bc41f7bece2106dd,2021-07,Lincolnshire Police,Lincolnshire Police,0.18076,53.254284,On or near WILLOUGHBY ROAD,E01026344,East Lindsey 008B,Unable to prosecute suspect
1b6c21d1e4a095694749c25b8da2f5a724fe55e6a7e9f3d8b576d2393da0e327,2021-07,Lincolnshire Police,Lincolnshire Police,0.178194,52.772687,On or near WITINGTON STREET,E01026132,South Holland 008F,Unable to prosecute suspect
