record_key,survey_key,survey_name,sample_key,start_date,end_date,date_type,location_name,data_type,latitude,longitude,projection,aphia_id,species,uncertain,abundance_sacforn,is_dead,sample_comment
JNCCMNCR10407681,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021910,1994-08-01,1994-08-01,D,1 mile E of Nare Head (Coverack),Point,50.0849016343317,-5.05659863082779,WGS84,103853.0,Pyura tessellata,False,O,False,Upper circalittoral silted bedrock and boulders along with cobbles. Barren in many places apart from Verruca stroemia under the silt. Silty growths of Brongniartella byssoides and Nemertesia ramosa with patches of Parasmittina trispinosa conspicuous. Creviced overhangs and cobbles had an encrustation of bryozoans and sponges. Sabellid worms (unidentified) were found in the crevices.
JNCCMNCR10405715,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021862,1994-07-28,1994-07-28,D,SW of Pedngwinian Point (Mullian),Point,50.0289332574161,-5.2904528980306,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Lower infralittoral bedrock ridges with dense covering of red and brown algae on all upward facing surfaces with Dictyopteris membranacea, Bonnemaisonia asparagoides and dense Heterosiphonia plumosa. Also patches of Desmerestia ligulata and Halidrys siliquosa. More vertical slopes had Alcyonium digitatum, sparse hydroids and bryozoans and Cliona celata. Overall, rather scoured appearance."
JNCCMNCR10406560,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021888,1994-07-29,1994-07-29,D,S of Man of War (Lizard Point),Point,49.9537390071627,-5.21616145503587,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Lower infralittoral large boulders and some bedrock with cobbles and pebbles. 80% cover of dense foliose algae including sparse Laminaria hyperborea and conspicuous red algae including Delesseria sanguinea, Cryptopleura ramosa and Plocamium cartilagineum. Where overhangs occurred, Crissiidae and Bugula flabellata were found. Underboulders consisted of encrusting bryozoans, sponges, Anomiidae and Verruca stroemia."
JNCCMNCR10406620,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021889,1994-07-29,1994-07-29,D,Bumble Rock (Lizard Point),Point,49.9589514223073,-5.19684636128202,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Upper infralittoral extensive flat bedrock with sandy gullies 2 m deep and vertical faces with crevices. Dense foliose algae gave 90% cover and open kelp forest. Conspicuous species include Heterosiphonia plumosa, Dictyota dichotoma, Dilsea carnosa. Pseudolithoderma extensum covered much of the underlying rock. Interesting vertical faces. Interesting algae included Scinaia spp."
JNCCMNCR10406698,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021890,1994-07-28,1994-07-28,D,Rill Point (Mullion),Point,49.9806084144304,-5.25269297831305,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Stepped bedrock and boulders in the lower infralittoral were characterised by Dictyopteris membranacea, Dictyota dichotoma and Alcyonium digitatum. The boring sponge Cliona celata, along with Echinus esculentus and Marthasterias glacialis were also frequently encountered. A wide variety of red algae including Cryptopleura ramosa, Bonnemaisonia asparagoides and Brongniartella byssoides were mixed amongst the brown algae."
JNCCMNCR10406762,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021891,1994-07-29,1994-07-29,D,SW of Lizard Point (Lizard Point),Point,49.9543169953679,-5.23418744253923,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Rugged reef with vertical faces up to 2 m high and highly fissured in places. Patches of coarse sand and a few boulders present at the base of the vertical faces. Fauna dominated by tough bushy bryozoans and hydroids with a few branching sponges and scattered red algae. Bugula spp. Aglaophenia spp., Nemertesia antennina, N. ramosa and Sertularia argentea were most prominent in the turf. Corynactis viridis was present throughout, particularly on vertical faces, but never in high densities."
JNCCMNCR10406836,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021893,1994-07-29,1994-07-29,D,W of Mulvin (Lizard Point),Point,49.9581013270986,-5.2210541055273,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Bedrock gullies of 3-4 m width and height with pebble and stone gravel bottoms with occasional large boulders. The upward-facing bedrock was dominated by Laminaria hyperborea with foliose red algae understorey and hydroid/bryozoan turf which became dominant on the steep surfaces. Pterothamnion crispum was present in this habitat.
JNCCMNCR10406896,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021894,1994-07-28,1994-07-28,D,NW of Vradden (Mullion),Point,50.0047697044323,-5.2858593538779,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Cellaria sinuosa has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Flat bedrock with fairly sparse fauna affected by scour from surrounding shell sand which covered the bedrock in places to a depth of 1-2 cm. Alcyonidium diaphanum conspicuous in this part with Cliona cellata, Cellaria sinuosa and Alcyonium digitatum on higher bedrock surfaces."
JNCCMNCR10406991,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021896,1994-07-30,1994-07-30,D,SE of Carn du (Coverack),Point,50.0417801893668,-5.05092370851694,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,R,False,"Rugged, steep and vertical bedrock outcrops to 3 or 4 m high with silty shell gravel pockets becoming steep pinnacles up to 14.5 m bcd. Silt influence was greater in lower regions where Eunicella verrucosa, Alcyonium glomeratum and Pentapora foliacea were conspicuous along with increased foliose red algae, Dictyopteris membranacea and Dictyota dichotoma in the upper region. Corynactis viridis was dominant on the vertical faces. The alga Polyneura bonnemaisonii was rare here."
JNCCMNCR10407048,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021897,1994-07-30,1994-07-30,D,"Maen Voes, The Manacles (Coverack)",Point,50.0464210117607,-5.0454903817984,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Foliose brown algae, Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Tops of large rocks in a complex gulley system. Dense turf of foliose algae, both reds and browns were present."
JNCCMNCR10407105,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021898,1994-07-30,1994-07-30,D,"Maen Voes, The Manacles (Coverack)",Point,50.0464210117607,-5.0454903817984,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Bryozoa indet crusts has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Extensive areas of vertical rock on the sides of broken gullies, with a little overhanging rock and deep clefts in the rock. Faces variously dominated by a low turf of bryozoans, Crisia denticulata and Scrupocellaria reptans along with Corynactis viridis and Balanus crenatus, or by Alcyonium digitatum or by Metridium senile and Sagartia elegans. Some faces with reasonable densities of algae, predominantly Delesseria sanguinea."
JNCCMNCR10407155,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021899,1994-07-30,1994-07-30,D,Offshore SE of Nare Point (Coverack),Point,50.0700976453531,-5.05371554356639,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,C,False,"Lower circalittoral muddy bedrock and boulders with Eunicella verrucosa of various sizes. Silt prevented much growth but other conspicuous species included Alcyonium digitatum, Aglaophenia tubilifera, Nemertesia antennina and Sidnyum elegans, along with the branching bryozoan Omalosecosa ramulosa forming large (20 cm high) densely branched colonies."
JNCCMNCR10407264,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021902,1994-07-31,1994-07-31,D,"Wagland Reef, E of The Manacles (Coverack)",Point,50.0399342352186,-5.04004951061186,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,C,False,Upper circalittoral bedrock that was exposed to tidal movement and charcterised by a dense hydroid turf with bryozoans and Alcyonium digitatum. Steep and vertical areas of rock were characterised by Corynactis viridis. Holothuria forskali was common throughout the habitat.
JNCCMNCR10407305,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021903,1994-07-31,1994-07-31,D,SE Vase Rock (Coverack),Point,50.0501451854812,-5.04069663146794,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,R,False,"Cellaria has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Side of pinnacle at Vase Rock, from 20 m bcd to 36 m bcd at the base of the cliff. Abundant Corynactis viridis over most of the surface of the rock with clumps of Nemertesia antennina, Cellaria fistulosa with occasional Omalosecosa ramulosa along with colonies of Pentapora foliacea (O) and Eunicella verrucosa (O). Spectacular site, but not particularly diverse. All very clean."
JNCCMNCR10407484,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021907,1994-07-31,1994-07-31,D,Pencra Head (Coverack),Point,50.0611167853774,-5.05452669601298,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,F,False,"Aglaozonia (asexual cutleria), Bryozoa indet crusts, Scinaia trigona has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Lower infralittoral mixed substrata between 12.5 and 13.9 m bcd. Angular and rounded boulders (5 m x 2 m) were mixed with pebbles, cobbles and silty gravel with occasional outcrops of bedrock. Red and brown algae provided the main cover on the upper surfaces with encrusting species on steeper faces, all with a silty covering."
JNCCMNCR10407558,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021908,1994-07-31,1994-07-31,D,W of Wagland Reef (Coverack),Point,50.0439429105158,-5.04393649959412,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Lower infralittoral bedrock outcrops with vertical and very steep sides with a dense algal turf dominated by Dictyota dichotoma, Delesseria sanguinea, Cryptopleura ramosa and Plocamium cartilagineum. The upper surfaces were dominated by Saccorhiza polyschides. The rock was also encrusted with dense Tubularia indivisa on which was dense red algae. Faces not covered by red algae had Sagartia elegans and Corynactis viridis."
JNCCMNCR10407608,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021909,1994-07-31,1994-07-31,D,W of Wagland Reef (Coverack),Point,50.0439429105158,-5.04393649959412,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Upper circalittoral bedrock outcrops with deep gullies. Sand and cobbles were found at the base between the gullies. Vertical surfaces were covered with dense Corynactis viridis and some Metridium senile. Upward facing surfaces had dense Nemertesia antennina and Alcyonium digitatum. Beneath the conspicuous species was a dense hydroid and bryozoan turf, the rock was often encrusted with Verruca stroemia. The whole habitat is subject to considerable tidal streams."
JNCCMNCR10407659,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021910,1994-08-01,1994-08-01,D,1 mile E of Nare Head (Coverack),Point,50.0849016343317,-5.05659863082779,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,F,False,Upper circalittoral silted bedrock and boulders along with cobbles. Barren in many places apart from Verruca stroemia under the silt. Silty growths of Brongniartella byssoides and Nemertesia ramosa with patches of Parasmittina trispinosa conspicuous. Creviced overhangs and cobbles had an encrustation of bryozoans and sponges. Sabellid worms (unidentified) were found in the crevices.
JNCCMNCR10407724,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021911,1994-08-01,1994-08-01,D,E of Foam Rock (Coverack),Point,50.0329630215023,-5.06461021258821,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,C,False,"Aglaophenia tubulifera has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Upper circalittoral bedrock reefs with Eunicella verrucosa and dense Alcyonium digitatum. Other conspicuous species present were Pentapora foliacea and Parasmittina trispinosa. There was an underlying dense turf of Crisia denticulata and Cellaria sinuosa. Conspicuous clumps of Alcyonium glomeratum also occured. The algae present was densest on the smallest rocks; Dictyota dichotoma, Dictyopteris membranacea and Bonnemaisonia asparagoides."
JNCCMNCR10412245,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10022087,1994-08-01,1994-08-01,D,Offshore Pencra Head (Coverack),Point,50.063772700069,-5.05273897709047,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,C,False,"Silty large square bedrock blocks with vertical faces and flat tops forming a reef which was dominated by Eunicella verrucosa, Raspailia ramosa, Cellaria spp. and large patches of Stolonica socialis. The upper surfaces supported Nemertesia ramosa and N. antennina along with tufted bryozoans and hydroids. Alcyonium digitatum and A. glomeratum dominated the vertical surfaces. The rare cirriped, Megatrema anglicum was found attached to Caryophyllia smithii, synonym of Pyrgoma anglicum."
JNCCMNCR10412479,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10022091,1994-08-02,1994-08-02,D,S of Carrick Luz (Lizard Point),Point,49.9989830962265,-5.13432442456259,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,A,False,"Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Uneven bedrock forming flat vertical and sloping surfaces along with some overhangs. The area was characterised by foliose red and brown algae. A hydroid/bryozoan turf was also evident with; Alcyonium digitatum, Corynactis viridis, Caryophyllia smithii (A), Eunicella verrucosa and Pentapora foliacea."
JNCCMNCR10412695,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10022096,1994-08-02,1994-08-02,D,SW of Great Wrea (Coverack),Point,50.0316015640361,-5.07671272728978,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,R,False,Antithamnion has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Low lying bedrock outcrops about 1 m high protruding through a covering of coarse sand (to depth of 15 cm). The rounded outcrops were covered by a dense kelp forest with various red and brown foliose algae forming an understorey with patches of encrusting non-calcareous reds. Most animal life was on the holdfasts. Poor mobile fauna present. The sediment was virtually devoid of life but much plant debris was suspended above it.
JNCCMNCR10406513,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021887,1994-07-28,1994-07-28,D,Inshore Kynance Cove (Lizard Point),Point,49.9662681118356,-5.2185311865692,WGS84,145712.0,Hildenbrandia rubra,False,O,False,"Upper infralittoral bedrock outcrops dominated by Laminaria hyperborea with red algae and scoured by adjacent sand. Sand filled gullies were heavily scoured, with Pomatoceros spp. and sand tolerant algae. Vertical and overhanging rocks dominated by a Bugula spp. turf."
JNCCMNCR10406776,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021891,1994-07-29,1994-07-29,D,SW of Lizard Point (Lizard Point),Point,49.9543169953679,-5.23418744253923,WGS84,738997.0,Cradoscrupocellaria reptans,False,F,False,"Rugged reef with vertical faces up to 2 m high and highly fissured in places. Patches of coarse sand and a few boulders present at the base of the vertical faces. Fauna dominated by tough bushy bryozoans and hydroids with a few branching sponges and scattered red algae. Bugula spp. Aglaophenia spp., Nemertesia antennina, N. ramosa and Sertularia argentea were most prominent in the turf. Corynactis viridis was present throughout, particularly on vertical faces, but never in high densities."
JNCCMNCR10406850,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021893,1994-07-29,1994-07-29,D,W of Mulvin (Lizard Point),Point,49.9581013270986,-5.2210541055273,WGS84,738997.0,Cradoscrupocellaria reptans,False,F,False,Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Bedrock gullies of 3-4 m width and height with pebble and stone gravel bottoms with occasional large boulders. The upward-facing bedrock was dominated by Laminaria hyperborea with foliose red algae understorey and hydroid/bryozoan turf which became dominant on the steep surfaces. Pterothamnion crispum was present in this habitat.
JNCCMNCR10407059,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021897,1994-07-30,1994-07-30,D,"Maen Voes, The Manacles (Coverack)",Point,50.0464210117607,-5.0454903817984,WGS84,738997.0,Cradoscrupocellaria reptans,False,F,False,"Foliose brown algae, Foliose red algae has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Tops of large rocks in a complex gulley system. Dense turf of foliose algae, both reds and browns were present."
JNCCMNCR10407116,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021898,1994-07-30,1994-07-30,D,"Maen Voes, The Manacles (Coverack)",Point,50.0464210117607,-5.0454903817984,WGS84,738997.0,Cradoscrupocellaria reptans,False,C,False,"Bryozoa indet crusts has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Extensive areas of vertical rock on the sides of broken gullies, with a little overhanging rock and deep clefts in the rock. Faces variously dominated by a low turf of bryozoans, Crisia denticulata and Scrupocellaria reptans along with Corynactis viridis and Balanus crenatus, or by Alcyonium digitatum or by Metridium senile and Sagartia elegans. Some faces with reasonable densities of algae, predominantly Delesseria sanguinea."
JNCCMNCR10412321,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10022088,1994-08-01,1994-08-01,D,"Maenland Rock, Lowland Point (Coverack)",Point,50.035604349414,-5.06338174099859,WGS84,738997.0,Cradoscrupocellaria reptans,False,F,False,Bryozoa indet crusts has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Rugged bedrock outcrops in the upper infralittoral from 5 to 11.1 m bcd with various sized boulders lying at the base of vertical rock faces with smaller more angular cobbles and shelly stone gravel present in patches. The upper surfaces were covered with red and brown algae beneath a fairly dense canopy of Laminaria hyperborea accompanied by Saccorhiza polyschides (F). The steeper surfaces were dominated by encrusting and bushy bryozoans with dense patches of Corynactis viridis.
JNCCMNCR10412707,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10022096,1994-08-02,1994-08-02,D,SW of Great Wrea (Coverack),Point,50.0316015640361,-5.07671272728978,WGS84,738997.0,Cradoscrupocellaria reptans,False,O,False,Antithamnion has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Low lying bedrock outcrops about 1 m high protruding through a covering of coarse sand (to depth of 15 cm). The rounded outcrops were covered by a dense kelp forest with various red and brown foliose algae forming an understorey with patches of encrusting non-calcareous reds. Most animal life was on the holdfasts. Poor mobile fauna present. The sediment was virtually devoid of life but much plant debris was suspended above it.
JNCCMNCR10406752,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021891,1994-07-29,1994-07-29,D,SW of Lizard Point (Lizard Point),Point,49.9543169953679,-5.23418744253923,WGS84,116999.0,Aglaophenia,False,C,False,"Rugged reef with vertical faces up to 2 m high and highly fissured in places. Patches of coarse sand and a few boulders present at the base of the vertical faces. Fauna dominated by tough bushy bryozoans and hydroids with a few branching sponges and scattered red algae. Bugula spp. Aglaophenia spp., Nemertesia antennina, N. ramosa and Sertularia argentea were most prominent in the turf. Corynactis viridis was present throughout, particularly on vertical faces, but never in high densities."
JNCCMNCR10412263,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10022087,1994-08-01,1994-08-01,D,Offshore Pencra Head (Coverack),Point,50.063772700069,-5.05273897709047,WGS84,111522.0,Schizobrachiella sanguinea,False,O,False,"Silty large square bedrock blocks with vertical faces and flat tops forming a reef which was dominated by Eunicella verrucosa, Raspailia ramosa, Cellaria spp. and large patches of Stolonica socialis. The upper surfaces supported Nemertesia ramosa and N. antennina along with tufted bryozoans and hydroids. Alcyonium digitatum and A. glomeratum dominated the vertical surfaces. The rare cirriped, Megatrema anglicum was found attached to Caryophyllia smithii, synonym of Pyrgoma anglicum."
JNCCMNCR10405717,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021862,1994-07-28,1994-07-28,D,SW of Pedngwinian Point (Mullian),Point,50.0289332574161,-5.2904528980306,WGS84,107398.0,Necora puber,False,O,False,"Lower infralittoral bedrock ridges with dense covering of red and brown algae on all upward facing surfaces with Dictyopteris membranacea, Bonnemaisonia asparagoides and dense Heterosiphonia plumosa. Also patches of Desmerestia ligulata and Halidrys siliquosa. More vertical slopes had Alcyonium digitatum, sparse hydroids and bryozoans and Cliona celata. Overall, rather scoured appearance."
JNCCMNCR10405770,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021863,1994-07-28,1994-07-28,D,Predannack Head (Mullion),Point,50.0029573673803,-5.27053266479016,WGS84,107398.0,Necora puber,False,O,False,Upper infralittoral bedrock forming gullies and tunnels. Kelp forest of Laminaria hyperborea with well developed stipe flora and ground flora of dense foliose red and brown algae.
JNCCMNCR10406399,JNCCMNCR10000465,1994 MNCR Lizard Peninsula and Falmouth Bay sublittoral survey,JNCCMNCR10021885,1994-07-28,1994-07-28,D,Predannack Head (Mullion),Point,50.0029573673803,-5.27053266479016,WGS84,107398.0,Necora puber,False,O,False,Pebbles with thin film of sandy silt with a sparse fauna and flora.
