object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
2936.0,708427.0,2020/11/05 05:00:00+00,IROQUOIS VFW POST #6182,992 LONGFIELD AVE,40215.0,2020/11/11 05:00:00+00,7,FIELD
2937.0,708537.0,2020/11/09 05:00:00+00,O'REILLY AUTO PARTS,3700 DIXIE HWY,40216.0,2020/11/11 05:00:00+00,7,FIELD
2938.0,708544.0,2020/11/09 05:00:00+00,PLANET FITNESS,3036 BARDSTOWN RD,40205.0,2020/11/16 05:00:00+00,7,FIELD
2939.0,708659.0,2020/11/11 05:00:00+00,CRACKER BARREL #650,11000 DIXIE HWY,40272.0,2020/11/16 05:00:00+00,7,FIELD
2940.0,708735.0,2020/11/12 05:00:00+00,O'CHARLEY'S,1901 S HURSTBOURNE PKWY,40220.0,2020/11/12 05:00:00+00,7,FIELD
2941.0,708873.0,2020/11/12 05:00:00+00,MCALISTER'S,4677 OUTER LOOP,40219.0,2020/11/12 05:00:00+00,7,FIELD
2942.0,708888.0,2020/11/16 05:00:00+00,MACY'S AT OXMOOR,7900 SHELBYVILLE RD,40222.0,2020/11/16 05:00:00+00,7,FIELD
2943.0,708896.0,2020/11/09 05:00:00+00,KOHL'S IN OXMOOR,110 OXMOOR LN,40222.0,2020/11/16 05:00:00+00,7,FIELD
2944.0,708930.0,2020/11/13 05:00:00+00,OXMOOR LODGE COMMUNITY,8021 CHRISTIAN CT,40222.0,2020/11/20 05:00:00+00,7,FIELD
2945.0,701920.0,2020/07/20 03:59:59+00,MCALISTER'S #1135,2400 LIME KILN LN,40222.0,2020/07/21 03:59:59+00,7,FIELD
2946.0,701988.0,2020/07/22 03:59:59+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/07/23 03:59:59+00,7,FIELD
2947.0,702133.0,2020/07/23 03:59:59+00,TEXAS ROADHOUSE,5005 SHELBYVILLE RD,40207.0,2020/07/28 03:59:59+00,7,FIELD
2948.0,702145.0,2020/07/24 03:59:59+00,MELLWOOD ARTS CENTER,1860 MELLWOOD AVE,40206.0,2020/07/28 03:59:59+00,7,FIELD
2949.0,708673.0,2020/11/11 05:00:00+00,GLA COLLECTIONS,2630 GLEESON LN,40299.0,2020/11/25 05:00:00+00,7,FIELD
2950.0,710345.0,202/011/24 05:00:00+00,DAIRY QUEN,5516 NATOINAL TURNPIKE,40251.0,2020/12/02 05:00:00+00,7,FIELD
2951.0,702493.0,2020/07/29 03:59:59+00,DOLLAR TREE,5023 MUD LN,40229.0,2020/08/18 03:59:59+00,7,FIELD
2952.0,707185.0,2020/10/19 03:59:59+00,HONEY BEE'S DAY CARE II,10512 NATIONAL TURNPIKE,40118.0,2020/10/20 03:59:59+00,7,FIELD
2953.0,710909.0,2020/12/03 05:00:00+00,DERBY CITY PIZZA,2500 CRITTENDEN DR,40217.0,2020/12/03 05:00:00+00,7,FIELD
2954.0,702371.0,2020/07/28 03:59:59+00,BJ'S RESTAURANT & BREWHOUSE,7900 SHELBYVILLE RD,40222.0,2020/07/29 03:59:59+00,7,FIELD
2955.0,708296.0,2020/11/04 05:00:00+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/11/05 05:00:00+00,7,FIELD
2956.0,709084.0,2020/11/16 05:00:00+00,KANSAI JAPANESE STEAKHOUSE,1850 S HURSTBOURNE PKWY,40220.0,2020/11/17 05:00:00+00,7,FIELD
2957.0,702524.0,2020/07/30 03:59:59+00,FORD MOTOR CO,3001 CHAMBERLAIN LN,40241.0,2020/08/27 03:59:59+00,7,FIELD
2958.0,702614.0,2020/07/30 03:59:59+00,GREAT FLOOD BREWING COMPANY,2120 BARDSTOWN RD,40205.0,2020/08/01 03:59:59+00,7,FIELD
2959.0,708304.0,2020/11/05 05:00:00+00,ADVANCE AMERICA,3348 HIKES LN STE 109,40220.0,2020/11/06 05:00:00+00,7,FIELD
2960.0,709457.0,2020/11/18 05:00:00+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/11/19 05:00:00+00,7,FIELD
2961.0,712346.0,2020/12/13 05:00:00+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/12/15 05:00:00+00,7,FIELD
2962.0,707311.0,2020/10/21 03:59:59+00,HAUNTED HOTEL,3000 S 4TH ST,40208.0,2020/10/22 03:59:59+00,7,FIELD
2963.0,702698.0,2020/07/31 03:59:59+00,MOLLY MALONES ST. MATTHEWS,3900 SHELBYVILLE RD,40207.0,2020/08/01 03:59:59+00,7,FIELD
2964.0,702670.0,2020/07/31 03:59:59+00,STREET ROD NATIONALS,937 PHILLIPS LN,40209.0,2020/08/07 03:59:59+00,7,FIELD
2965.0,713298.0,2020/12/19 05:00:00+00,SYRIAN GRILL,3325 BARDSTOWN RD STE 103,40218.0,2020/12/23 05:00:00+00,7,FIELD
2966.0,709522.0,2020/11/18 05:00:00+00,SPEEDWAY #5043,4417 DIXIE HWY,40216.0,2020/11/24 05:00:00+00,7,FIELD
2967.0,708421.0,2020/11/05 05:00:00+00,SMASHBURGER,316 S 4TH ST,40202.0,2020/11/06 05:00:00+00,7,FIELD
2968.0,707526.0,2020/10/26 03:59:59+00,NEW DIRECTIONS HOUSING CORPORATION,1617 MAPLE ST,40210.0,2020/11/04 05:00:00+00,7,FIELD
2969.0,702774.0,2020/08/01 03:59:59+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/08/01 03:59:59+00,7,FIELD
2970.0,702695.0,2020/07/31 03:59:59+00,FRONTIER DINER CAFE,7299 DIXIE HWY,40258.0,2020/08/03 03:59:59+00,7,FIELD
2971.0,713452.0,2020/12/22 05:00:00+00,AURA LOUNGE,5044 POPLAR LEVEL RD,40219.0,2020/12/30 05:00:00+00,7,FIELD
2972.0,701454.0,2020/07/16 03:59:59+00,HOME GOODS & TJ MAX,4201 TOWNE CENTER DR,40241.0,2020/08/10 03:59:59+00,7,FIELD
2973.0,708434.0,2020/11/06 05:00:00+00,NULU FOOD MART,528 E LIBERTY ST,40202.0,2020/11/06 05:00:00+00,7,FIELD
2974.0,707611.0,2020/10/27 03:59:59+00,GLA COLLECTION,2630 GLEESON LN,40299.0,2020/10/28 03:59:59+00,7,FIELD
2975.0,702789.0,2020/08/03 03:59:59+00,ARBY'S #773,4975 SHELBYVILLE RD,40207.0,2020/08/04 03:59:59+00,7,FIELD
2976.0,702756.0,2020/07/22 03:59:59+00,JOE'S OLDER THAN DIRT,8131 NEW LAGRANGE RD,40222.0,2020/07/22 03:59:59+00,7,FIELD
2977.0,713792.0,2020/12/29 05:00:00+00,HEARTSONG MEMORY CARE,9260 STONESTREET RD,40272.0,2020/12/30 05:00:00+00,7,FIELD
2978.0,701463.0,2020/07/16 03:59:59+00,CIRCLE K #4703232,13401 DIXIE HWY,40272.0,2020/07/20 03:59:59+00,7,FIELD
2979.0,708520.0,2020/11/09 05:00:00+00,UNITED STATES POST OFFICE,4440 CRITTENDEN R,40221.0,2020/11/10 05:00:00+00,7,FIELD
2980.0,708030.0,2020/11/01 03:59:59+00,TRADER JOE'S,4600 SHELBYVILLE RD STE 111,40207.0,2020/11/05 05:00:00+00,7,FIELD
2981.0,702892.0,2020/08/02 03:59:59+00,SUBWAY #10519,2218 HIKES LN,40218.0,2020/08/05 03:59:59+00,7,FIELD
2982.0,702777.0,2020/08/01 03:59:59+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/08/01 03:59:59+00,7,FIELD
2983.0,702784.0,2020/08/03 03:59:59+00,PARK DUVALLE FAMILY HEALTH CENTER,3015 WILSON AVE,40211.0,2020/08/13 03:59:59+00,7,FIELD
2984.0,702831.0,2020/08/01 03:59:59+00,THORNTONS #61,2000 S 7TH ST,40208.0,2020/08/04 03:59:59+00,7,FIELD
2985.0,702916.0,2020/08/03 03:59:59+00,WENDYS,978 BRECKENRIDGE LN,40207.0,2020/08/13 03:59:59+00,7,FIELD
2986.0,702998.0,2020/08/05 03:59:59+00,MCDONALD'S,420 E MARKET ST,40202.0,2020/08/05 03:59:59+00,7,FIELD
2987.0,703254.0,2020/08/06 03:59:59+00,AMBITION FITNESS,3900 SHELBYVILLE RD,40207.0,2020/08/08 03:59:59+00,7,FIELD
2988.0,703311.0,2020/08/07 03:59:59+00,TELEPERFORMANCE USA,9721 ORMSBY STATION RD,40223.0,2020/09/17 03:59:59+00,7,FIELD
2989.0,703360.0,2020/08/07 03:59:59+00,STAPLES JEWELRY,9800 SHELBYVILLE RD,40223.0,2020/09/01 03:59:59+00,7,FIELD
2990.0,703436.0,2020/08/10 03:59:59+00,COLUMBIA UPS,8203 NATIONAL TRNPK,40214.0,2020/10/29 03:59:59+00,7,FIELD
2991.0,703449.0,2020/08/07 03:59:59+00,DIORIOS PIZZA & PUB,919 BAXTER AVE,40204.0,2020/08/15 03:59:59+00,7,FIELD
2992.0,703501.0,2020/08/08 03:59:59+00,DOLLAR GENERAL #13244,1631 W MARKET ST,40203.0,2020/08/11 03:59:59+00,7,FIELD
2993.0,703530.0,2020/08/11 03:59:59+00,GE,4000 BUECHEL BANK RD UNIT 5,40225.0,2020/08/14 03:59:59+00,7,FIELD
2994.0,703575.0,2020/08/12 0:59:59+00,FOOD TRUKCS,340 0GATECREEK RD,40363.0,2020/08/28 03:59:59+00,7,FIELD
2995.0,703587.0,200/08/12 03:59:59+00,ANNIE'S PIZhZA,2520 PORsTLAND AVE,40259.0,2020/08/26 03:59:59+00,7,FIELD
2996.0,703792.0,2020/08/16 03:59:59+00,MOE'S SOUTHWEST GRILL,2001 S HURSTBOURNE PKWY,40220.0,2020/08/18 03:59:59+00,7,FIELD
2997.0,703816.0,2020/08/15 03:59:59+00,WAFFLE HOUSE #932,1620 KENTUCKY MILLS DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
2998.0,703855.0,2020/08/15 03:59:59+00,SPINELLI'S,614 BAXTER AVE,40204.0,2020/08/31 03:59:59+00,7,FIELD
2999.0,703864.0,2020/08/17 03:59:59+00,LORD'S KITCHEN,1811 STANDARD AVE,40210.0,2020/08/27 03:59:59+00,7,FIELD
3000.0,704004.0,2020/08/18 03:59:59+00,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,2529 SIX MILE LN,40220.0,2020/08/21 03:59:59+00,7,FIELD
3001.0,704099.0,2020/08/24 03:59:59+00,DOLLAR GENERAL #6113,3517 CANE RUN RD,40211.0,2020/08/24 03:59:59+00,7,FIELD
3002.0,704200.0,2020/08/24 03:59:59+00,WALMART #6931,4840 OUTER LOOP,40219.0,2020/08/27 03:59:59+00,7,FIELD
3003.0,704202.0,2020/08/25 03:59:59+00,EVANGEL WORLD PRAYER CENTER,5400 MINOR LN,40219.0,2020/09/30 03:59:59+00,7,FIELD
3004.0,704411.0,2020/08/28 03:59:59+00,MALL,3950 DIXIE HWY,40216.0,2020/08/31 03:59:59+00,7,FIELD
3005.0,704545.0,2020/08/29 03:59:59+00,HEINE BROTHERS COFFEE,2714 FRANKFORT AVE,40206.0,2020/08/29 03:59:59+00,7,FIELD
3006.0,704650.0,2020/09/02 03:59:59+00,RESIDENCE,1421 ARCADE AVE,40215.0,2020/09/30 03:59:59+00,7,FIELD
3007.0,705186.0,2020/09/12 03:59:59+00,CASH SAVER,501 MT HOLLY RD,40118.0,2020/09/14 03:59:59+00,7,FIELD
3008.0,705303.0,2020/09/14 03:59:59+00,O'LINE SPORTS GRILL,2813 N HURSTBOURNE PKWY,40223.0,2020/10/05 03:59:59+00,7,FIELD
3009.0,705638.0,2020/09/22 03:59:59+00,BOARDING HOME,2721 W MARKET ST,40211.0,2020/09/23 03:59:59+00,7,FIELD
3010.0,705663.0,2020/09/21 03:59:59+00,ST. FRANCIS OF ASSISI,1938 ALFRESCO PL,40205.0,2020/09/22 03:59:59+00,7,FIELD
3011.0,705833.0,2020/09/24 03:59:59+00,BRECKENRIDGE INN HEALTH CLUB,2800 BRECKENRIDGE LANE,40220.0,2020/10/21 03:59:59+00,7,FIELD
3012.0,706042.0,2020/09/29 03:59:59+00,FAMILY DOLLAR #20750,3022 PORTLAND AVE,40212.0,2020/10/01 03:59:59+00,7,FIELD
3013.0,706603.0,2020/10/03 03:59:59+00,DAIRY KASTLE,575 EASTERN PKWY,40217.0,2020/10/03 03:59:59+00,7,FIELD
