object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
1989.0,703415.0,2020/08/10 03:59:59+00,COUNTY CLERKS OFFICE,4919-F DIXIE HWY,40216.0,2020/09/11 03:59:59+00,7,FIELD
1990.0,703505.0,2020/08/10 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/08/11 03:59:59+00,7,FIELD
1991.0,703533.0,2020/08/11 03:59:59+00,KROGER L-360,6900 BARDSTOWN RD,40291.0,2020/08/12 03:59:59+00,7,FIELD
1992.0,703662.0,2020/08/13 03:59:59+00,STRIKE AND SPARE FAMILY FUN CENTER,6220 OLD SHEPHERDSVILLE RD,40228.0,2020/08/26 03:59:59+00,7,FIELD
1993.0,703679.0,2020/08/13 03:59:59+00,MCDONALD'S,287 N HUBBARDS LN,40207.0,2020/08/25 03:59:59+00,7,FIELD
1994.0,703712.0,2020/08/13 03:59:59+00,HAZELWOOD CTR ICFR,1800 BLUEGRASS AVE,40215.0,2020/11/16 05:00:00+00,7,FIELD
1995.0,703774.0,2020/08/17 03:59:59+00,JULIE'S NAILS,6527 BARDSTOWN RD,40291.0,2020/08/25 03:59:59+00,7,FIELD
1996.0,703867.0,2020/08/17 03:59:59+00,SPEEDWAY #9701,8510 NATIONAL TURNPIKE,40118.0,2020/10/02 03:59:59+00,7,FIELD
1997.0,703948.0,2020/08/19 03:59:59+00,HARMONIOUS ROOTS HAIR SALON,1300 ENVOY CIR STE 1303,40299.0,2020/08/24 03:59:59+00,7,FIELD
1998.0,704172.0,2020/08/22 03:59:59+00,QDOBA #2431,3021 POPLAR LEVEL RD,40217.0,2020/08/22 03:59:59+00,7,FIELD
1999.0,704203.0,2020/08/24 03:59:59+00,CASH SAVER,501 MT HOLLY RD,40118.0,2020/09/14 03:59:59+00,7,FIELD
2000.0,704439.0,2020/08/31 03:59:59+00,SOUTH END CHURCH OF CHRIST,4001 TAYLOR BLVD,40215.0,2020/10/12 03:59:59+00,7,FIELD
2001.0,703565.0,2020/08/12 03:59:59+00,ALL GOD'S CHILDREN & MARY'S LIL ANGELS LEARNING,4014 ST. FRANCIS LN,40218.0,2020/08/13 03:59:59+00,7,FIELD
2002.0,704539.0,2020/08/29 03:59:59+00,SENOR IGUANAS,5637 OUTER LOOP,40219.0,2020/08/29 03:59:59+00,7,FIELD
2003.0,703592.0,2020/08/12 03:59:59+00,WENDYS,3422 TAYLOR BLVD,40215.0,2020/08/13 03:59:59+00,7,FIELD
2004.0,701470.0,2020/07/16 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/07/20 03:59:59+00,7,FIELD
2005.0,704652.0,2020/09/02 03:59:59+00,RADIAL,7700 TRADE PORT DR,40258.0,2020/09/29 03:59:59+00,7,FIELD
2006.0,703668.0,2020/08/13 03:59:59+00,KOSAIR CHARITIES SAM SWOPE CENTER,982 EASTERN PKWY,40217.0,2020/08/17 03:59:59+00,7,FIELD
2007.0,701986.0,2020/07/22 03:59:59+00,J-TOWN FARMERS MARKET,10434 WATTERSON TRAIL,40299.0,2020/07/25 03:59:59+00,7,FIELD
2008.0,702844.0,2020/08/02 03:59:59+00,APPLEBEE'S,4535 OUTER LOOP,40219.0,2020/08/04 03:59:59+00,7,FIELD
2009.0,703924.0,2020/08/19 03:59:59+00,WINDSOR,5000 SHELBYVILLE RD,40207.0,2020/08/27 03:59:59+00,7,FIELD
2010.0,705009.0,2020/09/09 03:59:59+00,FERN CREEK CONSIGNMENT,5316 BARDSTOWN RD,40291.0,2020/09/15 03:59:59+00,7,FIELD
2011.0,705169.0,2020/09/11 03:59:59+00,AUNTIE ANNE'S,5000 SHELBYVILLE RD,40207.0,2020/09/18 03:59:59+00,7,FIELD
2012.0,705266.0,2020/09/14 03:59:59+00,SUBWAY,3020 S 3RD ST,40208.0,2020/09/17 03:59:59+00,7,FIELD
2013.0,705609.0,2020/09/21 03:59:59+00,THE PALM ROOM LOUNGE,1821 W JEFFERSON ST,40203.0,2020/10/01 03:59:59+00,7,FIELD
2014.0,705610.0,2020/09/21 03:59:59+00,SAYERS CLASSICAL ACADEMY,7709 BARDSTOWN RD,40291.0,2020/10/20 03:59:59+00,7,FIELD
2015.0,705704.0,2020/09/22 03:59:59+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020/10/01 03:59:59+00,7,FIELD
2016.0,705904.0,2020/09/25 03:59:59+00,DOLLAR GENERAL #11904,2701 DIXIE HWY,40216.0,2020/09/28 03:59:59+00,7,FIELD
2017.0,706384.0,2020/10/02 03:59:59+00,KROGER L-292,7509 TERRY RD,40258.0,2020/10/05 03:59:59+00,7,FIELD
2018.0,706577.0,2020/10/07 03:59:59+00,PRIMROSE SCHOOL AT OLD HENRY CROSSING,14801 BUSH FARM RD,40245.0,2020/10/08 03:59:59+00,7,FIELD
2019.0,706664.0,2020/10/09 03:59:59+00,PREMIER PACKING,3900 PRODUCE RD,40218.0,2020/10/10 03:59:59+00,7,FIELD
2020.0,706763.0,2020/10/12 03:59:59+00,BROADWAY FOOD MART,4132 W BROADWAY,40212.0,2020/10/13 03:59:59+00,7,FIELD
2021.0,706774.0,2020/10/12 03:59:59+00,K & K SERVICES,1015 REEVES RD,40219.0,2020/10/21 03:59:59+00,7,FIELD
2022.0,706775.0,2020/10/12 03:59:59+00,ADECCO STAFFING,7601 TRADE PORT DR,40258.0,2020/10/28 03:59:59+00,7,FIELD
2023.0,707050.0,2020/10/14 03:59:59+00,LONG JOHN SILVER'S,5447 NEW CUT RD,40214.0,2020/10/16 03:59:59+00,7,FIELD
2024.0,707097.0,2020/10/15 03:59:59+00,FALAFEL OASIS,226 W BROADWAY,40202.0,2020/10/17 03:59:59+00,7,FIELD
2025.0,707127.0,2020/10/16 03:59:59+00,SPEEDWAY #9624,7002 OLD SHEPHERDSVILLE RD,40219.0,2020/10/20 03:59:59+00,7,FIELD
2026.0,707136.0,2020/10/16 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/10/21 03:59:59+00,7,FIELD
2027.0,707142.0,2020/10/19 03:59:59+00,HOBBY LOBBY,7500 JEFFERSON BLVD,40219.0,2020/10/19 03:59:59+00,7,FIELD
2028.0,707625.0,2020/10/27 03:59:59+00,PRIMROSE AT OLD HENRY DAYCARE,14801 BUSH FARM RD,40245.0,2020/10/27 03:59:59+00,7,FIELD
2029.0,708128.0,2020/11/02 05:00:00+00,WENDYS,3301 CANE RUN RD,40211.0,2020/11/16 05:00:00+00,7,FIELD
2030.0,708474.0,2020/11/09 05:00:00+00,TRADER JOES,4600 SHELBYVILLE ROAD STE #111,40207.0,2020/11/09 05:00:00+00,7,FIELD
2031.0,708489.0,2020/11/07 05:00:00+00,OLLIE'S BARGAIN OUTLET,9070 DIXIE HWY,40258.0,2020/11/23 05:00:00+00,7,FIELD
2032.0,708492.0,2020/11/07 05:00:00+00,PIC PAC,3110 TAYLOR BLVD,40215.0,2020/11/07 05:00:00+00,7,FIELD
2033.0,708828.0,2020/11/13 05:00:00+00,THORNTONS #27,2007 BROWNSBORO RD,40206.0,2020/11/13 05:00:00+00,7,FIELD
2034.0,708832.0,2020/11/13 05:00:00+00,THORNTONS #154,3300 BARDSTOWN RD,40218.0,2020/11/17 05:00:00+00,7,FIELD
2035.0,708923.0,2020/11/16 05:00:00+00,GATEWAY COMMUNITY UNITED CHURCH,4623 SOUTHERN PKWY,40214.0,2021/01/31 05:00:00+00,7,FIELD
2036.0,708958.0,2020/11/16 05:00:00+00,B QUICK FOOD MART,7600 3RD STREET RD,40214.0,2020/11/17 05:00:00+00,7,FIELD
2037.0,709078.0,2020/11/13 05:00:00+00,PLEASE & THANK YOU,800 E MARKET ST,40206.0,2020/11/13 05:00:00+00,7,FIELD
2038.0,710391.0,2020/11/25 05:00:00+00,DERBY CITY GAMING,4520 POPLAR LEVEL RD,40213.0,2020/12/02 05:00:00+00,7,FIELD
2039.0,701233.0,2020/07/14 03:59:59+00,HUNTERS MARKET,6303 LOWER HUNTERS TRACE,40258.0,2020/07/15 03:59:59+00,7,FIELD
2040.0,701356.0,2020/07/11 03:59:59+00,CAPTAIN'S QUARTERS,5700 CAPTAINS QUARTERS RD,40027.0,2020/07/16 03:59:59+00,7,FIELD
2041.0,701369.0,2020/07/03 03:59:59+00,DECCA,812 E MARKET ST,40206.0,2020/07/03 03:59:59+00,7,FIELD
2042.0,701489.0,2020/07/16 03:59:59+00,RUMORS,12339 SHELBYVILLE RD,40243.0,2020/07/21 03:59:59+00,7,FIELD
2043.0,701598.0,2020/07/20 03:59:59+00,UNITED STATES POSTAL SERVICE,4500 ANNSHIRE AVE,40213.0,2020/08/25 03:59:59+00,7,FIELD
2044.0,701835.0,2020/07/21 03:59:59+00,CIRCLE K #4703242,8615 NATIONAL TURNPIKE,40214.0,2020/07/31 03:59:59+00,7,FIELD
2045.0,701840.0,2020/07/21 03:59:59+00,BERRY BLVD LAUNDRY,1716 BERRY BLVD,40215.0,2020/08/26 03:59:59+00,7,FIELD
2046.0,701914.0,2020/07/22 03:59:59+00,WICKS PIZZA,975 BAXTER AVE,40204.0,2020/07/24 03:59:59+00,7,FIELD
2047.0,701929.0,2020/07/22 03:59:59+00,GRACIOUS PLENTY,9207 US HWY 42,40059.0,2020/07/22 03:59:59+00,7,FIELD
2048.0,701969.0,2020/07/21 03:59:59+00,KROGER L-224,2200 BROWNSBORO RD,40206.0,2020/07/25 03:59:59+00,7,FIELD
2049.0,702041.0,2020/07/23 03:59:59+00,KROGER L-753,1265 GOSS AVE,40217.0,2020/07/28 03:59:59+00,7,FIELD
2050.0,702267.0,2020/07/25 03:59:59+00,KROGER L-752,3165 S 2ND ST,40208.0,2020/07/29 03:59:59+00,7,FIELD
2051.0,702281.0,2020/07/25 03:59:59+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
2052.0,702303.0,2020/07/27 03:59:59+00,B QUICK FOODMART,2119 UPPER HUNTERS TRACE,40216.0,2020/07/30 03:59:59+00,7,FIELD
2053.0,702364.0,2020/07/28 03:59:59+00,RUBY DENTAL,3510 BARDSTOWN ROAD,40218.0,2020/07/30 03:59:59+00,7,FIELD
2054.0,702410.0,2020/07/28 03:59:59+00,WICKS PIZZA,975 BAXTER AVE,40204.0,2020/07/30 03:59:59+00,7,FIELD
2055.0,702479.0,2020/07/29 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/07/30 03:59:59+00,7,FIELD
2056.0,702625.0,2020/07/30 03:59:59+00,VALU MARKET,7519 OUTER LOOP,40228.0,2020/08/10 03:59:59+00,7,FIELD
2057.0,702841.0,2020/08/02 03:59:59+00,SPEEDWAY #9645,7400 OLD 3RD STREET RD,40214.0,2020/08/04 03:59:59+00,7,FIELD
2058.0,708487.0,2020/11/07 05:00:00+00,BURLINGTON,9070 DIXIE HWY STE B,40258.0,2020/11/16 05:00:00+00,7,FIELD
2059.0,702572.0,2020/07/30 03:59:59+00,SOUTHSIDE CHRISTIAN CHILDCARE,3620 KLONDIKE LN,40218.0,2020/08/04 03:59:59+00,7,FIELD
2060.0,703815.0,2020/08/15 03:59:59+00,CRACKER BARREL #153,1401 KENTUCKY MILLS DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
2061.0,702868.0,2020/08/01 03:59:59+00,DERBY CITY FLEA MARKET,2900 7TH ST,40216.0,2020/09/21 03:59:59+00,7,FIELD
2062.0,704069.0,2020/08/23 03:59:59+00,SMOOTHIE KING,12430 SHELBYVILLE RD,40243.0,2020/08/24 03:59:59+00,7,FIELD
2063.0,708514.0,2020/11/09 05:00:00+00,OLD SCHOOL NY PIZZA,12907 FACTORY LN,40245.0,2020/11/11 05:00:00+00,7,FIELD
2064.0,701991.0,2020/07/23 03:59:59+00,TERRY CONVENIENT STORE,6600 TERRY RD,40258.0,2020/07/27 03:59:59+00,7,FIELD
2065.0,702693.0,2020/07/31 03:59:59+00,SPEEDWAY #9714,4340 CANE RUN RD,40216.0,2020/08/04 03:59:59+00,7,FIELD
2066.0,703877.0,2020/08/18 03:59:59+00,MASSEY BOOKKEEPING,7562 DIXIE HWY,40258.0,2020/09/01 03:59:59+00,7,FIELD
2067.0,703032.0,2020/08/03 03:59:59+00,MAGIC TOUCH SALON,913 NEW LAGRANGE RD,40242.0,2020/08/14 03:59:59+00,7,FIELD
2068.0,702136.0,2020/07/24 03:59:59+00,KROGER L-729,3616 BUECHEL BYPASS,40218.0,2020/07/27 03:59:59+00,7,FIELD
2069.0,708675.0,2020/11/11 05:00:00+00,WENDYS,3422 TAYLOR BLVD,40215.0,2020/11/12 05:00:00+00,7,FIELD
