record_key,survey_key,survey_name,sample_key,start_date,end_date,date_type,location_name,data_type,latitude,longitude,projection,aphia_id,species,uncertain,abundance_sacforn,is_dead,sample_comment
JNCCMNCR10819709,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002412,1989-08-01,1989-08-01,D,Rubh an Lionaidh (Outer Loch Craignish),Point,56.1282407579634,-5.60749888922065,WGS84,103788.0,Molgula manhattensis,False,O,False,"Channel floor of cobbles, boulder and pebbles, highly tide scoured. Dominated by hydroids and bryozoans, particularly Sertularia argentea, Hydrallmania falcata, Eucratea loricata and Vesicularia spinosa."
JNCCMNCR10801841,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001673,1989-08-01,1989-08-01,D,W of Eilean Macaskin (Loch Craignish),Point,56.1399358593184,-5.57638893166134,WGS84,883.0,Polychaeta,False,O,False,"Flat plain of hard mud completely covered by a very dense cover of a green filamentous algae (specimen taken), with Chorda filum, Ulva spp. and Polysiphonia nigrescens. Fauna living on weed included Lacuna vincta, Akera bullata and Parvicardium spp."
JNCCMNCR10798423,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001528,1989-08-01,1989-08-01,D,E of Eilean Macaskin (Loch Craignish),Point,56.1369060986368,-5.5567849685403,WGS84,883.0,Polychaeta,False,F,False,"Silted rock largely bare below the silt with sparse attached flora and fauna including occasional spots of encrusting Corallinacea and colonised by scattered worm/amphipod tubes. Dendrodoa grossularia, Lepidochitona cinerea, Polymastia mamillaris and filamentous red algae etc."
JNCCMNCR10185311,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10007660,1988-04-27,1988-04-27,D,E of Eilean Righ (Loch Craignish),Point,56.1581769035952,-5.53619822235105,WGS84,883.0,Polychaeta,False,A,False,"Holothurioidea has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Soft grey mud with shell gravel and whole dead shell. Surface dominated by small mud polychaete tubes (2-3cms), large clumps of ascidians and single large specimens, Modiolus (frequent), Sabella (frequent) and holothurians. Mud excavated more extensively above 18m."
JNCCMNCR10822322,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002500,1989-08-02,1989-08-02,D,Shore of SW Liath Eilean (Loch Caolisport),Point,55.891003711125,-5.66382515335682,WGS84,146999.0,Ligia oceanica,False,R,False,Lower littoral fringe bedrock with Verrucaria maura cover and a few Chthamalus montagui and littorinids.
JNCCMNCR10798038,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001511,1989-08-03,1989-08-03,D,Shore opposite Eilean da Ghallagain (West Loch Tarbert),Point,55.8359364731615,-5.45413318664074,WGS84,146999.0,Ligia oceanica,False,R,False,Steeply sloping mainly unbroken bedrock slope with an extensive belt of Ascophyllum nodosum fringed on the upper shore by Fucus spiralis and Pelvetia canaliculata and on the lower shore by Fucus serratus. Large patches of Mytilus edulis present. (Abundance refers to maximum in different zones).
JNCCMNCR10818772,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002377,1989-06-29,1989-06-29,D,NW of Ardentallen Point (Loch Feochan),Point,56.3481651634615,-5.52625920843866,WGS84,144422.0,Ahnfeltia plicata,False,R,False,"Bed of tidal swept channel with shell gravel and pebbles. Dense Laminaria saccharina, Saccorhiza polyschides and Chorda filum with small clearings. Many Sabella pavonina. Red algae common. Amhiura securigera frequent in the gravel."
JNCCMNCR10816174,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002271,1989-06-29,1989-06-29,D,Ardentallen Point (Loch Feochan),Point,56.3446703744552,-5.52269844397576,WGS84,144422.0,Ahnfeltia plicata,False,O,False,"Substratum of pebbles and cobbles with some stony gravel in the interstices. A few species of encrusting bryozoans, but not many. Frequent Sabella pavonina tubes poking through the stones. Algae dominated - the main species as listed."
JNCCMNCR10819707,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002412,1989-08-01,1989-08-01,D,Rubh an Lionaidh (Outer Loch Craignish),Point,56.1282407579634,-5.60749888922065,WGS84,103853.0,Pyura tessellata,False,O,False,"Channel floor of cobbles, boulder and pebbles, highly tide scoured. Dominated by hydroids and bryozoans, particularly Sertularia argentea, Hydrallmania falcata, Eucratea loricata and Vesicularia spinosa."
JNCCMNCR10814281,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002189,1989-08-02,1989-08-02,D,Head of loch (Loch Caolisport),Point,55.9311568114719,-5.58273052770672,WGS84,140685.0,Patella vulgata,False,R,False,"Upper and mid-shore boulders and sediment. Boulders with Ascophyllum nodosum and Fucus vesiculosus, with Semibalanus balanoides occasional Littorina littorea, with rarely L. saxatilis."
JNCCMNCR10817802,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002342,1989-08-02,1989-08-02,D,Shore of SW Liath Eilean (Loch Caolisport),Point,55.891003711125,-5.66382515335682,WGS84,140685.0,Patella vulgata,False,S,False,Mid eulittoral bedrock with Patella vulgata/barnacle and Mytilus edulis barnacle communities.
JNCCMNCR10801843,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001673,1989-08-01,1989-08-01,D,W of Eilean Macaskin (Loch Craignish),Point,56.1399358593184,-5.57638893166134,WGS84,140170.0,Lacuna vincta,False,C,False,"Flat plain of hard mud completely covered by a very dense cover of a green filamentous algae (specimen taken), with Chorda filum, Ulva spp. and Polysiphonia nigrescens. Fauna living on weed included Lacuna vincta, Akera bullata and Parvicardium spp."
JNCCMNCR10813455,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002159,1989-08-02,1989-08-02,D,NW of Liath Eilean (Loch Caolisport),Point,55.8955343857185,-5.66265251582533,WGS84,140170.0,Lacuna vincta,False,O,False,Upper infralittoral bedrock dropping steeply from -1 to -6 m BCD. Gentle sloping shelly mud to 15 m. Burrows and mounds common. Mya and Ensis spp. syphons common.
JNCCMNCR10809830,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002021,1989-08-02,1989-08-02,D,N of Stotfield Bay (Outer Loch Caolisport),Point,55.863398019471,-5.65482689861579,WGS84,140170.0,Lacuna vincta,False,F,False,Flat sand with shells and Arenicola marina mounds. Chorda filum and red algae on shells.
JNCCMNCR10831940,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002890,1989-08-01,1989-08-01,D,W of Liath Sgeir Bheag (Loch Craignish),Point,56.1255422688932,-5.5766609012224,WGS84,140170.0,Lacuna vincta,False,O,False,"Bedrock and boulders with a rare patch of muddy sand, in upper and lower infralittoral, -2.5 to -20.5m. Thick Laminaria hyperborea park below this. Thick understorey of foliose red algae, and rather undiverse, if rich, stipe flora. Boltenia echinata frequent on the kelp stipes. Characteristically circalittoral species such as Caryophyllia smithii, Terebratulina retusa and Diazona violacea all present. Large growths of Ascidia mentula common, as was Antedon bifida."
JNCCMNCR10832521,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002917,1989-06-29,1989-06-29,D,NW of Ardentallen Point (Loch Feochan),Point,56.3481651634615,-5.52625920843866,WGS84,140170.0,Lacuna vincta,False,R,False,"Steep bank of small boulders from -2 m to -11 m, covered in extremely dense blanket of Laminaria saccharina. Much of the kelp was not very firmly attached to the boulders. Low species diversity because the kelp was so thick that nothing grew on the stipes, and the rock was too far below the plant cover for light to penetrate. An interesting physical/topographical feature, of obscure origin."
JNCCMNCR10828106,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002736,1989-08-01,1989-08-01,D,Centre (Loch Crinan),Point,56.0969874260866,-5.56918413182353,WGS84,140170.0,Lacuna vincta,False,F,False,Plain of muddy sand with shell debris at 8 m. Laminaria saccharina frequent. Many clumps of foliose algae particularly Polysiphonia nigrescens and Ceramium spp. Scinaia turgida frequent. Few animals although Akera bullata frequent.
JNCCMNCR10834162,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002993,1988-04-27,1988-04-27,D,E of Eilean Righ (Loch Craignish),Point,56.1581769035952,-5.53619822235105,WGS84,107333.0,Inachus phalangium,False,R,False,"Near horizontal plain of very soft mud with small quantity of shell fragments. Surface slightly uneven with rare burrows. Extensive clumps of Sabella pavonina with abundant Ascidiella aspersa and Antedon bifida on the Sabella pavonina. Mud surface festooned with small worm tubes (3-4mm) above surface with isolated individuals of; Thyone fusus, Amphitrite sp., Myxicola infundibulum, Mya truncata, Virgularia mirabilis, Sabella pavonina, clumps of Ascidiella aspersa with frequent Amphilectus fucorum and Halichondria bowerbanki, which in turn supported Leucosolinia sp."
JNCCMNCR10811770,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002092,1989-08-02,1989-08-02,D,Sill at entrance (West Loch Tarbert),Point,55.7564968932735,-5.59059629217743,WGS84,107333.0,Inachus phalangium,False,O,False,Shelly gravel in ridges with many shells piled into depressions.
JNCCMNCR10817986,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002351,1989-08-03,1989-08-03,D,NW Kennacraig (West Loch Tarbert),Point,55.8115382389418,-5.49028834062015,WGS84,107333.0,Inachus phalangium,False,O,False,Bedrock with steep face covered in dense Mytilus edulis and horizontal upper surface with Laminaria saccharina and Halidrys siliquosa.
JNCCMNCR10810277,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002041,1989-08-04,1989-08-04,D,SW of Liath-sgeir MhÂ¢r (Loch Craignish),Point,56.1191257300609,-5.58089311206147,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Rhodophycota indet.(non-calc.crusts), Plagiospora has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Tumble of boulders with small patches of shell and shell gravel at 27 to 29 m BCD dominated by encrusting Corallinaceae (60%) and encrusting dark red algae (30%) with Ophiothrix fragilis overall. (Very similar to comments on Habitat 1 )."
JNCCMNCR10798422,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001528,1989-08-01,1989-08-01,D,E of Eilean Macaskin (Loch Craignish),Point,56.1369060986368,-5.5567849685403,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Silted rock largely bare below the silt with sparse attached flora and fauna including occasional spots of encrusting Corallinacea and colonised by scattered worm/amphipod tubes. Dendrodoa grossularia, Lepidochitona cinerea, Polymastia mamillaris and filamentous red algae etc."
JNCCMNCR10804988,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001803,1989-08-04,1989-08-04,D,E of Rubh an Lionaidh (Loch Craignish),Point,56.1303046584853,-5.56744404241859,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,Boulders and cobble bottom with occasional bedrock outcrop in moderate tidal stream with diverse red algae and sparse kelp.
JNCCMNCR10830086,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002819,1989-08-01,1989-08-01,D,SW Eilean Righ (Loch Craignish),Point,56.1467698917158,-5.55769733070272,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,F,False,Rock including vertical and overhanging rock and fissures 4 - 7.5 m BCD with large numbers of Ascidia mentula and Ascidiella aspersa.
JNCCMNCR10819038,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002386,1989-08-04,1989-08-04,D,Pinnacle in mouth of Loch Craignish. (Loch Craignish),Point,56.1252626222266,-5.58629322940523,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Steep/vertical tide-swept lower circalittoral, -19 to -34 m. Swiftia pallida frequent. Hydroids and erect bryozoans conspicuous."
JNCCMNCR10819454,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002403,1989-08-04,1989-08-04,D,Pinnacle in mouth of Loch Craignish. (Loch Craignish),Point,56.1252626222266,-5.58629322940523,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Top of bedrock ridge, from -14 to -17 m, with sparse Laminaria hyperborea and understorey of foliose red algae."
JNCCMNCR10831901,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002889,1989-08-04,1989-08-04,D,Pinnacle in mouth of Loch Craignish. (Loch Craignish),Point,56.1252626222266,-5.58629322940523,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Bryozoa has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Plain of boulders on muddy sand, sloping gradually from -34 to beyond -35 m. Pecten maximus and Ophiura albida on the sediment, Swiftia pallida frequent on the boulders, along with large numbers of bryozoans."
JNCCMNCR10834237,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002997,1989-08-04,1989-08-04,D,Pinnacle in mouth of Loch Craignish. (Loch Craignish),Point,56.1252626222266,-5.58629322940523,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Rhodophycota has been removed from the species list for this record as more specific related taxa were also present, these are now marked as characterising. Steep bedrock with some silt cover, in upper circalittoral, -17 to -19 m. Foliose red algae common."
JNCCMNCR10823197,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002538,1989-06-29,1989-06-29,D,Minard Point (Loch Feochan),Point,56.3533149309367,-5.53483169074873,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,F,False,"Rhodophycota indet.(non-calc.crusts) has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. A vertical bedrock wall heavily urchin grazed. A number of fissures and small crevices with Neocrania anomala. Ciona intestinalis, Corella parallelogramma common. Rock heavily silted."
JNCCMNCR10828569,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002759,1989-08-01,1989-08-01,D,W of Liath Sgeir Bheag (Loch Craignish),Point,56.1255422688932,-5.5766609012224,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,F,False,"Lower circalittoral of steep bedrock from -24.5 m followed by boulders on bedrock, a fairly level plain of boulders with muddy sand between at -41.5 m. Fauna typical of slight shelter, with frequent Swiftia pallida, Terebratulina retusa and Iophionopsis nigrescens, and occasional Axinella infundibuliformis. Neocrania anomala also frequent."
JNCCMNCR10830407,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002831,1989-08-01,1989-08-01,D,W of Liath Sgeir Bheag (Loch Craignish),Point,56.1255422688932,-5.5766609012224,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Bedrock in upper circalittoral, -20.5 to -24.5. Red algae not profuse, but present, with Brongniartella byssoides and Rhodophyllis divaricata both frequent. Animal life much as in lower circalittoral (see Habitat 3)."
JNCCMNCR10831927,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002890,1989-08-01,1989-08-01,D,W of Liath Sgeir Bheag (Loch Craignish),Point,56.1255422688932,-5.5766609012224,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Bedrock and boulders with a rare patch of muddy sand, in upper and lower infralittoral, -2.5 to -20.5m. Thick Laminaria hyperborea park below this. Thick understorey of foliose red algae, and rather undiverse, if rich, stipe flora. Boltenia echinata frequent on the kelp stipes. Characteristically circalittoral species such as Caryophyllia smithii, Terebratulina retusa and Diazona violacea all present. Large growths of Ascidia mentula common, as was Antedon bifida."
JNCCMNCR10801854,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001674,1989-08-04,1989-08-04,D,NW Eilean nan Coinean (Outer Loch Craignish),Point,56.1120453420976,-5.57701633404956,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,Vertical bedrock cliff with boulders at the bottom. 2 - 18 m BCD. Lower infralittoral. Dominated by Ascidia mentula.
JNCCMNCR10811016,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002065,1989-08-04,1989-08-04,D,NW Eilean nan Coinean (Outer Loch Craignish),Point,56.1120453420976,-5.57701633404956,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"30 degree gravel slope, upper circalittoral with abundant Ophiothrix fragilis and frequent Ophiocomina nigra. From 18 -29 m BCD."
JNCCMNCR10812770,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002136,1989-08-01,1989-08-01,D,Rubh an Lionaidh (Outer Loch Craignish),Point,56.1282407579634,-5.60749888922065,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"Steep bedrock slope very exposed to tides dominated by Delesseria sanguinea and Plocamium cartilagineum with abundant Balanus crenatus. Sponges frequent, particularly Pachymatisma johnstonia and Myxilla incrustans and Botryllus leachi frequent."
JNCCMNCR10819662,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002412,1989-08-01,1989-08-01,D,Rubh an Lionaidh (Outer Loch Craignish),Point,56.1282407579634,-5.60749888922065,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,R,False,"Channel floor of cobbles, boulder and pebbles, highly tide scoured. Dominated by hydroids and bryozoans, particularly Sertularia argentea, Hydrallmania falcata, Eucratea loricata and Vesicularia spinosa."
JNCCMNCR10799719,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001577,1989-08-04,1989-08-04,D,S of Scodaig (Loch Crinan),Point,56.1086909781689,-5.56865966887544,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,R,False,Boulder tumble at 9 - 10 m dominated (60%) by encrusting Corallinacea and (40%) encrusting dark red Rhodophycota with common Tectura virginea. Abundant Laminaria saccharina overall with scattered foliose red algae in patches.
JNCCMNCR10831310,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002862,1989-08-01,1989-08-01,D,Ardnoe Point (Loch Crinan),Point,56.0987808282787,-5.56935027320965,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,Vertical and overhanging surfaces including a cave formed by the overhang at c. 5 to 11 m BCD. Colonised by a large variety of animals with Ascidia mentula and Sabella pavonina particularly conspicuous. Several rarely encountered species present.
JNCCMNCR10833324,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002956,1989-08-01,1989-08-01,D,Ardnoe Point (Loch Crinan),Point,56.0987808259457,-5.56935027354777,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,C,False,"Large boulders and bedrock outcrops on muddy sediments shallower than 22 m BCD. Characterised by a wide variety of animal species but with Swiftia pallida, Diazonia violacea frequent."
JNCCMNCR10833382,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002958,1989-08-01,1989-08-01,D,Ardnoe Point (Loch Crinan),Point,56.0987808259457,-5.56935027354777,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,O,False,"30 degree mud slope, 21 -23 m BCD. Burrows frequent, Swiftia pallida attached to pebbles."
JNCCMNCR10825087,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002611,1989-08-02,1989-08-02,D,"Back Bow, Point of Knap (Outer Loch Caolisport)",Point,55.8793853602344,-5.69152147522629,WGS84,135144.0,Caryophyllia (Caryophyllia) smithii,False,R,False,Chondria tenuissima has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Extensive smooth bedrock dominated by encrusting brown algae with vertical and some overhanging surfaces with boulders between and fringing the muddy gravel slope. Dominated at shallow depths by dense patches of Brongniartella byssoides with Bonnemaisonia asparagoides and sparse Laminaria hyperborea and L. saccharina. Deeper rocks grazed by Echinus esculentus but with Parasmittina trispinosa and Alcyonium digitatum characterising vertical or overhanging surfaces. Boulders on/near to the sediment dominated by Balanus crenatus and Rhizocaulus verticillatus in places.
JNCCMNCR10798048,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10001511,1989-08-03,1989-08-03,D,Shore opposite Eilean da Ghallagain (West Loch Tarbert),Point,55.8359364731615,-5.45413318664074,WGS84,145712.0,Hildenbrandia rubra,False,S,False,Steeply sloping mainly unbroken bedrock slope with an extensive belt of Ascophyllum nodosum fringed on the upper shore by Fucus spiralis and Pelvetia canaliculata and on the lower shore by Fucus serratus. Large patches of Mytilus edulis present. (Abundance refers to maximum in different zones).
JNCCMNCR10753215,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002041,1989-08-04,1989-08-04,D,SW of Liath-sgeir MhÂ¢r (Loch Craignish),Point,56.1191257300609,-5.58089311206147,WGS84,144037.0,Plagiospora,False,O,False,"Rhodophycota indet.(non-calc.crusts), Plagiospora has been given a nominal abundance value of Present for this record as in Arev it had no abundance value. Tumble of boulders with small patches of shell and shell gravel at 27 to 29 m BCD dominated by encrusting Corallinaceae (60%) and encrusting dark red algae (30%) with Ophiothrix fragilis overall. (Very similar to comments on Habitat 1 )."
JNCCMNCR10812759,JNCCMNCR10000025,1989 UMBSM south Argyll and west Kintyre sealochs survey,JNCCMNCR10002136,1989-08-01,1989-08-01,D,Rubh an Lionaidh (Outer Loch Craignish),Point,56.1282407579634,-5.60749888922065,WGS84,132181.0,Grantia compressa,False,O,False,"Steep bedrock slope very exposed to tides dominated by Delesseria sanguinea and Plocamium cartilagineum with abundant Balanus crenatus. Sponges frequent, particularly Pachymatisma johnstonia and Myxilla incrustans and Botryllus leachi frequent."
