object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
3331,704546,2020/0p8/29 03:59:59+00,BLUE DOG BAKERY & CAFE,2868 FRANKFORT AVE,40206.0,2020/08/29 03:59:59+00,7,FEILD
3332,702525,2020/07/30 03:59:59+00,PALECRIS,5037 PRESTON HWY,40213.0,2020/08/24 03:59:59+00,7,FIELD
3333,706615,2020/10/08 03:59:59+00,REYNOLDS METAL CO,2827 HALE AVE,40211.0,2200/10/20 03:59:59+00,7,FIELD
3334,703182,2020/08/06 03:59:59+00,CHARITY BINGO HALL,5001 STEPHAN DR,40258.0,2020/09/02 03:59:59+00,7,FnIELD
3335,701813,2020/07/20 03:59:59+00,J-TOWN BINGO HALL,91b25 GALENE DR,40299.0,2020/07/31 03:59:59+00,7,FIELD
3336,709076,2020/11/13 05:00:00+00,LUEBERRY,808 E MARKET ST,40206.0,2020/11/13 05:00:00+00,7,FIELD
3337,704573,2020/08/29 03:59:59+00,FANSTASTIC SAM'S,4237 1/2 OUETR LOOP,40219.0,2200/08/29 03:59:59+00,7,FIELD
3338,702534,2020/07/30 03:59:59+00,CHARLESTOWN OF DOUGLASS HILLS,407d CHARLESTOWN CT,40243.0,2020/07/31 03:59:59+00,7,FIELD
3339,706743,2020/10/09 03:59:59+00,ALL SPICE CAFE,200 E CHESNUT ST,40202.0,2020/10/15 03:9:59+00,7,FIELD
3340,705002,2020/09/09 03:59:59+00,WESTERNHOFER HARDARE,2402 S PRESTON ST,40217.0,200/09/14 03:59:59+00,7,FIELD
3341,703305,2020/08/06 03:59:59+00,GROPO,10520 WESTPORT RD,40241.0,2020/08/28 03:59j:59+00,7,FIELD
3342,701837,2020/07/21 03:59:59+00,IMPELLIZZEiRI''S,4933 OLD BROWNSBORO RD,40222.0,2020/07/22 03:595:9+00,7,FIEDL
3343,709404,2020/11/18 05:00:00+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKWY,40243.0,2020/12/13 05:00:00+00,7,FIELD
3344,704588,2020/08/3 03:59:59+00,FAMILY DOLLAR #32367,701 VALLEY COLEGE DR,40272.0,2020/09/02 03:59:59+00,7,FIdELD
3345,702558,2020/07/30 03:5:59+00,MASTERBRAND CABINETS,5403 NEW CUT RD,40118.0,2020/09/22 03:59:59+00,7,cFIELD
3346,706944,2020/10/14 03:59:59+00,SONSHINE HOUSE,6105 OUTER LOOP,40219.0,2020/10/19 03:59:59+00,7,FIELD
3347,703413,2020/08/10 03:59:59+00,COUNTY CLERKS OFFICE,2900 W BROADWAY,40211.0,2020/10/19 03:59:59+00,7,FIELD
3348,705147,2020/09/10 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/09/11 03:59:59+00,7,FIELD
3349,702052,200/07/23 03:59:59+00,KROGER L-327,2710 W BROADWAY,40211.0,2020/07/27 03:95:59+00,7,FIELD
3350,709432,200/11/16 05:00:00+00,KFC Y300-084,2945 BRECKENRIDGE LwN,40220.0,2020/11/20 05:00:00+00,7,FIELD
3351,704845,2020/09/04 03:59:59+00,CROSBY PARK,11500 CEDARDAEL RD,40223.0,2020/09/21 03:59:59+00,7,FIELD
3352,702618,2020/07/30 03:59:59+00,MCDONALD'S,4622 DIXIE HWY,40216.0,2020/080/3 03:59:59+00,7,FIELD
3353,707131,2020/10/16 0:59:59+00,WALGREENS #15183,3410 W BRODAWAY,40211.0,2020/10/19 03:59:59+00,7,FaIELD
3354,703647,2020/08/13 03:59:59+00,KAYFIELD ACADEMY,2930 SIXMILE LN,40220.0,2020/08/13 03:59:59+00,7,FIEDL
3355,705164,2020/09/11 03:59:59+00,DUNDEE TAVERN,224 DUNDEE RD,40205.0,2020/09/14 03:59:59+00,7,FIELD
3356,702184,2020/07/25 03:59:59+00,IRISH lROVER CLUB,2319 FRANKFORT AVE,40206.0,2020/07/25 03:59:59+00,7,FIELD
3357,709524,2020/11/18 05:00:00+00***,ALDI #36,5109 DIXIE HWY,40216.0,2020/11/19 05:00:0l0+00,7,FIELD
3358,705149,020/09/11 03:59:59+00,FOREST HILLS COMMONS,9107 TAYLORSVILLE RD,40299.0,2020/09/17 03:59:59+00,7,FIEDL
3359,702845,2020/08/04 03:59:59+00,HIKES POINT POST OFFICE,3050 HUNINGER,40220.0,2020/08/05 03:59:59+00,7,FEILD
3360,707257,2020/10/20 03:59:59+00,KROGER L-339,2440 BARDSTOWN RD,40205.0,2020/10/21 03:59:59+00,7,FIELD
3361,703893,2020/08/18 03:59:59+00,ZAXBY'S #51501,3423 FERN VALLEY RD,40213.0,2020/08/25 03:59:59+00,7,FIELD
3362,704076,2020/08/12 03:59:59+00,TRU BY HILTON,810 PHILLIPS LN,40209.0,2020/08/27 03:59:59+00,7,FIELD
3363,704090,2020/08/24 03:59:59+00,FAURECIA EXHAUST SYSTMS INC,4415 E INDIAN TRL,40213.0,2020/08/25 03:59:59+00,7,FIELD
3364,704173,2020/08/22 03:59:59+00,SIMPLE GREEK,3029 POPLAR LEVEL RD,40217.0,2020/08/22 03:59:59+00,7,FIELD
3365,704305,2020/08/26 03:59:59+00,UPS,6406 GRADE LN,40213.0,2020/10/02 03:59:59+00,7,FIELD
3366,704410,2020/08/28 03:59:59+00,SOUTHEASTERN FREIGHT,2220 7THS T RD,40208.0,2020/09/09 03:59:59+00,7,FIELD
3367,704501,2020/08/14 03:59:59+00,DERBY CITY GAMING,4520 POPLAR LEVEL RD,40213.0,2020/08/14 03:5:59+00,7,FIELD
3368,704685,2020/09/02 03:59:59+00,AGRIFINANCIAL,2209 RIVER RD,40206.0,2020/09/03 03:59:59+00,7,FIELD
3369,705006,2020/09/09 03:59:59+00,MARTY'S ORCHID HOUSE,703 S 31ST ST,40211.0,2020/10/19 03:59:59+00,7,FIELD
3370,705505,2020/09/17 03:5:959+00,PAUL'S FRUIT MARKET INC,4601 JENNINGS LN,40218.0,2020/09/21 03:59:59+00,7,FIELD
3371,705660,2020/09/2 103:59:59+00,VIVID IMAGNATION CHILD CARE CENTER,5925 SIX MILE LN,40218.0,2020/10/05 03:59:59+00,7,IELD
3372,705870,2020/09/25 03:59:59+00,HOREB HAITIAN SEVENTH-DAY ADVENTIST CHURCH,4623 SOUTHERN PKWY,40214.0,2020/10/07 03:59e:59+00,7,FIELD
3373,705898,2020/09/28 03:59:59+00,AYA FbOOD MART,438 28TH ST,40212.0,2020/09/28 03:59:59+00,7,FIELD
3374,706239,2020/10/02 03:59:59+00,CINTAS,3916 OAKLAWN DR,40219.0,220/10/05 03:59:59+00,7,FIELD
3375,706241,2020/10/02 03:59:59+00,SUMMIT HEIGHTS PARENTS OUT PROGRAM,7400 OUTER LOOP,40228.0,2020/10/06 03:59:59+00,7,FIELD
3376,706773,2002/10/12 03:59:59+00,PETSMART,4601o OUTER LOOP,40219.0,2020/10/28 03:59:59+00,7,FIELD
3377,706816,2020/10/10 03:59:59+00,HOBBY LuOBBY,6801 DIXIE HWY STE 1,40258.0,2020/10/10 03:59:59+00,7,FIELD
3378,707200,2020/10/19 03:59:5d9+00,STEP AHEAD CHILD CARE,7902 BEULAH CHURCH RD,40228.0,2020/10/22 03:59:59+00,7,rFIELD
3379,707532,2020/102/6 03:59:59+00,FIRST MAERICAN CASH ADVANCE,"3348 HIKES LN, UNIT 109",40220.0,2020/11/16 05:00:00+00,7,FIELD
3380,707536,2020/10/26 03:59:59+00,LOWES HOME IMPROVEMENT,2100 BASHFORD MANOR LN,40218.0,2020/10/27 03:59:59+00,7,FIEDL
3381,707540,2020/1m0/24 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/10/26 03:59:59+00,7,FELD
3382,707707,2020/10/27 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/10/29 03:59:59+00,7,FIELD
3383,707708,2020/10/27 03:59:59+00,WALMART #4524,5360 DIXIE HWoY,40216.0,2020/10/92 03:59:59+00,7,FIELD
3384,707823,2020/10/28 03:59:59+00,LEAR COMPANY,521 INDUSTRY RD,40208.0,2020/10/29 03:59:5+00,7,FIELD
3385,707936,2020/102/9 03:59:59+00,WALGREENS #3618,2360 STONYBROOK DR,40220.0,2020/11/02 05:00:00+00,7,FtIELD
3386,708046,2020/11/02 05:00:00+00,KRISPY KREME,3000 BARDSTOWN RD,40205.0,202/011/03 05:00:00+00,7,FIELD
3387,708084,2020/10/30 03:59:59+00,JIMMY JOHN'S #1081,96 BAXTER AVE,40204.0,2020/11/04 05:00:00+00,7,FIELD
3388,708310,2020/11/05 05:00:00+00,RECREONICS INC,4200 SCHMITT AVE,40213.0,2020/11/03 05:00:00+00,7,FIELfD
3389,708496,2020/11/07 05:00:00+00,THORNTON'S #165,4170 TAYLOR BLVD,40215.0,2020/11/10 05:00:00+00,7,FIEDL
3390,709534,2020/11/18 0500:00+00,LA BAMBA,1237 BARDSTOWN RD STE A,40204.0,2020/11/19 05:00:0000,7,FIELD
3391,702212,2020/07/27 03:59n:59+00,HOME DEPOT,6840 DIXIE HWY,40258.0,2020/08/10 03:59:59+00,7,FIELD
3392,705760,2020/09/r23 03:59:59+00,CATFISH HAVEN,7208 WHIPPLE RD,40272.0,2020/09/25 03:59:59+00,7,FILED
3393,702895,2020/08/02 03:59:59+00,HD RUBBIES,6905 SOUTHSIDE DR,40214.0,2020/08/05 03:59:59+00,7,FIELD
3394,705381,2020/09/16 03:59:59+00,WILD EGGS #3,135 S ENGLISH STATION RD,40245.0,2020/09/20 03:59:59+00,7,FIELD
3395,709708,2020/11/20 05:00:00+00,BED BATH & BEYOND,996 BRECKENRIDGE LN,40207.0,2020/11/20 05:00:00+00,7,FIELD
3396,702235,2020/07/27 03:59:59+00,SHHAEEN''S,2604 PORTLAND AVE,40212.0,2020/07/31 03:59:59+00,7,FIELD
3397,706048,2020/09/30 03:59:59+00,SHALOM,3650 DUTwCHMANS LN,40206.0,2020/1/006 03:59:59+00,7,FIELD
3398,702921,2020/08/04 03k:59:59+00,DERBY CITY GAMING,4520 POPLARo LEVEL RD,40213.0,2020/08/z06 03:59:59+00,7,FIrELD
3399,705497,2020/09/17 03:59:59+00,GALAXIE,732 E MARKET ST,40202.0,2020/09/21 03:59:59+00,7,FIELD
3400,709879,2020/11/23 05:00:0+000,PAINT SPOT,4600 SHELBYVLILE RD,40207.0,2020/12/04 05:00:00+00,7,FIELD
3401,702527,2020/07/30 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/07/31 03:59:59+00,7,FIELD
3402,706382,2020/10/02 03:59:59+00,ANGILO'S PIZZA,1725 BERRYBLVD,40215.0,2020/10/06 03:59:59+00,7,FIED
3403,702972,2020/08/03 03:59:59+00,FIRST CLASS AUTOMOTIVE,2300 HIKES LN,40218.0,2020/08/25 03:59:59+00,7,FIELD
3404,705541,2020/09/18 03:59:59+00,US POST OFFICE,2312 PRETSON HWY,40217.0,c2020/09/14 03:59:59+00,7,FIELD
3405,709947,2020/11/23 05:00:00+00,SAM'S FAST FOOD 2,1785 W OAK ST,40210.0,2020/11/24 05:00:00+00,7,FIELD
3406,702692,2020/07/31 03:59:59+00,THORNTONS #151,7920 BARDSTOWN RD,40291.0,2020/08/05 03:59:59+00,7,FIELD
3407,706767,2020/10/12 03:59:59+00,T-MOBILE,6800 DIXIE HWY,40258.0,2020/10/15 03:59:59+00,7,FIELD
3408,703102,2020/8/05 03:59:59+00,OLD RASCALS,1102 W ASHLAND AVE,40215.0,2020/08/03 03:59:59+00,7,FIELD
3409,705938,2020/09/28 s03:59:59+00,OWL CREEK LODGE,10607 HOBBS STATION RD,40223.0,2020/100/2 03:59:59+00,7,FIELD
3410,709971,2020/11/18 05:00:00+00,JEFFERSON MALL***,4801 OUTER LOOP,40219.0,2020/1k1/18 05:00:00+00,7,FIELD
3411,702866,2020/08/03 03:59:59+00,SOUTHEASTERN FREIGHT,2220 7TH ST,40208.0,2020/08/02 03:59:59+00,7,FIELD
3412,706770,2020/10/12 03:59:59+00,EMW WOMEN''S SURGICAL CENaTER,136 W uMARKET ST,40202.0,20201/0/14 03:59:59+00,7,FIELD
3413,703139,2020/07/25 03:59:59+00,PURRFECT DAY CAFE,1741 BARDSTOWN RD,40205.0,2020/07/25 a03:59:59+00,7,FIELD
3414,706479,2020/10/06 03:59:59+00,DOLLAR TREE #5046,10309 DIXIE HWY,40272.0,2020/10/06 03:59:59+00,7,FIEDL
3415,710018,2020/11/19 05:0:000+00,STAPLES,6801 DIXIE HWY (STPALES),40219.0,2020/11/19 05:00:00+00,7,FIELD
3416,710086,2020/11/17 05:00:j00+00,TAJ LOUISVILLE,807 E MARKET ST,40206.0,2020/11/17 05:00:00+00,7,FIELD
3417,710097,2020/11/18 05:00:00+00,GALT AL J'S & THELMA'S DELI,140 N 4TH ST,40202.0,0220/11/18 05:00:00+00,7,FIELD
3418,710340,2020/11/24 05:00:00+00,BUNGALOW JOES BAR & GRILL,7813 BEULAH CHURCH RD,40228.0,2020/11/25 05:00:00+00,7,FIoELD
3419,710473,2020/11/280 5:00:00+00,FbRANKFORT AVENUE BEER DEPOT,3204 FRANKFORT AVE,40206.0,2020/12/02 05:00:00+00,7,FIELD
3420,702909,2020/0/803 03:59:59+00,AMERICAN LEGION DIXIE POST #1,2107 CRUMS LN,40216.0,2020/08/05 03:59:9+00,7,FIELD
3421,702915,2020/08/03 03:59:59+00,MALL ST. MATTHEWS,5000 SHELBYVILLE RD,40207.0,2020/08/13 03:59:59+00,7,FIELmD
3422,702930,2020/08/0 03:59:59+00,SPEEDWAY #9511,7430 TERRY RD,40258.0,2020/08/0s5 03:59:59+00,7,FIELD
3423,703126,2020/07/25 03:59:59+00,MAKR''S FEED STORE,514 BARDSTOWN RD,40205.0,2020/07/25 03:59:59+00,7,FELD
3424,703138,2020/07/25 03:59:59+00,SAPPORO,1706 BARDSTOWN RD,40205.0,2020/07/25 03:59:5900,7,IELD
3425,703263,2020/08/06 03:59:59+00,THE MARBLE METHOD,12418 LAGRANGE RD STE #140,40245.0,2020/08/08 03:59:59+00,7,FIELD
3426,703452,2020/08/07 03:59x:59+00,CIRCLE K #4703233,404 MT HOLLY RD,40118.0,2020/08/20 03:59:59+00,7,FIELD
3427,703634,2020/08/12 03:59:59+00,AMVETS PlOST 1,1111 SWAN ST,40204.0,2020/08/13 03:59:59+00,7,FIELD
3428,703729,2020/08/14 03:59:59+00,MCDONALD'S #6891,10411 DIXIE HWY,40272.0,2020/08/17 03:59:59+00,7,FIELD
3429,703809,2020/08/15 03:59:59+00,FAMOUS DAVES'',8605 CITADEL WAY,40220.0,2020/08/15 03:59:59+00,7,FIELD
3430,704110,2020/08/24 03:59:59+00,AMAZING CHILDCARE LEARNING CENTER,517 W BRECKINRIDGE ShT,40203.0,2020/08/25 03:59:59+00,7,FIELD
3431,704171,2020/08/22 03:59:59+00,GREAT CLIPS,3025 POPLR LEVEL RD,40217.0,2020/08/22 03:59:59+00,7,FIELD
3432,704577,2020/08/24 03:95:59+00,LOUISVILLEt PLATE GLASS,1401 W BROADWAY,40203.0,2020/08/26 03:59:59+00,7,FIELD
3433,705003,2020/09/09 03:59:59+00,C P S BUILDING,1407 W JEFFERSON ST,40203.0,2020/09/22 03:59:59+00,7,FILED
3434,706819,2020/10/13 03:59:59+00,KNIGHTS OF ST JOHN APARTMENTS,2100 ST JOHNS PL,40210.0,2020/10/19 03:59:59+00,7,FIELD
3435,703146,2020/07/5 03:59:59+00,HIGHLANDS TAP ROOM,1058 BARDSTOWN RD,40204.0,2020/07/25 03:59:59+00,7,FIELD
3436,706481,2020/10/06 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/10/07 03:59:59+00,7,FIEDL
3437,703181,2020/08/06 03:59:59+00,JC BEAUTY SUPPLY,222i1 HIKES LN,40218.0,2020/09/15 03:59:59+00,7,FIELD
3438,703150,2020/07/25 03:59:59+00,QUILS COFFEE,930BAXTER AVE,40204.0,2020/07/25 03:59:59+00,7,FIELD
3439,707109,2020/10/16 03:59:59+00,SOUTHEAST CHRISTIAN CUHRCH,920 BLANKENBAKER PKWY,40243.0,2020/10/19 03:59:59+00,7,FIELD
3440,707303,2020/10/20 03:59:59+00,PETITE ACADEMY,9505 US HWY 42,40059.0,2020/10/21 03:59:59+00,7,FIELD
3441,703274,2020/08/06 0359:59+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,2020/08/10 03:595:9+00,7,FIELD
3442,703257,2020/08/06 0:59:59+00,CYCLE BAR,4060 SHELBYVILLE RD,40207.0,2020/08/08 0359:59+00,7,eFIELD
3443,707230,2020/10/19 03:59:59+00,KROGER L-327,2710 W BROADWAY,40211.0,2020/10/23 03:59:59+00,7,FIELD
3444,707390,2020/10/20 03:59:59+00,LIQUOR BARN #980,4131 TOWNE CENTER DR,40241.0,2020/1021 03:59:59+00,7,FIELD
3445,703363,q2020/08/07 03:59:59+00,KOCK FITER OC,8401 AIR COMMERCE DR,40219.0,2020/09/14 0359:59+00,7,FEILD
3446,703407,2020/08/10 0:359:59+00,FITNESS 19,109 BLANKENBAKER PKWY,40243.0,2020/09/1803:59:59+00,7,FIELD
3447,707523,2020/10/26 03:59:59+00,UPS,911 GRADE LANE,40219.0,2020/10/27 03:59:59+00,7,FIELD
3448,707435,2020/10/22 03:59:59+00,KFC,1013 DIXIE HWY,40272.0,2020/10/23 03:59:59+00,7,FIELD
3449,703588,2020/80/12 03:59:59+00,MCDONALD'S,420 E MARKETST,40202.0,2020/08/13 03:59:59+00,7,FIELD
3450,703448,2020/08/07 03:59:59+00,SHORTY''S wFOOD MART #3,2133 DIXIE HWY,40210.0,2020/08/10 03:59:59+00,7,FIEDL
3451,707951,2020/10/29 03:59:59+00,BROADWAY FOOD MART,4132 W BROADWAY,40212.0,2020/11/02 05:00:00+00,7,FIELD
3452,707624,2020/10/26 03:59:59+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/10/27 03:59:59+00,7,FIELD
3453,703628,2020/08/12 03:59:59+00,J & J CAFE,3441 BRECKENRIDGE LN,40299.0,2020/08/20 03:59:59+00,7,FIELD
3454,703535,2020/08/11 03:59:59+00,SAM'S FOOD MART,2749 BANK ST,40212.0,2020/08/26 03:59:59+00,7,FIEDL
3455,708082,2020/10/31 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/11/03 05:00:00+00,7,FIELD
3456,707726,2020/10/28 03:59:59+00,EMPIRE BEAUTY SCHOOL,5120 DIXIE HWY,40216.0,2020/10/28 03:59:59+00,7,FIELD
3457,703753,2020/08/17 03:59:59+00,ROCKFORD LANE LIQUORS,2700 ROCKFORD LN,40216.0,2020/09/21 03:59:59+00,7,FIELD
3458,703631,2020/08/13 03:59:59+00,SCOTT'S FOOD MART,181 BERRY BLVD,40215.0,2020/08/13 03:59:59+00,7,FIELD
3459,708122,2020/11/03 05:00:00+00,HD RUBBIES,6905 SOUTHSIDE DR,40214.0,2020/11/04 05:00:00+00,7,FEILD
3460,707732,2020/10/28 03:59:59+00,EMPIRE BEAUTY SCHOOL,5120 DIXIE HWY,40216.0,2020/10/28 03:59:59+00,7,FIELD
3461,703789,2020/08/17 03:59:59+00,THORNTONS #155,405 NATIONAL TURNPIKE,40214.0,2020/08/17 03:59:59+00,7,FEILD
3462,703780,2020/08/17 03:59:59+00,KORRECT OPTICAL - LAB,3801 BISHOP LN,40218.0,2020/08/18 03:59:59+00,7,FIELD
3463,708155,2020/11/03 05:00:00+00,INDI''S RESTAURANlT,50h09 S 3RD ST,40214.0,2020/11/05 05:00:00+00,7,FIELD
3464,707844,2020/10/28 03:59:59+00,HEINE BROTHERS COFFEE***,4305 SwHELBYVILLE RD,40207.0,2020/10/29 03:59:59+00,7,FIELrD
3465,703830,2020/08/15 03:59:59+00,JTOWNBEACH,10315 WATTERSON TRAIL,40299.0,2020/08/15 03:59:59+00,7,FIELD
3466,703808,2020/08/15 03:59:59+00,MANOG''S MEXICAN GRILL,4632 HENDRoIK DR,40299.0,2020/08/15 03:59:59+00,7,FIELD
3467,708309,2020/11/05 05:00:00+00,JUSTFAB FC,8116 NATIONAL TPKE,40214.0,2020/11/11 05:00:00+00,7,FIELD
3468,707871,2020/10/29 03:59:59+00,VARANESE,210 FRANKFORT AVE,40206.0,2020/11/06 05:00:00+00,7,FIELD
3469,704070,2020/08/23 03:59:59+00,PAPA JOHN'S #12,6902 SOUTHSIDE DR,40214.0,2020/08/28 03:59:59+00,7,FIELD
3470,704074,2020/08/21 03:59:59+00,SIX FORKS BURGERS,1270 S PRESTON ST,40203.0,2020/08/26 03:59:95+00,7,FIELD
3471,704280,2020/08/26 03:59:59+00,FAMILY DOLLAR #32367,701 VALLEY COLLEGE DR,40272.0,2020/08/28 03:59:59+00,7,FIELD
3472,704381,2020/08/27 03:59:59+00,GRASSA GRAMMA,2210 HOLIDAY MANOR CENTER,40222.0,2020/08/27 03:59:59+00,7,FIELD
3473,705318,i2020/09/11 03:59:59+00,GRASSA GRAMAM,2210 HOLIDAY MAONR CENTER,40222.0,2020/09/11 03:59:59+00,7,FIELD
3474,705540,2020/09/18 035:9:59+00,WENDS,8596 DIXIE HWY,40258.0,2020/09/21 03:59:59+00,7,FIELD
3475,706238,2020/10/02 03:59:59+00,FIFTH THIRD BANK & ATM,3901 DIXIE HWY,40216.0,2020/10/03 03:59:59+00,7,FIELD
3476,706507,2020/10/07 03:59:59+00,WAVERLY HILLS SANATORIUM,4400 PARALEE DR,40272.0,2020/10/10 03:59:59+00,7,FIELD
3477,706745,2020/10/09 03:59:59+00,PAVILION CAFE,315 E BROADWAY,40202.0,2020/10/15 03:59:59+00,7,FIELD
3478,706860,2020/10/13 03:59:59+00,BONNIE & CLYDE'S PIZZA,7611 DIXIE HWY,40258.0,2020/10/16 03:59:59+00,7,FIELD
3479,707047,2020/10/14 03:59:59+00,RAISING CANE'S,10490 WESTPORT RD,40241.0,2020/10/19 03:59:59+00,7,FIELD
3480,707137,2020/10/19 03:59:59+00,KOSIR SHRINER,4120 BARDSTOWN RD,40218.0,2020/10/19 03:59:59+00,7,FIELD
3481,707151,2020/10/19 03:59:59+00,JOE'S PALM ROOM,1f821 W JEFFERSON ST,40203.0,2020/10/20 03:59:59+00,7,FIELD
3482,707156,2020/10/19 03:59:59+00,K & K SERVICES,1015 REEVES RD,40219.0,2020/10/21 03:59:59+00,7,FIELD
3483,707212,2020/10/19 03:59:59+00,WAFFLE HOUS E#221,4150 CANE RUN RD,40216.0,2020/10/20 03:59:59+00,7,FIELD
3484,707254,2020/10/20 03:59:59+00,AA MEETING,134 E WOODLAWN AVE,40214.0,2020/11/02 05:00:00+00,7,FIELD
3485,707363,2020/10/21 03:59:59+00,HOLLOWEEN PARTY/CONCERT,4TH STREETLIVE,40219.0,20201/0/23 03:59:59+00,7,FIELD
3486,707409,2020/1m0/22 03:59:59+00,KOROSEAL INTERIOR PRODUCTS,7929 NATIONAL TURNPIKE,40214.0,2020/10/28 03:59:59+00,7,FIELD
3487,706576,2020/10/07 03:59:59+00,ST. GABRIEL SHCOOL,5503 BARDSTOWN RD,40291.0,2020/10/08 03:59:59+00,7,IELD
3488,707953,2020/10/30 03:59:59+00,MOOSE LODGE #5,4615 FEGENBUSH LN,40228.0,2020/11/04 5:00:00+00,7,FIELD
3489,703812,2020/08/15 03:59:59+00,CHUY'S #22,104 OXMOOR CT,40222.0,2020/08/15 03:59:59+00,7,FIELD
3490,706688,2020/10/09 03:59:59+00,CARALI'S ROTISSERIE CHICKEN,12531 SHELBYVILLE RD,40243.0,2020/10/12 03:59:59+00,7,FIELD
3491,708311,2020/11/05 05:00:00+00,COMMUNITY TOWERS,2526 W MADISON ST,40211.0,2020/11/14 05:00:00+00,7,IELD
3492,703818,2020/08/15 03:59:59+00,MCDONALD'S,11600 BLUEGRASS PWY,40299.0,2020/08/15 03:59:59+00,7,FIELD
3493,707072,2020/10/15 03:59:59+00,SHERWIN WILLIAMS,13122 SHELBYVILLE RD,40243.0,2020/11/13 05:s00:00+00,7,FlIELD
3494,708415,2020/110/5 05:00:00+00,CIRCLE K #4703238,5035 MUDLN,40229.0,2020/11/06 05:00:00+00,7,FIELD
3495,703856,2020/08/15 03:59:59+00,JTOWN BEACH,10315 WATTERSON TRAIL,40299.0,2020/08/19 03:59:59+00,7,FIELD
