crimeid_UK_CSV0000000000000587,monthvalue_UK_CSV0000000000000587,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000007347,monthvalue_UK_CSV0000000000007347
fa3bb08a9a686fa36926cd7765acbdd506bc9b726e35c9b51f4614c0be30a2ea,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
04ae9101d196f8942fd1c199c80e06fe12dcf6e732f5c29222f2239002718f6d,0222-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Unable to prosecute suspect,,
0b0b51dae402a1e7818cd63c1d355cd41f143eaf7ba845f562b89efc711274de,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
fce00da7ba0cccf3f70980d22c682a3b6aeeaf6a91c3056257e7409f68b3e121,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No locatin,E01032797,Cambridge 007G,Invsetigation complete; no suspect identified,,
322e1c069d04466f79c3664a03f7adbcd369fdf0e463c6a1537f5a27a0bf7925,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No locaion,E01032797,Cambzridge 007G,Suspect charged,,
da0347a9de5cb446fa3fe62239b6ed227701f33237d1eb68db6b1868ec6dfe05,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243921,52.568655,On or near VIERSEN PLATZ,E01032797,Peterborough 014A,Investigationc omplete; no suspect identified,,
22a1bbd3b59aa3dc5d118ae2884ccfad0c002ccffa40936c2841a3b076e7d423,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 00G7,Investigation complete; no suspect identified,,
b87eb5a89c4438a9cd0fde7043477bd40393c2cc8c3b4e9c620e7b716f67a89c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No ocation,E01032797,Cambridge 07G,Investigation complete; no suspect identified,,
0680647ed29791729c12802d59080ec75c1ca83f9373f8f8661838478b6747c3,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambrideg 007G,Investigation complete; no suspect identified,,
a7a56ac85b6412d76755dfe2979afec3584399fa9418df66ef78bfbcd15b1ae7,2022-03,Cambridgeshire bConstabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 0z07G,Investigation complete; no suspect identified,,
56eb0d3a49d8234b21e7265f8b7aa9bf5261bf0e1ab1b3e5c861b4d1e0597f38,2022-30,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No locatin,E01032797,Camblridge 007G,Investigation complete; no suspezct identified,,
6ee1e69d5096986ebc62d8f36b91da9296c42aec3ce339a2fde3f7369b658b24,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Investigation complete; no suspect identified,,
4b7596ca70876e0e6af1ec160db6ed4a322f396e5090e1ab721e33b7ff27396b,2022-30,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cmabridge 007G,Investigation complete; no suspect identified,,
76c46d05e14656f8c00f416bd9c9e662144fa0cf5a4d979adc8061b71e242504,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambricdge 007G,Unable to prosecute suspect,,
a35b2e3ea59db846f6409b51b1f85d32ce303121c9ceea8f8f535810fd8984aa,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambidge 007G,Unable toa prosecute suspect,,
ce1186fb781c09121d6d2c5a1f491159fbbf249750d766a6e59d5035af91263b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 07G,Unable to prosecute suspect,,
148a61f84aaaad7ba75b1561514a4a81b269eff4534100348c3cc8dbe29736c3,2022-03,Cambridgeshrie Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambirdge 007G,Unable to prosecute suspect,,
f5430a721aa28c8137e655d289eb68081756f401b65550ed290e3d68537e1050,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cxambridge 007G,Unable to prosecute suspect,,
d9200ccb5130e969813a82c90f4c9e6eb53dd1d9e13fe77a842b3959b46f1c2d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambidge 007G,Unable to prosecute suspect,,
e99a6e4b764fd942539523fc58cd392336aa643589f5e247d44b494c5c38f338,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambrdge 007G,Unable to prosecute suspect,,
207dd1fcb207db2b2e5cfbdc0c9b1d31fd6d93e54bdc4a280fcb18e252fdb60e,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambrdige 007G,Unable to prosecute suspect,,
28df76b96f2f60f8c7665100a74f37c06d3c63a6c125d958ae997e65b3458782,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambrridge 007G,Unable to prosecute suspect,,
282b98ed04a6a081b42f6ee347f4d92a842ecda88a60a0f07c2b011ad22c7ec5,2022-03,Cambridgeshire Constabulary,Cambridgeshire Cnstabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G***,Unable to prosecute suspect,,
e103e8b0d7ebbacb4d5393773119b7961b35e3de1b43347866109075487a6991,2022-03,Cgambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01015599,Cambridge 007G,Unable to prosecute suspect,,
fec11b49731a478a03a722bc0fd575517cc732a638b7785ec29364183527aecc,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No locaytion,E01032797,Cambrideg 007G,Unable to prosecute susepct,,
6ee1e69d5096986ebc62d8f36b91da9296c42aec3ce339a2fde3f7369b658b24,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01032797,Peterborough 017E,Investigation complete; no suspect identified,,
da0347a9de5cb446fa3fe62239b6ed227701f33237d1eb68db6b1868ec6dfe05,2022-03,Cambridgeshire Constabularfy,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01032797,Peterborough 017E,Investigation complete; no suspect identified,,
e1f6ac348e4c5af9c939eb2838cc06d6d2ac862aea564659902284191d470c5f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01032797,Peterborough 017E,Investigation complete; no suspect identified,,
922b4d2f3e7801239b8444261285fea72021224af978dacd314f8b12154037f0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01015599,Peterborough 017E,Investigation complete; no suspect identified,,
f5f6e307c8179d676282d3316efe742ce96130032dc59fe570f4de60da774e54,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.15043,52.192454,On or near RADEGUND ROAD,E01017967,Cambridge 007G,Investigation complete; no suspect identified,,
af66556764bd7d1dc0e16a6ed4003db127ead8daebf2c967b92798b6c5beb926,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.153495,52.187138,On or near Supermarket,E01032797,Cambridge 010D,Investigation complete; no suspekct identified,,
074e310ad263624f520c87c32ae6b6e73d416d99ef203f08dce102780df38675,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.229508,52.555745,On or near FRANK PERKINS PARKWAY,E01032797,Peterborough 017E,Investigation complete; no suspect identified,,
685de6cf01bbf00d1268fac224eda487ed56f175e0756f96010f82ffc582638b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136897,52.213202,On or near Petrol Station,E01032797,Cambridge 003F,Unable to prosecute suspect,,
dfb608a1e2313c776ebf086f9b4ac5508c8be11d74a99fc9c0b933321997565f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.084429,52.21468,On or near Parking Area,E01032797,Cambridge 005B,Investigation complete; no suspect identified,,
074e310ad263624f520c87c32ae6b6e73d416d99ef203f08dce102780df38675,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.338246,52.33066,On or near GIDNEY LANE,E01032797,East Cambridgeshire 006C,Unable to prosecute suspect,,
5b57a985fd8728934c5cbdd84aa4b6ffbf0210ebf4fb5e2eb83a4a8de3e40474,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constaulary,-0.070476,52.325357,On or near TENTERLEAS,E01015599,Huntingdonshire 013A,Investigation complete; no suspect identified,,
922b4d2f3e7801239b8444261285fea72021224af978dacd314f8b12154037f0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.191709,52.337103,On or near THOMAS KING DRIVE,E01032797,Huntingdonshire 012D,Investigation complete; no suspect identified,,
9b16b3e75ffb0becbcb2afed418299b3c2d0d3cb9a683183e796cdfe3ce77c39,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240656,52.557692,Ovn or near HIGH STREET,E01015668,Cambridge 007G,Unable to prosecute suspect,,
09422e5b8f7df0f7564b6b80d63eec760df71de550f9a57de1b6b61433cb3343,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136231,52.188657,On or near HILLS ROAD,E01032797,Cambridge 010B,Unable to prosecute suspect,,
9ec94b4f7bfcadffb8674862f7254b8f70bcd36e020448bd477e61504a827f49,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.175317,52.343423,On or near CONEYGEAR COURT,E01032797,Huntingdonshire 008B,Unable to prosecute suspect,,
f5f6e307c8179d676282d3316efe742ce96130032dc59fe570f4de60da774e54,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.22652,52.223,On or near THE SQUARE,E01032797,South Cambridgeshire 007D,Offender given a caution,,
44ce5c42195dcd4367afe5b4492d94987eff64220d050b839cdcbbc12691921c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.262455,52.399423,On or near MINSTER PLACE,E01032797,East Cambridgeshire 004B,Unable to prosecute suspect,,
a35b2e3ea59db846f6409b51b1f85d32ce303121c9ceea8f8f535810fd8984aa,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.159247,52.664778,On or near HIGH STREET,E01032797,Fenland 003I,Unable to prosecute suspect,,
1c48f6746e20a6e74c4e64dda205ea180cbe9df02066c9c8c020c037353f943a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.207984,52.335732,On or near PARKWAY,E01032797,Huntingdonshire 012B,Unable to prosecute suspect,,
9b16b3e75ffb0becbcb2afed418299b3c2d0d3cb9a683183e796cdfe3ce77c39,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.067445,52.296903,On or near OAKLANDS,E01032797,Huntingdonshire 016B,Unable to prosecute suspect,,
db3ee90f24bafa40d930a3aa3240f9a20ad3142d12b3adb8edb81e5d9c4b6f99,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.005862,52.382117,On or near BRAEFIELD,E01032797,Huntingdonshire 006C,Local resolution,,
9ec94b4f7bfcadffb8674862f7254b8f70bcd36e020448bd477e61504a827f49,2022-03,Cambridgeshire Cvonstabulary,Cambridgeshire Constabulary,0.102825,52.66689,On or near LEVERINGTON COMMON,E01032797,Fenland 001B,Investigation complete; no suspect identified,,
dfb608a1e2313c776ebf086f9b4ac5508c8be11d74a99fc9c0b933321997565f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.123446,52.164744,On or near CABBAGE MOOR,E01018292,Cambridge 007G,Investigation complete; no suspect identified,,
24ff2fe97a72f59d0236cbee90666f1e161574eb2c04d32f09658759c0bda3b2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.073559,52.558764,On or near WEST CLOSE,E01032797,Fenland 005A,Further action is not in the public interest,,
c71173b046e1cfd3ab32fc1a96061e80f2ac822f01de88de7ce3e62893cbff19,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,On or near Hosupital,E01032797,Peterborough 015E,Unable to prosecute suspect,,
da0347a9de5cb446fa3fe62239b6ed227701f33237d1eb68db6b1868ec6dfe05,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.169758,52.663804,On or near WEDGWOOD DRIVE,E01032797,Fenland 003C,Unable to prosecute suspect,,
922b4d2f3e7801239b8444261285fea72021224af978dacd314f8b12154037f0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.303288,52.541739,On or near BENSTEAD,E01032797,Peterborough 021F,Unable to prosecute suspect,,
92a6d5ed119edff45d31c76961abca610bc1b71c42d0653f51c0f813b2f5874f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.169758,52.663804,On or near WEDGWOOD DRIVE,E01032797,Fenland 003C,Unable to prosecute suspect,,
922b4d2f3e7801239b8444261285fea72021224af978dacd314f8b12154037f0,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.243155,52.570838,On or near Shopping Area,E01032797,Peterborough 014A,Investigation complete; no suspect identified,,
24ff2fe97a72f59d0236cbee90666f1e161574eb2c04d32f09658759c0bda3b2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.257948,52.597454,On or near SCOTNEY STREET,E01032797,Peterborough 010C,Unable to prosecute suspect,,
e1f6ac348e4c5af9c939eb2838cc06d6d2ac862aea564659902284191d470c5f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271038,52.21412,On or near COOK DRIVE,E01032797,Huntingdonshire 021F,Unable to prosecute suspect,,
03561d8cbe5783ce91d570bc1269c3e064e8e5bb60a6ca593e252464e3e61cda,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272342,52.597494,On or near ADDERLEY,E01032797,Peterborough 009A,Unable to prosecute suspect,,
be142abbf15b653d5466366a5eee04615555a80d2d705e744d259ba4794c27df,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambridge 007G,Offender given a caution,,
074e310ad263624f520c87c32ae6b6e73d416d99ef203f08dce102780df38675,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.241951,52.433101,On or ner Petrol Station,E01032797,East Cambridgeshire 002B,Investigation complete; no suspect identified,,
ff080a678292ffb8d623bbb37fbe1232ae38a351fc3de0d4bd97c9d7cbe2ca7c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.264623,52.223224,On or near SHIRDLEY ROAD,E01018184,Cambridge 007G,Investigation complete; no suspect identified,,
44ce5c42195dcd4367afe5b4492d94987eff64220d050b839cdcbbc12691921c,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulay,0.167383,52.657661,On or near ELM ROAD,E01032797,Fenland 003B,Further action is not in the public interest,,
f5f6e307c8179d676282d3316efe742ce96130032dc59fe570f4de60da774e54,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.228519,52.54807,On or near PETERBOROUGH ROAD,E01032797,Peterborough 019D,Unable to prosecute suspect,,
09422e5b8f7df0f7564b6b80d63eec760df71de550f9a57de1b6b61433cb3343,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabualry,-0.27452,52.595062,On or near Pedestrian Subway,E01015662,Cambridge 007G,Untable to prosecute suspect,,
9a31bd7462f9de9ceef2a46d77724abdc755030aa591d632e7ade73f6b237bed,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.08461,52.316119,On or near THE BRAMBLES,E01032797,Huntingdonshire 016D,Investigation complete; no suspect identified,,
24ff2fe97a72f59d0236cbee90666f1e161574eb2c04d32f09658759c0bda3b2,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.170663,52.339152,On or near MARTIN LUTHER KING CLOSE,E01032797,Huntingdonshire 008B,Unable to prosecute suspect,,
685de6cf01bbf00d1268fac224eda487ed56f175e0756f96010f82ffc582638b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.267241,52.534033,On or near PARK HOME ROAD,E01032797,Peterborough 023C,Unable to prosecute suspect,,
6be69a35387a72fdbc9439b673a1db643c82ffaf84f00f1194d3a48aba73ed8b,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.278509,52.584816,No location,E01032797,Cambidge 007G,Unable to prosecute suspect,,
9a31bd7462f9de9ceef2a46d77724abdc755030aa591d632e7ade73f6b237bed,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.111768,52.211775,On or near ALBION ROW,E01032797,Cambridge 005D,Unable to prosecute suspect,,
af66556764bd7d1dc0e16a6ed4003db127ead8daebf2c967b92798b6c5beb926,2022-03,Cambridgeshire Constabulary,Cambrdgeshire Constabulary,0.111768,52.211775,On or near ALBION ROW,E01017958,Cambridge 005D,Unable to prosecute suspect,,
4e6a45eedb1fc861867b2b73ee7bdd877823c6bfc3eb5fc1daaaeac7986909ac,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.295037,52.22347,On or near MARCHIONESS WAY,E01032797,Huntingdonshire 022D,Offender given a caution,,
5b57a985fd8728934c5cbdd84aa4b6ffbf0210ebf4fb5e2eb83a4a8de3e40474,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.08026,52.329509,On or near WESTBURY ROAD,E01032797,Huntingdonshire 013D,Investigation complete; no suspect identified,,
af66556764bd7d1dc0e16a6ed4003db127ead8daebf2c967b92798b6c5beb926,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.166626,52.309697,On or near GREENACRE CLOSE,E01032797,Huntingdonshire 014C,Unable to prosecute suspect,,
03561d8cbe5783ce91d570bc1269c3e064e8e5bb60a6ca593e252464e3e61cda,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276956,52.592796,On or near SWANSPOOL,E01015662,Peterborough 009C,Unable to prosecuet suspect,,
074e310ad263624f520c87c32ae6b6e73d416d99ef203f08dce102780df38675,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.161125,52.666273,On or near Bus/Coach Station,E01032797,Fenland 003I,Suspect charged,,
1c48f6746e20a6e74c4e64dda205ea180cbe9df02066c9c8c020c037353f943a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.119733,52.549413,On or near SrTATION ROAD,E01032797,Fenland 008B,Unable to prosecute suspect,,
92a6d5ed119edff45d31c76961abca610bc1b71c42d0653f51c0f813b2f5874f,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.121038,52.234583,cOn or near STANLEY AVENUE,E01032797,South Cambridgeshire 006H,Unable to prosecute suspect,,
1c48f6746e20a6e74c4e64dda205ea180cbe9df02066c9c8c020c037353f943a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.091264,52.141688,On or near MEADOW WAY,E01032797,South Cambridgeshire 014C,Investigation complete; no suspect identified,,
074e310ad263624f520c87c32ae6b6e73d416d99ef203f08dce102780df38675,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.231466,52.610116,On or near NORWOOD LANE,E01015657,Cambridge 007G,Local resoluton,,
9a31bd7462f9de9ceef2a46d77724abdc755030aa591d632e7ade73f6b237bed,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.231466,52.610116,On or near NORWOOD LANE,E01032797,Peterborough 007D,Local resolution,,
af66556764bd7d1dc0e16a6ed4003db127ead8daebf2c967b92798b6c5beb926,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.246228,52.597739,On or near FOXDALE,E01032797,Peterborough 008E,Unable to prosecute suspect,,
af66556764bd7d1dc0e16a6ed4003db127ead8daebf2c967b92798b6c5beb926,2022-03,Cambridgeshire Constbaulary,Cambridgeshire Constabulary,0.08264,52.551465,On or near MARYLEBONE ROAD,E01032797,Fenland 009C,Investigaion complete; no suspect identified,,
f5f6e307c8179d676282d3316efe742ce96130032dc59fe570f4de60da774e54,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.073559,52.558764,On or near EST CLOSE,E01032797,Fenland 005A,Further action is not in the public interest,,
1c48f6746e20a6e74c4e64dda205ea180cbe9df02066c9c8c020c037353f943a,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134307,52.193988,On or near WARREN CLOSE,E01032797,Cambridge 012F,Investigation complete; no suspect identified,,
d9200ccb5130e969813a82c90f4c9e6eb53dd1d9e13fe77a842b3959b46f1c2d,2022-03,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.226752,52.537749,On or near ST MARY'S CLOSE,E01032797,Huntingdonshire 001A,Unable to prosecute suspect,,
