object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
3820.0,706727.0,2020/10/09 03:59:59+00,MCDONALD'S,2720 W BROADWAY,40211.0,2020/10/12 03:59:59+00,7,FIELD
3821.0,706766.0,2020/10/12 03:59:59+00,PRETTY NAILS & SPA,1382 ENGLISH VILLA DR,40245.0,2020/10/26 03:59:59+00,7,FIELD
3822.0,707106.0,2020/10/16 03:59:59+00,THE GRANVILLE PUB,1601 S 3RD ST,40208.0,2020/10/17 03:59:59+00,7,FIELD
3823.0,707344.0,2020/10/20 03:59:59+00,SIGNATURE HEALTHCARE AT ROCKFORD,4700 QUINN DR,40216.0,2020/10/21 03:59:59+00,7,FIELD
3824.0,707460.0,2020/10/23 03:59:59+00,CENTRAL BANK & TRUST,3541 OUTER LOOP,40219.0,2020/10/26 03:59:59+00,7,FIELD
3825.0,707616.0,2020/10/26 03:59:59+00,KROGER L-785,4915 DIXIE HWY,40216.0,2020/10/27 03:59:59+00,7,FIELD
3826.0,707693.0,2020/10/27 03:59:59+00,SWIFT COMPANY CAFETERIA,1200 STORY AVE,40206.0,2020/10/28 03:59:59+00,7,FIELD
3827.0,707706.0,2020/10/27 03:59:59+00,KFC,5462 NEW CUT RD,40214.0,2020/11/02 05:00:00+00,7,FIELD
3828.0,707845.0,2020/10/28 03:59:59+00,MCDONALD'S,287 N HUBBARDS LN,40207.0,2020/11/05 05:00:00+00,7,FIELD
3829.0,707957.0,2020/10/29 03:59:59+00,PANERA BREAD #826,6221 DUTCHMANS LN,40207.0,2020/11/06 05:00:00+00,7,FIELD
3830.0,708071.0,2020/11/02 05:00:00+00,VIVID IMAGNATION CHILD CARE CENTER,5925 SIX MILE LN,40218.0,2020/11/03 05:00:00+00,7,FIELD
3831.0,708119.0,2020/11/02 05:00:00+00,BAXTER BAR & GRILL,942 BAXTER AVE,40204.0,2020/11/04 05:00:00+00,7,FIELD
3832.0,708276.0,2020/11/04 05:00:00+00,BURGER KING #885,4030 SHELBYVILLE RD,40207.0,2020/11/11 05:00:00+00,7,FIELD
3833.0,708607.0,2020/11/09 05:00:00+00,TUMBLEWEED,4255 OUTER LOOP,40219.0,2020/11/10 05:00:00+00,7,FIELD
3834.0,708754.0,2020/11/11 05:00:00+00,DOMINION OF LOUISVILLE,6000 HUNTING RD,40222.0,2020/11/13 05:00:00+00,7,FIELD
3835.0,708812.0,2020/11/13 05:00:00+00,LOUIS D BRANDEIS HALL OF JUSTICE,600 W JEFFERSON ST,40202.0,2020/11/17 05:00:00+00,7,FIELD
3836.0,708826.0,2020/11/13 05:00:00+00,PORCINI,2730 FRANKFORT AVE,40206.0,2020/11/11 05:00:00+00,7,FIELD
3837.0,709003.0,2020/11/10 05:00:00+00,PT'S SHOW CLUB,227 E MARKET ST,40202.0,2020/11/10 05:00:00+00,7,FIELD
3838.0,709011.0,2020/11/16 05:00:00+00,VENDOM COOPER & BRASS WORKS,722 FRANKLIN ST,40202.0,2020/11/17 05:00:00+00,7,FIELD
3839.0,709550.0,2020/11/17 05:00:00+00,SPEEDWAY #9710,7933 FEGENBUSH LN,40228.0,2020/11/19 05:00:00+00,7,FIELD
3840.0,695924.0,2020/04/15 03:59:59+00,RESIDENT,1214 MANITAU AVE,40215.0,2020/04/16 03:59:59+00,7,FIELD
3841.0,705936.0,2020/09/28 03:59:59+00,FIRST UNITARIAN CHURCH,809 S 4TH ST,40203.0,2020/09/29 03:59:59+00,7,FIELD
3842.0,718107.0,2021/03/19 03:59:59+00,A CHEAPER LOCKSMITH,12342 SHELBYVILLE RD,40243.0,2021/03/19 03:59:59+00,7,FIELD
3843.0,696162.0,2020/04/21 03:59:59+00,UP SPRING SHOES,6901 RIVERPORT DR UNIT-A,40258.0,2020/04/29 03:59:59+00,7,FIELD
3844.0,706401.0,2020/10/05 03:59:59+00,BURKES STORE,3600 HURSTBOURNE PKWY,40299.0,2020/10/28 03:59:59+00,7,FIELD
3845.0,718414.0,2021/03/24 03:59:59+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2021/03/25 03:59:59+00,7,FIELD
3846.0,696167.0,2020/04/21 03:59:59+00,FAMILY DOLLAR #31859,2421 W MARKET ST,40212.0,2020/04/22 03:59:59+00,7,FIELD
3847.0,696220.0,2020/04/22 03:59:59+00,ELITE STYLING STUDIO,2210 GOLDSMITH LN,40218.0,2020/04/23 03:59:59+00,7,FIELD
3848.0,696230.0,2020/04/22 03:59:59+00,CARDINAL ALUMINUM,6910 PRESTON HWY,40219.0,2020/04/27 03:59:59+00,7,FIELD
3849.0,696323.0,2020/04/23 03:59:59+00,ITALIAN GLOBAL SOLUTIONS,111 S 11TH STREET,40203.0,2020/04/29 03:59:59+00,7,FIELD
3850.0,696365.0,2020/04/24 03:59:59+00,OFFICEMAX PRINT & COPY SERVICES,3501 SPRINGHURST BLVD,40241.0,2020/04/27 03:59:59+00,7,FIELD
3851.0,696516.0,2020/04/27 03:59:59+00,KOCH FILTER CORP,8401 AIR COMMERCE DR,40219.0,2020/04/28 03:59:59+00,7,FIELD
3852.0,696618.0,2020/04/28 03:59:59+00,BIG SPRING COUNTRY CLUB,5901 DUTCHMAN LANE,40205.0,2020/04/30 03:59:59+00,7,FIELD
3853.0,696733.0,2020/04/29 03:59:59+00,KENTUCKY EYE CARE-SPRINGS MEDICAL CTR,6400 NEW DUTCHMANS PKWY #125,40205.0,2020/04/30 03:59:59+00,7,FIELD
3854.0,696810.0,2020/04/21 03:59:59+00,RESIDENCE,2912 EDMONIA AVE,40220.0,2020/04/28 03:59:59+00,7,FIELD
3855.0,696813.0,2020/04/24 03:59:59+00,PARKING LOT,4025 POPLAR LEVEL RD,40213.0,2020/04/28 03:59:59+00,7,FIELD
3856.0,697106.0,2020/05/05 03:59:59+00,BILL COLLINS FORD,4220 BARDSTOWN RD,40218.0,2020/05/05 03:59:59+00,7,FIELD
3857.0,697149.0,2020/05/04 03:59:59+00,RESIDENCE,2541 MARTIN ST,40216.0,2020/05/05 03:59:59+00,7,FIELD
3858.0,697265.0,2020/05/06 03:59:59+00,MCDONALD'S #1733,4445 CANE RUN RD,40216.0,2020/05/08 03:59:59+00,7,FIELD
3859.0,697317.0,2020/05/07 0:59:59+00,KROGER L-3s27,2710 W BOADWAY,40303.0,2020/05/15 03:59:59+00,7,FIELD
3860.0,697429.0,2020/05/11 03:59:59+00,WENDYS,1108 BARDSTOWN RD,40204.0,2020/05/22 03:59:59+00,7,FIELD
3861.0,697435.0,2020/05/11 03:59:59+00,WALGREENS #4309,9702 WESTPORT RD,40241.0,2020/05/12 03:59:59+00,7,FIELD
3862.0,697507.0,2020/05/08 03:59:59+00,METRO UNITED WAY BUILDING,334 E BROADWAY,40202.0,2020/05/11 03:59:59+00,7,FIELD
3863.0,697586.0,2020/05/12 03:59:59+00,PIC PAC,6629 SOUTHSIDE DR,40214.0,2020/06/04 03:59:59+00,7,FIELD
3864.0,697594.0,2020/05/12 03:59:59+00,ACE HARDWARE STORE,2616 W MARKET STREET,40212.0,2020/05/14 03:59:59+00,7,FIELD
3865.0,697753.0,2020/05/15 03:59:59+00,"TOVA INDUSTRIES, LLC",2902 BLANKENBAKER RD,40299.0,2020/05/15 03:59:59+00,7,FIELD
3866.0,697775.0,2020/05/14 03:59:59+00,QDOBA #2021,970 BRECKENRIDGE LN,40207.0,2020/05/19 03:59:59+00,7,FIELD
3867.0,697826.0,2020/05/15 03:59:59+00,KROGER L-763,520 N 35TH ST,40212.0,2020/05/19 03:59:59+00,7,FIELD
3868.0,697877.0,2020/05/16 03:59:59+00,KROGER L-379,9080 TAYLORSVILLE RD,40299.0,2020/05/16 03:59:59+00,7,FIELD
3869.0,698012.0,2020/05/20 03:59:59+00,LOWE'S,2100 BASHFORD MANOR LN,40218.0,2020/05/19 03:59:59+00,7,FIELD
3870.0,698020.0,2020/05/20 03:59:59+00,HOME DEPOT,964 BRECKENRIDGE LN,40207.0,2020/05/21 03:59:59+00,7,FIELD
3871.0,698068.0,2020/05/20 03:59:59+00,WALMART #6931,4840 OUTER LOOP,40219.0,2020/05/27 03:59:59+00,7,FIELD
3872.0,698207.0,2020/05/22 03:59:59+00,KCC MFG,2621 TECHNOLOGY DR,40299.0,2020/05/22 03:59:59+00,7,FIELD
3873.0,698208.0,2020/05/22 03:59:59+00,UPS STORE,4621 OUTER LOOP,40219.0,2020/06/23 03:59:59+00,7,FIELD
3874.0,698210.0,2020/05/22 03:59:59+00,TOVA INDUSTRIES,2902 BLANKENBAKER RD,40299.0,2020/05/22 03:59:59+00,7,FIELD
3875.0,698269.0,2020/05/22 03:59:59+00,MCDONALD'S #6206,3340 BARDSTOWN RD,40218.0,2020/06/01 03:59:59+00,7,FIELD
3876.0,698326.0,2020/05/26 03:59:59+00,DAIRY QUEEN,5608 OUTER LOOP,40219.0,2020/06/01 03:59:59+00,7,FIELD
3877.0,698344.0,2020/05/26 03:59:59+00,THORNTONS #28,100 W BROADWAY,40202.0,2020/05/27 03:59:59+00,7,FIELD
3878.0,698924.0,2020/06/05 03:59:59+00,AUDUBON COUNTRY CLUB,3265 ROBIN RD,40213.0,2020/06/05 03:59:59+00,7,FIELD
3879.0,699032.0,2020/06/09 03:59:59+00,WING STOP,4659 OUTER LOOP,40219.0,2020/06/22 03:59:59+00,7,FIELD
3880.0,719056.0,2021/04/02 03:59:59+00,BEST BUY,5085 SHELBYVILLE RD,40207.0,2021/04/05 03:59:59+00,7,FIELD
3881.0,719216.0,2021/04/06 03:59:59+00,MOBY DICK,3613 BARDSTOWN RD,40218.0,2021/04/07 03:59:59+00,7,FIELD
3882.0,719577.0,2021/04/13 03:59:59+00,WALMART #5418,2020 BASHFORD MANOR LN,40218.0,2021/04/14 03:59:59+00,7,FIELD
3883.0,719654.0,2021/04/15 03:59:59+00,LOUISVILLE ORTHOPAEDIC CLINIC AND SPORTS REHAB CTR,4130 DUTCHMANS LN,40207.0,2021/04/20 03:59:59+00,7,FIELD
3884.0,719917.0,2021/04/20 03:59:59+00,PAPA JOHN'S #008,2301 BARDSTOWN RD,40205.0,2021/04/21 03:59:59+00,7,FIELD
3885.0,720559.0,2021/05/03 03:59:59+00,KFC Y052-042,9487 WESTPORT RD,40242.0,2021/05/03 03:59:59+00,7,FIELD
3886.0,706759.0,2020/10/12 03:59:59+00,CIRCLE K #4703314,9201 PRESTON HWY,40229.0,2020/10/14 03:59:59+00,7,FIELD
3887.0,693365.0,2020/03/24 03:59:59+00,TELEPERFORMANCE,9721 ORMSBY STATION RD,40223.0,2020/04/01 03:59:59+00,7,FIELD
3888.0,706771.0,2020/10/12 03:59:59+00,CHARITY HALL BINGO,5001 STEPHAN DR,40258.0,2020/10/16 03:59:59+00,7,FIELD
3889.0,693800.0,2020/03/26 03:59:59+00,BUSINESS,6709 STRAWBERRY LN,40214.0,2020/03/27 03:59:59+00,7,FIELD
3890.0,706988.0,2020/10/14 03:59:59+00,BUMPER TO BUMPER,4106 BISHOP LN,40218.0,2020/10/15 03:59:59+00,7,FIELD
3891.0,694112.0,2020/03/30 03:59:59+00,FED-EX,8651 CANE RUN ROAD,40258.0,2020/03/31 03:59:59+00,7,FIELD
3892.0,707101.0,2020/10/15 03:59:59+00,STARBUCKS,6460 DUTCHMANS PKWY STE 101,40205.0,2020/10/28 03:59:59+00,7,FIELD
3893.0,694413.0,2020/04/02 03:59:59+00,UPS,8100 AIR COMMERCE DR,40219.0,2020/04/13 03:59:59+00,7,FIELD
3894.0,707243.0,2020/10/20 03:59:59+00,MORTENSEN DENTAL,3800 SPRINGHURST BLVD,40241.0,2020/10/21 03:59:59+00,7,FIELD
3895.0,694889.0,2020/04/03 03:59:59+00,UNKNOWN,3013 WENTWORTH AVE,40206.0,2020/04/06 03:59:59+00,7,FIELD
3896.0,707258.0,2020/10/20 03:59:59+00,MCDONALD'S #4924,3100 POPLAR LEVEL RD,40219.0,2020/10/22 03:59:59+00,7,FIELD
3897.0,695542.0,2020/04/14 03:59:59+00,CONAGRA FOODS,12650 WESTPORT RD,40245.0,2020/04/14 03:59:59+00,7,FIELD
3898.0,707527.0,2020/10/23 03:59:59+00,FIRST STRING BAR & GRILL,5921 NEW CUT RD,40214.0,2020/10/28 03:59:59+00,7,FIELD
3899.0,695641.0,2020/04/15 03:59:59+00,KROGER L-346,3039 BRECKENRIDGE LN,40220.0,2020/04/16 03:59:59+00,7,FIELD
3900.0,695673.0,2020/04/15 03:59:59+00,SAVE-A-LOT,2626 PORTLAND AVE,40212.0,2020/04/16 03:59:59+00,7,FIELD
3901.0,695893.0,2020/04/17 0:59:59+00,ALW ATAN RESTAURANT,370r7 KLONDIKE LN,40266.0,2020/04/21 03:59:59+00,7,FIELD
3902.0,695981.0,2020/04/20 03:59:59+00,CHECKS,1101 E BURNETT AVE,40217.0,2020/04/20 03:59:59+00,7,FIELD
3903.0,696041.0,2020/04/20 03:59:59+00,JOHNSON ANIMAL CLINIC,3838 TAYLORSVILLE RD,40220.0,2020/04/21 03:59:59+00,7,FIELD
3904.0,696194.0,2020/04/21 03:59:59+00,WINNER FURNITURE,2530 DIXIE HIGHWAY,40216.0,2020/04/23 03:59:59+00,7,FIELD
3905.0,696314.0,2020/04/23 03:59:59+00,UPS,8100 AIR COMMERCE DRIVE,40219.0,2020/04/29 03:59:59+00,7,FIELD
3906.0,696549.0,2020/04/27 03:59:59+00,SPEEDWAY #9606,10009 BROWNSBORO RD,40241.0,2020/04/29 03:59:59+00,7,FIELD
3907.0,696553.0,2020/04/27 03:59:59+00,TROPICANA COMPANY,5215 PRESTON HWY,40213.0,2020/04/28 03:59:59+00,7,FIELD
3908.0,696923.0,2020/05/01 03:59:59+00,KROGER L-387,291 N HUBBARDS LN,40207.0,2020/05/04 03:59:59+00,7,FIELD
3909.0,696928.0,2020/05/01 03:59:59+00,TACO BELL,11206 PRESTON HWY,40229.0,2020/05/04 03:59:59+00,7,FIELD
3910.0,696948.0,2020/05/01 03:59:59+00,THE DANCE FUSION STUDIO,9611 NEWBRIDGE RD,40291.0,2020/05/04 03:59:59+00,7,FIELD
3911.0,696951.0,2020/05/01 03:59:59+00,FIVE BELOW,4901 OUTER LOOP,40219.0,2020/05/05 03:59:59+00,7,FIELD
3912.0,697033.0,2020/05/04 03:59:59+00,UNION HALL,3556 TAYLOR BLVD,40215.0,2020/05/05 03:59:59+00,7,FIELD
3913.0,697046.0,2020/05/04 03:59:59+00,SALLY'S BEAUTY SUPPLY,10361 DIXIE HWY,40272.0,2020/05/05 03:59:59+00,7,FIELD
3914.0,697235.0,2020/05/04 03:59:59+00,RESIDENCE,2505 VALLEY VISTA RD,40205.0,2020/05/06 03:59:59+00,7,FIELD
3915.0,697263.0,2020/05/05 03:59:59+00,AMICI CAFE,316 W ORMSBY AVE,40203.0,2020/05/08 03:59:59+00,7,FIELD
3916.0,697280.0,2020/05/06 03:59:59+00,MCDONALD'S #0258,5600 PRESTON HWY,40219.0,2020/05/07 03:59:59+00,7,FIELD
3917.0,697369.0,2020/05/08 03:59:59+00,PENN STATION,2204 HEATHER LN,40218.0,2020/05/11 03:59:59+00,7,FIELD
3918.0,697427.0,2020/05/11 03:59:59+00,CIRCLE K #4703221,9602 TAYLORSVILLE RD,40299.0,2020/05/12 03:59:59+00,7,FIELD
3919.0,697561.0,2020/05/12 03:59:59+00,CVS #6199,3130 PORTLAND AVE,40212.0,2020/05/13 03:59:59+00,7,FIELD
3920.0,697871.0,2020/05/18 03:59:59+00,EMW SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
3921.0,697893.0,2020/05/18 03:59:59+00,HOME 2 SUITEES HOTEL,3000 CRITTENDEN DR,40209.0,2020/05/28 03:59:59+00,7,FIELD
3922.0,697960.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
3923.0,697966.0,2020/05/19 03:59:59+00,PACKING UNLIMITED,1729 MCCLOSKEY AVE,40210.0,2020/05/21 03:59:59+00,7,FIELD
3924.0,697967.0,2020/05/19 03:59:59+00,EMW WOMEN'S SURGICAL CENTER,136 W MARKET ST,40202.0,2020/05/19 03:59:59+00,7,FIELD
3925.0,698028.0,2020/05/19 03:59:59+00,RESIDENCE,1218 S BROOK ST,40203.0,2020/05/20 03:59:59+00,7,FIELD
3926.0,698032.0,2020/05/20 03:59:59+00,PAPERCONE CORP,3300 FERN VALLEY RD,40213.0,2020/05/20 03:59:59+00,7,FIELD
3927.0,698110.0,2020/05/21 03:59:59+00,VON MAUR,7900 SHELBYVILLE RD,40222.0,2020/05/22 03:59:59+00,7,FIELD
3928.0,698148.0,2020/05/21 03:59:59+00,HOME DEPOT,2600 S HURSTBOURNE PKWY,40220.0,2020/05/22 03:59:59+00,7,FIELD
3929.0,701135.0,2020/07/14 03:59:59+00,HOME DEPOT,2600 HURSTBOURNE PKY,40220.0,2020/07/13 03:59:59+00,7,FIELD
3930.0,707618.0,2020/10/27 03:59:59+00,ALMOST HOMES DAYCARE,4313 BILLTOWN RD,40299.0,2020/10/28 03:59:59+00,7,FIELD
3931.0,701226.0,2020/07/14 03:59:59+00,MCDONALD'S,1100 S HURSTBOURNE PKWY,40222.0,2020/07/15 03:59:59+00,7,FIELD
3932.0,707642.0,2020/10/27 03:59:59+00,FIVE POINTS FOOD MART,4548 TAYLORSVILLE RD,40220.0,2020/10/28 03:59:59+00,7,FIELD
3933.0,701231.0,2020/07/14 03:59:59+00,THORNTONS #93,1501 DIXIE HWY,40210.0,2020/07/20 03:59:59+00,7,FIELD
3934.0,707821.0,2020/10/28 03:59:59+00,"STANLEY, SCHULZ & CO.",849 S 6TH ST,40203.0,2020/10/29 03:59:59+00,7,FIELD
3935.0,701252.0,2020/07/14 03:59:59+00,PIC PAC,723 GAGEL AVE,40216.0,2020/07/14 03:59:59+00,7,FIELD
3936.0,707843.0,2020/10/28 03:59:59+00,AFRICAN COFFEE SHOP,737 S 8TH ST,40203.0,2020/10/29 03:59:59+00,7,FIELD
3937.0,701453.0,2020/07/16 03:59:59+00,HOME DEPOT,6840 DIXIE HIGHWAY,40258.0,2020/08/10 03:59:59+00,7,FIELD
3938.0,708072.0,2020/11/02 05:00:00+00,AERO CLUB,3333 ROGER E SCHUPP ST,40205.0,2020/11/05 05:00:00+00,7,FIELD
3939.0,701494.0,2020/07/16 03:59:59+00,CIRCLE K #4703330,9110 BLUE LICK RD,40219.0,2020/08/26 03:59:59+00,7,FIELD
3940.0,708151.0,2020/11/03 05:00:00+00,MEIJER #162,9905 DIXIE HWY,40272.0,2020/11/04 05:00:00+00,7,FIELD
3941.0,707813.0,2020/10/28 03:59:59+00,MIKE LINNIG'S RESTAURANT,9308 CANE RUN RD,40258.0,2020/10/29 03:59:59+00,7,FIELD
3942.0,708153.0,2200/11/03 05:00:00+00,LOWES',2100 BASHFORD MANO RLN,40242.0,2020/11/04 05:00:00+00,7,FIELD
3943.0,708130.0,2020/11/03 05:00:00+00***,ONCcE UPON A CHILD,4030 TAYLORSVILL RD,40272.0,2020/11/16 05:00:00+00,7,FIELD
3944.0,708220.0,2020/11/04 05:00:00+00,KINGS FRIED CHICKEN,1302 DIXIE HWY,40210.0,2020/11/04 05:00:00+00,7,FIELD
3945.0,708314.0,2020/11/05 05:00:00+00,URGENT DENTAL CARE,2010 S HURSTBOURNE PKWY,40220.0,2020/11/06 05:00:00+00,7,FIELD
3946.0,708428.0,2020/11/05 05:00:00+00,BOONE'S BP,601 E BROADWAY,40202.0,2020/11/06 05:00:00+00,7,FIELD
3947.0,708375.0,2020/11/05 05:00:00+00,OTT'S TAVERN,4229 HILLVIEW AVE,40216.0,2020/11/06 05:00:00+00,7,FIELD
3948.0,708961.0,2020/11/14 05:00:00+00,DOLLAR TREE #861,4241 OUTER LOOP,40219.0,2020/11/25 05:00:00+00,7,FIELD
3949.0,708387.0,2020/11/06 05:00:00+00,ALGOOD,7401 TRADE PORT RD,40258.0,2020/11/06 05:00:00+00,7,FIELD
3950.0,708977.0,2020/11/15 05:00:00+00,MCDONALD'S,11600 BLUEGRASS PKWY,40299.0,2020/11/18 05:00:00+00,7,FIELD
3951.0,708416.0,2020/11/05 05:00:00+00,SPEEDWAY #9514,2965 BRECKENRIDGE LN,40220.0,2020/11/09 05:00:00+00,7,FIELD
3952.0,708980.0,2020/11/09 05:00:00+00,GREEN DISTRICT SALADS,225 S 5TH ST,40202.0,2020/11/09 05:00:00+00,7,FIELD
3953.0,708538.0,020/11/09 05:00:00+00,YERLY FORD INC,4041 DIXEI HWY,40246.0,2020/11/10 05:00:00+00,7,FIELD
3954.0,709020.0,2020/11/11 05:00:00+00,SERGIO'S,1605 STORY AVE,40206.0,2020/11/12 05:00:00+00,7,FIELD
3955.0,709439.0,2020/11/17 05:00:00+00,KROGER L-332,4211 S 3RD ST,40214.0,2020/11/19 05:00:00+00,7,FIELD
3956.0,709472.0,2020/11/17 05:00:00+00,MCDONALD'S #1,8600 DIXIE HWY,40258.0,2020/11/19 05:00:00+00,7,FIELD
3957.0,709709.0,2020/11/20 05:00:00+00,CHARITY HALL BINGO,5001 STEPHAN DR,40258.0,2020/12/01 05:00:00+00,7,FIELD
3958.0,709711.0,2020/11/20 05:00:00+00,O'REILLY AUTO PARTS,4156 TAYLOR BLVD,40215.0,2020/11/24 05:00:00+00,7,FIELD
