reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc,object_id
713806.0,2020/12/19 05:00:00+00,OXMOOR CENTER,7900 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2115.0
713808.0,2020/12/19 05:00:00+00,KOHL'S,110 OXMOOR LANE,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2116.0
713812.0,2020/12/19 05:00:00+00,GUITAR CENTER,4600 # 613 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2117.0
713813.0,2020/12/19 05:00:00+00,PHO-PHI,4600 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2118.0
713814.0,2020/12/19 05:00:00+00,QDOBA,4600 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2119.0
713815.0,2020/12/19 05:00:00+00,WORLD MARKET,4600 SHELBYVILLE RD,40207.0,2020/12/19 05:00:00+00,4,SURVEY,2120.0
713816.0,2020/12/19 05:00:00+00,KIRKLANDS,4600 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2121.0
713817.0,2020/12/19 05:00:00+00,OFF BROADWAY SHOES,4600 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2122.0
713818.0,2020/12/19 05:00:00+00,BUFFALO WILD WINGS,4600 SHELBYVILLE RD,40207.0,2020/12/19 05:00:00+00,4,SURVEY,2123.0
713819.0,2020/12/19 05:00:00+00,JASON'S DELI,4600 SHELBYVILLE RD,40207.0,2020/12/19 05:00:00+00,4,SURVEY,2124.0
713820.0,2020/12/19 05:00:00+00,LANE BRYANT,4600 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2125.0
713821.0,2020/12/19 05:00:00+00,CINIMARK,5000 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2126.0
713822.0,2020/12/19 05:00:00+00,THORTONS,7515 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY,2127.0
713823.0,2020/12/19 05:00:00+00,UNION 15,816 KENWOOD DR,40214.0,2020/12/19 05:00:00+00,4,SURVEY,2128.0
713824.0,2020/12/19 05:00:00+00,BISCUIT BELLY,5207 NEW CUT RD,40214.0,2020/12/19 05:00:00+00,4,SURVEY,2129.0
713824.0,2020/12/19 05:00:00+00,BISCUIT BELLY,5207 NEW CUT RD,40214.0,2020/12/19 05:00:00+00,4,SURVEY,2130.0
713825.0,2020/12/19 05:00:00+00,TACO LUCHADOR,5205 NEW CUT RD,40214.0,2020/12/19 05:00:00+00,4,SURVEY,2131.0
713826.0,2020/12/19 05:00:00+00,OLD RASCALS,1102 W ASHLAND AVE,40215.0,2020/12/19 05:00:00+00,4,SURVEY,2132.0
713872.0,2020/12/19 05:00:00+00,LAS MARGARITAS,307 CENTRAL AVE,40208.0,2020/12/19 05:00:00+00,4,SURVEY,2133.0
713873.0,2020/12/19 05:00:00+00,BEEF O'BRADY'S,3101 S 2ND ST,40208.0,2020/12/19 05:00:00+00,4,SURVEY,2134.0
713874.0,2020/12/19 05:00:00+00,SANTA FE GRILL,3000 S 3RD ST,40208.0,2020/12/19 05:00:00+00,4,SURVEY,2135.0
713877.0,2020/12/19 05:00:00+00,EL MOLCAJETE,2932 S 4TH ST,40208.0,2020/12/19 05:00:00+00,4,SURVEY,2136.0
713251.0,2020/12/21 05:00:00+00,HOLIDAY INN EXPRESS,3711 CHAMBERLAIN LN,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2137.0
713252.0,2020/12/21 05:00:00+00,HAMPTON INN I-265,4100 HAMPTON LAKE WAY,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2138.0
713253.0,2020/12/21 05:00:00+00,FAIRFIELD INN & SUITES TOWNEPLACE SUITES,10110 CHAMPION FARMS DR,40241.0,2020/12/21 05:00:00+00,4,SURVEY,2139.0
713142.0,2020/12/18 05:00:00+00,KROGER L-729,3616 BUECHEL BYPASS,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2140.0
713316.0,2020/12/21 05:00:00+00,QDOBA #2021,970 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY,2141.0
713144.0,2020/12/18 05:00:00+00,CHICK-FIL-A,3420 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2142.0
713619.0,2020/12/25 05:00:00+00,BOB EVANS #51,9797 BLAIRWOOD RD,40222.0,2020/12/25 05:00:00+00,4,SURVEY,2143.0
713321.0,2020/12/21 05:00:00+00,RAFFERTY'S RESTAURANT & BAR,988 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY,2144.0
713148.0,2020/12/18 05:00:00+00,MCDONALD'S #6206,3340 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2145.0
713620.0,2020/12/25 05:00:00+00,WAFFLE HOUSE #1111,9800 BLAIRWOOD RD,40243.0,2020/12/25 05:00:00+00,4,SURVEY,2146.0
713323.0,2020/12/21 05:00:00+00,MCDONALD'S,998 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY,2147.0
713153.0,2020/12/18 05:00:00+00,THORNTONS #154,3300 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2148.0
713622.0,2020/12/25 05:00:00+00,XSCAPE BLANKENBAKER 14,12450 SYCAMORE STATION PL,40299.0,2020/12/25 05:00:00+00,4,SURVEY,2149.0
713325.0,2020/12/21 05:00:00+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY,2150.0
713157.0,2020/12/18 05:00:00+00,THORNTONS #163,3255 BARDSTOWN RD,40205.0,2020/12/18 05:00:00+00,4,SURVEY,2151.0
713623.0,2020/12/25 05:00:00+00,RED LOBSTER #894,986 BRECKENRIDGE LN,40207.0,2020/12/25 05:00:00+00,4,SURVEY,2152.0
713328.0,2020/12/21 05:00:00+00,PANERA BREAD #826,6221 DUTCHMANS LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY,2153.0
713159.0,2020/12/18 05:00:00+00,PENN STATION,2204 HEATHER LN,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2154.0
713624.0,2020/12/25 05:00:00+00,ORIENTAL HOUSE,4302 SHELBYVILLE RD,40207.0,2020/12/25 05:00:00+00,4,SURVEY,2155.0
713330.0,2020/12/21 05:00:00+00,GRAB N GO,1001 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY,2156.0
713160.0,2020/12/18 05:00:00+00,STARBUCKS,3401 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2157.0
713625.0,2020/12/25 05:00:00+00,JADE PALACE,1109 HERR LN,40222.0,2020/12/25 05:00:00+00,4,SURVEY,2158.0
713379.0,2020/12/21 05:00:00+00,WEST END BAPTIST CHURCH,1400 S 4TH ST,40208.0,2020/12/21 05:00:00+00,4,SURVEY,2159.0
713162.0,2020/12/18 05:00:00+00,MOBY DICK,3613 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2160.0
713740.0,2020/12/26 05:00:00+00,MOJITO IN HAVANA RESTAURANT & BAR,3939 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2161.0
713389.0,2020/12/21 05:00:00+00,4TH AVE UNITED METHODIST CHURCH,318 W ST. CATHERINE ST,40203.0,2020/12/21 05:00:00+00,4,SURVEY,2162.0
713164.0,2020/12/18 05:00:00+00,CHILI'S,3623 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2163.0
713028.0,2020/12/17 05:00:00+00,BEEF O'BRADY'S,241 BLANKENBAKER PKWY,40243.0,2020/12/17 05:00:00+00,4,SURVEY,2164.0
713741.0,2020/12/26 05:00:00+00,DRAKE'S,3939 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2165.0
713742.0,2020/12/26 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2166.0
713744.0,2020/12/26 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2167.0
713745.0,2020/12/26 05:00:00+00,COALS ARTISAN PIZZA,3724 FRANKFORT AVE,40206.0,2020/12/26 05:00:00+00,4,SURVEY,2168.0
713747.0,2020/12/26 05:00:00+00,HOMEMADE ICE CREAM & PIE KITCHEN,3737 LEXINGTON RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2169.0
713749.0,2020/12/26 05:00:00+00,STATE LIQUORS,3786 LEXINGTON RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2170.0
713754.0,2020/12/26 05:00:00+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2171.0
713761.0,2020/12/26 05:00:00+00,SAINTS PIZZA & PUB,131 BRECKENRIDGE LN,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2172.0
713765.0,2020/12/26 05:00:00+00,GRAETER'S ICE CREAM,140 BRECKENRIDGE LN,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2173.0
713766.0,2020/12/26 05:00:00+00,NEVER SAY DIE,3900 SHELBYVILLE RD STE 11,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2174.0
713767.0,2020/12/26 05:00:00+00,DISTRICT 6,3930 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2175.0
713768.0,2020/12/26 05:00:00+00,SPINELLI'S,4005 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2176.0
713672.0,2020/12/28 05:00:00+00,QDOBA #2632,312 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2177.0
713673.0,2020/12/28 05:00:00+00,POTBELLY SANDWICH SHOP,302 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2178.0
713675.0,2020/12/28 05:00:00+00,SMASHBURGER,316 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2179.0
713676.0,2020/12/28 05:00:00+00,STARBUCKS,311 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2180.0
713677.0,2020/12/28 05:00:00+00,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2181.0
713678.0,2020/12/28 05:00:00+00,CHIPOTLE,315 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2182.0
713679.0,2020/12/28 05:00:00+00,JIMMY JOHN'S,415 W JEFFERSON ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2183.0
713680.0,2020/12/28 05:00:00+00,OLD SPAGHETTI FACTORY,235 W MARKET ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2184.0
713681.0,2020/12/28 05:00:00+00,SUNERGOS COFFEE,231 S 5TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2185.0
713682.0,2020/12/28 05:00:00+00,CHEER KING STAR,231 S 5TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2186.0
713683.0,2020/12/28 05:00:00+00,GREEN DISTRICT SALADS,225 S 5TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2187.0
713684.0,2020/12/28 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2188.0
713685.0,2020/12/28 05:00:00+00,SUBWAY,725 W MAIN ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2189.0
713704.0,2020/12/28 05:00:00+00,FAMILY DOLLAR #24710,7100 PRESTON HWY,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2190.0
713706.0,2020/12/28 05:00:00+00,SUBWAY,7506 PRESTON HWY,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2191.0
713707.0,2020/12/28 05:00:00+00,WALGREENS #5449,3600 FERN VALLEY RD,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2192.0
713711.0,2020/12/28 05:00:00+00,CATIE'S CAFE,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2193.0
713712.0,2020/12/28 05:00:00+00,WOW WINGERY,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2194.0
713713.0,2020/12/28 05:00:00+00,PALIO,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2195.0
713472.0,2020/12/22 05:00:00+00,RALLY'S,5506 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2196.0
713029.0,2020/12/17 05:00:00+00,JET'S PIZZA #11,235 BLANKENBAKER PKWY,40243.0,2020/12/17 05:00:00+00,4,SURVEY,2197.0
713404.0,2020/12/21 05:00:00+00,LA TIENDA LOS AMIGOS,8812 NATIONAL TURNPIKE,40118.0,2020/12/21 05:00:00+00,4,SURVEY,2198.0
713166.0,2020/12/18 05:00:00+00,KY FOOD MAX,800 E KENTUCKY ST,40202.0,2020/12/18 05:00:00+00,4,SURVEY,2199.0
713030.0,2020/12/17 05:00:00+00,LEMONGRASS RESTAURANT,11606 SHELBYVILLE RD,40243.0,2020/12/17 05:00:00+00,4,SURVEY,2200.0
713714.0,2020/12/28 05:00:00+00,EINSTEIN'S BAGELS,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2201.0
713473.0,2020/12/22 05:00:00+00,BIG LOTS #346,5518 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2202.0
713408.0,2020/12/21 05:00:00+00,MOBY DICK,8702 NATIONAL TURNPIKE,40118.0,2020/12/21 05:00:00+00,4,SURVEY,2203.0
713168.0,2020/12/18 05:00:00+00,TROUBLE BAR,1149 S SHELBY ST,40203.0,2020/12/18 05:00:00+00,4,SURVEY,2204.0
713031.0,2020/12/17 05:00:00+00,SPEEDWAY #9529,1415 LYNDON LN,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2205.0
713715.0,2020/12/28 05:00:00+00,FARMERS FIELD,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2206.0
713474.0,2020/12/22 05:00:00+00,LITTLE CAESARS,5524 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2207.0
713416.0,2020/12/21 05:00:00+00,CARALI'S ROTISSERIE CHICKEN,12531 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2208.0
713169.0,2020/12/18 05:00:00+00,TOASTY'S TAVERN,1258 S SHELBY ST,40203.0,2020/12/18 05:00:00+00,4,SURVEY,2209.0
713034.0,2020/12/17 05:00:00+00,HOLSOPPLE BREWING,8023 CATHERINE LN,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2210.0
713716.0,2020/12/28 05:00:00+00,DONGAR FOOD MART #532,1735 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2211.0
713475.0,2020/12/22 05:00:00+00,LONGHORN STEAKHOUSE #287,9700 VON ALLMEN CT,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2212.0
713417.0,2020/12/21 05:00:00+00,PAPA MURPHY'S,12535 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2213.0
713171.0,2020/12/18 05:00:00+00,POST,1045 GOSS AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2214.0
713036.0,2020/12/17 05:00:00+00,WALGREENS #06437,520 LYNDON LN,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2215.0
713717.0,2020/12/28 05:00:00+00,SILLY AXE CAFE,2216 DUNDEE RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2216.0
713476.0,2020/12/22 05:00:00+00,CHILI'S,9720 VON ALLMEN CT,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2217.0
713418.0,2020/12/21 05:00:00+00,ORIENTAL PALACE,12539 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2218.0
713173.0,2020/12/18 05:00:00+00,FOUR PEGS,1053 GOSS AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2219.0
713037.0,2020/12/17 05:00:00+00,CIRCLE K #4700117,9619 WHIPPS MILL RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2220.0
713719.0,2020/12/28 05:00:00+00,BREADWORKS,2204 DUNDEE RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2221.0
713720.0,2020/12/28 05:00:00+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2222.0
713722.0,2020/12/28 05:00:00+00,HEINE BROTHERS COFFEE,2200 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2223.0
713723.0,2020/12/28 05:00:00+00,GRAETER'S ICE CREAM,2204 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2224.0
713725.0,2020/12/28 05:00:00+00,CVS #6208,2222 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2225.0
713726.0,2020/12/28 05:00:00+00,DIAMOND STATION,2280 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2226.0
713727.0,2020/12/28 05:00:00+00,LEFT FIELD LOUNGE INC,2282 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2227.0
713728.0,2020/12/28 05:00:00+00,EAT A PITA,2286 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2228.0
713729.0,2020/12/28 05:00:00+00,CIRCLE K #4703311,2911 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2229.0
713736.0,2020/12/28 05:00:00+00,MEIJER #166,9500 PRESTON HWY,40229.0,2020/12/29 05:00:00+00,4,SURVEY,2230.0
713864.0,2020/12/28 05:00:00+00,SIMPLE GREEK,3029 POPLAR LEVEL RD,40217.0,2020/12/29 05:00:00+00,4,SURVEY,2231.0
713865.0,2020/12/28 05:00:00+00,QDOBA #2431,3021 POPLAR LEVEL RD,40217.0,2020/12/28 05:00:00+00,4,SURVEY,2232.0
713866.0,2020/12/28 05:00:00+00,TACO BELL #36159,3125 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2233.0
713867.0,2020/12/28 05:00:00+00,PANERA BREAD,3131 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2234.0
713868.0,2020/12/28 05:00:00+00,MCDONALD'S #4924,3100 POPLAR LEVEL RD,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2235.0
713869.0,2020/12/28 05:00:00+00,CHILI'S,3007 POPLAR LEVEL RD,40217.0,2020/12/28 05:00:00+00,4,SURVEY,2236.0
713870.0,2020/12/28 05:00:00+00,DAIRY QUEEN #311,3221 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2237.0
713871.0,2020/12/28 05:00:00+00,CVS #2337,3229 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2238.0
713925.0,2020/12/28 05:00:00+00,CIRCLE K #4703222,8320 OLD 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2239.0
713926.0,2020/12/28 05:00:00+00,CIRCLE K #4700119,8801 OLD 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2240.0
713928.0,2020/12/28 05:00:00+00,DOLLAR GENERAL #11683,8715 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2241.0
713929.0,2020/12/28 05:00:00+00,CIRCLE K #4703325,9737 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2242.0
713930.0,2020/12/28 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2243.0
713931.0,2020/12/28 05:00:00+00,WHITE ELEPHANT CAFE,8523 TERRY RD,40258.0,2020/12/28 05:00:00+00,4,SURVEY,2244.0
713932.0,2020/12/28 05:00:00+00,TACO BELL,8602 DIXIE HWY,40258.0,2020/12/28 05:00:00+00,4,SURVEY,2245.0
713934.0,2020/12/28 05:00:00+00,BURGER KING #887,6902 DIXIE HWY,40258.0,2020/12/28 05:00:00+00,4,SURVEY,2246.0
713937.0,2020/12/28 05:00:00+00,HARDEE'S,5352 DIXIE HWY,40216.0,2020/12/28 05:00:00+00,4,SURVEY,2247.0
713938.0,2020/12/28 05:00:00+00,SUBWAY,5240 DIXIE HWY,40216.0,2020/12/28 05:00:00+00,4,SURVEY,2248.0
713837.0,2020/12/29 05:00:00+00,WENDYS #310,193 OUTER LOOP,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2249.0
713839.0,2020/12/29 05:00:00+00,THORNTONS #155,8405 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2250.0
713840.0,2020/12/29 05:00:00+00,MI PREFERIDA,8104 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2251.0
713842.0,2020/12/29 05:00:00+00,RIVIERA MAYA,8104 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2252.0
713843.0,2020/12/29 05:00:00+00,SUBWAY,8104 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2253.0
713847.0,2020/12/29 05:00:00+00,THUY VAN CAFE,5600 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2254.0
713851.0,2020/12/29 05:00:00+00,THORNTONS #154,3300 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2255.0
713853.0,2020/12/29 05:00:00+00,THORNTONS #163,3255 BARDSTOWN RD,40205.0,2020/12/29 05:00:00+00,4,SURVEY,2256.0
713854.0,2020/12/29 05:00:00+00,RALLY'S,3290 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2257.0
713855.0,2020/12/29 05:00:00+00,MCDONALD'S #6206,3340 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2258.0
713856.0,2020/12/29 05:00:00+00,KFC Y052-049,3400 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2259.0
713857.0,2020/12/29 05:00:00+00,CHICK-FIL-A,3420 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2260.0
713858.0,2020/12/29 05:00:00+00,COSTCO,3408 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2261.0
713859.0,2020/12/29 05:00:00+00,TACO BELL #22578,3520 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2262.0
713860.0,2020/12/29 05:00:00+00,TUMBLEWEED,3602 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2263.0
713861.0,2020/12/29 05:00:00+00,CHINA 1,3614 BUECHEL BYPASS,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2264.0
713862.0,2020/12/29 05:00:00+00,KROGER L-729,3616 BUECHEL BYPASS,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2265.0
713174.0,2020/12/18 05:00:00+00,OLD HICKORY INN,1038 LYDIA ST,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2266.0
713176.0,2020/12/18 05:00:00+00,CHECKS,1101 E BURNETT AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2267.0
713178.0,2020/12/18 05:00:00+00,MONNIK BEER COMPANY,1036 E BURNETT AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2268.0
713180.0,2020/12/18 05:00:00+00,EL NOPAL,811 EASTERN PKWY,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2269.0
713477.0,2020/12/22 05:00:00+00,OLIVE GARDEN #1703,9730 VON ALLMEN CT,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2270.0
713184.0,2020/12/18 05:00:00+00,TARASCO #8,2247 S PRESTON ST,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2271.0
713186.0,2020/12/18 05:00:00+00,ZANZABAR,2100 S PRESTON ST,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2272.0
713478.0,2020/12/22 05:00:00+00,OLD SCHOOL NY PIZZA,10600 MEETING ST,40059.0,2020/12/22 05:00:00+00,4,SURVEY,2273.0
713188.0,2020/12/18 05:00:00+00,WHITE CASTLE #10,793 EASTERN PKWY,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2274.0
713038.0,2020/12/17 05:00:00+00,J.C. BEAUTY,2239 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2275.0
713419.0,2020/12/21 05:00:00+00,JIMMY JOHN'S,12903 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2276.0
713191.0,2020/12/18 05:00:00+00,THORNTONS #60,3320 PRESTON HWY,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2277.0
713038.0,2020/12/17 05:00:00+00,J.C. BEAUTY,2239 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2278.0
713479.0,2020/12/22 05:00:00+00,SPEEDWAY #9606,10009 BROWNSBORO RD,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2279.0
713040.0,2020/12/17 05:00:00+00,COCAL,10001 FOREST GREEN BLVD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,2280.0
