record_key,survey_key,survey_name,sample_key,start_date,end_date,date_type,location_name,data_type,latitude,longitude,projection,aphia_id,species,uncertain,abundance_sacforn,is_dead,sample_comment
JNCCMNCR10247260,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010554,1977-01-01,1977-12-31,DD,Bae Felen (Bardsey Island),Point,52.7620913612498,-4.78031259300689,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"The shore, which faced ENE, was backed by rocky cliffs and a steep grass slope. Between the large boulders on the mid-shore there were large crevices and caves, while rocky shelves occurred on the lower shore. There was a low density Balanus and Fucus with much bare rock, probably indicating abrasion by pebbles. No Chthamalus was recorded on this shore."
JNCCMNCR10246655,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010541,1977-01-01,1977-12-31,DD,Maen Du (Bardsey Island),Point,52.7453716248689,-4.80295690892948,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"At this site, at the Southern tip of the Island, the shore was composed of broken, rocky slopes with a south-west aspect. These rocks were mainly Balanus covered, with Chthamalus belt at the top of the shore. Some Pelvetia was present. At one point a limestone band 2m wide extended right up the shore; it's surface was pitted with depressions occupied by Patella and was covered by encrusting coralline algae and Corallina to the top of the eulittoral. Some Chondrus was also present amongst high-shore Pelvetia, an indication of the great exposure to waves and the water retaining property of the eroded limestone surface. The most exposed parts of this shore were not visited."
JNCCMNCR10246835,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010544,1977-01-01,1977-12-31,DD,E of Cafn Enlli (1) (Bardsey Island),Point,52.752834126246,-4.79157950766754,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"This was a medium-sloping shore with a SE aspect, bearing a mixed Ascophyllum/Fucus/Balanus/Patella community, indicating a `semi-sheltered' condition. Less Fucus was found to the west where the shore becomes steeper. Balanus cover was 50% to 80% on parts of the midshore. Lower down were many pools with encrusting coralline floors. Himanthalia was abundant on open rock and in pools. A limestone band was present similar to that at Maen Du, pitted by Patella and some Hiatella holes containing anemones (Cereus?). On this the cover was mostly Audouinella with encrusting coralline algae and Corallina together with a little Balanus and Fucus. Shells of the boring bivalve Hiatella as well as burrows of the polychaete Polydora were found in the limestone."
JNCCMNCR10248906,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010600,1977-01-01,1977-12-31,DD,S of Henllwyn (Bardsey Island),Point,52.7500707147105,-4.79436673940921,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"A rocky shore of east south-easterly aspect with steep sides facing the sea but with extensive flat areas behind with coralline pools and Pelvetia-covered rocks. The lower slopes were predominantly covered with barnacles and Patella. Fucus spp. were only occasional. There were some deep gullies, pools and overhangs."
JNCCMNCR10249455,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010612,1977-01-01,1977-12-31,DD,Bae'r Nant (Bardsey Island),Point,52.7673744467534,-4.785096970118,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"This shore faced NNW, and was characterised by a cave at the head of a narrow inlet with almost vertical barnacle-covered sides. Fucoids were absent, the main cover being Balanus, Chthamalus and Patella."
JNCCMNCR10247422,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010559,1977-01-01,1977-12-31,DD,N of Ogof Lladron (1) (Bardsey Island),Point,52.7471673825949,-4.80307219366947,WGS84,140684.0,Patella ulyssiponensis,False,C,False,This shore had a SW aspect. There was steep rock at the top of the shore shelving off to a platform fringed with Laminaria at the bottom. The dominant cover was Chthamalus/Balanus with occasional Fucus. There were some shallow coralline pools.
JNCCMNCR10248190,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010582,1977-01-01,1977-12-31,DD,N of Porth Solfach (2) (Bardsey Island),Point,52.7572188753419,-4.79630660856701,WGS84,140684.0,Patella ulyssiponensis,False,O,False,"This was a flat rock and boulder shore with a Westerly aspect. The top of the shore was bare and slimy. Many large and small `coralline' dominated pools were present. Balanus balanoides had up to 50% cover in some places, with abundant Patella vulgata and some fucoids."
JNCCMNCR10247480,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010560,1977-01-01,1977-12-31,DD,N of Ogof Trwyn-yr-Hwch-Fawr (Bardsey Island),Point,52.76174319472,-4.79511414782062,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"Backed by low cliffs of boulder clay, this medium-sloping rock flattened out at the lower levels; its aspect was SW. Pelvetia was present above; encrusting corallines covered most of the lower shore. There were many shallow coralline pools. A Barnacle/Patella cover was dominant, interspersed with occasional fucoids."
JNCCMNCR10247305,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010556,1977-01-01,1977-12-31,DD,Bae y Rhigol (Bardsey Island),Point,52.7681330417165,-4.79107575582463,WGS84,140684.0,Patella ulyssiponensis,False,C,False,"This long narrow inlet had a northerly aspect with steep rocky sides widening out to a platform lower down. Pelvetia occurred at the top of the shore and the sides of the gulley bore a Chthamalus/Balanus/Patella cover. Balanus, Patella and Actinia extended well up the gulley walls; the floor was covered by Fucus, Balanus and Patella. Lower down there were shallow `coralline' pools and some deep cracks and overhangs. The upper part of the gulley was affected by freshwater runoff."
JNCCMNCR10248932,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010600,1977-01-01,1977-12-31,DD,S of Henllwyn (Bardsey Island),Point,52.7500707147105,-4.79436673940921,WGS84,144937.0,Elachista fucicola,False,C,False,"A rocky shore of east south-easterly aspect with steep sides facing the sea but with extensive flat areas behind with coralline pools and Pelvetia-covered rocks. The lower slopes were predominantly covered with barnacles and Patella. Fucus spp. were only occasional. There were some deep gullies, pools and overhangs."
JNCCMNCR10247516,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010560,1977-01-01,1977-12-31,DD,N of Ogof Trwyn-yr-Hwch-Fawr (Bardsey Island),Point,52.76174319472,-4.79511414782062,WGS84,144937.0,Elachista fucicola,False,C,False,"Backed by low cliffs of boulder clay, this medium-sloping rock flattened out at the lower levels; its aspect was SW. Pelvetia was present above; encrusting corallines covered most of the lower shore. There were many shallow coralline pools. A Barnacle/Patella cover was dominant, interspersed with occasional fucoids."
JNCCMNCR10248839,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010599,1977-01-01,1977-12-31,DD,E of Maen Du (Bardsey Island),Point,52.7454415849156,-4.79999776091408,WGS84,146999.0,Ligia oceanica,False,C,False,"This shore, which had a south south-easterly aspect, had as its dominant (80-90% cover) Balanus/Patella with Chthamalus at the top. A shallow shelf occurred in the lower littoral with many gullies and coralline pools. Above this, the shore was steeper and backed by high cliffs. Laminaria and Alaria fringed the lower shore while Pelvetia occurred higher up. Between here and Maen Du there was a narrow steep-sided inlet, about 20-30m long with a boulder bottom; Chthamalus extends right to the top of this inlet."
JNCCMNCR10245996,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010519,1977-01-01,1977-12-31,DD,E of Cafn Enlli (2) (Bardsey Island),Point,52.753766870161,-4.79015705952262,WGS84,146999.0,Ligia oceanica,False,C,False,"This was a medium-sloping shore with a SE aspect, bearing a mixed Ascophyllum/Fucus/Balanus/Patella community, indicating a `semi-sheltered' condition. Less Fucus was found to the west where the shore becomes steeper. Balanus cover was 50% to 80% on parts of the midshore. Lower down were many pools with encrusting coralline floors. Himanthalia was abundant on open rock and in pools. A limestone band was present similar to that at Maen Du, pitted by Patella and some Hiatella holes containing anemones (Cereus?). On this the cover was mostly Audouinella with encrusting coralline algae and Corallina together with a little Balanus and Fucus. Shells of the boring bivalve Hiatella as well as burrows of the polychaete Polydora were found in the limestone."
JNCCMNCR10247206,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010553,1977-01-01,1977-12-31,DD,N of Pen Cristin (Bardsey Island),Point,52.7575671571712,-4.78150660752752,WGS84,146999.0,Ligia oceanica,False,C,False,"A steep grassy slope made access to the rocky shore difficult. The upper and mid shore was steep but the slope eased lower down to form a platform with shallow coralline pools. Beyond this there was a steep drop into the sublittoral, fringed with Alaria and Laminaria. Apart from red algae on the lower shore and a Chthamalus belt at the top the shore was dominated by Balanus (70%-80% cover) and Patella."
JNCCMNCR10245744,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010514,1977-01-01,1977-12-31,DD,N of Ogof Lladron (2) (Bardsey Island),Point,52.7462694987327,-4.80301455029953,WGS84,146999.0,Ligia oceanica,False,C,False,"Steep rock at the top of the shore shelved off to a platform fringed by Laminaria. The dominant cover was Chthamalus spp. and Balanus balanoides, with occasional fucoids. Some shallow coralline pools were present."
JNCCMNCR10244258,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010474,1977-01-01,1977-12-31,DD,N of Ogof Hir (Bardsey Island),Point,52.7662326038567,-4.79540175246574,WGS84,146999.0,Ligia oceanica,False,C,False,"The shore faced WSW, the upper part was steep but lower down it flattened into an area of pools with encrusting coralline cover on the bottoms. The upper and mid shore pools were deep but those lower down were large and shallow. The lower shore dropped steeply into the sea. The major cover was Balanus, Chthamalus and Patella with occasional fucoids."
JNCCMNCR10247257,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010554,1977-01-01,1977-12-31,DD,Bae Felen (Bardsey Island),Point,52.7620913612498,-4.78031259300689,WGS84,146999.0,Ligia oceanica,False,C,False,"The shore, which faced ENE, was backed by rocky cliffs and a steep grass slope. Between the large boulders on the mid-shore there were large crevices and caves, while rocky shelves occurred on the lower shore. There was a low density Balanus and Fucus with much bare rock, probably indicating abrasion by pebbles. No Chthamalus was recorded on this shore."
JNCCMNCR10246651,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010541,1977-01-01,1977-12-31,DD,Maen Du (Bardsey Island),Point,52.7453716248689,-4.80295690892948,WGS84,146999.0,Ligia oceanica,False,C,False,"At this site, at the Southern tip of the Island, the shore was composed of broken, rocky slopes with a south-west aspect. These rocks were mainly Balanus covered, with Chthamalus belt at the top of the shore. Some Pelvetia was present. At one point a limestone band 2m wide extended right up the shore; it's surface was pitted with depressions occupied by Patella and was covered by encrusting coralline algae and Corallina to the top of the eulittoral. Some Chondrus was also present amongst high-shore Pelvetia, an indication of the great exposure to waves and the water retaining property of the eroded limestone surface. The most exposed parts of this shore were not visited."
JNCCMNCR10246825,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010544,1977-01-01,1977-12-31,DD,E of Cafn Enlli (1) (Bardsey Island),Point,52.752834126246,-4.79157950766754,WGS84,146999.0,Ligia oceanica,False,C,False,"This was a medium-sloping shore with a SE aspect, bearing a mixed Ascophyllum/Fucus/Balanus/Patella community, indicating a `semi-sheltered' condition. Less Fucus was found to the west where the shore becomes steeper. Balanus cover was 50% to 80% on parts of the midshore. Lower down were many pools with encrusting coralline floors. Himanthalia was abundant on open rock and in pools. A limestone band was present similar to that at Maen Du, pitted by Patella and some Hiatella holes containing anemones (Cereus?). On this the cover was mostly Audouinella with encrusting coralline algae and Corallina together with a little Balanus and Fucus. Shells of the boring bivalve Hiatella as well as burrows of the polychaete Polydora were found in the limestone."
JNCCMNCR10247418,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010559,1977-01-01,1977-12-31,DD,N of Ogof Lladron (1) (Bardsey Island),Point,52.7471673825949,-4.80307219366947,WGS84,146999.0,Ligia oceanica,False,C,False,This shore had a SW aspect. There was steep rock at the top of the shore shelving off to a platform fringed with Laminaria at the bottom. The dominant cover was Chthamalus/Balanus with occasional Fucus. There were some shallow coralline pools.
JNCCMNCR10247476,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010560,1977-01-01,1977-12-31,DD,N of Ogof Trwyn-yr-Hwch-Fawr (Bardsey Island),Point,52.76174319472,-4.79511414782062,WGS84,146999.0,Ligia oceanica,False,C,False,"Backed by low cliffs of boulder clay, this medium-sloping rock flattened out at the lower levels; its aspect was SW. Pelvetia was present above; encrusting corallines covered most of the lower shore. There were many shallow coralline pools. A Barnacle/Patella cover was dominant, interspersed with occasional fucoids."
JNCCMNCR10248844,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010599,1977-01-01,1977-12-31,DD,E of Maen Du (Bardsey Island),Point,52.7454415849156,-4.79999776091408,WGS84,140685.0,Patella vulgata,False,A,False,"This shore, which had a south south-easterly aspect, had as its dominant (80-90% cover) Balanus/Patella with Chthamalus at the top. A shallow shelf occurred in the lower littoral with many gullies and coralline pools. Above this, the shore was steeper and backed by high cliffs. Laminaria and Alaria fringed the lower shore while Pelvetia occurred higher up. Between here and Maen Du there was a narrow steep-sided inlet, about 20-30m long with a boulder bottom; Chthamalus extends right to the top of this inlet."
JNCCMNCR10249170,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010605,1977-01-01,1977-12-31,DD,Porth Solfach (Bardsey Island),Point,52.7563209914779,-4.79624908344971,WGS84,140685.0,Patella vulgata,False,A,False,"This beach faced WNW, and consisted of a rocky shelf with boulders, sand and shingle at the top. Large areas of drift weed were found to accumulate in the bay. Pelvetia, Ascophyllum, Fucus vesiculosus and Fucus serratus were very common and the barnacle cover was about 30%. Many sandy-bottomed pools occurred in midshore whilst lower down there were many overhangs and crevices. On the lower shore the rocks were covered with sand and silt; some Codium is found at this level. Near low water more gravel occurs. Arenicoloides ecaudata was found under boulders, together with Platynereis coccinea."
JNCCMNCR10246007,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010519,1977-01-01,1977-12-31,DD,E of Cafn Enlli (2) (Bardsey Island),Point,52.753766870161,-4.79015705952262,WGS84,140685.0,Patella vulgata,False,A,False,"This was a medium-sloping shore with a SE aspect, bearing a mixed Ascophyllum/Fucus/Balanus/Patella community, indicating a `semi-sheltered' condition. Less Fucus was found to the west where the shore becomes steeper. Balanus cover was 50% to 80% on parts of the midshore. Lower down were many pools with encrusting coralline floors. Himanthalia was abundant on open rock and in pools. A limestone band was present similar to that at Maen Du, pitted by Patella and some Hiatella holes containing anemones (Cereus?). On this the cover was mostly Audouinella with encrusting coralline algae and Corallina together with a little Balanus and Fucus. Shells of the boring bivalve Hiatella as well as burrows of the polychaete Polydora were found in the limestone."
JNCCMNCR10247210,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010553,1977-01-01,1977-12-31,DD,N of Pen Cristin (Bardsey Island),Point,52.7575671571712,-4.78150660752752,WGS84,140685.0,Patella vulgata,False,A,False,"A steep grassy slope made access to the rocky shore difficult. The upper and mid shore was steep but the slope eased lower down to form a platform with shallow coralline pools. Beyond this there was a steep drop into the sublittoral, fringed with Alaria and Laminaria. Apart from red algae on the lower shore and a Chthamalus belt at the top the shore was dominated by Balanus (70%-80% cover) and Patella."
JNCCMNCR10249316,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010608,1977-01-01,1977-12-31,DD,N of Porth Solfach (1) (Bardsey Island),Point,52.7581167592054,-4.79636413768393,WGS84,140685.0,Patella vulgata,False,A,False,This flat rock and boulder shore had a Westerly aspect; the top being bare and slimy. There were many large and small `coralline' pools. Balanus cover up to 50% occurred in places together with abundant Patella and some fucoids.
JNCCMNCR10244664,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010485,1977-01-01,1977-12-31,DD,Bae Henllwyn (Bardsey Island),Point,52.7527294660292,-4.79601901141549,WGS84,140685.0,Patella vulgata,False,A,False,"A flat rocky area facing south-easterly with boulders and some silty mud and sand, mainly covered by Ascophyllum, some Fucus vesiculosus and F. serratus. Pelvetia was found on the upper shore and much Himanthalia at lower levels and in pools. In the upper littoral, there were shallow pools with rock bottoms; at lower levels, the pools often contained shingle. On the southern side of the bay there were many gullies, overhangs and crevices containing a rich anemone and sponge community. Patella was fairly common but Balanus cover was low over the whole bay. The fauna under the boulders was dominated by the tail-less lugworm Arenicola ecaudata, with other annelids."
JNCCMNCR10245749,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010514,1977-01-01,1977-12-31,DD,N of Ogof Lladron (2) (Bardsey Island),Point,52.7462694987327,-4.80301455029953,WGS84,140685.0,Patella vulgata,False,A,False,"Steep rock at the top of the shore shelved off to a platform fringed by Laminaria. The dominant cover was Chthamalus spp. and Balanus balanoides, with occasional fucoids. Some shallow coralline pools were present."
JNCCMNCR10244263,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010474,1977-01-01,1977-12-31,DD,N of Ogof Hir (Bardsey Island),Point,52.7662326038567,-4.79540175246574,WGS84,140685.0,Patella vulgata,False,A,False,"The shore faced WSW, the upper part was steep but lower down it flattened into an area of pools with encrusting coralline cover on the bottoms. The upper and mid shore pools were deep but those lower down were large and shallow. The lower shore dropped steeply into the sea. The major cover was Balanus, Chthamalus and Patella with occasional fucoids."
JNCCMNCR10245389,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010505,1977-01-01,1977-12-31,DD,E side of Trwyn y Gorlech (Bardsey Island),Point,52.7680981716414,-4.79255611210722,WGS84,140685.0,Patella vulgata,False,A,False,"These steep, barnacle covered shores faced NNE, and were backed by cliffs; small rock platforms occurred lower down the shore. Fucoids were rare, the main cover consisting of Balanus, Chthamalus and Patella around a few coralline pools."
JNCCMNCR10247261,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010554,1977-01-01,1977-12-31,DD,Bae Felen (Bardsey Island),Point,52.7620913612498,-4.78031259300689,WGS84,140685.0,Patella vulgata,False,A,False,"The shore, which faced ENE, was backed by rocky cliffs and a steep grass slope. Between the large boulders on the mid-shore there were large crevices and caves, while rocky shelves occurred on the lower shore. There was a low density Balanus and Fucus with much bare rock, probably indicating abrasion by pebbles. No Chthamalus was recorded on this shore."
JNCCMNCR10246656,JNCCMNCR10000228,1977 UCNW Bardsey Island survey,JNCCMNCR10010541,1977-01-01,1977-12-31,DD,Maen Du (Bardsey Island),Point,52.7453716248689,-4.80295690892948,WGS84,140685.0,Patella vulgata,False,A,False,"At this site, at the Southern tip of the Island, the shore was composed of broken, rocky slopes with a south-west aspect. These rocks were mainly Balanus covered, with Chthamalus belt at the top of the shore. Some Pelvetia was present. At one point a limestone band 2m wide extended right up the shore; it's surface was pitted with depressions occupied by Patella and was covered by encrusting coralline algae and Corallina to the top of the eulittoral. Some Chondrus was also present amongst high-shore Pelvetia, an indication of the great exposure to waves and the water retaining property of the eroded limestone surface. The most exposed parts of this shore were not visited."
