reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc,object_id(long)
713624,2020/12/25 05:00:00+00,ORIENTAL HOUSE,4302 SHELBYVILLE RD,40207.0,2020/12/25 05:00:00+00,4,SURVEY,2155
713330,2020/12/21 05:00:00+00,GRAB N GO,1001 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY,2156
713160,2020/12/18 05:00:00+00,STARBUCKS,3401 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2157
713625,2020/12/25 05:00:00+00,JADE PALACE,1109 HERR LN,40222.0,2020/12/25 05:00:00+00,5,SURVEY,2158
713379,2020/12/21 05:00:00+00,WEST END BAPTIST CHURCH,1400 S 4TH ST,40208.0,2020/12/21 05:00:00+00,5,SURVEY,2159
713162,2020/12/18 05:00:00+00,MOBY DICK,3613 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2160
713740,2020/12/26 05:00:00+00,MOJITO IN HAVANA RESTAURANT & BAR,3939 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2161
713389,2020/12/21 05:00:00+00,4TH AVE UNITED METHODIST CHURCH,318 W ST. CATHERINE ST,40203.0,2020/12/21 05:00:00+00,4,SURVEY,2162
713164,2020/12/18 05:00:00+00,CHILI'S,3623 BARDSTOWN RD,40218.0,2020/12/18 05:00:00+00,4,SURVEY,2163
713028,2020/12/17 05:00:00+00,BEEF O'BRADY'S,241 BLANKENBAKER PKWY,40243.0,2020/12/17 05:00:00+00,4,SURVEY,2164
713741,2020/12/26 05:00:00+00,DRAKE'S,3939 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,2,SURVEY,2165
713742,2020/12/26 05:00:00+00,TIN ROOF,3921 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2166
713744,2020/12/26 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2167
713745,2020/12/26 05:00:00+00,COALS ARTISAN PIZZA,3724 FRANKFORT AVE,40206.0,2020/12/26 05:00:00+00,4,SURVEY,2168
713747,2020/12/26 05:00:00+00,HOMEMADE ICE CREAM & PIE KITCHEN,3737 LEXINGTON RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2169
713749,2020/12/26 05:00:00+00,STATE LIQUORS,3786 LEXINGTON RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2170
713754,2020/12/26 05:00:00+00,DIAMOND PUB & BILLIARDS,3814 FRANKFORT AVE,40207.0,2020/12/26 05:00:00+00,3,SURVEY,2171
713761,2020/12/26 05:00:00+00,SAINTS PIZZA & PUB,131 BRECKENRIDGE LN,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2172
713765,2020/12/26 05:00:00+00,GRAETER'S ICE CREAM,140 BRECKENRIDGE LN,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2173
713766,2020/12/26 05:00:00+00,NEVER SAY DIE,3900 SHELBYVILLE RD STE 11,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2174
713767,2020/12/26 05:00:00+00,DISTRICT 6,3930 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,4,SURVEY,2175
713768,2020/12/26 05:00:00+00,SPINELLI'S,4005 SHELBYVILLE RD,40207.0,2020/12/26 05:00:00+00,2,SURVEY,2176
713672,2020/12/28 05:00:00+00,QDOBA #2632,312 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2177
713673,2020/12/28 05:00:00+00,POTBELLY SANDWICH SHOP,302 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2178
713675,2020/12/28 05:00:00+00,SMASHBURGER,316 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2179
713676,2020/12/28 05:00:00+00,STARBUCKS,311 S 4TH ST,40202.0,2020/12/28 05:00:00+00,3,SURVEY,2180
713677,2020/12/28 05:00:00+00,MARRIOTT LOUISVILLE DOWNTOWN,280 W JEFFERSON ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2181
713678,2020/12/28 05:00:00+00,CHIPOTLE,315 S 4TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2182
713679,2020/12/28 05:00:00+00,JIMMY JOHN'S,415 W JEFFERSON ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2183
713680,2020/12/28 05:00:00+00,OLD SPAGHETTI FACTORY,235 W MARKET ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2184
713681,2020/12/28 05:00:00+00,SUNERGOS COFFEE,231 S 5TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2185
713682,2020/12/28 05:00:00+00,CHEER KING STAR,231 S 5TH ST,40202.0,2020/12/28 05:00:00+00,5,SURVEY,2186
713683,2020/12/28 05:00:00+00,GREEN DISTRICT SALADS,225 S 5TH ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2187
713684,2020/12/28 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2188
713685,2020/12/28 05:00:00+00,SUBWAY,725 W MAIN ST,40202.0,2020/12/28 05:00:00+00,4,SURVEY,2189
713704,2020/12/28 05:00:00+00,FAMILY DOLLAR #24710,7100 PRESTON HWY,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2190
713706,2020/12/28 05:00:00+00,SUBWAY,7506 PRESTON HWY,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2191
713707,2020/12/28 05:00:00+00,WALGREENS #5449,3600 FERN VALLEY RD,40219.0,2020/12/28 05:00:00+00,3,SURVEY,2192
713711,2020/12/28 05:00:00+00,CATIE'S CAFE,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,3,SURVEY,2193
713712,2020/12/28 05:00:00+00,WOW WINGERY,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,3,SURVEY,2194
713713,2020/12/28 05:00:00+00,PALIO,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2195
713472,2020/12/22 05:00:00+00,RALLY'S,5506 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2196
713029,2020/12/17 05:00:00+00,JET'S PIZZA #11,235 BLANKENBAKER PKWY,40243.0,2020/12/17 05:00:00+00,2,SURVEY,2197
713404,2020/12/21 05:00:00+00,LA TIENDA LOS AMIGOS,8812 NATIONAL TURNPIKE,40118.0,2020/12/21 05:00:00+00,4,SURVEY,2198
713166,2020/12/18 05:00:00+00,KY FOOD MAX,800 E KENTUCKY ST,40202.0,2020/12/18 05:00:00+00,4,SURVEY,2199
713030,2020/12/17 05:00:00+00,LEMONGRASS RESTAURANT,11606 SHELBYVILLE RD,40243.0,2020/12/17 05:00:00+00,4,SURVEY,2200
713714,2020/12/28 05:00:00+00,EINSTEIN'S BAGELS,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2201
713473,2020/12/22 05:00:00+00,BIG LOTS #346,5518 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2202
713408,2020/12/21 05:00:00+00,MOBY DICK,8702 NATIONAL TURNPIKE,40118.0,2020/12/21 05:00:00+00,3,SURVEY,2203
713168,2020/12/18 05:00:00+00,TROUBLE BAR,1149 S SHELBY ST,40203.0,2020/12/18 05:00:00+00,3,SURVEY,2204
713031,2020/12/17 05:00:00+00,SPEEDWAY #9529,1415 LYNDON LN,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2205
713715,2020/12/28 05:00:00+00,FARMERS FIELD,2001 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2206
713474,2020/12/22 05:00:00+00,LITTLE CAESARS,5524 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2207
713416,2020/12/21 05:00:00+00,CARALI'S ROTISSERIE CHICKEN,12531 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2208
713169,2020/12/18 05:00:00+00,TOASTY'S TAVERN,1258 S SHELBY ST,40203.0,2020/12/18 05:00:00+00,4,SURVEY,2209
713034,2020/12/17 05:00:00+00,HOLSOPPLE BREWING,8023 CATHERINE LN,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2210
713716,2020/12/28 05:00:00+00,DONGAR FOOD MART #532,1735 NEWBURG RD,40205.0,2020/12/28 05:00:00+00,5,SURVEY,2211
713475,2020/12/22 05:00:00+00,LONGHORN STEAKHOUSE #287,9700 VON ALLMEN CT,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2212
713417,2020/12/21 05:00:00+00,PAPA MURPHY'S,12535 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2213
713171,2020/12/18 05:00:00+00,POST,1045 GOSS AVE,40217.0,2020/12/18 05:00:00+00,5,SURVEY,2214
713036,2020/12/17 05:00:00+00,WALGREENS #06437,520 LYNDON LN,40222.0,2020/12/17 05:00:00+00,5,SURVEY,2215
713717,2020/12/28 05:00:00+00,SILLY AXE CAFE,2216 DUNDEE RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2216
713476,2020/12/22 05:00:00+00,CHILI'S,9720 VON ALLMEN CT,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2217
713418,2020/12/21 05:00:00+00,ORIENTAL PALACE,12539 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2218
713173,2020/12/18 05:00:00+00,FOUR PEGS,1053 GOSS AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2219
713037,2020/12/17 05:00:00+00,CIRCLE K #4700117,9619 WHIPPS MILL RD,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2220
713719,2020/12/28 05:00:00+00,BREADWORKS,2204 DUNDEE RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2221
713720,2020/12/28 05:00:00+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,3,SURVEY,2222
713722,2020/12/28 05:00:00+00,HEINE BROTHERS COFFEE,2200 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,5,SURVEY,2223
713723,2020/12/28 05:00:00+00,GRAETER'S ICE CREAM,2204 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,5,SURVEY,2224
713725,2020/12/28 05:00:00+00,CVS #6208,2222 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,2,SURVEY,2225
713726,2020/12/28 05:00:00+00,DIAMOND STATION,2280 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2226
713727,2020/12/28 05:00:00+00,LEFT FIELD LOUNGE INC,2282 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,3,SURVEY,2227
713728,2020/12/28 05:00:00+00,EAT A PITA,2286 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2228
713729,2020/12/28 05:00:00+00,CIRCLE K #4703311,2911 BARDSTOWN RD,40205.0,2020/12/28 05:00:00+00,4,SURVEY,2229
713736,2020/12/28 05:00:00+00,MEIJER #166,9500 PRESTON HWY,40229.0,2020/12/29 05:00:00+00,4,SURVEY,2230
713864,2020/12/28 05:00:00+00,SIMPLE GREEK,3029 POPLAR LEVEL RD,40217.0,2020/12/29 05:00:00+00,4,SURVEY,2231
713865,2020/12/28 05:00:00+00,QDOBA #2431,3021 POPLAR LEVEL RD,40217.0,2020/12/28 05:00:00+00,4,SURVEY,2232
713866,2020/12/28 05:00:00+00,TACO BELL #36159,3125 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2233
713867,2020/12/28 05:00:00+00,PANERA BREAD,3131 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2234
713868,2020/12/28 05:00:00+00,MCDONALD'S #4924,3100 POPLAR LEVEL RD,40219.0,2020/12/28 05:00:00+00,4,SURVEY,2235
713869,2020/12/28 05:00:00+00,CHILI'S,3007 POPLAR LEVEL RD,40217.0,2020/12/28 05:00:00+00,4,SURVEY,2236
713870,2020/12/28 05:00:00+00,DAIRY QUEEN #311,3221 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2237
713871,2020/12/28 05:00:00+00,CVS #2337,3229 POPLAR LEVEL RD,40213.0,2020/12/28 05:00:00+00,4,SURVEY,2238
713925,2020/12/28 05:00:00+00,CIRCLE K #4703222,8320 OLD 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2239
713926,2020/12/28 05:00:00+00,CIRCLE K #4700119,8801 OLD 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2240
713928,2020/12/28 05:00:00+00,DOLLAR GENERAL #11683,8715 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2241
713929,2020/12/28 05:00:00+00,CIRCLE K #4703325,9737 3RD STREET RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2242
713930,2020/12/28 05:00:00+00,CIRCLE K #4703304,5414 VALLEY STATION RD,40272.0,2020/12/28 05:00:00+00,4,SURVEY,2243
713931,2020/12/28 05:00:00+00,WHITE ELEPHANT CAFE,8523 TERRY RD,40258.0,2020/12/28 05:00:00+00,4,SURVEY,2244
713932,2020/12/28 05:00:00+00,TACO BELL,8602 DIXIE HWY,40258.0,2020/12/28 05:00:00+00,4,SURVEY,2245
713934,2020/12/28 05:00:00+00,BURGER KING #887,6902 DIXIE HWY,40258.0,2020/12/28 05:00:00+00,4,SURVEY,2246
713937,2020/12/28 05:00:00+00,HARDEE'S,5352 DIXIE HWY,40216.0,2020/12/28 05:00:00+00,4,SURVEY,2247
713938,2020/12/28 05:00:00+00,SUBWAY,5240 DIXIE HWY,40216.0,2020/12/28 05:00:00+00,4,SURVEY,2248
713837,2020/12/29 05:00:00+00,WENDYS #310,193 OUTER LOOP,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2249
713839,2020/12/29 05:00:00+00,THORNTONS #155,8405 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2250
713840,2020/12/29 05:00:00+00,MI PREFERIDA,8104 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2251
713842,2020/12/29 05:00:00+00,RIVIERA MAYA,8104 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,3,SURVEY,2252
713843,2020/12/29 05:00:00+00,SUBWAY,8104 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2253
713847,2020/12/29 05:00:00+00,THUY VAN CAFE,5600 NATIONAL TURNPIKE,40214.0,2020/12/29 05:00:00+00,4,SURVEY,2254
713851,2020/12/29 05:00:00+00,THORNTONS #154,3300 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2255
713853,2020/12/29 05:00:00+00,THORNTONS #163,3255 BARDSTOWN RD,40205.0,2020/12/29 05:00:00+00,4,SURVEY,2256
713854,2020/12/29 05:00:00+00,RALLY'S,3290 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2257
713855,2020/12/29 05:00:00+00,MCDONALD'S #6206,3340 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2258
713856,2020/12/29 05:00:00+00,KFC Y052-049,3400 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2259
713857,2020/12/29 05:00:00+00,CHICK-FIL-A,3420 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2260
713858,2020/12/29 05:00:00+00,COSTCO,3408 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2261
713859,2020/12/29 05:00:00+00,TACO BELL #22578,3520 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2262
713860,2020/12/29 05:00:00+00,TUMBLEWEED,3602 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2263
713861,2020/12/29 05:00:00+00,CHINA 1,3614 BUECHEL BYPASS,40218.0,2020/12/29 05:00:00+00,5,SURVEY,2264
713862,2020/12/29 05:00:00+00,KROGER L-729,3616 BUECHEL BYPASS,40218.0,2020/12/29 05:00:00+00,4,SURVEY,2265
713174,2020/12/18 05:00:00+00,OLD HICKORY INN,1038 LYDIA ST,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2266
713176,2020/12/18 05:00:00+00,CHECKS,1101 E BURNETT AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2267
713178,2020/12/18 05:00:00+00,MONNIK BEER COMPANY,1036 E BURNETT AVE,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2268
713180,2020/12/18 05:00:00+00,EL NOPAL,811 EASTERN PKWY,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2269
713477,2020/12/22 05:00:00+00,OLIVE GARDEN #1703,9730 VON ALLMEN CT,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2270
713184,2020/12/18 05:00:00+00,TARASCO #8,2247 S PRESTON ST,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2271
713186,2020/12/18 05:00:00+00,ZANZABAR,2100 S PRESTON ST,40217.0,2020/12/18 05:00:00+00,5,SURVEY,2272
713478,2020/12/22 05:00:00+00,OLD SCHOOL NY PIZZA,10600 MEETING ST,40059.0,2020/12/22 05:00:00+00,4,SURVEY,2273
713188,2020/12/18 05:00:00+00,WHITE CASTLE #10,793 EASTERN PKWY,40217.0,2020/12/18 05:00:00+00,4,SURVEY,2274
713038,2020/12/17 05:00:00+00,J.C. BEAUTY,2239 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2275
713419,2020/12/21 05:00:00+00,JIMMY JOHN'S,12903 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,2,SURVEY,2276
713191,2020/12/18 05:00:00+00,THORNTONS #60,3320 PRESTON HWY,40213.0,2020/12/18 05:00:00+00,4,SURVEY,2277
713038,2020/12/17 05:00:00+00,J.C. BEAUTY,2239 HIKES LANE,40218.0,2020/12/17 05:00:00+00,4,SURVEY,2278
713479,2020/12/22 05:00:00+00,SPEEDWAY #9606,10009 BROWNSBORO RD,40241.0,2020/12/22 05:00:00+00,2,SURVEY,2279
713040,2020/12/17 05:00:00+00,COCAL,10001 FOREST GREEN BLVD,40223.0,2020/12/17 05:00:00+00,4,SURVEY,2280
713193,2020/12/18 05:00:00+00,MCDONALD'S #7940,3350 PRESTON HWY,40213.0,2020/12/19 05:00:00+00,4,SURVEY,2281
713420,2020/12/21 05:00:00+00,BUFFALO WILD WINGS #18,12901 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,4,SURVEY,2282
713481,2020/12/22 05:00:00+00,HALA SMOKE SHOP & GROCERY,4102 MURPHY LN,40241.0,2020/12/22 05:00:00+00,4,SURVEY,2283
713041,2020/12/17 05:00:00+00,GUACAMOLE,9921 ORMSBY STATION RD,40223.0,2020/12/17 05:00:00+00,2,SURVEY,2284
713199,2020/12/18 05:00:00+00,MARMADUKE'S,4206 POPLAR LEVEL RD,40213.0,2020/12/19 05:00:00+00,4,SURVEY,2285
713421,2020/12/21 05:00:00+00,TARGET T-2728 STARBUCKS,12975 SHELBYVILLE RD,40243.0,2020/12/21 05:00:00+00,2,SURVEY,2286
713483,2020/12/22 05:00:00+00,SPECTATORS SPORTS BAR & GRILL,5530 NEW CUT RD,40214.0,2020/12/22 05:00:00+00,4,SURVEY,2287
713043,2020/12/17 05:00:00+00,BRASSERIE PROVENCE,150 N HURSTBOURNE PKWY,40222.0,2020/12/17 05:00:00+00,4,SURVEY,2288
713203,2020/12/18 05:00:00+00,SPEEDWAY #9653,1422 POPLAR LEVEL RD,40217.0,2020/12/19 05:00:00+00,4,SURVEY,2289
