object_id,reqid,request_date,personpremise,address_one,zip,activity_date,activitytypeid,activity_type_desc
2431,707034,2020/10/14 03:59:59+00,CIRCLE K #4700075,1630 ARTHUR ST,40217.0,2020/10/16 03:59:59+00,7,FIELD
2432,709434,2020/11/16 05:00:00+00,TORO,10602 SHELBYVILLE RD,40223.0,2020/11/23 05:00:00+00,7,FIELD
2433,701813,2020/07/20 03:59:59+00,J-TOWN BINGO HALL,9125 GALENE DR,40299.0,2020/08/13 03:59:59+00,7,FIELD
2434,705267,2020/09/14 03:59:59+00,KROGER L-376,4501 OUTER LOOP,40219.0,2020/09/17 03:59:59+00,7,FIELD
2435,711560,2020/12/08 05:00:00+00,LOUISVILLE ATHLETIC CLUB,9451 WESTPORT RD,40241.0,2020/12/08 05:00:00+00,7,FIELD
2436,701500,2020/07/16 03:59:59+00,PAPA JOHN'S #7,4673 OUTER LOOP,40219.0,2020/08/11 03:59:59+00,7,FIELD
2437,707967,2020/10/30 03:59:59+00,DECO PAPER PRODUCTS WAREHOUSE,4004 COLLINS LN,40245.0,2020/11/09 05:00:00+00,7,FIELD
2438,707483,2020/10/22 03:59:59+00,HUNTING CREEK COUNTRY CLUB,6807 FOXCROFT RD,40059.0,2020/10/28 03:59:59+00,7,FIELD
2439,707160,2020/10/16 03:59:59+00,ALDI,10620 WESTPORT RD,40241.0,2020/10/20 03:59:59+00,7,FIELD
2440,709531,2020/11/18 05:00:00+00,SIGNATURE HEALTHCARE AT ROCKFORD,4700 QUINN DR,40216.0,2020/11/19 05:00:00+00,7,FIELD
2441,701884,2020/07/22 03:59:59+00,CHEER CENTRAL ATHLETICS,7901 3RD ST RD,40214.0,2020/08/13 03:59:59+00,7,FIELD
2442,705551,2020/09/18 03:59:59+00,WALMART #1170,10445 DIXIE HWY,40272.0,2020/09/21 03:59:59+00,7,FIELD
2443,711604,2020/11/19 05:00:00+00,OSKAR'S SLIDER BAR,3799 POPLAR LEVEL RD,40217.0,2020/11/19 05:00:00+00,7,FIELD
2444,701720,2020/07/18 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/07/21 03:59:59+00,7,FIELD
2445,708099,2020/10/30 03:59:59+00,DINO'S II,2601 W BROADWAY,40211.0,2020/11/03 05:00:00+00,7,FIELD
2446,707608,2020/10/27 03:59:59+00,QUANTUM INK,4651 MELTON AVE,40213.0,2020/10/27 03:59:59+00,7,FIELD
2447,707535,2020/10/24 03:59:59+00,WAFFLE HOUSE #1398,12020 STANDIFORD PLAZA DR,40220.0,2020/10/27 03:59:59+00,7,FIELD
2448,709710,2020/11/20 05:00:00+00,ST RAPHAEL THE ARCHANGEL CHURCH,2141 LANCASHIRE AVE,40205.0,2020/11/20 05:00:00+00,7,FIELD
2449,701975,2020/07/21 03:59:59+00,FAMILY DOLLAR #21031,3201 KRISTIN WAY,40216.0,2020/07/23 03:59:59+00,7,FIELD
2450,705697,2020/09/22 03:59:59+00,RUE GULITE,10100 LINN STATION RD,40223.0,2020/10/06 03:59:59+00,7,FIELD
2451,711880,2020/12/10 05:00:00+00,UPS WORLDPORT,911 GRADE LN,40213.0,2020/12/09 05:00:00+00,7,FIELD
2452,701829,2020/07/21 03:59:59+00,MAPCO MART,6514 PRESTON HWY,40213.0,2020/07/24 03:59:59+00,7,FIELD
2453,708100,2020/10/30 03:59:59+00,WALGREENS #6171,5900 TIMBER RIDGE DR,40059.0,2020/11/04 05:00:00+00,7,FIELD
2454,708000,2020/10/29 03:59:59+00,DOLLAR TREE #2410,9206 WESTPORT RD,40242.0,2020/11/04 05:00:00+00,7,FIELD
2455,707623,2020/10/27 03:59:59+00,ADVANCED VISION,4414 SHELBYVILLE RD UNIT 204,40207.0,2020/10/27 03:59:59+00,7,FIELD
2456,709714,2020/11/20 05:00:00+00,LOUISVILLE TENNIS CLUB,2011 HERR LANE,40222.0,2020/11/20 05:00:00+00,7,FIELD
2457,702195,2020/07/27 03:59:59+00,BURLINGTON,9070 DIXIE HWY,40258.0,2020/08/28 03:59:59+00,7,FIELD
2458,705738,2020/09/23 03:59:59+00,THE BOMBSHELL BOUTIQUE,11613 MAIN ST,40243.0,2020/10/12 03:59:59+00,7,FIELD
2459,712046,2020/12/10 05:00:00+00,CYCLE BAR,4600 SHELBYVILLE RD,40207.0,2020/12/10 05:00:00+00,7,FIELD
2460,701864,2020/07/22 03:59:59+00,VISION FIRST,4000 POPLAR LEVEL RD,40213.0,2020/07/24 03:59:59+00,7,FIELD
2461,708135,2020/11/03 05:00:00+00,J'TOWN BINGO HALL,9125 GALENE DR,40299.0,2020/11/04 05:00:00+00,7,FIELD
2462,708003,2020/10/29 03:59:59+00,DERBY CITY GAMING,4520 POPLAR LEVEL RD,40213.0,2020/11/03 05:00:00+00,7,FIELD
2463,707710,2020/10/27 03:59:59+00,4TH & CENTRAL FOOD MART,3004 S 4TH ST,40208.0,2020/11/02 05:00:00+00,7,FIELD
2464,710181,2020/11/24 05:00:00+00,GOODWILL INDUSTRIES,4840 DIXIE HWY,40216.0,2020/11/24 05:00:00+00,7,FIELD
2465,702239,2020/07/27 03:59:59+00,CHECKS,1101 E BURNETT AVE,40217.0,2020/07/28 03:59:59+00,7,FIELD
2466,705871,2020/09/25 03:59:59+00,SPEEDWAY #9783,4900 OUTER LOOP,40219.0,2020/09/28 03:59:59+00,7,FIELD
2467,712723,2020/12/16 05:00:00+00,ZAXBY'S,4949 DIXIE HWY,40216.0,2020/12/17 05:00:00+00,7,FIELD
2468,701961,2020/07/21 03:59:59+00,AMERICAN LEGION PORTLAND POST 278,507 N 27TH ST,40212.0,2020/07/23 03:59:59+00,7,FIELD
2469,708153,2020/11/03 05:00:00+00,LOWE'S,2100 BASHFORD MANOR LN,40218.0,2020/11/04 05:00:00+00,7,FIELD
2470,708126,2020/11/02 05:00:00+00,KFC,6600 BARDSTOWN RD,40291.0,2020/11/03 05:00:00+00,7,FIELD
2471,708093,2020/11/02 05:00:00+00,BURLINGTON COAT FACTORY,3560 BARDSTOWN RD,40218.0,2020/11/04 05:00:00+00,7,FIELD
2472,708101,2020/10/30 03:59:59+00,SPEEDWAY #9636,12201 DIXIE HWY,40272.0,2020/11/03 05:00:00+00,7,FIELD
2473,708467,2020/11/06 05:00:00+00,MCDONALD'S,998 BRECKENRIDGE LN,40207.0,2020/11/10 05:00:00+00,7,FIELD
2474,708829,2020/11/13 05:00:00+00,AMERICAN LEGION DIXIE POST #1,2107 CRUMS LN,40216.0,2020/11/16 05:00:00+00,7,FIELD
2475,709058,2020/11/12 05:00:00+00,QDOBA #2632,312 S 4TH ST,40202.0,2020/11/12 05:00:00+00,7,FIELD
2476,709754,2020/11/19 05:00:00+00,BEARNO'S,10212 TAYLORSVILLE RD,40299.0,2020/11/19 05:00:00+00,7,FIELD
2477,710037,2020/11/19 05:00:00+00,SLEEP OUTFITTERS,6801 DIXIE HWY (SLEEP OUTFITTERS),40219.0,2020/11/19 05:00:00+00,7,FIELD
2478,710081,2020/11/17 05:00:00+00,AKASHA BREWING COMPANY,909 E MARKET ST,40206.0,2020/11/17 05:00:00+00,7,FIELD
2479,710395,2020/11/25 05:00:00+00,SENIOR CARE EXPERTS,145 THIERMAN LANE,40207.0,2020/12/02 05:00:00+00,7,FIELD
2480,710478,2020/11/28 05:00:00+00,IROQUOIS FOOD MART,5105 NEW CUT RD,40214.0,2020/12/01 05:00:00+00,7,FIELD
2481,710540,2020/11/25 05:00:00+00,DRAKE'S BHG LOUISVILLE #2,3921 SUMMIT PLAZA DR,40241.0,2020/11/25 05:00:00+00,7,FIELD
2482,710576,2020/11/30 05:00:00+00,LUEBERRY,808 E MARKET ST,40206.0,2020/12/15 05:00:00+00,7,FIELD
2483,710587,2020/11/30 05:00:00+00,KING PIN LANES,9525 TAYLORSVILLE RD,40299.0,2020/12/01 05:00:00+00,7,FIELD
2484,710689,2020/12/01 05:00:00+00,WALMART #6931,4840 OUTER LOOP,40219.0,2020/12/04 05:00:00+00,7,FIELD
2485,710693,2020/12/01 05:00:00+00,KROGER L-332,4211 S 3RD ST,40214.0,2020/12/02 05:00:00+00,7,FIELD
2486,710780,2020/12/02 05:00:00+00,AMERICAN RED CROSS BLOOD DONATION CENTER,291 N HUBBARDS LN UNIT 170,40207.0,2020/12/02 05:00:00+00,7,FIELD
2487,710818,2020/12/02 05:00:00+00,FAMILY DOLLAR #22087,1419 W JEFFERSON ST,40203.0,2020/12/04 05:00:00+00,7,FIELD
2488,702476,2020/07/29 03:59:59+00,SPEEDWAY #9685,5510 BARDSTOWN RD,40291.0,2020/08/04 03:59:59+00,7,FIELD
2489,702516,2020/07/29 03:59:59+00,FORD LOUISVILLE PLANT,2000 FERN VALLEY RD,40213.0,2020/08/27 03:59:59+00,7,FIELD
2490,702642,2020/07/30 03:59:59+00,WALMART #5417,175 OUTER LOOP,40214.0,2020/07/31 03:59:59+00,7,FIELD
2491,702806,2020/08/03 03:59:59+00,LAUNDRY CONNECTION,2600 W BROADWAY,40211.0,2020/08/10 03:59:59+00,7,FIELD
2492,702872,2020/08/02 03:59:59+00,HONG KONG FAST FOOD,5312 S 3RD ST,40214.0,2020/08/05 03:59:59+00,7,FIELD
2493,702888,2020/08/02 03:59:59+00,DAIRY QUEEN,9080 DIXIE HWY,40258.0,2020/08/05 03:59:59+00,7,FIELD
2494,702902,2020/08/03 03:59:59+00,MEIJER #160,4500 S HURSTBOURNE PKWY,40299.0,2020/08/05 03:59:59+00,7,FIELD
2495,702942,2020/08/04 03:59:59+00,NORTON AUDUBON HOSPITAL WOUND CARE CENTER,1 AUDUBON PLAZA DRIVE,40217.0,2020/08/24 03:59:59+00,7,FIELD
2496,702971,2020/08/04 03:59:59+00,HARRODS CREEK TAVERN,6313 RIVER RD,40059.0,2020/08/10 03:59:59+00,7,FIELD
2497,703136,2020/07/25 03:59:59+00,FUN TEA,1613 BARDSTOWN RD,40205.0,2020/07/25 03:59:59+00,7,FIELD
2498,703162,2020/08/05 03:59:59+00,KROGER L-780,10645 DIXIE HWY,40272.0,2020/08/10 03:59:59+00,7,FIELD
2499,703286,2020/08/06 03:59:59+00,SICILIAN PIZZA & PASTA,627 S 4TH ST,40202.0,2020/08/11 03:59:59+00,7,FIELD
2500,703323,2020/08/07 03:59:59+00,QUAIL GOLF COURT,7001 COOPER CHAPEL RD,40229.0,2020/09/01 03:59:59+00,7,FIELD
2501,703358,2020/08/06 03:59:59+00,STREET ROD NATIONALS - CHADWICKS NATURALS,937 PHILLIPS LN,40209.0,2020/08/06 03:59:59+00,7,FIELD
2502,703463,2020/08/07 03:59:59+00,KROGER L-327,2710 W BROADWAY,40211.0,2020/08/11 03:59:59+00,7,FIELD
2503,703480,2020/08/08 03:59:59+00,HOMETOWN PIZZA,4041 PRESTON HWY,40213.0,2020/08/12 03:59:59+00,7,FIELD
2504,703483,2020/08/08 03:59:59+00,DOLLAR GENERAL #13244,1631 W MARKET ST,40203.0,2020/08/11 03:59:59+00,7,FIELD
2505,703576,2020/08/12 03:59:59+00,ATA COLLEGE,10200 LYNN STATION RD UNIT 125,40223.0,2020/08/24 03:59:59+00,7,FIELD
2506,703716,2020/08/14 03:59:59+00,KROGER L-400,4009 POPLAR LEVEL RD,40213.0,2020/08/21 03:59:59+00,7,FIELD
2507,703858,2020/08/15 03:59:59+00,LITTLE CAESARS,3121 S 2ND ST,40208.0,2020/08/19 03:59:59+00,7,FIELD
2508,703998,2020/08/19 03:59:59+00,SUB STATION II,3101 FERN VALLEY RD,40213.0,2020/08/24 03:59:59+00,7,FIELD
2509,704285,2020/08/26 03:59:59+00,HIDEOUT PIZZARIA,5620 BARRET LN,40272.0,2020/08/28 03:59:59+00,7,FIELD
2510,704513,2020/08/31 03:59:59+00,WENDYS,4029 POPLAR LEVEL RD,40213.0,2020/09/03 03:59:59+00,7,FIELD
2511,704537,2020/08/29 03:59:59+00,FIREHOUSE SUBS,4905 OUTER LOOP,40219.0,2020/08/29 03:59:59+00,7,FIELD
2512,704704,2020/09/01 03:59:59+00,THREE BROTHERS,2001 S 7TH ST,40208.0,2020/09/03 03:59:59+00,7,FIELD
2513,705834,2020/09/24 03:59:59+00,RUE GILT GROUPE,10100 LINN STATION RD,40223.0,2020/10/06 03:59:59+00,7,FIELD
2514,713799,2020/12/29 05:00:00+00,SPECTRUM,13301 SHELBYVILLE RD,40223.0,2020/12/31 05:00:00+00,7,FIELD
2515,702247,2020/07/24 03:59:59+00,WALMART #526,3706 DIANN MARIE RD,40241.0,2020/07/30 03:59:59+00,7,FIELD
2516,708194,2020/11/04 05:00:00+00,SOUTHEAST CHRISTIAN CHURCH,920 BLANKENBAKER PKY,40299.0,2020/11/13 05:00:00+00,7,FIELD
2517,710563,2020/11/30 05:00:00+00,THORNTONS #24,3726 TAYLORSVILLE RD,40220.0,2020/12/02 05:00:00+00,7,FIELD
2518,702128,2020/07/25 03:59:59+00,TACO BELL LONG JOHN SILVERS,1805 BLANKENBAKER PKWY,40299.0,2020/07/25 03:59:59+00,7,FIELD
2519,708242,2020/11/04 05:00:00+00,HOME DEPOT,10301 WESTPORT RD,40241.0,2020/11/09 05:00:00+00,7,FIELD
2520,705996,2020/09/28 03:59:59+00,MCDONALD'S,6400 GREENWOOD RD,40258.0,2020/09/29 03:59:59+00,7,FIELD
2521,714071,2021/01/02 05:00:00+00,BJ'S RESTAURANT & BREWHOUSE,7900 SHELBYVILLE RD,40222.0,2021/01/05 05:00:00+00,7,FIELD
2522,702312,2020/07/27 03:59:59+00,ZAXBY'S,4949 DIXIE HWY,40216.0,2020/07/30 03:59:59+00,7,FIELD
2523,708310,2020/11/05 05:00:00+00,RECREONICS INC,4200 SCHMITT AVE,40213.0,2020/11/10 05:00:00+00,7,FIELD
2524,710569,2020/11/30 05:00:00+00,GERSTLE'S,3801 FRANKFORT AVE,40207.0,2020/12/02 05:00:00+00,7,FIELD
2525,710571,2020/11/30 05:00:00+00,RESIDENT,10803 DEERING RD,40272.0,2020/12/01 05:00:00+00,7,FIELD
2526,710610,2020/11/30 05:00:00+00,NEW DIRECTIONS BAR & GRILL,2630 CHAMBERLAIN LN,40245.0,2020/12/04 05:00:00+00,7,FIELD
2527,710890,2020/12/02 05:00:00+00,MEIJER #164 GAS,10701 FISCHER PARK DR,40241.0,2020/12/02 05:00:00+00,7,FIELD
2528,711183,2020/12/04 05:00:00+00,SENOR IGUANAS,5637 OUTER LOOP,40219.0,2020/12/07 05:00:00+00,7,FIELD
2529,711325,2020/12/04 05:00:00+00,MCDONALD'S #6206,3340 BARDSTOWN RD,40218.0,2020/12/07 05:00:00+00,7,FIELD
2530,711451,2020/12/05 05:00:00+00,BIG BAR,1202 BARDSTOWN RD,40204.0,2020/12/05 05:00:00+00,7,FIELD
2531,711798,2020/12/09 05:00:00+00,MCALISTER'S #1079,2721 S HURSTBOURNE PKWY,40220.0,2020/12/10 05:00:00+00,7,FIELD
2532,712167,2020/12/11 05:00:00+00,BEARNO'S #502,855 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,7,FIELD
2533,713889,2020/12/30 05:00:00+00,RIOT CAFE,574 S 4TH ST,40202.0,2021/01/04 05:00:00+00,7,FIELD
2534,714026,2020/12/31 05:00:00+00,KROGER L-780,10645 DIXIE HWY,40272.0,2021/03/25 03:59:59+00,7,FIELD
2535,714884,2021/01/09 05:00:00+00,BROADWAY FOOD MART,4132 W BROADWAY,40212.0,2021/01/11 05:00:00+00,7,FIELD
2536,714961,2021/01/11 05:00:00+00,KROGER L-292,7509 TERRY RD,40258.0,2021/01/13 05:00:00+00,7,FIELD
2537,715199,2021/01/14 05:00:00+00,THORNTONS #161,7515 SHELBYVILLE RD,40222.0,2021/01/15 05:00:00+00,7,FIELD
2538,715676,2021/01/22 05:00:00+00,DRAKE'S,3939 SHELBYVILLE RD,40207.0,2021/01/27 05:00:00+00,7,FIELD
2539,715920,2021/02/02 05:00:00+00,KOBY KARP DOCTORS EYE INSTITUTE,4004 DUPONT CIR,40207.0,2021/02/05 05:00:00+00,7,FIELD
2540,716076,2021/02/04 05:00:00+00,FITNESS 19,2400 LIME KILN LN,40222.0,2021/02/12 05:00:00+00,7,FIELD
2541,716239,2021/02/05 05:00:00+00,WALMART #4450,12981 SHELBYVILLE RD,40223.0,2021/02/12 05:00:00+00,7,FIELD
2542,716241,2021/02/05 05:00:00+00,DERBY CITY PIZZA,5603 GREENWOOD RD,40258.0,2021/02/08 05:00:00+00,7,FIELD
2543,716489,2021/02/15 05:00:00+00,SUBWAY,1229 GOSS AVE,40217.0,2021/02/17 05:00:00+00,7,FIELD
2544,702225,2020/07/27 03:59:59+00,ROCKFORD LN LIQUORS,2700 ROCKFORD LN,40216.0,2020/07/31 03:59:59+00,7,FIELD
2545,702363,2020/07/28 03:59:59+00,FIVE STAR FOOD MART,9501 CANE RUN RD,40272.0,2020/07/28 03:59:59+00,7,FIELD
2546,702543,2020/07/30 03:59:59+00,SOUTHEASTERN FREIGHT,2220 7TH ST RD,40208.0,2020/08/07 03:59:59+00,7,FIELD
2547,702609,2020/07/30 03:59:59+00,CIRCLE K #4703235,7800 ST. ANDREWS CHURCH RD,40214.0,2020/07/31 03:59:59+00,7,FIELD
2548,702811,2020/08/03 03:59:59+00,CONAGRA,12730 WESTPORT RD,40245.0,2020/08/04 03:59:59+00,7,FIELD
2549,702822,2020/08/01 03:59:59+00,MT FUJI,309 W CARDINAL BLVD,40208.0,2020/08/01 03:59:59+00,7,FIELD
2550,702880,2020/08/04 03:59:59+00,FACTORY GYM,4709 ALLMOND AVE,40209.0,2020/08/24 03:59:59+00,7,FIELD
2551,702911,2020/08/03 03:59:59+00,DERBY CITY GAMING,4520 POPLAR LEVEL RD,40213.0,2020/08/06 03:59:59+00,7,FIELD
2552,703099,2020/08/05 03:59:59+00,DOLLAR GENERAL #3302,8519 TERRY RD,40258.0,2020/08/10 03:59:59+00,7,FIELD
2553,703105,2020/08/05 03:59:59+00,TEXAS ROADHOUSE,4406 DIXIE HWY,40216.0,2020/08/10 03:59:59+00,7,FIELD
