record_key,survey_key,survey_name,sample_key,start_date,end_date,date_type,location_name,data_type,latitude,longitude,projection,aphia_id,species,uncertain,abundance_sacforn,is_dead,sample_comment
JNCCMNCR10611122,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10035207,1987-08-20,1987-08-20,D,Cat Nab (Flamborough Headland),Point,54.1421422069869,-0.144623634130429,WGS84,138235.0,Nassarius,False,C,False,"Low flat platforms of chalk with dense Polydora spp. turf and large patches of Taonia atomaria, with occasional Delesseria, Hypoglossum hypoglossoides, Plocamium cartilagineum and Audouinella spp. Also sand with Sabellaria spinulosa. There was a kelp forest with a dense understorey of foliose algae. Polydora spp. in silt; Urticina felina in the crevices formed by sculpturing. Vertical faces were dominated by bryozoans (plus some sponges and Aplidium punctum), the ledges again were dominated by Polydora spp. Further offshore flat reefs, with the fauna gradually becoming similar to that of the offshore dive sites. Few reds, but Flustra foliacea appears and bryozoan turf gets thicker. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296814,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015240,1987-08-19,1987-08-19,D,Little Thornwick (Flamborough Headland),Point,54.1336303811244,-0.117451491815838,WGS84,144422.0,Ahnfeltia plicata,False,C,False,"Kelp forest 2.9 m bcd, Laminaria hyperborea common on the reef tops being easy to swim through. Various Polysiphonia sp. were found to be common on the rocks along with Plocamium cartilagineum. The Polysiphonia spp. were found to be encrusted with Modiolus spp. Coarse sand was found as a thin covering of the rocks. The kelp stipes were covered with a variety of reds including Membranoptera alata. Phycodrys rubens, Plocamium cartilagineum and Ptilota plumosa. The rock faces had reds on the upper parts but the middle and bottoms were dominated by the animal fauna typical of the area, sponges, bryozoans and tunicates. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296707,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015234,1987-08-16,1987-08-16,D,High Stacks - Selwicks Bay (Flamborough Headland),Point,54.1167114241168,-0.0707860362804158,WGS84,103660.0,Aplidium proliferum,False,C,False,"Generally flat bedrock plain, with little vertical growth. Wide bedrock terraces apparently flat but infact gently shelving. Vertical faces up to 500 cm high facing east-north east, the width of the terraces about 5 m. Upper surfaces fairly bare with many small holes but no sign of live animals, mostly sediment filled. All colonies in upper surfaces small i.e. Flustra foliacea, Tubularia spp. and Alcyonium digitatum. The vertical surfaces swere extensively bored but again no live animals. There were many brittle stars in the holes and a rich faunal turf including many large hydroids, Diphasia pinnata and smaller species. Halecium spp. and Bugula spp., and a few Alcyonium digitatum and Sagartia spp. Small crabs in amonst the turf and larger crabs were seen in the crevices. No algae at all. There were small rounded ridges in the rock platform with no apparently uniformity of direction and no particular variety of species although wide gully bottom betweeen ridges some times bare and current swept. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296195,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015196,1987-08-19,1987-08-19,D,Thornwick Nab (Flamborough Headland),Point,54.1353789565213,-0.114310676908594,WGS84,103660.0,Aplidium proliferum,False,C,False,"Bedrock surfaces formed from various gullies, bedrock and small boulders. Occasional large boulders with sharply undercut edges in depressions in the bedrock. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10295193,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015124,1987-08-03,1987-08-03,D,South Cliff (Flamborough Headland),Point,54.101830920561,-0.095937771711792,WGS84,103660.0,Aplidium proliferum,False,C,False,"The whole site appeared to be one large single habitat, despite the small pockets of sediment as these did not appear to be colonised. Unstable pebbles also remained uncolonised, but most of the rocks were large enough to support a fairly dense turf of faunal species, especially the moderate sized boulders. Several species were conspicuous and common including Clavelina lepadiformis in lumps and masses, Alcyonidium spp. (single pieces, widespread especially on tops of rocks), Flustra foliacea (tops/sides) of the rocks. Amongst the hydroids Halecium spp. was obvious, and the larger stouter Abietenaria spp. Bryozoans were abundant often dominating the boulder surfaces. Apart from Flustra foliacea the species involved were Bugula flabellata and Bugula plumosa. The small blobby tunicate Archidistoma abundant. Other species seen sporadically included the boring phase of Cliona spp., especially on low, small boulders, one or 2 clumps of Alcyonium digitatum. Rarely Sabella spp., protruding from sides of small boulders or silty sand pockets. Urticina felina was occasionally seen, on the bedrock boulder floor. Amongst mobile fauna - the commonest were young Asterias rubens, Hyas spp. and several Cancer pagurus and Pleuronectes spp. Otherwise few fish, just Callionymus lyra. Crossaster seen, and several Janolus were seen feeding on Bugula spp. Algae virtually non existant - just a few unidentified reds. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296087,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015192,1987-08-17,1987-08-17,D,Petrel Hole (Flamborough Headland),Point,54.1269332453616,-0.0917375342964347,WGS84,103660.0,Aplidium proliferum,False,C,False,"Thin kelp forest at 0.5 - 2.5 m with some red algae, which was not very profuse. Holdfasts generally small with Crisia spp. and Botryllus schlosseri being the main inhabitant. Other fauna on horizontal surfaces tended to be sparse and erratic, these species included Tubularia spp., Alcyonium digitatum and Botryllus schlosseri. The vertical components of the bedrock had a rich and varied animal turf with species including Bugula spp. and Clavelina lepadiformis. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10295851,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015176,1987-08-03,1987-08-03,D,South Cliff (Flamborough Headland),Point,54.109185725202,-0.106320637063584,WGS84,103660.0,Aplidium proliferum,False,C,False,"The boulder tops had an algal turf, mainly Ceramium rubrum, Delesseria sanguinea, Plocamium cartilagineum and much Electra pilosa. Large patches of Alcyonidium diaphanum and Laminaria hyperborea on large boulders. The sides of the boulders were covered in sea- squirts such as Botryllus schlosseri, Morchelium argus, Aplidium proliferatum common. Also Crisia eburnea, Bugula flabellata and Halecium spp.. Small boulders have Laminaria saccharina (presumably less stable boulders). NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296619,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015230,1987-08-06,1987-08-06,D,Sewerby Rocks (Flamborough Headland),Point,54.0964945715998,-0.157366307191896,WGS84,103660.0,Aplidium proliferum,False,F,False,"The boulders were about 50% covered with algae, these were the usual mix of the area of Brongniartella byssoides, Delessaria sanguinea, Hypoglossum hypoglossoides, Plocamium cartilagineum, Ceramium spp. and Griffithsia spp. with stalks of very tatty Laminaria hyperborea. There was the standard mix of epifaunal species on the boulders. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296805,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015240,1987-08-19,1987-08-19,D,Little Thornwick (Flamborough Headland),Point,54.1336303811244,-0.117451491815838,WGS84,103660.0,Aplidium proliferum,False,F,False,"Kelp forest 2.9 m bcd, Laminaria hyperborea common on the reef tops being easy to swim through. Various Polysiphonia sp. were found to be common on the rocks along with Plocamium cartilagineum. The Polysiphonia spp. were found to be encrusted with Modiolus spp. Coarse sand was found as a thin covering of the rocks. The kelp stipes were covered with a variety of reds including Membranoptera alata. Phycodrys rubens, Plocamium cartilagineum and Ptilota plumosa. The rock faces had reds on the upper parts but the middle and bottoms were dominated by the animal fauna typical of the area, sponges, bryozoans and tunicates. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10297126,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015256,1987-08-21,1987-08-21,D,Cattlemere (Flamborough Headland),Point,54.1104238152375,-0.0710413266622438,WGS84,103660.0,Aplidium proliferum,False,C,False,"Rocky ridges with steep faces and terraces of about 2 m in height. Running 30 - 210 degrees, the ridges are not continuous but all with steeper and deeper faces facing ESE. Virtually no algae and steep faces dominated by mixed animal turf including a mixture of hydroids, bryozoans and tunicates as recorded at other sites in the area. No unusual species present except Echinus esculentus only rarely seen south of the head. An anchor was seen and there were many Cyanea spp. jellyfish seen in mid-water. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296482,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015223,1987-08-16,1987-08-16,D,High Stacks - Selwicks Bay (Flamborough Headland),Point,54.1157886730582,-0.0693418578963017,WGS84,103660.0,Aplidium proliferum,False,F,False,Bedrock platform with some small channels. In one place a peice of Lithothamnion spp. had become attached to the animal turf. This was the only attached alga seen. The bedrock was slightly terraced - overall forming a bedrock plain. The bryozoan turf trapped silt. Archidistoma aggregatum was found to be frequent forming a more spongy turf in places. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10297229,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015266,1987-08-16,1987-08-16,D,Selwicks Bay (Flamborough Headland),Point,54.1222231099373,-0.0781412359608814,WGS84,103660.0,Aplidium proliferum,False,O,False,"Bedrock plain with small channels 10 - 40 cm deep running through with a small amount of gravel/cobbles in the bottom. Rock covered in a bryozoan turf consisting of a mixture of species including Crisia spp., Bugula turbinata and Eucratea loricata. Alcyonium digitatum was abundant. Other species included the burrowing form of Cliona spp., juevenile Henricia spp., Asterias rubens, Aplidium proliferatum, Sidnyum turbinatum, Clavelina lepadiformis and Botryllus schlosseri. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296935,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015246,1987-08-21,1987-08-21,D,Cattlemere (Flamborough Headland),Point,54.1131185017598,-0.070941504075471,WGS84,103660.0,Aplidium proliferum,False,C,False,"Horizontal surfaces of large boulders and bedrock. Irregular bedrock with shallow gullies in kelp forest. Understorey of red weeds e.g. Delessaria sanguinea and large patches of Polyclinum aurantium. This soon gave way to more broken ground with deeper gullies and vertical edges of bedrock with fewer red weeds and a very rich animal turf. All species recorded for the area were present with no obviuos habitat preference. Occasional flat topped plateux, about 1 - 2 m above the general bottom and had sparse kelp cover with a more varied understorey of red weeds and faunal turf. Undercut edges had numerous crabs and a few lobsters and also one leopard spotted goby. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10295487,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015144,1987-08-04,1987-08-04,D,South Landing (Flamborough Headland),Point,54.0939874048073,-0.111600349622763,WGS84,103660.0,Aplidium proliferum,False,F,False,"Wave cut platform in chalk with low ledges. Main feature of this habitat was the rich faunal turf on cobbles and boulders. Good diversity and % cover of bryozoans (esp. Flustra foliacea, Bugula spp. and Bicellaria spp.), hydroids (Halecium ciliata and Campanularia verticillatus) and tunicates (including Clavelina lepadiformis, Polyclinum aurautium, Botryllus sclosseri, Botrylloides leachi, with lesser quantities of Aplidium spp. and Sidnyum spp.). A few sponges including Leucosolenia spp. on rocks, Cliona spp. boring into rocks and Polydora spp. evident in bare patches of bedrock. Alcyonidium diaphanum was abundant on most substrates especilly on bare rock. Mobile fauna was mainly Asterias rubens and crabs (Cancer pagurus was very common) and suprisingly Carcinus maenas (2 specimens were seen). NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10294754,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015091,1987-08-21,1987-08-21,D,Cattlemere (Flamborough Headland),Point,54.1169155656556,-0.0723415709378054,WGS84,103660.0,Aplidium proliferum,False,F,False,"Uppermost parts with a few kelp plants and some red algae, especialy Phyllophora spp., Schottera nicaeensis and Rhodymenia holmsii at the bases of the outcrops. The vertical surfaces were dominated by a faunal turf. Crisia spp. were abundant and covered substantial areas. Polyclinum spp. was also abundant. Aplidium punctum was noticeably more common than on horizontal surfaces . Aplidium proliferum was also common. Myxilla incrustans was also conspicuous in places. Bugula spp. present (especially Bugula turbinata). Few hydroid varieties but Alcyonium digitatum rare at this depth/site. Numerous Ophiothrix fragilis hidden within the tops of the crevices. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296735,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015239,1987-08-21,1987-08-21,D,Cattlemere (Flamborough Headland),Point,54.1169155656556,-0.0723415709378054,WGS84,103660.0,Aplidium proliferum,False,C,False,"The bedrock was densely covered with kelp forest. Large plants with stipes 2 - 3 m tall, and smaller ones in between. Often the holdfasts were holding each other. The dominant component of the animal turf was Polyclinum aurantium. Aplidium punctum was also common, and other species such as Botryllus schlosseri and Alcyonidium diaphanum. Urticina felina was found in depressions. Asterias rubens and Henricia spp. were common. Algae were encrusted with Electra pilosa NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296249,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015203,1987-08-07,1987-08-07,D,Carter Lane (Flamborough Headland),Point,54.1305746269702,-0.0946397860214373,WGS84,103660.0,Aplidium proliferum,False,F,False,"Laminaria hyperborea on part of a reef/terrace system. Tatty, small plants with small fronds. The rocks covered with Delesseria sanguinea and Plocamium cartilagineum and this algae was densely overgrown with Electra pilosa. Kelp stipes again overgrown with a similar biota. The habitat seemed subject to strong wave action as there were rock mills present. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10295142,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015118,1987-08-18,1987-08-18,D,Selwicks Bay (Flamborough Headland),Point,54.1240195516796,-0.078141359887795,WGS84,103660.0,Aplidium proliferum,False,C,False,"Bedrock with widely separated terraces and much rock debris. The horizontal surfaces were densely fringed with Flustra foliacea (30 - 60 cm from the edges of outcrops and terraces). The other horizontal areas had a more mixed turf of Crisia spp., Leucosolenia spp. and Polyclinum aurantium. Vertical and more steeply sloping faces similar but generally more Bugula spp., Clavelina lepadiformis and Diphasia spp. Areas of freshly broken rock often but not always, exposed piddocks and had numerous crabs Cancer pagurus and a few squat lobsters Galathea strigosa. Faunal turf generally less dense than in other sites dived in this region, with areas of uncolonised, or thinly colonised rock, usually with boring Cliona spp. visible. Some smaller unstable stones covered with Pomatoceros spp. and prawns underneath. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296291,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015204,1987-08-19,1987-08-19,D,High Holme (Flamborough Headland),Point,54.1343847053901,-0.108232978871058,WGS84,103660.0,Aplidium proliferum,False,F,False,"Tops of outcrops had tatty kelp, the plants smaller than 1 m were overgrown with Obelia spp. and Membranipora mambranacea. The stipes were encrusted with Electra pilosa and Halichondria panicea and red algae. Areas between the kelp with a range of turf species and encrusting species. There were large patches of Myxilla incrustans and Halichondria panicea. Other species included Clavelina lepadiformis, Aplidium spp. and Botrylus schlosseri common smaller species included Crisia spp. and Hiatella arctica. Noticeably fewer Alcyonium digitatum and Flustra foliacea than in deeper sites and more sponges. The sides of the outcrops had fewer algae than elsewhere. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10296685,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015234,1987-08-16,1987-08-16,D,High Stacks - Selwicks Bay (Flamborough Headland),Point,54.1167114241168,-0.0707860362804158,WGS84,107333.0,Inachus phalangium,False,C,False,"Generally flat bedrock plain, with little vertical growth. Wide bedrock terraces apparently flat but infact gently shelving. Vertical faces up to 500 cm high facing east-north east, the width of the terraces about 5 m. Upper surfaces fairly bare with many small holes but no sign of live animals, mostly sediment filled. All colonies in upper surfaces small i.e. Flustra foliacea, Tubularia spp. and Alcyonium digitatum. The vertical surfaces swere extensively bored but again no live animals. There were many brittle stars in the holes and a rich faunal turf including many large hydroids, Diphasia pinnata and smaller species. Halecium spp. and Bugula spp., and a few Alcyonium digitatum and Sagartia spp. Small crabs in amonst the turf and larger crabs were seen in the crevices. No algae at all. There were small rounded ridges in the rock platform with no apparently uniformity of direction and no particular variety of species although wide gully bottom betweeen ridges some times bare and current swept. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10295518,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015147,1987-08-04,1987-08-04,D,Off South Landing (Flamborough Headland),Point,54.0967061525893,-0.113006259840368,WGS84,107333.0,Inachus phalangium,False,C,False,"Rough ground of chalk bedrock plain with boulders, pebbles and cobbles. Current swept and the greatest cover was by red foliose and filamentous algae (e.g. Plocamium cartilagineum). These grew on the tops of smaller cobbles and boulders. Some of the larger boulders in particular were animal dominated. A faunal turf varying from clumps of Flustra foliacea, to growths of Alcyonidium spp. in various forms ranging from long, thin to considerably branched. Botryllus schlosseri also very common, either growing as a crust or as free lobes. Bryozoan turf - especially Bugula spp. Hydroids included Halecium spp. Clavelina lepadiformis also common. Very few sponges (except Leucosolenia) or anemones (except Urticina in sheltered pockets ). Loose, mobile pebbles, were widespread, remaining mostly uncolonised except for Pomatoceros spp. and filamentous algae - small growths. Few fish - no wrasse or cod family. Plaice were most conspicuous and a few others associated in holes. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
JNCCMNCR10294859,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015102,1987-08-18,1987-08-18,D,Off Cradle Head (Flamborough Headland),Point,54.1312053222625,-0.0777418960940205,WGS84,107333.0,Inachus phalangium,False,F,False,Bedrock platform with a few channels and pebbles in places. Rocks covered in flocculent silt. Patches of Flustra foliacea with Crisia eburnea associated with it. No seaweeds were recorded. Alcyonium digitatum were common and Hyas coarctatus and Inachus phalangium were frequently observed. One large Echinus esculentus was seen and a number of Crossaster papposus. Patches of largish pebbles were found. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10295066,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015113,1987-08-18,1987-08-18,D,Fog Station (Flamborough Headland),Point,54.116809320435,-0.0769017991171735,WGS84,107333.0,Inachus phalangium,False,C,False,Unshaded rock sides - not vertical but steeply sloping. Animal turf intermixed with foliose red algae. Bryozoan dominated with many tunicates. Contrasts with sponge dominated vertical and overhanging faces. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system.
JNCCMNCR10296540,JNCCMNCR10000145,1987 Wood Flamborough Head sublittoral survey,JNCCMNCR10015228,1987-08-17,1987-08-17,D,Breil Nook (Flamborough Headland),Point,54.1314001225976,-0.0900404038030896,WGS84,107333.0,Inachus phalangium,False,F,False,"The habitat is divided into niches, bedrock at reef face covered with extensive Polydora spp. The reef face and edges consist of dense stands of Alcyonium digitatum on Flustra foliacea, with bryozoan and hydroid turf interspersed. Small stones bored by Cliona spp. and the large boulders dominated by Flustra foliacea. The turf is mainly Crisia eburnea and Scrupocellaria scruposa. NOTE: Substratum % data are converted from the original substratum 1-3 scoring system."
