crimeid_UK_CSV0000000000007744,monthvalue_UK_CSV0000000000007744,reportedby,fallswithin,longitude,latitude,locationvalue,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000009099,monthvalue_UK_CSV0000000000009099
f1c0437f4c1ce80020cd3f004bbb7706691dfa3c1c9d797948c747075a03c590,2022-01,Lincolnshire Police,Lincolnshire Police,0.343049,53.139042,On or near SERENA ROAD,E01026235,East Lindsey 014B,Suspect charged,,
0196777d8d42ff2e007e9f486fff633b6c33a9e176c99c3733273c91beb46760,2022-01,Lincolnshire Police,Licnolnshire Police,0.111285,53.193914,On o near HUDSON CLOSE,E01026006,East Lindsey 009B,Suspect charged,,
08d28a067ba60c76d61747fb0e094d8491588bb592e0c46fcc9c290c12fcead2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.175509,52.79134,On or near HOBSONS GREEN,E01026154,South Holland 006D,Suspect charged,,
31087a9e023265cb8b3617faded7988d424db4b5f9b6e47860d7bf211a73d211,2022-01,Lincolnshire Police,Lincolnshire Police,-0.170614,53.103541,On or near MILSON CLOSE,E01026114,East Lindsey 016B,Suspect charged,,
4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,2022-1,Lincolnshire Police,Lincolnshire Police,-0.169676,53.102753,On or near KINGS MANOR,E01026054,East Lindsey 016D,Suspect charged,,
ef90b3f7ac2b98e0d026f056683da0ee7ffb2656d240c0c410b7ac1dc657ae42,2022-01,Lincolnshire Police,Lincolnshire Police,0.325259,53.151816,O nor near TARRAN WAY,E01026083,East Lindsey 015A,Suspect charged,,
17a7aafd836a2696b39751e9179b35302d1c98c85904678609686abcdfb1beef,2022-01,Lincolnshire Police,Lincolnshire Police,-0.150887,52.789647,On or near PINCHBECK ROAD,E01026219,South Holland 006F,Suspect charged,,
f1c0437f4c1ce80020cd3f004bbb7706691dfa3c1c9d797948c747075a03c590,2022-01,Lincolnshire Police,Lincolnshire Police,-0.594805,53.436424,On or near Sports/Recreation Area,E01026154,West Lindsey 005B,Sspect charged,,
9472dad9d594458b4cafa12e17411e11664a858ae38abd12a223cf49c4e6086c,2022-01,Lincolnshire Police,Lincolnshire Police,-0.594805,53.436424,On or near Sports/Recreation Area,E01026067,West Lindsey 005B,Suspect charged,,
a0f1754b92d046b4581d8a88001794786c6e43c1ab60e88bffd0f954816e4dc2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.594805,53.436424,On or near Sports/Recreation Area,E01026039,West Lindsey 005B,Suspect charged,,
28f4f193270337176709195c54af83f0a3b32f430a25384afbb1e5613373da75,2022-01,Lincolnshire Police,Lincolnshire Police,0.227242,53.101939,On or near TINDALL WAY,E01026110,East Lindsey 017B,Suspect charged,,
b8f6b9d5ee4bfec12b84b48084242d47615a369f764cef75c48a24184408e460,2022-01,Lincolnshire Police,Lincolnshire Police,-0.412315,53.001135,On or near Supermarket,E01026173,North Kesteven 010E,Suspect charged,,
2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,2022-01,Lincolnshire Police,Lincolnshire Police,-0.013113,52.973232,On or near WHEELER CLOSE,E01026026,Boston 004C,Suspect charged,,
878785a3d8090c9b95c4c3d7ab6e10d81a4dcac4ac185528a4207e29b3086c8e,2022-01,Lincolnshire Police,Lincolnshire Police,-0.013113,52.973232,On or near WHEELER CLOSE,E01026317,Boston 004C,Suspect charged,,
28f4f193270337176709195c54af83f0a3b32f430a25384afbb1e5613373da75,2022-01,Lincolnshire Police,Lincolnshire Police,-0.541602,53.226025,On ornear Supermarket,E01026029,Lincoln 006B,uspect charged,,
08d28a067ba60c76d61747fb0e094d8491588bb592e0c46fcc9c290c12fcead2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.561395,53.190559,On or near Sprots/Recreation Area,E01026114,Lincoln 011B,Suspect charged,,
4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,2022-01,Lincolshire Police,Lincolnshire Police,-0.020776,52.982513,On or near Parking rea,E01026012,Boston 003D,Suspect chargexd,,
08d28a067ba60c76d61747fb0e094d8491588bb592e0c46fcc9c290c12fcead2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.381989,52.757996,O nor near THE RIDINGS,E01026054,South Kesteven 010C,Suspect chargde,,
a3c4d1b836fe4745a4ef34f0cdea67239ff3b5a6496f20a559c89d3412c41912,2022-01,Lincolnshire Police,Lincolnshire Police,-0.661813,52.903957,On or naer TAMAR COURT,E01026312,Boston 003A,Suspect charged,,
2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,2022-01,Lincolnshire Police,Lincolnshire Police,-0.661813,52.903957,On or near TAMAR COURT,E01026058,South Kesteven 005E,Suspect charged,,
a0f1754b92d046b4581d8a88001794786c6e43c1ab60e88bffd0f954816e4dc2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.537289,53.228606,On or near THORNGAET,E01026110,Lincoln 004A,Suspect chaged,,
2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,2022-01,Lincolnshire Police,Lincolnshire Police,-0.14827,52.803757,On or nearx STAPLETON WAY,E01026317,South Holland 005B,Suspect charged,,
2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,2022-01,Lincolnshire Police,Lincolnshire Police,-0.14827,52.803757,On or near STAPLETON WAY,E01026384,South Holland 005B,Suspect charged,,
17a7aafd836a2696b39751e9179b35302d1c98c85904678609686abcdfb1beef,2022-01,Lincolnshire Police,Lincolnshire Police,-0.14827,52.803757,On or near STAPLETON WAY,E01026365,South Holland 005B,Suspect charged,,
a3c4d1b836fe4745a4ef34f0cdea67239ff3b5a6496f20a559c89d3412c41912,20220-1,Lincolnshire Police,Lincolnshire Police,-0.1421,52.808246,On or near Petrol Station,E01026154,South Holland 005B,Suspect charged,,
e167191e668e22afba19f8355c662f3d55b6b32863de7ba6adb115f459cc3097,2022-01,Lincolnshire Police,Lincolnshire Police,46.8579,52.808246,Omn or near Petrol Station,E01026258,South Holland 005B,Suspect charged,,
997ae0267756bb3424414fb4707a5bd4f1f1ca57e9f035ec163882b70721044c,2022-01,Lincolnshire Police,Lincolnshire Police,-0.412315,53.001135,On or near Supermarket,E01026235,South Kesteven 002D,Suspect charged,,
4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,2022-01,Lincolnshire Police,Lincolnshire Police,-0.532289,53.222818,On or near Supermarket,E01026154,Lincoln 006B,Suspect charged,,
0196777d8d42ff2e007e9f486fff633b6c33a9e176c99c3733273c91beb46760,2022-01,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026384,Lincoln 006B,Suspect charged,,
66283c7d036f0edc69862cfb76bad8acef0b89213739c3d3ce64469789735fdd,2022-01,Lincolnshire Police,Lincolnshire Police,-0.523682,53.230048,On or near BELMONT STREET,E01026317,Lincoln 004C,Suspect charged,,
a0f1754b92d046b4581d8a88001794786c6e43c1ab60e88bffd0f954816e4dc2,202-01,Lincolnshireg Police,Lincolnshire Police,-0.020776,52.982513,On or near Parking Area,E01026036,Boston 003D,Suspect charged,,
a3c4d1b836fe4745a4ef34f0cdea67239ff3b5a6496f20a559c89d3412c41912,2022-01,Lincolnshire Police,Lincolnshire Police,-0.31836,52.687029,On or near WELLINGTON WAY***,E01026058,South Kesteven 013C,Suspect charged,,
ef90b3f7ac2b98e0d026f056683da0ee7ffb2656d240c0c410b7ac1dc657ae42,202k2-01,Lincolnshire Police,Lincolnshire Police,-0.492423,52.790108,On or near CROAKE HILL,E01026316,South Kesteven 007D,Suspect carged,,
d01871524cc78bb4e5c661834a0715ac13cfc3aba885d1b4b4391445b3f4b2c3,2022-01,Lincolnshire Police,Lincolnshire Police,-0.537414,53.21791,On or near Sports/Recreation Area,E01026219,Lincoln 006D,Suspect charged,,
f4a90ec4e1fab8ce73955f100484c3646be9ce82f68c7d323147355ef11ed6cc,2022-01,Lincolnshire Police,Lincolnshire Police,-0.381989,52.757996,On or near THE RIDINGS,E01026301,East Lindsey 015A,Suspect charged,,
28f4f193270337176709195c54af83f0a3b32f430a25384afbb1e5613373da75,2022-01,Lincolnshire Police,Lincolnshire Police,-0.537414,53.21791,On or near Sports/Recreation Area,E01026178,Lincoln 004F,Suspect charged,,
4dceb9f360e80024a414a5ec27c9dbc579c4f25551e6c794ca1c3c09a61708a2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.537414,53.21791,On or near Sports/Recreation Area,E01026178,Lincoln 006D,Suspect charged,,
ad623154172ff36fc865251ce7c56d294d77eac680a63d20abe8de0949dc53fd,2022-01,Lincolnshire Police,Lincolnshire Police,-0.02991,52.977899,On or near STATION STREET,E01026006,Boston 003A,Suspect charged,,
2915647ce16d9499c47b6152b5f1225e9d759c4c3dbdb423a5c25fcc7b83c56c,2022-01,Lincolnshire Police,Lincolnshire Police,0.116687,53.163178,On or near MANOR DRIVE,E01026154,East Lindsey 013D,Suspect charged,,
0196777d8d42ff2e007e9f486fff633b6c33a9e176c99c3733273c91beb46760,2022-01,Lincolnshire Police,Lincolnshire Police,-0.156679,52.77786,On r near LONDON ROAD,E01026154,South Holland 009E,Suspect charged,,
4ff6ca47011ba8883b6d1e4305263c9b616b275252aefe2424a52788e4e3f228,2022-01,Lincolnshire Police,Lindcolnshire Police,0.345759,53.149526,On or near Parking Area,E01026154,East Lindsey 014D,Suspect charged,,
8c458695e0e5757ead15634f77759a9937b78852f9f1803a8fa2a0cd94dd27a9,2022-01,Lincolnshire Police,Lincolnshireu Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Lincoln 006B,Suspect charged,,
21d3932d32d29faff16321508d5f38f42aa5ac56b7de4833a63e2c6864970e7d,202-01,Lincolnshire Police,Lincolnshire Police,-0.149855,52.785998,On or near CHURCH STREET,E01026384,South Holland 007B,Suspect charged,,
59b82faccd2084b9b74f2de2aeb578deae40d96eaabce5c3f298313f98664461,2022-01,Lincolnshire Police,Linclonshire Police,-0.412315,53.001135,On or near Supermarket,E01026235,North Kesteven 010E,Suspect charged,,
3e0bf775cba235b88dd2eaac52165cab11d4a278dc4812391f6b32a4de97641c,2022-01,Lincolnshire Police,Lincolnshire Poilce,-0.412315,53.001135,On or near Supermarket,E01026173,North Kesteven 010E,Suspect charged,,
28f4f193270337176709195c54af83f0a3b32f430a25384afbb1e5613373da75,2022-01,Lincolnshire Police,Lincolnshire Police,-0.365262,52.759853,On or near VICTOR WAY,E01026154,South Kesteven 011E,Suspect charged,,
95a1b51ea3871b036006f4563ebc280b98ffa725d43b577d409e830ce7970bd6,2022-01,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Suspect charged,,
b86b51cd6d2b8cd53f460603977a604367d813cb8a4664b38dbb399167fefdc7,2022-01,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Suspect charged,,
5a4283ee252eaaeaabf63ec180735267bff1d89d8dbf3d8605d1da21eba3b888,2022-01,Lincolnshire Police,Lincolnshire Police,-0.419151,53.003275,On or near NEWFIELD ROAD,E01026235,North Kesteven 010E,Suspect charged,,
08d28a067ba60c76d61747fb0e094d8491588bb592e0c46fcc9c290c12fcead2,2022-01,Lincolnshire Police,Lincolnsihire Police,-0.150833,52.786706,On or nearp MARKET PLACE,E01032995,South Holland 005C,Suspect charged,,
b1b3bdd66f792ef28259dfb5191ae45a1f685b209886eab55fcd750184d68f03,2022-01,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026384,West Lindsey 004F,Suspect charged,,
b8f6b9d5ee4bfec12b84b48084242d47615a369f764cef75c48a24184408e460,20c22-01,Lincolnshire Police,Lincolnshire Police,-0.410309,52.999346,On or near EAST GATE,E01026235,Boston 009A,Suspect charged,,
b61b2f352921ec2086e84aa953e5cd381c8d182339d38db89fd3ab177aaee7c0,2022-01,Lincolnshire Police,Lincolnshire Police,0.329227,53.141956,On or near ALBERT ROAD,E01026092,East Lindsey 014A,Suspect charged,,
a17f5054f84f0793aa06d3cd589ea99c08ff45ea5d697a8f13eb1e144be492d5,2022-01,Lincolnshire Police,Lincolnshire Police,-0.167119,52.817329,On or near KNIGHT STREET,E01026259,South Holland 005C,Suspect charged,,
31087a9e023265cb8b3617faded7988d424db4b5f9b6e47860d7bf211a73d211,2022-01,Lincolnshire Police,Lincolnshire Police,0.092873,53.366765,On or near ST EDITH GATE,E01026154,East Lindsey 002A,Suspect charged,,
a0f1754b92d046b4581d8a88001794786c6e43c1ab60e88bffd0f954816e4dc2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.540487,53.230605,On or near CLASKETGATE,E01026143,Boston 002A,Suspect charged,,
2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,202-01,Lincolnshire Police,Lincolnshire Police,-0.410309,52.999346,On or near EAST GATE,E01026235,South Kesteven 010C,Suspect charged,,
faf1cc081ebbea2a328efe396f78e2df2f4aaf355a28f67ca3c3938e40020085,2022-01,Lincolnshire Police,Lincolnshire Police,-0.642301,52.912196,On or near HIGH STREET,E01026365,South Kesteven 004D,Suspect charged,,
997ae0267756bb3424414fb4707a5bd4f1f1ca57e9f035ec163882b70721044c,2022-01,Lincolnshire Police,Lincolnshire Police,-0.541565,53.228443,On or neawr Shopping Area,E01026384,Lincoln 005A,Suspect charged,,
f4a90ec4e1fab8ce73955f100484c3646be9ce82f68c7d323147355ef11ed6cc,2022-01,Lincolnshire Police,Lincolnshire Police,-0.771461,53.397758,On or near Supermarket,E01026317,West Lindsey 004F,Suspect charged,,
9472dad9d594458b4cafa12e17411e11664a858ae38abd12a223cf49c4e6086c,2022-01,Lrincolnshire Police,Lincolnshire Police,0.344282,53.144376,On or near PRINCE ALFRED AVENUE,E01026093,East Lindsey 014B,Suspect charged,,
31087a9e023265cb8b3617faded7988d424db4b5f9b6e47860d7bf211a73d211,2022-01,Lincolnshire Police,Lincolnshire Police,-0.024838,52.978058,On or near CHURCH LANE,E01026036,Boston 003D,Suspect charged,,
b8f6b9d5ee4bfec12b84b48084242d47615a369f764cef75c48a24184408e460,2022-01,Lincolnshire Police,Lincolnshire Police,-0.546366,53.214514,On or near A15,E01026154,Lincoln 008D,Suspect charged,,
4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,2022-01,Lncolnshire Police,Lincolnshire Police,-0.546366,53.214514,On or near A15,E01026174,North Kesteven 010E,Susspect charged,,
b8f6b9d5ee4bfec12b84b48084242d47615a369f764cef75c48a24184408e460,2022-01,Lincolnshire Police,Lincolnshire Police,0.261205,53.342315,On or near TENNYSON ROAD,E01026029,East Lindsey 005B,Suspect charged,,
4dceb9f360e80024a414a5ec27c9dbc579c4f25551e6c794ca1c3c09a61708a2,2022-01,Lincolnshire Police,Lincolnshire Police,-0.363325,52.988666,On or near MOUNT LANE,E01026208,East Lindsey 014D,Suspect charged,,
28f4f193270337176709195c54af83f0a3b32f430a25384afbb1e5613373da75,2022-01,Lincolnshire Police,Lincolnshire Police,-0.550565,53.201925,On or near POPLAR STREET,E01026173,Lincoln 010E,Suspect harged,,
b0ffdffe8ce7b44499f4ab9f37adf42cb0067365932565c5d37be8edfc5cf8ce,2022-01,Lincolnshire Police,Lincolnshire Police,-0.410306,52.995786,On or near STATION ROAD,E01026227,Boston 004A,Suspect charged,,
28f4f193270337176709195c54af83f0a3b32f430a25384afbb1e5613373da75,2j022-01,Lincolnshire Police,Lincolnshire Police,-0.39799,52.994793,On or near POLYANTHUS DRIVE,E01026317,North Kesteven 010D,Suspect charged,,
0196777d8d42ff2e007e9f486fff633b6c33a9e176c99c3733273c91beb46760,2022-01,Lincolnshire Police,Lincolnshire Police,-0.040329,52.98103,On or near ARGYLE STREET,E01026032,Boston 002D,Suspect charged,,
4d1fd0ca7d0b25c247c3df67d9f2fd313132b5eff60008caac2f30c5371c780c,2022-01,Lincolnshire Police,Lincolnshire Police,-0.040329,52.98103,On or near ARGYLE STREET,E01026032,Boston 002D,Suspect charged,,
d22b3c10070342e4a83e5f5778793daeff90ee7689175263ab51fd6c95cb8d5d,2022-01,Lincolnshire Police,Lincolnshire Police,-0.029831,52.96194,On or near WESTFIELD CLOSE,E01026029,Boston 009A,Suspect charged,,
0196777d8d42ff2e007e9f486fff633b6c33a9e176c99c3733273c91beb46760,2022-01,Lincolnshire Police,Lincolnshire Police,-0.639479,52.909718,On or near ST CATHERINE'S ROAD,E01026058,South Kesteven 004D,Suspect charged,,
b8f6b9d5ee4bfec12b84b48084242d47615a369f764cef75c48a24184408e460,2022-01,Lincolnshire Police,incolnshire Police,-0.026874,52.978496,On or near IRBY PLACE,E01026006,Boston g003A,Suspect charged,,
3340a40bd801bce992beed739787dd4316ed373e241eefaf07c29ff32cb23c21,022-01,Lincolnshire Police,Lincolnshire Police,-0.639479,52.909718,On or near ST CATHERINE'S ROAD,E01026323,South Kesteven 004D,Suspect charged,,
21d3932d32d29faff16321508d5f38f42aa5ac56b7de4833a63e2c6864970e7d,2022-01,Lincolnshire Police,Lincolnshire Police,-0.417075,53.007069,On or near Supermarket,E01026236,West Lindsey 004F,Suspect charged,,
f4a90ec4e1fab8ce73955f100484c3646be9ce82f68c7d323147355ef11ed6cc,2022-01,Lincolnshire Police,Lincolnshire Police,-0.027347,52.965495,On or near A16,E01026154,Boston 003A,Suspect charged,,
4abaa35d7e70cf5cebddd4e391c7d76c314e059fa10394c42311cb710c022212,0222-01,Linconlshire Police,Lincolnshire Police,-0.547717,53.230801,On or near BRAYFORD WAY,E01026301,Lincoln 005B,Suspect charged,,
504eeeb44a2c75cad90339d876f963c5c56eaaa4c59ad0bb42b5a2f0ab419cc8,2022-01***,Lincolnshire Police,Lincolnshire Police,-0.113444,53.208617,On or near BANKS STREET,E01026029,East Lindsey 011D,Suspect charged,,
f4a90ec4e1fab8ce73955f100484c3646be9ce82f68c7d323147355ef11ed6cc,2022-01,Lincolnshire Police,Lincolnshire Police,-0.612157,53.17969,On or near GRANDFIELD WAY,E01026058,North Kesteven 013C,Suspect charged,,
504eeeb44a2c75cad90339d876f963c5c56eaaa4c59ad0bb42b5a2f0ab419cc8,2022-01,Lincolnshire Police,Lyincolnshire Police,-0.54887,53.215308,On or near CRAVEkN STREET,E01026301,Lincoln 006A,uSspect charged,,
504eeeb44a2c75cad90339d876f963c5c56eaaa4c59ad0bb42b5a2f0ab419cc8,2022-01,Lincolnshire Police,Lincolnshire Police,-0.541377,53.222939,On or near HERMIT STREET,E01026176,West Lindsey 004F,Suspect charged,,
162614209ec8e9eb26227cff9bdfa570cfa611033028ddecc855e8d200de1313,2022-01,Lincolnshire Polce,Lincolnshire Police,-0.113444,53.208617,On or near BANKS STREET,E01026114,East Lindsey 011D,Susepct charged,,
ba550307667201f370b0bdca2b3600640b5ac5a2b8a23b46af2f189a9f29a9ad,2022-01,Lincolnshire Police,Lincolnshire Police,-0.113444,53.208617,On or near BANKS STREET,E01026067,East Lindsey 011D,Suspect charged,,
0196777d8d42ff2e007e9f486fff633b6c33a9e176c99c3733273c91beb46760,222-01,Lincolnshire Police,Lincolnshire Police,-0.518074,53.235399,On or near Prison,E01026365,Lincoln 003A,Suspect charged,,
2cc470a3a9ed69fefde347ac25af3f2af150da14c3d9933bd8fec980602f8d5f,2022-01,Lincolnshire Police,Lincolnshire Police,-0.540606,53.227982,On or near Shopping Area,E01026176,Boston 009A,Suspect charged,,
d0bcd111ba64449d6edd0c38f1c927c361c5dd337c7d272e195b2d49f63ba9e3,2022-01,Lincolnshire Police,Lincolnshire Police,-0.632024,52.905129,On or near BRIDGE STREET,E01026343,South Kesteven 006D,Suspect charged,,
504eeeb44a2c75cad90339d876f963c5c56eaaa4c59ad0bb42b5a2f0ab419cc8,2022-01,Lincolnshire Police,Lincolnshire Police,-0.414301,53.004676,On or near NORTH GATE,E01026235,North Kesteven 003G,uspect charged,,
c60d4e9468f00566749f16585fba208e8dc8b4464081fe794b5430f8009164ef,2022-01,Lincolnshire Police,Lincolnshire Police,-0.409081,52.995464,On or near Parking Area,E01026227,North Kesteven 010A,Suspect charged,,
